alpha,beta,mach,Cmr [1/rad]
-0.017453292519943295,0.017453292519943295,0.6,-757.3492
-0.017453292519943295,0.026179938779914945,0.6,-869.8518
-0.017453292519943295,0.03490658503988659,0.6,-927.9922
-0.008726646259971648,-0.03490658503988659,0.6,1041.5988
-0.008726646259971648,-0.026179938779914945,0.6,1014.8472
-0.008726646259971648,-0.017453292519943295,0.6,948.2022
-0.008726646259971648,-0.008726646259971648,0.6,758.3854
-0.008726646259971648,0.0,0.6,12.4561
-0.008726646259971648,0.008726646259971648,0.6,-758.3853
-0.008726646259971648,0.017453292519943295,0.6,-932.084
-0.008726646259971648,0.026179938779914945,0.6,-989.7184
-0.008726646259971648,0.03490658503988659,0.6,-1013.1078
0.0,-0.03490658503988659,0.6,1065.0688
0.0,-0.026179938779914945,0.6,1068.1956
0.0,-0.017453292519943295,0.6,1070.639
0.0,-0.008726646259971648,0.6,1072.3766
0.0,0.0,0.6,0.0001
0.0,0.008726646259971648,0.6,-1072.3766
0.0,0.017453292519943295,0.6,-1070.6389
0.0,0.026179938779914945,0.6,-1068.1953
0.0,0.03490658503988659,0.6,-1065.0688
0.008726646259971648,-0.03490658503988659,0.6,1013.108
0.008726646259971648,-0.026179938779914945,0.6,989.7184
0.008726646259971648,-0.017453292519943295,0.6,932.084
0.008726646259971648,-0.008726646259971648,0.6,758.3853
0.008726646259971648,0.0,0.6,-12.4561
0.008726646259971648,0.008726646259971648,0.6,-758.3854
0.008726646259971648,0.017453292519943295,0.6,-948.2022
0.008726646259971648,0.026179938779914945,0.6,-1014.8471
0.008726646259971648,0.03490658503988659,0.6,-1041.5988
0.017453292519943295,-0.03490658503988659,0.6,927.9924
0.017453292519943295,-0.026179938779914945,0.6,869.8517
0.017453292519943295,-0.017453292519943295,0.6,757.3493
0.017453292519943295,-0.008726646259971648,0.6,492.4452
0.017453292519943295,0.0,0.6,-24.3501
0.017453292519943295,0.008726646259971648,0.6,-516.6965
0.017453292519943295,0.017453292519943295,0.6,-757.3492
0.017453292519943295,0.026179938779914945,0.6,-882.6637
0.017453292519943295,0.03490658503988659,0.6,-953.7654
0.026179938779914945,-0.03490658503988659,0.6,843.7244
0.026179938779914945,-0.026179938779914945,0.6,756.0766
0.026179938779914945,-0.017453292519943295,0.6,600.5588
0.026179938779914945,-0.008726646259971648,0.6,339.1905
0.026179938779914945,0.0,0.6,-35.2186
0.026179938779914945,0.008726646259971648,0.6,-385.8718
0.026179938779914945,0.017453292519943295,0.6,-620.0009
0.026179938779914945,0.026179938779914945,0.6,-756.0766
0.026179938779914945,0.03490658503988659,0.6,-849.9239
0.03490658503988659,-0.03490658503988659,0.6,754.6423
0.03490658503988659,-0.026179938779914945,0.6,643.5627
0.03490658503988659,-0.017453292519943295,0.6,478.009
0.03490658503988659,-0.008726646259971648,0.6,243.7151
0.03490658503988659,0.0,0.6,-44.639
0.03490658503988659,0.008726646259971648,0.6,-312.5743
0.03490658503988659,0.017453292519943295,0.6,-519.7947
0.03490658503988659,0.026179938779914945,0.6,-656.0184
0.03490658503988659,0.03490658503988659,0.6,-754.6422
-0.03490658503988659,-0.03490658503988659,0.7,738.4795
-0.03490658503988659,-0.026179938779914945,0.7,639.3953
-0.03490658503988659,-0.017453292519943295,0.7,502.6183
-0.03490658503988659,-0.008726646259971648,0.7,298.3193
-0.03490658503988659,0.0,0.7,37.5151
-0.03490658503988659,0.008726646259971648,0.7,-240.6394
-0.03490658503988659,0.017453292519943295,0.7,-467.6981
-0.03490658503988659,0.026179938779914945,0.7,-629.3317
-0.03490658503988659,0.03490658503988659,0.7,-738.4796
-0.026179938779914945,-0.03490658503988659,0.7,833.3762
-0.026179938779914945,-0.026179938779914945,0.7,739.8645
-0.026179938779914945,-0.017453292519943295,0.7,602.8757
-0.026179938779914945,-0.008726646259971648,0.7,370.9541
-0.026179938779914945,0.0,0.7,29.6594
-0.026179938779914945,0.008726646259971648,0.7,-331.7814
-0.026179938779914945,0.017453292519943295,0.7,-586.6116
-0.026179938779914945,0.026179938779914945,0.7,-739.8646
-0.026179938779914945,0.03490658503988659,0.7,-827.1334
-0.017453292519943295,-0.03490658503988659,0.7,936.0884
-0.017453292519943295,-0.026179938779914945,0.7,866.0823
-0.017453292519943295,-0.017453292519943295,0.7,741.0938
-0.017453292519943295,-0.008726646259971648,0.7,500.4223
-0.017453292519943295,0.0,0.7,20.5334
-0.017453292519943295,0.008726646259971648,0.7,-479.96
-0.017453292519943295,0.017453292519943295,0.7,-741.0939
-0.017453292519943295,0.026179938779914945,0.7,-853.9858
-0.017453292519943295,0.03490658503988659,0.7,-912.1572
-0.008726646259971648,-0.03490658503988659,0.7,1022.298
-0.008726646259971648,-0.026179938779914945,0.7,996.4137
-0.008726646259971648,-0.017453292519943295,0.7,931.2802
-0.008726646259971648,-0.008726646259971648,0.7,742.0952
-0.008726646259971648,0.0,0.7,10.5113
-0.008726646259971648,0.008726646259971648,0.7,-742.0953
-0.008726646259971648,0.017453292519943295,0.7,-916.402
-0.008726646259971648,0.026179938779914945,0.7,-973.4926
-0.008726646259971648,0.03490658503988659,0.7,-996.4647
0.0,-0.03490658503988659,0.7,1046.26
0.0,-0.026179938779914945,0.7,1049.238
0.0,-0.017453292519943295,0.7,1051.5699
0.0,-0.008726646259971648,0.7,1053.2295
0.0,0.0,0.7,0.0001
0.0,0.008726646259971648,0.7,-1053.2294
0.0,0.017453292519943295,0.7,-1051.5698
0.0,0.026179938779914945,0.7,-1049.2378
0.0,0.03490658503988659,0.7,-1046.2599
0.008726646259971648,-0.03490658503988659,0.7,996.4647
0.008726646259971648,-0.026179938779914945,0.7,973.4926
0.008726646259971648,-0.017453292519943295,0.7,916.402
0.008726646259971648,-0.008726646259971648,0.7,742.0952
0.008726646259971648,0.0,0.7,-10.5112
0.008726646259971648,0.008726646259971648,0.7,-742.0952
0.008726646259971648,0.017453292519943295,0.7,-931.2802
0.008726646259971648,0.026179938779914945,0.7,-996.4136
0.008726646259971648,0.03490658503988659,0.7,-1022.2982
0.017453292519943295,-0.03490658503988659,0.7,912.1573
0.017453292519943295,-0.026179938779914945,0.7,853.9858
0.017453292519943295,-0.017453292519943295,0.7,741.0938
0.017453292519943295,-0.008726646259971648,0.7,479.96
0.017453292519943295,0.0,0.7,-20.5333
0.017453292519943295,0.008726646259971648,0.7,-500.4221
0.017453292519943295,0.017453292519943295,0.7,-741.0938
0.017453292519943295,0.026179938779914945,0.7,-866.0821
0.017453292519943295,0.03490658503988659,0.7,-936.0884
0.026179938779914945,-0.03490658503988659,0.7,827.1334
0.026179938779914945,-0.026179938779914945,0.7,739.8645
0.026179938779914945,-0.017453292519943295,0.7,586.6116
0.026179938779914945,-0.008726646259971648,0.7,331.7813
0.026179938779914945,0.0,0.7,-29.6593
0.026179938779914945,0.008726646259971648,0.7,-370.9541
0.026179938779914945,0.017453292519943295,0.7,-602.8756
0.026179938779914945,0.026179938779914945,0.7,-739.8644
0.026179938779914945,0.03490658503988659,0.7,-833.376
0.03490658503988659,-0.03490658503988659,0.7,738.4796
0.03490658503988659,-0.026179938779914945,0.7,629.3317
0.03490658503988659,-0.017453292519943295,0.7,467.6978
0.03490658503988659,-0.008726646259971648,0.7,240.6391
0.03490658503988659,0.0,0.7,-37.515
0.03490658503988659,0.008726646259971648,0.7,-298.3192
0.03490658503988659,0.017453292519943295,0.7,-502.6183
0.03490658503988659,0.026179938779914945,0.7,-639.3951
0.03490658503988659,0.03490658503988659,0.7,-738.4794
-0.03490658503988659,-0.03490658503988659,0.8,743.9432
-0.03490658503988659,-0.026179938779914945,0.8,643.5557
-0.03490658503988659,-0.017453292519943295,0.8,504.6288
-0.03490658503988659,-0.008726646259971648,0.8,298.0472
-0.03490658503988659,0.0,0.8,35.5502
-0.03490658503988659,0.008726646259971648,0.8,-242.7119
-0.03490658503988659,0.017453292519943295,0.8,-470.7001
-0.03490658503988659,0.026179938779914945,0.8,-633.6556
-0.03490658503988659,0.03490658503988659,0.8,-743.9432
-0.026179938779914945,-0.03490658503988659,0.8,839.6212
-0.026179938779914945,-0.026179938779914945,0.8,745.3547
-0.026179938779914945,-0.017453292519943295,0.8,606.3057
-0.026179938779914945,-0.008726646259971648,0.8,371.5082
-0.026179938779914945,0.0,0.8,28.0834
-0.026179938779914945,0.008726646259971648,0.8,-333.6847
-0.026179938779914945,0.017453292519943295,0.8,-590.3958
-0.026179938779914945,0.026179938779914945,0.8,-745.3549
-0.026179938779914945,0.03490658503988659,0.8,-833.8442
-0.017453292519943295,-0.03490658503988659,0.8,942.6826
-0.017453292519943295,-0.026179938779914945,0.8,872.688
-0.017453292519943295,-0.017453292519943295,0.8,746.6083
-0.017453292519943295,-0.008726646259971648,0.8,502.4826
-0.017453292519943295,0.0,0.8,19.4295
-0.017453292519943295,0.008726646259971648,0.8,-482.5841
-0.017453292519943295,0.017453292519943295,0.8,-746.6082
-0.017453292519943295,0.026179938779914945,0.8,-861.226
-0.017453292519943295,0.03490658503988659,0.8,-920.1262
-0.008726646259971648,-0.03490658503988659,0.8,1028.6957
-0.008726646259971648,-0.026179938779914945,0.8,1003.1291
-0.008726646259971648,-0.017453292519943295,0.8,938.355
-0.008726646259971648,-0.008726646259971648,0.8,747.6293
-0.008726646259971648,0.0,0.8,9.9415
-0.008726646259971648,0.008726646259971648,0.8,-747.6292
-0.008726646259971648,0.017453292519943295,0.8,-924.2291
-0.008726646259971648,0.026179938779914945,0.8,-981.6213
-0.008726646259971648,0.03490658503988659,0.8,-1004.6509
0.0,-0.03490658503988659,0.8,1053.3423
0.0,-0.026179938779914945,0.8,1056.1742
0.0,-0.017453292519943295,0.8,1058.4053
0.0,-0.008726646259971648,0.8,1060.0051
0.0,0.0,0.8,0.0001
0.0,0.008726646259971648,0.8,-1060.0049
0.0,0.017453292519943295,0.8,-1058.4053
0.0,0.026179938779914945,0.8,-1056.1741
0.0,0.03490658503988659,0.8,-1053.3423
0.008726646259971648,-0.03490658503988659,0.8,1004.6509
0.008726646259971648,-0.026179938779914945,0.8,981.6213
0.008726646259971648,-0.017453292519943295,0.8,924.2291
0.008726646259971648,-0.008726646259971648,0.8,747.6292
0.008726646259971648,0.0,0.8,-9.9414
0.008726646259971648,0.008726646259971648,0.8,-747.6291
0.008726646259971648,0.017453292519943295,0.8,-938.355
0.008726646259971648,0.026179938779914945,0.8,-1003.129
0.008726646259971648,0.03490658503988659,0.8,-1028.6954
0.017453292519943295,-0.03490658503988659,0.8,920.1262
0.017453292519943295,-0.026179938779914945,0.8,861.226
0.017453292519943295,-0.017453292519943295,0.8,746.6081
0.017453292519943295,-0.008726646259971648,0.8,482.5841
0.017453292519943295,0.0,0.8,-19.4294
0.017453292519943295,0.008726646259971648,0.8,-502.4824
0.017453292519943295,0.017453292519943295,0.8,-746.6082
0.017453292519943295,0.026179938779914945,0.8,-872.6877
0.017453292519943295,0.03490658503988659,0.8,-942.6826
0.026179938779914945,-0.03490658503988659,0.8,833.8442
0.026179938779914945,-0.026179938779914945,0.8,745.3547
0.026179938779914945,-0.017453292519943295,0.8,590.3957
0.026179938779914945,-0.008726646259971648,0.8,333.6847
0.026179938779914945,0.0,0.8,-28.0833
0.026179938779914945,0.008726646259971648,0.8,-371.5082
0.026179938779914945,0.017453292519943295,0.8,-606.3057
0.026179938779914945,0.026179938779914945,0.8,-745.3547
0.026179938779914945,0.03490658503988659,0.8,-839.6208
0.03490658503988659,-0.03490658503988659,0.8,743.9431
0.03490658503988659,-0.026179938779914945,0.8,633.6556
0.03490658503988659,-0.017453292519943295,0.8,470.7
0.03490658503988659,-0.008726646259971648,0.8,242.7117
0.03490658503988659,0.0,0.8,-35.5501
0.03490658503988659,0.008726646259971648,0.8,-298.047
0.03490658503988659,0.017453292519943295,0.8,-504.6288
0.03490658503988659,0.026179938779914945,0.8,-643.5555
0.03490658503988659,0.03490658503988659,0.8,-743.9431
-0.03490658503988659,-0.03490658503988659,0.9,746.0364
-0.03490658503988659,-0.026179938779914945,0.9,643.7525
-0.03490658503988659,-0.017453292519943295,0.9,502.0487
-0.03490658503988659,-0.008726646259971648,0.9,293.6856
-0.03490658503988659,0.0,0.9,31.2756
-0.03490658503988659,0.008726646259971648,0.9,-244.6401
-0.03490658503988659,0.017453292519943295,0.9,-471.7274
-0.03490658503988659,0.026179938779914945,0.9,-635.027
-0.03490658503988659,0.03490658503988659,0.9,-746.0363
-0.026179938779914945,-0.03490658503988659,0.9,842.8566
-0.026179938779914945,-0.026179938779914945,0.9,747.4523
-0.026179938779914945,-0.017453292519943295,0.9,605.498
-0.026179938779914945,-0.008726646259971648,0.9,367.9738
-0.026179938779914945,0.0,0.9,24.7275
-0.026179938779914945,0.008726646259971648,0.9,-334.2373
-0.026179938779914945,0.017453292519943295,0.9,-591.1993
-0.026179938779914945,0.026179938779914945,0.9,-747.4523
-0.026179938779914945,0.03490658503988659,0.9,-837.2667
-0.017453292519943295,-0.03490658503988659,0.9,946.5211
-0.017453292519943295,-0.026179938779914945,0.9,876.4189
-0.017453292519943295,-0.017453292519943295,0.9,748.7099
-0.017453292519943295,-0.008726646259971648,0.9,500.3543
-0.017453292519943295,0.0,0.9,17.1149
-0.017453292519943295,0.008726646259971648,0.9,-482.4446
-0.017453292519943295,0.017453292519943295,0.9,-748.7098
-0.017453292519943295,0.026179938779914945,0.9,-865.558
-0.017453292519943295,0.03490658503988659,0.9,-925.4306
-0.008726646259971648,-0.03490658503988659,0.9,1032.4445
-0.008726646259971648,-0.026179938779914945,0.9,1007.2339
-0.008726646259971648,-0.017453292519943295,0.9,942.795
-0.008726646259971648,-0.008726646259971648,0.9,749.7348
-0.008726646259971648,0.0,0.9,8.7585
-0.008726646259971648,0.008726646259971648,0.9,-749.7348
-0.008726646259971648,0.017453292519943295,0.9,-929.5679
-0.008726646259971648,0.026179938779914945,0.9,-987.3975
-0.008726646259971648,0.03490658503988659,0.9,-1010.4684
0.0,-0.03490658503988659,0.9,1057.9417
0.0,-0.026179938779914945,0.9,1060.6503
0.0,-0.017453292519943295,0.9,1062.7957
0.0,-0.008726646259971648,0.9,1064.3416
0.0,0.0,0.9,0.0001
0.0,0.008726646259971648,0.9,-1064.3413
0.0,0.017453292519943295,0.9,-1062.7955
0.0,0.026179938779914945,0.9,-1060.65
0.0,0.03490658503988659,0.9,-1057.9414
0.008726646259971648,-0.03490658503988659,0.9,1010.4685
0.008726646259971648,-0.026179938779914945,0.9,987.3974
0.008726646259971648,-0.017453292519943295,0.9,929.568
0.008726646259971648,-0.008726646259971648,0.9,749.7348
0.008726646259971648,0.0,0.9,-8.7583
0.008726646259971648,0.008726646259971648,0.9,-749.7347
0.008726646259971648,0.017453292519943295,0.9,-942.7949
0.008726646259971648,0.026179938779914945,0.9,-1007.2337
0.008726646259971648,0.03490658503988659,0.9,-1032.4447
0.017453292519943295,-0.03490658503988659,0.9,925.4306
0.017453292519943295,-0.026179938779914945,0.9,865.558
0.017453292519943295,-0.017453292519943295,0.9,748.7098
0.017453292519943295,-0.008726646259971648,0.9,482.4445
0.017453292519943295,0.0,0.9,-17.1148
0.017453292519943295,0.008726646259971648,0.9,-500.3542
0.017453292519943295,0.017453292519943295,0.9,-748.7097
0.017453292519943295,0.026179938779914945,0.9,-876.4187
0.017453292519943295,0.03490658503988659,0.9,-946.5211
0.026179938779914945,-0.03490658503988659,0.9,837.2667
0.026179938779914945,-0.026179938779914945,0.9,747.4523
0.026179938779914945,-0.017453292519943295,0.9,591.1992
0.026179938779914945,-0.008726646259971648,0.9,334.2372
0.026179938779914945,0.0,0.9,-24.7273
0.026179938779914945,0.008726646259971648,0.9,-367.9738
0.026179938779914945,0.017453292519943295,0.9,-605.498
0.026179938779914945,0.026179938779914945,0.9,-747.4521
0.026179938779914945,0.03490658503988659,0.9,-842.8564
0.03490658503988659,-0.03490658503988659,0.9,746.0363
0.03490658503988659,-0.026179938779914945,0.9,635.027
0.03490658503988659,-0.017453292519943295,0.9,471.7273
0.03490658503988659,-0.008726646259971648,0.9,244.6399
0.03490658503988659,0.0,0.9,-31.2755
0.03490658503988659,0.008726646259971648,0.9,-293.6853
0.03490658503988659,0.017453292519943295,0.9,-502.0487
0.03490658503988659,0.026179938779914945,0.9,-643.7525
0.03490658503988659,0.03490658503988659,0.9,-746.0363
-0.03490658503988659,-0.03490658503988659,1,739.2717
-0.03490658503988659,-0.026179938779914945,1,636.5657
-0.03490658503988659,-0.017453292519943295,1,494.0583
-0.03490658503988659,-0.008726646259971648,1,286.7623
-0.03490658503988659,0.0,1,27.4744
-0.03490658503988659,0.008726646259971648,1,-243.1058
-0.03490658503988659,0.017453292519943295,1,-467.1273
-0.03490658503988659,0.026179938779914945,1,-628.8689
-0.03490658503988659,0.03490658503988659,1,-739.2717
-0.026179938779914945,-0.03490658503988659,1,835.703
-0.026179938779914945,-0.026179938779914945,1,740.8105
-0.026179938779914945,-0.017453292519943295,1,597.8724
-0.026179938779914945,-0.008726646259971648,1,360.8619
-0.026179938779914945,0.0,1,21.6891
-0.026179938779914945,0.008726646259971648,1,-330.7421
-0.026179938779914945,0.017453292519943295,1,-585.1396
-0.026179938779914945,0.026179938779914945,1,-740.8105
-0.026179938779914945,0.03490658503988659,1,-830.9116
-0.017453292519943295,-0.03490658503988659,1,938.0178
-0.017453292519943295,-0.026179938779914945,1,869.3683
-0.017453292519943295,-0.017453292519943295,1,742.1749
-0.017453292519943295,-0.008726646259971648,1,492.8992
-0.017453292519943295,0.0,1,14.9867
-0.017453292519943295,0.008726646259971648,1,-476.8902
-0.017453292519943295,0.017453292519943295,1,-742.175
-0.017453292519943295,0.026179938779914945,1,-859.7849
-0.017453292519943295,0.03490658503988659,1,-919.5855
-0.008726646259971648,-0.03490658503988659,1,1021.4354
-0.008726646259971648,-0.026179938779914945,1,997.6988
-0.008726646259971648,-0.017453292519943295,1,935.3868
-0.008726646259971648,-0.008726646259971648,1,743.2849
-0.008726646259971648,0.0,1,7.6561
-0.008726646259971648,0.008726646259971648,1,-743.2847
-0.008726646259971648,0.017453292519943295,1,-923.6052
-0.008726646259971648,0.026179938779914945,1,-980.6758
-0.008726646259971648,0.03490658503988659,1,-1003.2232
0.0,-0.03490658503988659,1,1047.6478
0.0,-0.026179938779914945,1,1050.1052
0.0,-0.017453292519943295,1,1052.0841
0.0,-0.008726646259971648,1,1053.5392
0.0,0.0,1,0.0001
0.0,0.008726646259971648,1,-1053.5389
0.0,0.017453292519943295,1,-1052.084
0.0,0.026179938779914945,1,-1050.1051
0.0,0.03490658503988659,1,-1047.6477
0.008726646259971648,-0.03490658503988659,1,1003.2233
0.008726646259971648,-0.026179938779914945,1,980.6758
0.008726646259971648,-0.017453292519943295,1,923.6053
0.008726646259971648,-0.008726646259971648,1,743.2847
0.008726646259971648,0.0,1,-7.656
0.008726646259971648,0.008726646259971648,1,-743.2847
0.008726646259971648,0.017453292519943295,1,-935.3868
0.008726646259971648,0.026179938779914945,1,-997.6988
0.008726646259971648,0.03490658503988659,1,-1021.4354
0.017453292519943295,-0.03490658503988659,1,919.5855
0.017453292519943295,-0.026179938779914945,1,859.7849
0.017453292519943295,-0.017453292519943295,1,742.175
0.017453292519943295,-0.008726646259971648,1,476.8901
0.017453292519943295,0.0,1,-14.9865
0.017453292519943295,0.008726646259971648,1,-492.8991
0.017453292519943295,0.017453292519943295,1,-742.1749
0.017453292519943295,0.026179938779914945,1,-869.368
0.017453292519943295,0.03490658503988659,1,-938.0178
0.026179938779914945,-0.03490658503988659,1,830.9116
0.026179938779914945,-0.026179938779914945,1,740.8104
0.026179938779914945,-0.017453292519943295,1,585.1396
0.026179938779914945,-0.008726646259971648,1,330.7421
0.026179938779914945,0.0,1,-21.6889
0.026179938779914945,0.008726646259971648,1,-360.862
0.026179938779914945,0.017453292519943295,1,-597.8724
0.026179938779914945,0.026179938779914945,1,-740.8104
0.026179938779914945,0.03490658503988659,1,-835.7027
0.03490658503988659,-0.03490658503988659,1,739.2715
0.03490658503988659,-0.026179938779914945,1,628.8691
0.03490658503988659,-0.017453292519943295,1,467.1273
0.03490658503988659,-0.008726646259971648,1,243.1056
0.03490658503988659,0.0,1,-27.4742
0.03490658503988659,0.008726646259971648,1,-286.7621
0.03490658503988659,0.017453292519943295,1,-494.0583
0.03490658503988659,0.026179938779914945,1,-636.5657
0.03490658503988659,0.03490658503988659,1,-739.2715
