alpha,beta,mach,Cmq [1/rad]
0.0,0.03490658503988659,0.3,-47.9501
0.008726646259971648,-0.03490658503988659,0.3,-332.2966
0.008726646259971648,-0.026179938779914945,0.3,-417.5419
0.008726646259971648,-0.017453292519943295,0.3,-560.7172
0.008726646259971648,-0.008726646259971648,0.3,-809.1824
0.008726646259971648,0.0,0.3,-1112.0977
0.008726646259971648,0.008726646259971648,0.3,-809.1824
0.008726646259971648,0.017453292519943295,0.3,-560.7172
0.008726646259971648,0.026179938779914945,0.3,-417.5419
0.008726646259971648,0.03490658503988659,0.3,-332.2967
0.017453292519943295,-0.03490658503988659,0.3,-558.7127
0.017453292519943295,-0.026179938779914945,0.3,-671.0184
0.017453292519943295,-0.017453292519943295,0.3,-811.1714
0.017453292519943295,-0.008726646259971648,0.3,-989.076
0.017453292519943295,0.0,0.3,-1124.001
0.017453292519943295,0.008726646259971648,0.3,-989.0762
0.017453292519943295,0.017453292519943295,0.3,-811.1714
0.017453292519943295,0.026179938779914945,0.3,-671.0184
0.017453292519943295,0.03490658503988659,0.3,-558.7127
0.026179938779914945,-0.03490658503988659,0.3,-712.2357
0.026179938779914945,-0.026179938779914945,0.3,-809.8483
0.026179938779914945,-0.017453292519943295,0.3,-925.1476
0.026179938779914945,-0.008726646259971648,0.3,-1057.9038
0.026179938779914945,0.0,0.3,-1134.4424
0.026179938779914945,0.008726646259971648,0.3,-1057.9039
0.026179938779914945,0.017453292519943295,0.3,-925.1477
0.026179938779914945,0.026179938779914945,0.3,-809.8483
0.026179938779914945,0.03490658503988659,0.3,-712.2356
0.03490658503988659,-0.03490658503988659,0.3,-805.4367
0.03490658503988659,-0.026179938779914945,0.3,-891.0598
0.03490658503988659,-0.017453292519943295,0.3,-993.6105
0.03490658503988659,-0.008726646259971648,0.3,-1092.2684
0.03490658503988659,0.0,0.3,-1142.9976
0.03490658503988659,0.008726646259971648,0.3,-1092.2687
0.03490658503988659,0.017453292519943295,0.3,-993.6105
0.03490658503988659,0.026179938779914945,0.3,-891.06
0.03490658503988659,0.03490658503988659,0.3,-805.4367
-0.03490658503988659,-0.03490658503988659,0.4,703.5568
-0.03490658503988659,-0.026179938779914945,0.4,790.589
-0.03490658503988659,-0.017453292519943295,0.4,895.0073
-0.03490658503988659,-0.008726646259971648,0.4,995.9935
-0.03490658503988659,0.0,0.4,-1055.2327
-0.03490658503988659,0.008726646259971648,0.4,995.9937
-0.03490658503988659,0.017453292519943295,0.4,895.0073
-0.03490658503988659,0.026179938779914945,0.4,790.5888
-0.03490658503988659,0.03490658503988659,0.4,703.5568
-0.026179938779914945,-0.03490658503988659,0.4,610.0847
-0.026179938779914945,-0.026179938779914945,0.4,708.8451
-0.026179938779914945,-0.017453292519943295,0.4,826.024
-0.026179938779914945,-0.008726646259971648,0.4,961.4249
-0.026179938779914945,0.0,0.4,-1068.0017
-0.026179938779914945,0.008726646259971648,0.4,961.4249
-0.026179938779914945,0.017453292519943295,0.4,826.024
-0.026179938779914945,0.026179938779914945,0.4,708.845
-0.026179938779914945,0.03490658503988659,0.4,610.0848
-0.017453292519943295,-0.03490658503988659,0.4,456.7192
-0.017453292519943295,-0.026179938779914945,0.4,569.5792
-0.017453292519943295,-0.017453292519943295,0.4,711.0862
-0.017453292519943295,-0.008726646259971648,0.4,891.9307
-0.017453292519943295,0.0,0.4,-1081.6034
-0.017453292519943295,0.008726646259971648,0.4,891.9305
-0.017453292519943295,0.017453292519943295,0.4,711.0861
-0.017453292519943295,0.026179938779914945,0.4,569.5792
-0.017453292519943295,0.03490658503988659,0.4,456.7191
-0.008726646259971648,-0.03490658503988659,0.4,231.126
-0.008726646259971648,-0.026179938779914945,0.4,316.5528
-0.008726646259971648,-0.017453292519943295,0.4,459.9607
-0.008726646259971648,-0.008726646259971648,0.4,710.036
-0.008726646259971648,0.0,0.4,-1095.6277
-0.008726646259971648,0.008726646259971648,0.4,710.0359
-0.008726646259971648,0.017453292519943295,0.4,459.9607
-0.008726646259971648,0.026179938779914945,0.4,316.5529
-0.008726646259971648,0.03490658503988659,0.4,231.1258
0.0,-0.03490658503988659,0.4,-51.7455
0.0,-0.026179938779914945,0.4,-51.8089
0.0,-0.017453292519943295,0.4,-51.8735
0.0,-0.008726646259971648,0.4,-51.9339
0.0,0.0,0.4,-1109.4877
0.0,0.008726646259971648,0.4,-51.9339
0.0,0.017453292519943295,0.4,-51.8735
0.0,0.026179938779914945,0.4,-51.809
0.0,0.03490658503988659,0.4,-51.7455
0.008726646259971648,-0.03490658503988659,0.4,-334.617
0.008726646259971648,-0.026179938779914945,0.4,-420.1707
0.008726646259971648,-0.017453292519943295,0.4,-563.7076
0.008726646259971648,-0.008726646259971648,0.4,-813.9036
0.008726646259971648,0.0,0.4,-1121.7972
0.008726646259971648,0.008726646259971648,0.4,-813.9035
0.008726646259971648,0.017453292519943295,0.4,-563.7076
0.008726646259971648,0.026179938779914945,0.4,-420.1707
0.008726646259971648,0.03490658503988659,0.4,-334.6171
0.017453292519943295,-0.03490658503988659,0.4,-560.2103
0.017453292519943295,-0.026179938779914945,0.4,-673.197
0.017453292519943295,-0.017453292519943295,0.4,-814.8331
0.017453292519943295,-0.008726646259971648,0.4,-995.7984
0.017453292519943295,0.0,0.4,-1132.941
0.017453292519943295,0.008726646259971648,0.4,-995.7986
0.017453292519943295,0.017453292519943295,0.4,-814.8331
0.017453292519943295,0.026179938779914945,0.4,-673.1971
0.017453292519943295,0.03490658503988659,0.4,-560.2103
0.026179938779914945,-0.03490658503988659,0.4,-713.5758
0.026179938779914945,-0.026179938779914945,0.4,-812.4628
0.026179938779914945,-0.017453292519943295,0.4,-929.7709
0.026179938779914945,-0.008726646259971648,0.4,-1065.2926
0.026179938779914945,0.0,0.4,-1142.6801
0.026179938779914945,0.008726646259971648,0.4,-1065.2927
0.026179938779914945,0.017453292519943295,0.4,-929.7711
0.026179938779914945,0.026179938779914945,0.4,-812.4629
0.026179938779914945,0.03490658503988659,0.4,-713.5757
0.03490658503988659,-0.03490658503988659,0.4,-807.0478
0.03490658503988659,-0.026179938779914945,0.4,-894.2068
0.03490658503988659,-0.017453292519943295,0.4,-998.7542
0.03490658503988659,-0.008726646259971648,0.4,-1099.8612
0.03490658503988659,0.0,0.4,-1150.6721
0.03490658503988659,0.008726646259971648,0.4,-1099.8615
0.03490658503988659,0.017453292519943295,0.4,-998.7542
0.03490658503988659,0.026179938779914945,0.4,-894.2068
0.03490658503988659,0.03490658503988659,0.4,-807.0478
-0.03490658503988659,-0.03490658503988659,0.5,693.6142
-0.03490658503988659,-0.026179938779914945,0.5,782.5072
-0.03490658503988659,-0.017453292519943295,0.5,889.5685
-0.03490658503988659,-0.008726646259971648,0.5,993.8509
-0.03490658503988659,0.0,0.5,-1068.6688
-0.03490658503988659,0.008726646259971648,0.5,993.851
-0.03490658503988659,0.017453292519943295,0.5,889.5685
-0.03490658503988659,0.026179938779914945,0.5,782.507
-0.03490658503988659,0.03490658503988659,0.5,693.6141
-0.026179938779914945,-0.03490658503988659,0.5,600.1363
-0.026179938779914945,-0.026179938779914945,0.5,700.3365
-0.026179938779914945,-0.017453292519943295,0.5,819.9637
-0.026179938779914945,-0.008726646259971648,0.5,958.9907
-0.026179938779914945,0.0,0.5,-1081.3964
-0.026179938779914945,0.008726646259971648,0.5,958.9907
-0.026179938779914945,0.017453292519943295,0.5,819.9637
-0.026179938779914945,0.026179938779914945,0.5,700.3365
-0.026179938779914945,0.03490658503988659,0.5,600.1363
-0.017453292519943295,-0.03490658503988659,0.5,447.4315
-0.017453292519943295,-0.026179938779914945,0.5,560.9763
-0.017453292519943295,-0.017453292519943295,0.5,704.0716
-0.017453292519943295,-0.008726646259971648,0.5,888.616
-0.017453292519943295,0.0,0.5,-1094.8676
-0.017453292519943295,0.008726646259971648,0.5,888.6158
-0.017453292519943295,0.017453292519943295,0.5,704.0715
-0.017453292519943295,0.026179938779914945,0.5,560.9761
-0.017453292519943295,0.03490658503988659,0.5,447.4314
-0.008726646259971648,-0.03490658503988659,0.5,223.2763
-0.008726646259971648,-0.026179938779914945,0.5,309.001
-0.008726646259971648,-0.017453292519943295,0.5,452.7136
-0.008726646259971648,-0.008726646259971648,0.5,704.4769
-0.008726646259971648,0.0,0.5,-1108.6033
-0.008726646259971648,0.008726646259971648,0.5,704.4767
-0.008726646259971648,0.017453292519943295,0.5,452.7134
-0.008726646259971648,0.026179938779914945,0.5,309.001
-0.008726646259971648,0.03490658503988659,0.5,223.2762
0.0,-0.03490658503988659,0.5,-56.8657
0.0,-0.026179938779914945,0.5,-56.9358
0.0,-0.017453292519943295,0.5,-57.0069
0.0,-0.008726646259971648,0.5,-57.0734
0.0,0.0,0.5,-1121.9716
0.0,0.008726646259971648,0.5,-57.0734
0.0,0.017453292519943295,0.5,-57.007
0.0,0.026179938779914945,0.5,-56.9358
0.0,0.03490658503988659,0.5,-56.8658
0.008726646259971648,-0.03490658503988659,0.5,-337.0078
0.008726646259971648,-0.026179938779914945,0.5,-422.8726
0.008726646259971648,-0.017453292519943295,0.5,-566.7275
0.008726646259971648,-0.008726646259971648,0.5,-818.6238
0.008726646259971648,0.0,0.5,-1133.6317
0.008726646259971648,0.008726646259971648,0.5,-818.6238
0.008726646259971648,0.017453292519943295,0.5,-566.7275
0.008726646259971648,0.026179938779914945,0.5,-422.8726
0.008726646259971648,0.03490658503988659,0.5,-337.0078
0.017453292519943295,-0.03490658503988659,0.5,-561.163
0.017453292519943295,-0.026179938779914945,0.5,-674.8478
0.017453292519943295,-0.017453292519943295,0.5,-818.0854
0.017453292519943295,-0.008726646259971648,0.5,-1002.7628
0.017453292519943295,0.0,0.5,-1144.0277
0.017453292519943295,0.008726646259971648,0.5,-1002.7631
0.017453292519943295,0.017453292519943295,0.5,-818.0854
0.017453292519943295,0.026179938779914945,0.5,-674.8477
0.017453292519943295,0.03490658503988659,0.5,-561.1631
0.026179938779914945,-0.03490658503988659,0.5,-713.8679
0.026179938779914945,-0.026179938779914945,0.5,-814.2079
0.026179938779914945,-0.017453292519943295,0.5,-933.9775
0.026179938779914945,-0.008726646259971648,0.5,-1073.1376
0.026179938779914945,0.0,0.5,-1152.9723
0.026179938779914945,0.008726646259971648,0.5,-1073.1376
0.026179938779914945,0.017453292519943295,0.5,-933.9777
0.026179938779914945,0.026179938779914945,0.5,-814.2079
0.026179938779914945,0.03490658503988659,0.5,-713.8677
0.03490658503988659,-0.03490658503988659,0.5,-807.3456
0.03490658503988659,-0.026179938779914945,0.5,-896.3787
0.03490658503988659,-0.017453292519943295,0.5,-1003.5825
0.03490658503988659,-0.008726646259971648,0.5,-1107.9974
0.03490658503988659,0.0,0.5,-1160.1693
0.03490658503988659,0.008726646259971648,0.5,-1107.9978
0.03490658503988659,0.017453292519943295,0.5,-1003.5825
0.03490658503988659,0.026179938779914945,0.5,-896.3787
0.03490658503988659,0.03490658503988659,0.5,-807.3456
-0.03490658503988659,-0.03490658503988659,0.6,679.3257
-0.03490658503988659,-0.026179938779914945,0.6,770.6973
-0.03490658503988659,-0.017453292519943295,0.6,881.2021
-0.03490658503988659,-0.008726646259971648,0.6,989.4027
-0.03490658503988659,0.0,0.6,-1084.1965
-0.03490658503988659,0.008726646259971648,0.6,989.4027
-0.03490658503988659,0.017453292519943295,0.6,881.2021
-0.03490658503988659,0.026179938779914945,0.6,770.6971
-0.03490658503988659,0.03490658503988659,0.6,679.3255
-0.026179938779914945,-0.03490658503988659,0.6,586.2867
-0.026179938779914945,-0.026179938779914945,0.6,688.2258
-0.026179938779914945,-0.017453292519943295,0.6,810.8939
-0.026179938779914945,-0.008726646259971648,0.6,954.2964
-0.026179938779914945,0.0,0.6,-1096.7437
-0.026179938779914945,0.008726646259971648,0.6,954.2964
-0.026179938779914945,0.017453292519943295,0.6,810.8938
-0.026179938779914945,0.026179938779914945,0.6,688.2257
-0.026179938779914945,0.03490658503988659,0.6,586.2869
-0.017453292519943295,-0.03490658503988659,0.6,434.8865
-0.017453292519943295,-0.026179938779914945,0.6,549.1291
