alpha,beta,mach,CLp [1/rad]
0.008726646259971648,0.0,0.5,0.40428460549484446
0.008726646259971648,0.008726646259971648,0.5,0.3846853518027867
0.008726646259971648,0.017453292519943295,0.5,0.33138738130346634
0.008726646259971648,0.026179938779914945,0.5,0.2504904617275749
0.008726646259971648,0.03490658503988659,0.5,0.14749438365196527
0.017453292519943295,-0.03490658503988659,0.5,0.2895558925172909
0.017453292519943295,-0.026179938779914945,0.5,0.474327746582192
0.017453292519943295,-0.017453292519943295,0.5,0.6332035453425425
0.017453292519943295,-0.008726646259971648,0.5,0.7348880559399475
0.017453292519943295,0.0,0.5,0.7687828928057493
0.017453292519943295,0.008726646259971648,0.5,0.7345881016314006
0.017453292519943295,0.017453292519943295,0.5,0.6332035453425425
0.017453292519943295,0.026179938779914945,0.5,0.47572753335541096
0.017453292519943295,0.03490658503988659,0.5,0.29365526806743214
0.026179938779914945,-0.03490658503988659,0.5,0.4434479893591572
0.026179938779914945,-0.026179938779914945,0.5,0.6746687286260037
0.026179938779914945,-0.017453292519943295,0.5,0.8783988914560222
0.026179938779914945,-0.008726646259971648,0.5,1.0171513281626297
0.026179938779914945,0.0,0.5,1.064934948296461
0.026179938779914945,0.008726646259971648,0.5,1.0166514995001417
0.026179938779914945,0.017453292519943295,0.5,0.8775991655960418
0.026179938779914945,0.026179938779914945,0.5,0.6746687286260037
0.026179938779914945,0.03490658503988659,0.5,0.4454473040091083
0.03490658503988659,-0.03490658503988659,0.5,0.6062304756697835
0.03490658503988659,-0.026179938779914945,0.5,0.8469837258986836
0.03490658503988659,-0.017453292519943295,0.5,1.0584548248959242
0.03490658503988659,-0.008726646259971648,0.5,1.2086632661968943
0.03490658503988659,0.0,0.5,1.2653287260888773
0.03490658503988659,0.008726646259971648,0.5,1.207863753535279
0.03490658503988659,0.017453292519943295,0.5,1.0571556168207996
0.03490658503988659,0.026179938779914945,0.5,0.8458843959889627
0.03490658503988659,0.03490658503988659,0.5,0.6062304756697835
-0.03490658503988659,-0.03490658503988659,0.6,-0.6030324250233224
-0.03490658503988659,-0.026179938779914945,0.6,-0.84208671084629
-0.03490658503988659,-0.017453292519943295,0.6,-1.0526583580992135
-0.03490658503988659,-0.008726646259971648,0.6,-1.2026669212347798
-0.03490658503988659,0.0,0.6,-1.2599320156229739
-0.03490658503988659,0.008726646259971648,0.6,-1.203466433896395
-0.03490658503988659,0.017453292519943295,0.6,-1.0539575661743383
-0.03490658503988659,0.026179938779914945,0.6,-0.8431860407560111
-0.03490658503988659,0.03490658503988659,0.6,-0.6030324250233224
-0.026179938779914945,-0.03490658503988659,0.6,-0.4432480578941621
-0.026179938779914945,-0.026179938779914945,0.6,-0.671669756651077
-0.026179938779914945,-0.017453292519943295,0.6,-0.8739004334936321
-0.026179938779914945,-0.008726646259971648,0.6,-1.0123529730027467
-0.026179938779914945,0.0,0.6,-1.060436490334071
-0.026179938779914945,0.008726646259971648,0.6,-1.0129527673977323
-0.026179938779914945,0.017453292519943295,0.6,-0.8746001936211151
-0.026179938779914945,0.026179938779914945,0.6,-0.671669756651077
-0.026179938779914945,0.03490658503988659,0.6,-0.44114877751171344
-0.017453292519943295,-0.03490658503988659,0.6,-0.2921554965246975
-0.017453292519943295,-0.026179938779914945,0.6,-0.47362785319558254
-0.017453292519943295,-0.017453292519943295,0.6,-0.6305039565656204
-0.017453292519943295,-0.008726646259971648,0.6,-0.7315885585459315
-0.017453292519943295,0.0,0.6,-0.7656833649507645
-0.017453292519943295,0.008726646259971648,0.6,-0.7318885128544784
-0.017453292519943295,0.017453292519943295,0.6,-0.6305039565656204
-0.017453292519943295,0.026179938779914945,0.6,-0.4722280664223636
-0.017453292519943295,0.03490658503988659,0.6,-0.28805612097455635
-0.008726646259971648,-0.03490658503988659,0.6,-0.14679441030582036
-0.008726646259971648,-0.026179938779914945,0.6,-0.2492905074198979
-0.008726646259971648,-0.017453292519943295,0.6,-0.32988743841887014
-0.008726646259971648,-0.008726646259971648,0.6,-0.38308541272588403
-0.008726646259971648,0.0,0.6,-0.4027846626102482
-0.008726646259971648,0.008726646259971648,0.6,-0.38308541272588403
-0.008726646259971648,0.017453292519943295,0.6,-0.32918746507272517
-0.008726646259971648,0.026179938779914945,0.6,-0.24679060261223748
-0.008726646259971648,0.03490658503988659,0.6,-0.14119462353666098
0.0,-0.03490658503988659,0.6,-0.003
0.0,-0.026179938779914945,0.6,-0.0014
0.0,-0.017453292519943295,0.6,-0.0005
0.0,-0.008726646259971648,0.6,-0.0001
0.0,0.0,0.6,-0.0
0.0,0.008726646259971648,0.6,0.0001
0.0,0.017453292519943295,0.6,0.0005
0.0,0.026179938779914945,0.6,0.0014
0.0,0.03490658503988659,0.6,0.003
0.008726646259971648,-0.03490658503988659,0.6,0.14119462353666098
0.008726646259971648,-0.026179938779914945,0.6,0.24679060261223748
0.008726646259971648,-0.017453292519943295,0.6,0.32918746507272517
0.008726646259971648,-0.008726646259971648,0.6,0.38308541272588403
0.008726646259971648,0.0,0.6,0.4027846626102482
0.008726646259971648,0.008726646259971648,0.6,0.38308541272588403
0.008726646259971648,0.017453292519943295,0.6,0.32988743841887014
0.008726646259971648,0.026179938779914945,0.6,0.2492905074198979
0.008726646259971648,0.03490658503988659,0.6,0.14679441030582036
0.017453292519943295,-0.03490658503988659,0.6,0.28805612097455635
0.017453292519943295,-0.026179938779914945,0.6,0.4722280664223636
0.017453292519943295,-0.017453292519943295,0.6,0.6305039565656204
0.017453292519943295,-0.008726646259971648,0.6,0.7318885128544784
0.017453292519943295,0.0,0.6,0.7656833649507645
0.017453292519943295,0.008726646259971648,0.6,0.7315885585459315
0.017453292519943295,0.017453292519943295,0.6,0.6305039565656204
0.017453292519943295,0.026179938779914945,0.6,0.47362785319558254
0.017453292519943295,0.03490658503988659,0.6,0.2921554965246975
0.026179938779914945,-0.03490658503988659,0.6,0.44114877751171344
0.026179938779914945,-0.026179938779914945,0.6,0.671669756651077
0.026179938779914945,-0.017453292519943295,0.6,0.8746001936211151
0.026179938779914945,-0.008726646259971648,0.6,1.0129527673977323
0.026179938779914945,0.0,0.6,1.060436490334071
0.026179938779914945,0.008726646259971648,0.6,1.0123529730027467
0.026179938779914945,0.017453292519943295,0.6,0.8739004334936321
0.026179938779914945,0.026179938779914945,0.6,0.671669756651077
0.026179938779914945,0.03490658503988659,0.6,0.4432480578941621
0.03490658503988659,-0.03490658503988659,0.6,0.6030324250233224
0.03490658503988659,-0.026179938779914945,0.6,0.8431860407560111
0.03490658503988659,-0.017453292519943295,0.6,1.0539575661743383
0.03490658503988659,-0.008726646259971648,0.6,1.203466433896395
0.03490658503988659,0.0,0.6,1.2599320156229739
0.03490658503988659,0.008726646259971648,0.6,1.2026669212347798
0.03490658503988659,0.017453292519943295,0.6,1.0526583580992135
0.03490658503988659,0.026179938779914945,0.6,0.84208671084629
0.03490658503988659,0.03490658503988659,0.6,0.6030324250233224
-0.03490658503988659,-0.03490658503988659,0.7,-0.5288776256585055
-0.03490658503988659,-0.026179938779914945,0.7,-0.7449459224600339
-0.03490658503988659,-0.017453292519943295,0.7,-0.9352299359244698
-0.03490658503988659,-0.008726646259971648,0.7,-1.070747332068259
-0.03490658503988659,0.0,0.7,-1.1224158378251465
-0.03490658503988659,0.008726646259971648,0.7,-1.0713469665644708
-0.03490658503988659,0.017453292519943295,0.7,-0.9363292658341907
-0.03490658503988659,0.026179938779914945,0.7,-0.745945313287053
-0.03490658503988659,0.03490658503988659,0.7,-0.5288776256585055
-0.026179938779914945,-0.03490658503988659,0.7,-0.388366870753004
-0.026179938779914945,-0.026179938779914945,0.7,-0.5948960740929541
-0.026179938779914945,-0.017453292519943295,0.7,-0.777633433098486
-0.026179938779914945,-0.008726646259971648,0.7,-0.9027905301854258
-0.026179938779914945,0.0,0.7,-0.946175658089365
-0.026179938779914945,0.008726646259971648,0.7,-0.9032903588479135
-0.026179938779914945,0.017453292519943295,0.7,-0.7783331932259688
-0.026179938779914945,0.026179938779914945,0.7,-0.5948960740929541
-0.026179938779914945,0.03490658503988659,0.7,-0.386567487568048
-0.017453292519943295,-0.03490658503988659,0.7,-0.25586102519052056
-0.017453292519943295,-0.026179938779914945,0.7,-0.4198360471961687
-0.017453292519943295,-0.017453292519943295,0.7,-0.561614450369345
-0.017453292519943295,-0.008726646259971648,0.7,-0.6531005144761548
-0.017453292519943295,0.0,0.7,-0.6839958082564873
-0.017453292519943295,0.008726646259971648,0.7,-0.6534004687847017
-0.017453292519943295,0.017453292519943295,0.7,-0.561614450369345
-0.017453292519943295,0.026179938779914945,0.7,-0.4185362451924654
-0.017453292519943295,0.03490658503988659,0.7,-0.2522615734879575
-0.008726646259971648,-0.03490658503988659,0.7,-0.128495107113746
-0.008726646259971648,-0.026179938779914945,0.7,-0.22109158118948827
-0.008726646259971648,-0.017453292519943295,0.7,-0.29398880538086636
-0.008726646259971648,-0.008726646259971648,0.7,-0.34218697007255944
-0.008726646259971648,0.0,0.7,-0.35998629230310164
-0.008726646259971648,0.008726646259971648,0.7,-0.34218697007255944
-0.008726646259971648,0.017453292519943295,0.7,-0.29338882822702783
-0.008726646259971648,0.026179938779914945,0.7,-0.21889166495874712
-0.008726646259971648,0.03490658503988659,0.7,-0.12359529369073158
0.0,-0.03490658503988659,0.7,-0.0027
0.0,-0.026179938779914945,0.7,-0.0013
0.0,-0.017453292519943295,0.7,-0.0004
0.0,-0.008726646259971648,0.7,-0.0001
0.0,0.0,0.7,-0.0
0.0,0.008726646259971648,0.7,0.0001
0.0,0.017453292519943295,0.7,0.0004
0.0,0.026179938779914945,0.7,0.0013
0.0,0.03490658503988659,0.7,0.0027
0.008726646259971648,-0.03490658503988659,0.7,0.12359529369073158
0.008726646259971648,-0.026179938779914945,0.7,0.21889166495874712
0.008726646259971648,-0.017453292519943295,0.7,0.29338882822702783
0.008726646259971648,-0.008726646259971648,0.7,0.34218697007255944
0.008726646259971648,0.0,0.7,0.35998629230310164
0.008726646259971648,0.008726646259971648,0.7,0.34218697007255944
0.008726646259971648,0.017453292519943295,0.7,0.29398880538086636
0.008726646259971648,0.026179938779914945,0.7,0.22109158118948827
0.008726646259971648,0.03490658503988659,0.7,0.128495107113746
0.017453292519943295,-0.03490658503988659,0.7,0.2522615734879575
0.017453292519943295,-0.026179938779914945,0.7,0.4185362451924654
0.017453292519943295,-0.017453292519943295,0.7,0.561614450369345
0.017453292519943295,-0.008726646259971648,0.7,0.6534004687847017
0.017453292519943295,0.0,0.7,0.6839958082564873
0.017453292519943295,0.008726646259971648,0.7,0.6531005144761548
0.017453292519943295,0.017453292519943295,0.7,0.561614450369345
0.017453292519943295,0.026179938779914945,0.7,0.4198360471961687
0.017453292519943295,0.03490658503988659,0.7,0.25586102519052056
0.026179938779914945,-0.03490658503988659,0.7,0.386567487568048
0.026179938779914945,-0.026179938779914945,0.7,0.5948960740929541
0.026179938779914945,-0.017453292519943295,0.7,0.7783331932259688
0.026179938779914945,-0.008726646259971648,0.7,0.9032903588479135
0.026179938779914945,0.0,0.7,0.946175658089365
0.026179938779914945,0.008726646259971648,0.7,0.9027905301854258
0.026179938779914945,0.017453292519943295,0.7,0.777633433098486
0.026179938779914945,0.026179938779914945,0.7,0.5948960740929541
0.026179938779914945,0.03490658503988659,0.7,0.388366870753004
0.03490658503988659,-0.03490658503988659,0.7,0.5288776256585055
0.03490658503988659,-0.026179938779914945,0.7,0.745945313287053
0.03490658503988659,-0.017453292519943295,0.7,0.9363292658341907
0.03490658503988659,-0.008726646259971648,0.7,1.0713469665644708
0.03490658503988659,0.0,0.7,1.1224158378251465
0.03490658503988659,0.008726646259971648,0.7,1.070747332068259
0.03490658503988659,0.017453292519943295,0.7,0.9352299359244698
0.03490658503988659,0.026179938779914945,0.7,0.7449459224600339
0.03490658503988659,0.03490658503988659,0.7,0.5288776256585055
-0.03490658503988659,-0.03490658503988659,0.8,-0.5109885298548636
-0.03490658503988659,-0.026179938779914945,0.8,-0.7235589587618253
-0.03490658503988659,-0.017453292519943295,0.8,-0.9106449215798
-0.03490658503988659,-0.008726646259971648,0.8,-1.0438637188214455
-0.03490658503988659,0.0,0.8,-1.0946327728340155
-0.03490658503988659,0.008726646259971648,0.8,-1.0444633533176568
-0.03490658503988659,0.017453292519943295,0.8,-0.9117442514895211
-0.03490658503988659,0.026179938779914945,0.8,-0.7245583495888444
-0.03490658503988659,0.03490658503988659,0.8,-0.5109885298548636
-0.026179938779914945,-0.03490658503988659,0.8,-0.37507142833082907
-0.026179938779914945,-0.026179938779914945,0.8,-0.5782017967658624
-0.026179938779914945,-0.017453292519943295,0.8,-0.7579401837964675
-0.026179938779914945,-0.008726646259971648,0.8,-0.8809980005009586
-0.026179938779914945,0.0,0.8,-0.9236833682774149
-0.026179938779914945,0.008726646259971648,0.8,-0.8814978291634464
-0.026179938779914945,0.017453292519943295,0.8,-0.7585399781914529
-0.026179938779914945,0.026179938779914945,0.8,-0.5782017967658624
-0.026179938779914945,0.03490658503988659,0.8,-0.3732720451458731
-0.017453292519943295,-0.03490658503988659,0.8,-0.24706236547314428
-0.017453292519943295,-0.026179938779914945,0.8,-0.4081378291628389
-0.017453292519943295,-0.017453292519943295,0.8,-0.5477165674066711
-0.017453292519943295,-0.008726646259971648,0.8,-0.637802844740262
-0.017453292519943295,0.0,0.8,-0.6681982146730163
-0.017453292519943295,0.008726646259971648,0.8,-0.6380028142792933
-0.017453292519943295,0.017453292519943295,0.8,-0.5477165674066711
-0.017453292519943295,0.026179938779914945,0.8,-0.4070379966981669
-0.017453292519943295,0.03490658503988659,0.8,-0.24346291377058127
-0.008726646259971648,-0.03490658503988659,0.8,-0.12399527845995724
-0.008726646259971648,-0.026179938779914945,0.8,-0.21509180965110325
-0.008726646259971648,-0.017453292519943295,0.8,-0.2867890795348043
-0.008726646259971648,-0.008726646259971648,0.8,-0.3342872708803524
-0.008726646259971648,0.0,0.8,-0.35188660072628186
-0.008726646259971648,0.008726646259971648,0.8,-0.3342872708803524
-0.008726646259971648,0.017453292519943295,0.8,-0.28618910238096584
-0.008726646259971648,0.026179938779914945,0.8,-0.2129918896126685
-0.008726646259971648,0.03490658503988659,0.8,-0.11919546122924922
0.0,-0.03490658503988659,0.8,-0.0026
0.0,-0.026179938779914945,0.8,-0.0012
0.0,-0.017453292519943295,0.8,-0.0004
0.0,-0.008726646259971648,0.8,-0.0001
0.0,0.0,0.8,-0.0
0.0,0.008726646259971648,0.8,0.0001
0.0,0.017453292519943295,0.8,0.0004
0.0,0.026179938779914945,0.8,0.0012
0.0,0.03490658503988659,0.8,0.0026
0.008726646259971648,-0.03490658503988659,0.8,0.11919546122924922
0.008726646259971648,-0.026179938779914945,0.8,0.2129918896126685
0.008726646259971648,-0.017453292519943295,0.8,0.28618910238096584
0.008726646259971648,-0.008726646259971648,0.8,0.3342872708803524
0.008726646259971648,0.0,0.8,0.35188660072628186
0.008726646259971648,0.008726646259971648,0.8,0.3342872708803524
0.008726646259971648,0.017453292519943295,0.8,0.2867890795348043
0.008726646259971648,0.026179938779914945,0.8,0.21509180965110325
0.008726646259971648,0.03490658503988659,0.8,0.12399527845995724
0.017453292519943295,-0.03490658503988659,0.8,0.24346291377058127
0.017453292519943295,-0.026179938779914945,0.8,0.4070379966981669
0.017453292519943295,-0.017453292519943295,0.8,0.5477165674066711
0.017453292519943295,-0.008726646259971648,0.8,0.6380028142792933
0.017453292519943295,0.0,0.8,0.6680982299035007
0.017453292519943295,0.008726646259971648,0.8,0.637802844740262
0.017453292519943295,0.017453292519943295,0.8,0.5477165674066711
0.017453292519943295,0.026179938779914945,0.8,0.40823781393235453
0.017453292519943295,0.03490658503988659,0.8,0.24696238070362864
0.026179938779914945,-0.03490658503988659,0.8,0.3732720451458731
0.026179938779914945,-0.026179938779914945,0.8,0.5782017967658624
0.026179938779914945,-0.017453292519943295,0.8,0.7585399781914529
0.026179938779914945,-0.008726646259971648,0.8,0.8813978634309488
0.026179938779914945,0.0,0.8,0.9236833682774149
0.026179938779914945,0.008726646259971648,0.8,0.8809980005009586
0.026179938779914945,0.017453292519943295,0.8,0.7579401837964675
0.026179938779914945,0.026179938779914945,0.8,0.5782017967658624
0.026179938779914945,0.03490658503988659,0.8,0.37507142833082907
0.03490658503988659,-0.03490658503988659,0.8,0.5109885298548636
0.03490658503988659,-0.026179938779914945,0.8,0.7245583495888444
0.03490658503988659,-0.017453292519943295,0.8,0.9117442514895211
0.03490658503988659,-0.008726646259971648,0.8,1.0444633533176568
0.03490658503988659,0.0,0.8,1.0946327728340155
0.03490658503988659,0.008726646259971648,0.8,1.0438637188214455
0.03490658503988659,0.017453292519943295,0.8,0.9106449215798
0.03490658503988659,0.026179938779914945,0.8,0.7235589587618253
0.03490658503988659,0.03490658503988659,0.8,0.5108885907721618
-0.03490658503988659,-0.03490658503988659,0.9,-0.45951990226338024
-0.03490658503988659,-0.026179938779914945,0.9,-0.6578989814266707
-0.03490658503988659,-0.017453292519943295,0.9,-0.8327923761550126
-0.03490658503988659,-0.008726646259971648,0.9,-0.9575163513669956
-0.03490658503988659,0.0,0.9,-1.0050873547331047
-0.03490658503988659,0.008726646259971648,0.9,-0.9581159858632071
-0.03490658503988659,0.017453292519943295,0.9,-0.8337917669820316
-0.03490658503988659,0.026179938779914945,0.9,-0.658798433170988
-0.03490658503988659,0.03490658503988659,0.9,-0.45951990226338024
-0.026179938779914945,-0.03490658503988659,0.9,-0.33698448424926036
-0.026179938779914945,-0.026179938779914945,0.9,-0.5267194445296212
-0.026179938779914945,-0.017453292519943295,0.9,-0.6946618751255147
-0.026179938779914945,-0.008726646259971648,0.9,-0.8096224674977037
-0.026179938779914945,0.0,0.9,-0.8496087604967261
-0.026179938779914945,0.008726646259971648,0.9,-0.8101222961601916
-0.026179938779914945,0.017453292519943295,0.9,-0.6952616695205001
-0.026179938779914945,0.026179938779914945,0.9,-0.5267194445296212
-0.026179938779914945,0.03490658503988659,0.9,-0.33538503252929946
-0.017453292519943295,-0.03490658503988659,0.9,-0.2218662035552032
-0.017453292519943295,-0.026179938779914945,0.9,-0.372643235984787
-0.017453292519943295,-0.017453292519943295,0.9,-0.5029233906636648
-0.017453292519943295,-0.008726646259971648,0.9,-0.5867106275177704
-0.017453292519943295,0.0,0.9,-0.6150063172906962
-0.017453292519943295,0.008726646259971648,0.9,-0.5870105818263173
-0.017453292519943295,0.017453292519943295,0.9,-0.5029233906636648
-0.017453292519943295,0.026179938779914945,0.9,-0.371543403520115
-0.017453292519943295,0.03490658503988659,0.9,-0.2186666909307028
-0.008726646259971648,-0.03490658503988659,0.9,-0.1114957544216551
-0.008726646259971648,-0.026179938779914945,0.9,-0.19669251026672252
-0.008726646259971648,-0.017453292519943295,0.9,-0.263689959112022
-0.008726646259971648,-0.008726646259971648,0.9,-0.3076882837268455
-0.008726646259971648,0.0,0.9,-0.3238876668804851
-0.008726646259971648,0.008726646259971648,0.9,-0.3076882837268455
-0.008726646259971648,0.017453292519943295,0.9,-0.26308998195818345
-0.008726646259971648,0.026179938779914945,0.9,-0.19479258261290058
-0.008726646259971648,0.03490658503988659,0.9,-0.10699592576786633
0.0,-0.03490658503988659,0.9,-0.0024
0.0,-0.026179938779914945,0.9,-0.0011
0.0,-0.017453292519943295,0.9,-0.0004
0.0,-0.008726646259971648,0.9,-0.0001
0.0,0.0,0.9,-0.0
0.0,0.008726646259971648,0.9,0.0001
0.0,0.017453292519943295,0.9,0.0004
0.0,0.026179938779914945,0.9,0.0011
0.0,0.03490658503988659,0.9,0.0024
0.008726646259971648,-0.03490658503988659,0.9,0.10699592576786633
0.008726646259971648,-0.026179938779914945,0.9,0.19479258261290058
0.008726646259971648,-0.017453292519943295,0.9,0.26308998195818345
0.008726646259971648,-0.008726646259971648,0.9,0.3076882837268455
0.008726646259971648,0.0,0.9,0.3238876668804851
0.008726646259971648,0.008726646259971648,0.9,0.3076882837268455
0.008726646259971648,0.017453292519943295,0.9,0.263689959112022
0.008726646259971648,0.026179938779914945,0.9,0.19669251026672252
0.008726646259971648,0.03490658503988659,0.9,0.1114957544216551
0.017453292519943295,-0.03490658503988659,0.9,0.2186666909307028
0.017453292519943295,-0.026179938779914945,0.9,0.371543403520115
0.017453292519943295,-0.017453292519943295,0.9,0.5029233906636648
0.017453292519943295,-0.008726646259971648,0.9,0.5870105818263173
0.017453292519943295,0.0,0.9,0.6150063172906962
0.017453292519943295,0.008726646259971648,0.9,0.5867106275177704
0.017453292519943295,0.017453292519943295,0.9,0.5029233906636648
0.017453292519943295,0.026179938779914945,0.9,0.372643235984787
0.017453292519943295,0.03490658503988659,0.9,0.2218662035552032
0.026179938779914945,-0.03490658503988659,0.9,0.33538503252929946
0.026179938779914945,-0.026179938779914945,0.9,0.5267194445296212
0.026179938779914945,-0.017453292519943295,0.9,0.6952616695205001
0.026179938779914945,-0.008726646259971648,0.9,0.8101222961601916
0.026179938779914945,0.0,0.9,0.8496087604967261
0.026179938779914945,0.008726646259971648,0.9,0.8096224674977037
0.026179938779914945,0.017453292519943295,0.9,0.6946618751255147
0.026179938779914945,0.026179938779914945,0.9,0.5267194445296212
0.026179938779914945,0.03490658503988659,0.9,0.33698448424926036
0.03490658503988659,-0.03490658503988659,0.9,0.45951990226338024
0.03490658503988659,-0.026179938779914945,0.9,0.658798433170988
0.03490658503988659,-0.017453292519943295,0.9,0.8337917669820316
0.03490658503988659,-0.008726646259971648,0.9,0.9581159858632071
0.03490658503988659,0.0,0.9,1.0050873547331047
0.03490658503988659,0.008726646259971648,0.9,0.9575163513669956
0.03490658503988659,0.017453292519943295,0.9,0.8327923761550126
0.03490658503988659,0.026179938779914945,0.9,0.6578989814266707
0.03490658503988659,0.03490658503988659,0.9,0.45951990226338024
-0.03490658503988659,-0.03490658503988659,1,-0.42094341634044313
-0.03490658503988659,-0.026179938779914945,1,-0.610128099895158
-0.03490658503988659,-0.017453292519943295,1,-0.7770263680073469
-0.03490658503988659,-0.008726646259971648,1,-0.8960538155053213
-0.03490658503988659,0.0,1,-0.9414261590519881
-0.03490658503988659,0.008726646259971648,1,-0.8965535109188308
-0.03490658503988659,0.017453292519943295,1,-0.7779258197516641
-0.03490658503988659,0.026179938779914945,1,-0.6110275516394752
-0.03490658503988659,0.03490658503988659,1,-0.42094341634044313
-0.026179938779914945,-0.03490658503988659,1,-0.30849425048745693
-0.026179938779914945,-0.026179938779914945,1,-0.4894322263080328
-0.026179938779914945,-0.017453292519943295,1,-0.6496772955016147
-0.026179938779914945,-0.008726646259971648,1,-0.7593397040514334
-0.026179938779914945,0.0,1,-0.797426648133002
-0.026179938779914945,0.008726646259971648,1,-0.7597395669814235
-0.026179938779914945,0.017453292519943295,1,-0.6501771241641024
-0.026179938779914945,0.026179938779914945,1,-0.4894322263080328
-0.026179938779914945,0.03490658503988659,1,-0.30699476449999363
-0.017453292519943295,-0.03490658503988659,1,-0.20306906688626308
-0.017453292519943295,-0.026179938779914945,1,-0.34684716544975214
-0.017453292519943295,-0.017453292519943295,1,-0.47102824918817593
-0.017453292519943295,-0.008726646259971648,1,-0.5510160648006872
-0.017453292519943295,0.0,1,-0.5780119525699098
-0.017453292519943295,0.008726646259971648,1,-0.5512160343397186
-0.017453292519943295,0.017453292519943295,1,-0.47102824918817593
-0.017453292519943295,0.026179938779914945,1,-0.3458473177545957
-0.017453292519943295,0.03490658503988659,1,-0.19996953903127826
-0.008726646259971648,-0.03490658503988659,1,-0.10199611615254546
-0.008726646259971648,-0.026179938779914945,1,-0.18329302049766258
-0.008726646259971648,-0.017453292519943295,1,-0.24719058738146316
-0.008726646259971648,-0.008726646259971648,1,-0.28918898815015837
-0.008726646259971648,0.0,1,-0.304688397957653
-0.008726646259971648,0.008726646259971648,1,-0.28918898815015837
-0.008726646259971648,0.017453292519943295,1,-0.24669060641993107
-0.008726646259971648,0.026179938779914945,1,-0.18149308903614708
-0.008726646259971648,0.03490658503988659,1,-0.09789627226798238
0.0,-0.03490658503988659,1,-0.0023
0.0,-0.026179938779914945,1,-0.0011
0.0,-0.017453292519943295,1,-0.0004
0.0,-0.008726646259971648,1,-0.0
0.0,0.0,1,-0.0
0.0,0.008726646259971648,1,-0.0
0.0,0.017453292519943295,1,0.0004
0.0,0.026179938779914945,1,0.0011
0.0,0.03490658503988659,1,0.0023
0.008726646259971648,-0.03490658503988659,1,0.09789627226798238
0.008726646259971648,-0.026179938779914945,1,0.18149308903614708
0.008726646259971648,-0.017453292519943295,1,0.24669060641993107
0.008726646259971648,-0.008726646259971648,1,0.28918898815015837
0.008726646259971648,0.0,1,0.304688397957653
0.008726646259971648,0.008726646259971648,1,0.28918898815015837
0.008726646259971648,0.017453292519943295,1,0.24719058738146316
0.008726646259971648,0.026179938779914945,1,0.18329302049766258
0.008726646259971648,0.03490658503988659,1,0.10199611615254546
0.017453292519943295,-0.03490658503988659,1,0.19996953903127826
0.017453292519943295,-0.026179938779914945,1,0.3458473177545957
0.017453292519943295,-0.017453292519943295,1,0.47102824918817593
0.017453292519943295,-0.008726646259971648,1,0.5512160343397186
0.017453292519943295,0.0,1,0.5780119525699098
0.017453292519943295,0.008726646259971648,1,0.5510160648006872
0.017453292519943295,0.017453292519943295,1,0.47102824918817593
0.017453292519943295,0.026179938779914945,1,0.34684716544975214
0.017453292519943295,0.03490658503988659,1,0.20306906688626308
0.026179938779914945,-0.03490658503988659,1,0.30699476449999363
0.026179938779914945,-0.026179938779914945,1,0.4894322263080328
0.026179938779914945,-0.017453292519943295,1,0.6501771241641024
0.026179938779914945,-0.008726646259971648,1,0.7597395669814235
0.026179938779914945,0.0,1,0.797426648133002
0.026179938779914945,0.008726646259971648,1,0.7593397040514334
0.026179938779914945,0.017453292519943295,1,0.6495773297691172
0.026179938779914945,0.026179938779914945,1,0.4894322263080328
0.026179938779914945,0.03490658503988659,1,0.30849425048745693
0.03490658503988659,-0.03490658503988659,1,0.42094341634044313
0.03490658503988659,-0.026179938779914945,1,0.6110275516394752
0.03490658503988659,-0.017453292519943295,1,0.7779258197516641
0.03490658503988659,-0.008726646259971648,1,0.8965535109188308
0.03490658503988659,0.0,1,0.9414261590519881
0.03490658503988659,0.008726646259971648,1,0.8960538155053213
0.03490658503988659,0.017453292519943295,1,0.7770263680073469
0.03490658503988659,0.026179938779914945,1,0.610128099895158
0.03490658503988659,0.03490658503988659,1,0.42094341634044313
