alpha,beta,mach,Cnp [1/rad]
0.0,-0.03490658503988659,0.01,-7.1553
0.0,-0.026179938779914945,0.01,-6.0142
0.0,-0.017453292519943295,0.01,-4.3367
0.0,-0.008726646259971648,0.01,-2.2779
0.0,0.0,0.01,-0.0
0.0,0.008726646259971648,0.01,2.2779
0.0,0.017453292519943295,0.01,4.3367
0.0,0.026179938779914945,0.01,6.0142
0.0,0.03490658503988659,0.01,7.1553
0.008726646259971648,-0.03490658503988659,0.01,-6.8301
0.008726646259971648,-0.026179938779914945,0.01,-5.7427
0.008726646259971648,-0.017453292519943295,0.01,-4.1456
0.008726646259971648,-0.008726646259971648,0.01,-2.1695
0.008726646259971648,0.0,0.01,-0.0004
0.008726646259971648,0.008726646259971648,0.01,2.1695
0.008726646259971648,0.017453292519943295,0.01,4.1473
0.008726646259971648,0.026179938779914945,0.01,5.7461
0.008726646259971648,0.03490658503988659,0.01,6.8346
0.017453292519943295,-0.03490658503988659,0.01,-5.9789
0.017453292519943295,-0.026179938779914945,0.01,-4.961
0.017453292519943295,-0.017453292519943295,0.01,-3.579
0.017453292519943295,-0.008726646259971648,0.01,-1.8732
0.017453292519943295,0.0,0.01,-0.0027
0.017453292519943295,0.008726646259971648,0.01,1.8693
0.017453292519943295,0.017453292519943295,0.01,3.579
0.017453292519943295,0.026179938779914945,0.01,4.9653
0.017453292519943295,0.03490658503988659,0.01,5.9863
0.026179938779914945,-0.03490658503988659,0.01,-4.785
0.026179938779914945,-0.026179938779914945,0.01,-3.8193
0.026179938779914945,-0.017453292519943295,0.01,-2.6958
0.026179938779914945,-0.008726646259971648,0.01,-1.4199
0.026179938779914945,0.0,0.01,-0.0083
0.026179938779914945,0.008726646259971648,0.01,1.4057
0.026179938779914945,0.017453292519943295,0.01,2.6879
0.026179938779914945,0.026179938779914945,0.01,3.8193
0.026179938779914945,0.03490658503988659,0.01,4.7917
0.03490658503988659,-0.03490658503988659,0.01,-3.4313
0.03490658503988659,-0.026179938779914945,0.01,-2.5275
0.03490658503988659,-0.017453292519943295,0.01,-1.6697
0.03490658503988659,-0.008726646259971648,0.01,-0.84
0.03490658503988659,0.0,0.01,-0.0176
0.03490658503988659,0.008726646259971648,0.01,0.8079
0.03490658503988659,0.017453292519943295,0.01,1.646
0.03490658503988659,0.026179938779914945,0.01,2.5157
0.03490658503988659,0.03490658503988659,0.01,3.4313
-0.03490658503988659,-0.03490658503988659,0.1,-3.4413
-0.03490658503988659,-0.026179938779914945,0.1,-2.5228
-0.03490658503988659,-0.017453292519943295,0.1,-1.6504
-0.03490658503988659,-0.008726646259971648,0.1,-0.81
-0.03490658503988659,0.0,0.1,0.0175
-0.03490658503988659,0.008726646259971648,0.1,0.8421
-0.03490658503988659,0.017453292519943295,0.1,1.6741
-0.03490658503988659,0.026179938779914945,0.1,2.5346
-0.03490658503988659,0.03490658503988659,0.1,3.4413
-0.026179938779914945,-0.03490658503988659,0.1,-4.8047
-0.026179938779914945,-0.026179938779914945,0.1,-3.8291
-0.026179938779914945,-0.017453292519943295,0.1,-2.6941
-0.026179938779914945,-0.008726646259971648,0.1,-1.4088
-0.026179938779914945,0.0,0.1,0.0083
-0.026179938779914945,0.008726646259971648,0.1,1.423
-0.026179938779914945,0.017453292519943295,0.1,2.7021
-0.026179938779914945,0.026179938779914945,0.1,3.8291
-0.026179938779914945,0.03490658503988659,0.1,4.798
-0.017453292519943295,-0.03490658503988659,0.1,-6.0014
-0.017453292519943295,-0.026179938779914945,0.1,-4.9775
-0.017453292519943295,-0.017453292519943295,0.1,-3.5874
-0.017453292519943295,-0.008726646259971648,0.1,-1.8734
-0.017453292519943295,0.0,0.1,0.0027
-0.017453292519943295,0.008726646259971648,0.1,1.8773
-0.017453292519943295,0.017453292519943295,0.1,3.5873
-0.017453292519943295,0.026179938779914945,0.1,4.9732
-0.017453292519943295,0.03490658503988659,0.1,5.994
-0.008726646259971648,-0.03490658503988659,0.1,-6.851
-0.008726646259971648,-0.026179938779914945,0.1,-5.7597
-0.008726646259971648,-0.017453292519943295,0.1,-4.1573
-0.008726646259971648,-0.008726646259971648,0.1,-2.1748
-0.008726646259971648,0.0,0.1,0.0004
-0.008726646259971648,0.008726646259971648,0.1,2.1748
-0.008726646259971648,0.017453292519943295,0.1,4.1557
-0.008726646259971648,0.026179938779914945,0.1,5.7564
-0.008726646259971648,0.03490658503988659,0.1,6.8465
0.0,-0.03490658503988659,0.1,-7.1719
0.0,-0.026179938779914945,0.1,-6.0284
0.0,-0.017453292519943295,0.1,-4.3474
0.0,-0.008726646259971648,0.1,-2.2839
0.0,0.0,0.1,0.0
0.0,0.008726646259971648,0.1,2.2839
0.0,0.017453292519943295,0.1,4.3474
0.0,0.026179938779914945,0.1,6.0284
0.0,0.03490658503988659,0.1,7.1719
0.008726646259971648,-0.03490658503988659,0.1,-6.8464
0.008726646259971648,-0.026179938779914945,0.1,-5.7564
0.008726646259971648,-0.017453292519943295,0.1,-4.1557
0.008726646259971648,-0.008726646259971648,0.1,-2.1748
0.008726646259971648,0.0,0.1,-0.0004
0.008726646259971648,0.008726646259971648,0.1,2.1748
0.008726646259971648,0.017453292519943295,0.1,4.1573
0.008726646259971648,0.026179938779914945,0.1,5.7598
0.008726646259971648,0.03490658503988659,0.1,6.8509
0.017453292519943295,-0.03490658503988659,0.1,-5.994
0.017453292519943295,-0.026179938779914945,0.1,-4.9732
0.017453292519943295,-0.017453292519943295,0.1,-3.5874
0.017453292519943295,-0.008726646259971648,0.1,-1.8773
0.017453292519943295,0.0,0.1,-0.0027
0.017453292519943295,0.008726646259971648,0.1,1.8734
0.017453292519943295,0.017453292519943295,0.1,3.5874
0.017453292519943295,0.026179938779914945,0.1,4.9774
0.017453292519943295,0.03490658503988659,0.1,6.0014
0.026179938779914945,-0.03490658503988659,0.1,-4.798
0.026179938779914945,-0.026179938779914945,0.1,-3.8291
0.026179938779914945,-0.017453292519943295,0.1,-2.7021
0.026179938779914945,-0.008726646259971648,0.1,-1.423
0.026179938779914945,0.0,0.1,-0.0083
0.026179938779914945,0.008726646259971648,0.1,1.4088
0.026179938779914945,0.017453292519943295,0.1,2.6941
0.026179938779914945,0.026179938779914945,0.1,3.8291
0.026179938779914945,0.03490658503988659,0.1,4.8047
0.03490658503988659,-0.03490658503988659,0.1,-3.4413
0.03490658503988659,-0.026179938779914945,0.1,-2.5346
0.03490658503988659,-0.017453292519943295,0.1,-1.6741
0.03490658503988659,-0.008726646259971648,0.1,-0.8421
0.03490658503988659,0.0,0.1,-0.0175
0.03490658503988659,0.008726646259971648,0.1,0.81
0.03490658503988659,0.017453292519943295,0.1,1.6504
0.03490658503988659,0.026179938779914945,0.1,2.5227
0.03490658503988659,0.03490658503988659,0.1,3.4413
-0.03490658503988659,-0.03490658503988659,0.2,-3.446
-0.03490658503988659,-0.026179938779914945,0.2,-2.5252
-0.03490658503988659,-0.017453292519943295,0.2,-1.6515
-0.03490658503988659,-0.008726646259971648,0.2,-0.8103
-0.03490658503988659,0.0,0.2,0.0175
-0.03490658503988659,0.008726646259971648,0.2,0.8424
-0.03490658503988659,0.017453292519943295,0.2,1.6751
-0.03490658503988659,0.026179938779914945,0.2,2.5371
-0.03490658503988659,0.03490658503988659,0.2,3.446
-0.026179938779914945,-0.03490658503988659,0.2,-4.8105
-0.026179938779914945,-0.026179938779914945,0.2,-3.8329
-0.026179938779914945,-0.017453292519943295,0.2,-2.6961
-0.026179938779914945,-0.008726646259971648,0.2,-1.4096
-0.026179938779914945,0.0,0.2,0.0083
-0.026179938779914945,0.008726646259971648,0.2,1.4238
-0.026179938779914945,0.017453292519943295,0.2,2.7041
-0.026179938779914945,0.026179938779914945,0.2,3.8329
-0.026179938779914945,0.03490658503988659,0.2,4.8038
-0.017453292519943295,-0.03490658503988659,0.2,-6.0079
-0.017453292519943295,-0.026179938779914945,0.2,-4.9828
-0.017453292519943295,-0.017453292519943295,0.2,-3.5909
-0.017453292519943295,-0.008726646259971648,0.2,-1.8751
-0.017453292519943295,0.0,0.2,0.0027
-0.017453292519943295,0.008726646259971648,0.2,1.879
-0.017453292519943295,0.017453292519943295,0.2,3.5909
-0.017453292519943295,0.026179938779914945,0.2,4.9785
-0.017453292519943295,0.03490658503988659,0.2,6.0005
-0.008726646259971648,-0.03490658503988659,0.2,-6.858
-0.008726646259971648,-0.026179938779914945,0.2,-5.7661
-0.008726646259971648,-0.017453292519943295,0.2,-4.1624
-0.008726646259971648,-0.008726646259971648,0.2,-2.1776
-0.008726646259971648,0.0,0.2,0.0004
-0.008726646259971648,0.008726646259971648,0.2,2.1776
-0.008726646259971648,0.017453292519943295,0.2,4.1607
-0.008726646259971648,0.026179938779914945,0.2,5.7627
-0.008726646259971648,0.03490658503988659,0.2,6.8535
0.0,-0.03490658503988659,0.2,-7.1791
0.0,-0.026179938779914945,0.2,-6.0351
0.0,-0.017453292519943295,0.2,-4.3529
0.0,-0.008726646259971648,0.2,-2.2872
0.0,0.0,0.2,-0.0
0.0,0.008726646259971648,0.2,2.2872
0.0,0.017453292519943295,0.2,4.3529
0.0,0.026179938779914945,0.2,6.0351
0.0,0.03490658503988659,0.2,7.1791
0.008726646259971648,-0.03490658503988659,0.2,-6.8534
0.008726646259971648,-0.026179938779914945,0.2,-5.7627
0.008726646259971648,-0.017453292519943295,0.2,-4.1607
0.008726646259971648,-0.008726646259971648,0.2,-2.1776
0.008726646259971648,0.0,0.2,-0.0004
0.008726646259971648,0.008726646259971648,0.2,2.1776
0.008726646259971648,0.017453292519943295,0.2,4.1624
0.008726646259971648,0.026179938779914945,0.2,5.7661
0.008726646259971648,0.03490658503988659,0.2,6.8579
0.017453292519943295,-0.03490658503988659,0.2,-6.0005
0.017453292519943295,-0.026179938779914945,0.2,-4.9785
0.017453292519943295,-0.017453292519943295,0.2,-3.5909
0.017453292519943295,-0.008726646259971648,0.2,-1.879
0.017453292519943295,0.0,0.2,-0.0027
0.017453292519943295,0.008726646259971648,0.2,1.8751
0.017453292519943295,0.017453292519943295,0.2,3.5909
0.017453292519943295,0.026179938779914945,0.2,4.9828
0.017453292519943295,0.03490658503988659,0.2,6.0079
0.026179938779914945,-0.03490658503988659,0.2,-4.8038
0.026179938779914945,-0.026179938779914945,0.2,-3.8329
0.026179938779914945,-0.017453292519943295,0.2,-2.704
0.026179938779914945,-0.008726646259971648,0.2,-1.4238
0.026179938779914945,0.0,0.2,-0.0083
0.026179938779914945,0.008726646259971648,0.2,1.4096
0.026179938779914945,0.017453292519943295,0.2,2.6961
0.026179938779914945,0.026179938779914945,0.2,3.8329
0.026179938779914945,0.03490658503988659,0.2,4.8105
0.03490658503988659,-0.03490658503988659,0.2,-3.446
0.03490658503988659,-0.026179938779914945,0.2,-2.537
0.03490658503988659,-0.017453292519943295,0.2,-1.6751
0.03490658503988659,-0.008726646259971648,0.2,-0.8424
0.03490658503988659,0.0,0.2,-0.0175
0.03490658503988659,0.008726646259971648,0.2,0.8103
0.03490658503988659,0.017453292519943295,0.2,1.6515
0.03490658503988659,0.026179938779914945,0.2,2.5252
0.03490658503988659,0.03490658503988659,0.2,3.446
-0.03490658503988659,-0.03490658503988659,0.3,-3.4355
-0.03490658503988659,-0.026179938779914945,0.3,-2.5159
-0.03490658503988659,-0.017453292519943295,0.3,-1.6445
-0.03490658503988659,-0.008726646259971648,0.3,-0.8066
-0.03490658503988659,0.0,0.3,0.0174
-0.03490658503988659,0.008726646259971648,0.3,0.8385
-0.03490658503988659,0.017453292519943295,0.3,1.668
-0.03490658503988659,0.026179938779914945,0.3,2.5276
-0.03490658503988659,0.03490658503988659,0.3,3.4355
-0.026179938779914945,-0.03490658503988659,0.3,-4.7963
-0.026179938779914945,-0.026179938779914945,0.3,-3.8207
-0.026179938779914945,-0.017453292519943295,0.3,-2.687
-0.026179938779914945,-0.008726646259971648,0.3,-1.4047
-0.026179938779914945,0.0,0.3,0.0082
-0.026179938779914945,0.008726646259971648,0.3,1.4188
-0.026179938779914945,0.017453292519943295,0.3,2.6949
-0.026179938779914945,0.026179938779914945,0.3,3.8208
-0.026179938779914945,0.03490658503988659,0.3,4.7896
-0.017453292519943295,-0.03490658503988659,0.3,-5.9907
-0.017453292519943295,-0.026179938779914945,0.3,-4.9688
-0.017453292519943295,-0.017453292519943295,0.3,-3.5808
-0.017453292519943295,-0.008726646259971648,0.3,-1.8698
-0.017453292519943295,0.0,0.3,0.0027
-0.017453292519943295,0.008726646259971648,0.3,1.8737
-0.017453292519943295,0.017453292519943295,0.3,3.5809
-0.017453292519943295,0.026179938779914945,0.3,4.9645
-0.017453292519943295,0.03490658503988659,0.3,5.9833
-0.008726646259971648,-0.03490658503988659,0.3,-6.8386
-0.008726646259971648,-0.026179938779914945,0.3,-5.7509
-0.008726646259971648,-0.017453292519943295,0.3,-4.1522
-0.008726646259971648,-0.008726646259971648,0.3,-2.1724
-0.008726646259971648,0.0,0.3,0.0004
-0.008726646259971648,0.008726646259971648,0.3,2.1725
-0.008726646259971648,0.017453292519943295,0.3,4.1505
-0.008726646259971648,0.026179938779914945,0.3,5.7476
-0.008726646259971648,0.03490658503988659,0.3,6.8342
0.0,-0.03490658503988659,0.3,-7.1589
0.0,-0.026179938779914945,0.3,-6.0196
0.0,-0.017453292519943295,0.3,-4.3427
0.0,-0.008726646259971648,0.3,-2.2823
0.0,0.0,0.3,-0.0
0.0,0.008726646259971648,0.3,2.2823
0.0,0.017453292519943295,0.3,4.3427
0.0,0.026179938779914945,0.3,6.0196
0.0,0.03490658503988659,0.3,7.1589
0.008726646259971648,-0.03490658503988659,0.3,-6.8341
0.008726646259971648,-0.026179938779914945,0.3,-5.7475
0.008726646259971648,-0.017453292519943295,0.3,-4.1505
0.008726646259971648,-0.008726646259971648,0.3,-2.1725
0.008726646259971648,0.0,0.3,-0.0004
0.008726646259971648,0.008726646259971648,0.3,2.1725
0.008726646259971648,0.017453292519943295,0.3,4.1522
0.008726646259971648,0.026179938779914945,0.3,5.7509
0.008726646259971648,0.03490658503988659,0.3,6.8386
0.017453292519943295,-0.03490658503988659,0.3,-5.9833
0.017453292519943295,-0.026179938779914945,0.3,-4.9645
0.017453292519943295,-0.017453292519943295,0.3,-3.5808
0.017453292519943295,-0.008726646259971648,0.3,-1.8737
0.017453292519943295,0.0,0.3,-0.0027
0.017453292519943295,0.008726646259971648,0.3,1.8698
0.017453292519943295,0.017453292519943295,0.3,3.5808
0.017453292519943295,0.026179938779914945,0.3,4.9688
0.017453292519943295,0.03490658503988659,0.3,5.9907
0.026179938779914945,-0.03490658503988659,0.3,-4.7896
0.026179938779914945,-0.026179938779914945,0.3,-3.8207
0.026179938779914945,-0.017453292519943295,0.3,-2.6949
0.026179938779914945,-0.008726646259971648,0.3,-1.4188
0.026179938779914945,0.0,0.3,-0.0082
0.026179938779914945,0.008726646259971648,0.3,1.4047
0.026179938779914945,0.017453292519943295,0.3,2.6869
0.026179938779914945,0.026179938779914945,0.3,3.8207
0.026179938779914945,0.03490658503988659,0.3,4.7963
0.03490658503988659,-0.03490658503988659,0.3,-3.4355
0.03490658503988659,-0.026179938779914945,0.3,-2.5276
0.03490658503988659,-0.017453292519943295,0.3,-1.668
0.03490658503988659,-0.008726646259971648,0.3,-0.8384
0.03490658503988659,0.0,0.3,-0.0174
0.03490658503988659,0.008726646259971648,0.3,0.8066
0.03490658503988659,0.017453292519943295,0.3,1.6445
0.03490658503988659,0.026179938779914945,0.3,2.5159
0.03490658503988659,0.03490658503988659,0.3,3.4355
-0.03490658503988659,-0.03490658503988659,0.4,-3.4107
-0.03490658503988659,-0.026179938779914945,0.4,-2.4957
-0.03490658503988659,-0.017453292519943295,0.4,-1.6303
-0.03490658503988659,-0.008726646259971648,0.4,-0.7992
-0.03490658503988659,0.0,0.4,0.0172
-0.03490658503988659,0.008726646259971648,0.4,0.8308
-0.03490658503988659,0.017453292519943295,0.4,1.6535
-0.03490658503988659,0.026179938779914945,0.4,2.5074
-0.03490658503988659,0.03490658503988659,0.4,3.4107
-0.026179938779914945,-0.03490658503988659,0.4,-4.7636
-0.026179938779914945,-0.026179938779914945,0.4,-3.794
-0.026179938779914945,-0.017453292519943295,0.4,-2.6676
-0.026179938779914945,-0.008726646259971648,0.4,-1.3945
-0.026179938779914945,0.0,0.4,0.0081
-0.026179938779914945,0.008726646259971648,0.4,1.4084
-0.026179938779914945,0.017453292519943295,0.4,2.6755
-0.026179938779914945,0.026179938779914945,0.4,3.794
-0.026179938779914945,0.03490658503988659,0.4,4.757
-0.017453292519943295,-0.03490658503988659,0.4,-5.9515
-0.017453292519943295,-0.026179938779914945,0.4,-4.9369
-0.017453292519943295,-0.017453292519943295,0.4,-3.5582
-0.017453292519943295,-0.008726646259971648,0.4,-1.858
-0.017453292519943295,0.0,0.4,0.0027
-0.017453292519943295,0.008726646259971648,0.4,1.8618
-0.017453292519943295,0.017453292519943295,0.4,3.5582
-0.017453292519943295,0.026179938779914945,0.4,4.9327
-0.017453292519943295,0.03490658503988659,0.4,5.9442
-0.008726646259971648,-0.03490658503988659,0.4,-6.795
-0.008726646259971648,-0.026179938779914945,0.4,-5.7158
-0.008726646259971648,-0.017453292519943295,0.4,-4.1278
-0.008726646259971648,-0.008726646259971648,0.4,-2.16
-0.008726646259971648,0.0,0.4,0.0004
-0.008726646259971648,0.008726646259971648,0.4,2.16
-0.008726646259971648,0.017453292519943295,0.4,4.1262
-0.008726646259971648,0.026179938779914945,0.4,5.7125
-0.008726646259971648,0.03490658503988659,0.4,6.7905
0.0,-0.03490658503988659,0.4,-7.1136
0.0,-0.026179938779914945,0.4,-5.9834
0.0,-0.017453292519943295,0.4,-4.3178
0.0,-0.008726646259971648,0.4,-2.2699
0.0,0.0,0.4,-0.0
0.0,0.008726646259971648,0.4,2.2699
0.0,0.017453292519943295,0.4,4.3178
0.0,0.026179938779914945,0.4,5.9834
0.0,0.03490658503988659,0.4,7.1136
0.008726646259971648,-0.03490658503988659,0.4,-6.7905
0.008726646259971648,-0.026179938779914945,0.4,-5.7125
0.008726646259971648,-0.017453292519943295,0.4,-4.1262
0.008726646259971648,-0.008726646259971648,0.4,-2.16
0.008726646259971648,0.0,0.4,-0.0004
0.008726646259971648,0.008726646259971648,0.4,2.16
0.008726646259971648,0.017453292519943295,0.4,4.1278
0.008726646259971648,0.026179938779914945,0.4,5.7158
0.008726646259971648,0.03490658503988659,0.4,6.795
0.017453292519943295,-0.03490658503988659,0.4,-5.9442
0.017453292519943295,-0.026179938779914945,0.4,-4.9327
0.017453292519943295,-0.017453292519943295,0.4,-3.5582
0.017453292519943295,-0.008726646259971648,0.4,-1.8618
0.017453292519943295,0.0,0.4,-0.0027
0.017453292519943295,0.008726646259971648,0.4,1.858
0.017453292519943295,0.017453292519943295,0.4,3.5582
0.017453292519943295,0.026179938779914945,0.4,4.9369
0.017453292519943295,0.03490658503988659,0.4,5.9515
0.026179938779914945,-0.03490658503988659,0.4,-4.757
0.026179938779914945,-0.026179938779914945,0.4,-3.794
0.026179938779914945,-0.017453292519943295,0.4,-2.6755
0.026179938779914945,-0.008726646259971648,0.4,-1.4084
0.026179938779914945,0.0,0.4,-0.0081
0.026179938779914945,0.008726646259971648,0.4,1.3945
0.026179938779914945,0.017453292519943295,0.4,2.6676
0.026179938779914945,0.026179938779914945,0.4,3.794
0.026179938779914945,0.03490658503988659,0.4,4.7637
0.03490658503988659,-0.03490658503988659,0.4,-3.4107
0.03490658503988659,-0.026179938779914945,0.4,-2.5074
0.03490658503988659,-0.017453292519943295,0.4,-1.6535
0.03490658503988659,-0.008726646259971648,0.4,-0.8308
0.03490658503988659,0.0,0.4,-0.0173
0.03490658503988659,0.008726646259971648,0.4,0.7992
0.03490658503988659,0.017453292519943295,0.4,1.6303
0.03490658503988659,0.026179938779914945,0.4,2.4957
0.03490658503988659,0.03490658503988659,0.4,3.4107
-0.03490658503988659,-0.03490658503988659,0.5,-3.3938
-0.03490658503988659,-0.026179938779914945,0.5,-2.4816
-0.03490658503988659,-0.017453292519943295,0.5,-1.62
-0.03490658503988659,-0.008726646259971648,0.5,-0.7939
-0.03490658503988659,0.0,0.5,0.0171
-0.03490658503988659,0.008726646259971648,0.5,0.8252
-0.03490658503988659,0.017453292519943295,0.5,1.6432
-0.03490658503988659,0.026179938779914945,0.5,2.4932
-0.03490658503988659,0.03490658503988659,0.5,3.3938
-0.026179938779914945,-0.03490658503988659,0.5,-4.7417
-0.026179938779914945,-0.026179938779914945,0.5,-3.7758
-0.026179938779914945,-0.017453292519943295,0.5,-2.6544
-0.026179938779914945,-0.008726646259971648,0.5,-1.3874
-0.026179938779914945,0.0,0.5,0.0081
-0.026179938779914945,0.008726646259971648,0.5,1.4013
-0.026179938779914945,0.017453292519943295,0.5,2.6621
-0.026179938779914945,0.026179938779914945,0.5,3.7758
-0.026179938779914945,0.03490658503988659,0.5,4.7352
-0.017453292519943295,-0.03490658503988659,0.5,-5.9255
-0.017453292519943295,-0.026179938779914945,0.5,-4.9159
-0.017453292519943295,-0.017453292519943295,0.5,-3.5432
-0.017453292519943295,-0.008726646259971648,0.5,-1.8501
-0.017453292519943295,0.0,0.5,0.0026
-0.017453292519943295,0.008726646259971648,0.5,1.8539
-0.017453292519943295,0.017453292519943295,0.5,3.5432
-0.017453292519943295,0.026179938779914945,0.5,4.9118
-0.017453292519943295,0.03490658503988659,0.5,5.9182
-0.008726646259971648,-0.03490658503988659,0.5,-6.7661
-0.008726646259971648,-0.026179938779914945,0.5,-5.6929
-0.008726646259971648,-0.017453292519943295,0.5,-4.1122
-0.008726646259971648,-0.008726646259971648,0.5,-2.1521
-0.008726646259971648,0.0,0.5,0.0004
-0.008726646259971648,0.008726646259971648,0.5,2.1521
-0.008726646259971648,0.017453292519943295,0.5,4.1106
-0.008726646259971648,0.026179938779914945,0.5,5.6896
-0.008726646259971648,0.03490658503988659,0.5,6.7617
0.0,-0.03490658503988659,0.5,-7.0837
0.0,-0.026179938779914945,0.5,-5.96
0.0,-0.017453292519943295,0.5,-4.3021
0.0,-0.008726646259971648,0.5,-2.2621
0.0,0.0,0.5,-0.0
0.0,0.008726646259971648,0.5,2.2621
0.0,0.017453292519943295,0.5,4.3021
0.0,0.026179938779914945,0.5,5.96
0.0,0.03490658503988659,0.5,7.0837
0.008726646259971648,-0.03490658503988659,0.5,-6.7617
0.008726646259971648,-0.026179938779914945,0.5,-5.6896
0.008726646259971648,-0.017453292519943295,0.5,-4.1106
0.008726646259971648,-0.008726646259971648,0.5,-2.1521
0.008726646259971648,0.0,0.5,-0.0004
0.008726646259971648,0.008726646259971648,0.5,2.1521
0.008726646259971648,0.017453292519943295,0.5,4.1123
0.008726646259971648,0.026179938779914945,0.5,5.6929
0.008726646259971648,0.03490658503988659,0.5,6.7661
0.017453292519943295,-0.03490658503988659,0.5,-5.9182
0.017453292519943295,-0.026179938779914945,0.5,-4.9118
0.017453292519943295,-0.017453292519943295,0.5,-3.5432
0.017453292519943295,-0.008726646259971648,0.5,-1.8539
0.017453292519943295,0.0,0.5,-0.0026
0.017453292519943295,0.008726646259971648,0.5,1.8501
0.017453292519943295,0.017453292519943295,0.5,3.5432
0.017453292519943295,0.026179938779914945,0.5,4.9159
0.017453292519943295,0.03490658503988659,0.5,5.9255
0.026179938779914945,-0.03490658503988659,0.5,-4.7352
0.026179938779914945,-0.026179938779914945,0.5,-3.7759
0.026179938779914945,-0.017453292519943295,0.5,-2.6621
0.026179938779914945,-0.008726646259971648,0.5,-1.4013
0.026179938779914945,0.0,0.5,-0.0081
0.026179938779914945,0.008726646259971648,0.5,1.3874
0.026179938779914945,0.017453292519943295,0.5,2.6544
0.026179938779914945,0.026179938779914945,0.5,3.7758
0.026179938779914945,0.03490658503988659,0.5,4.7418
0.03490658503988659,-0.03490658503988659,0.5,-3.3938
0.03490658503988659,-0.026179938779914945,0.5,-2.4932
0.03490658503988659,-0.017453292519943295,0.5,-1.6431
0.03490658503988659,-0.008726646259971648,0.5,-0.8252
0.03490658503988659,0.0,0.5,-0.0171
0.03490658503988659,0.008726646259971648,0.5,0.7939
0.03490658503988659,0.017453292519943295,0.5,1.62
0.03490658503988659,0.026179938779914945,0.5,2.4816
0.03490658503988659,0.03490658503988659,0.5,3.3938
-0.03490658503988659,-0.03490658503988659,0.6,-3.3733
-0.03490658503988659,-0.026179938779914945,0.6,-2.4671
-0.03490658503988659,-0.017453292519943295,0.6,-1.6107
-0.03490658503988659,-0.008726646259971648,0.6,-0.7893
-0.03490658503988659,0.0,0.6,0.017
-0.03490658503988659,0.008726646259971648,0.6,0.8204
-0.03490658503988659,0.017453292519943295,0.6,1.6337
-0.03490658503988659,0.026179938779914945,0.6,2.4786
-0.03490658503988659,0.03490658503988659,0.6,3.3734
-0.026179938779914945,-0.03490658503988659,0.6,-4.7167
-0.026179938779914945,-0.026179938779914945,0.6,-3.7561
-0.026179938779914945,-0.017453292519943295,0.6,-2.6402
-0.026179938779914945,-0.008726646259971648,0.6,-1.3798
-0.026179938779914945,0.0,0.6,0.008
-0.026179938779914945,0.008726646259971648,0.6,1.3936
-0.026179938779914945,0.017453292519943295,0.6,2.6479
-0.026179938779914945,0.026179938779914945,0.6,3.7561
-0.026179938779914945,0.03490658503988659,0.6,4.7102
-0.017453292519943295,-0.03490658503988659,0.6,-5.8953
-0.017453292519943295,-0.026179938779914945,0.6,-4.8911
-0.017453292519943295,-0.017453292519943295,0.6,-3.5251
-0.017453292519943295,-0.008726646259971648,0.6,-1.8405
-0.017453292519943295,0.0,0.6,0.0026
-0.017453292519943295,0.008726646259971648,0.6,1.8443
-0.017453292519943295,0.017453292519943295,0.6,3.5251
-0.017453292519943295,0.026179938779914945,0.6,4.887
