alpha,beta,mach,CDr [1/rad]
0.008726646259971648,-0.03490658503988659,0.3,1.1614103831257099
0.008726646259971648,-0.026179938779914945,0.3,0.8423836117651682
0.008726646259971648,-0.017453292519943295,0.3,0.5309721488346577
0.008726646259971648,-0.008726646259971648,0.3,0.16968693739155816
0.008726646259971648,0.0,0.3,0.021404446270411586
0.008726646259971648,0.008726646259971648,0.3,-0.1871312818528077
0.008726646259971648,0.017453292519943295,0.3,-0.4788319796969924
0.008726646259971648,0.026179938779914945,0.3,-0.679376877672214
0.008726646259971648,0.03490658503988659,0.3,-0.8584018558664988
0.017453292519943295,-0.03490658503988659,0.3,1.1360964204181228
0.017453292519943295,-0.026179938779914945,0.3,0.7552515243334867
0.017453292519943295,-0.017453292519943295,0.3,0.3487447822843439
0.017453292519943295,-0.008726646259971648,0.3,0.09624554512428607
0.017453292519943295,0.0,0.3,0.08375409849252358
0.017453292519943295,0.008726646259971648,0.3,-0.004783321540493102
0.017453292519943295,0.017453292519943295,0.3,-0.4055122247028957
0.017453292519943295,0.026179938779914945,0.3,-0.736934469344217
0.017453292519943295,0.03490658503988659,0.3,-0.9867920661419967
0.026179938779914945,-0.03490658503988659,0.3,0.9071097198123366
0.026179938779914945,-0.026179938779914945,0.3,0.5396608212388494
0.026179938779914945,-0.017453292519943295,0.3,0.27321033399911165
0.026179938779914945,-0.008726646259971648,0.3,0.15125582771287993
0.026179938779914945,0.0,0.3,0.18220464869695108
0.026179938779914945,0.008726646259971648,0.3,0.11625039793496228
0.026179938779914945,0.017453292519943295,0.3,-0.18972073460747385
0.026179938779914945,0.026179938779914945,0.3,-0.6616008995414151
0.026179938779914945,0.03490658503988659,0.3,-1.01470604089609
0.03490658503988659,-0.03490658503988659,0.3,0.7349709936400322
0.03490658503988659,-0.026179938779914945,0.3,0.4828643607821612
0.03490658503988659,-0.017453292519943295,0.3,0.3191758067545467
0.03490658503988659,-0.008726646259971648,0.3,0.2676166914968281
0.03490658503988659,0.0,0.3,0.3095480659021728
0.03490658503988659,0.008726646259971648,0.3,0.24117705799188394
0.03490658503988659,0.017453292519943295,0.3,-0.003419907907801889
0.03490658503988659,0.026179938779914945,0.3,-0.4891959296895223
0.03490658503988659,0.03490658503988659,0.3,-0.9581986443982391
-0.03490658503988659,-0.03490658503988659,0.4,0.7294554951996868
-0.03490658503988659,-0.026179938779914945,0.4,0.7026745088353565
-0.03490658503988659,-0.017453292519943295,0.4,0.7362135531970173
-0.03490658503988659,-0.008726646259971648,0.4,0.5829698963575631
-0.03490658503988659,0.0,0.4,0.2975112294894803
-0.03490658503988659,0.008726646259971648,0.4,-0.08533278252634213
-0.03490658503988659,0.017453292519943295,0.4,-0.4288576199797087
-0.03490658503988659,0.026179938779914945,0.4,-0.7123523012757946
-0.03490658503988659,0.03490658503988659,0.4,-0.9543373821015924
-0.026179938779914945,-0.03490658503988659,0.4,0.6774300329144176
-0.026179938779914945,-0.026179938779914945,0.4,0.5373494362354676
-0.026179938779914945,-0.017453292519943295,0.4,0.556558345696716
-0.026179938779914945,-0.008726646259971648,0.4,0.462453360099385
-0.026179938779914945,0.0,0.4,0.17461071599283706
-0.026179938779914945,0.008726646259971648,0.4,-0.20077642858950417
-0.026179938779914945,0.017453292519943295,0.4,-0.4760721303276916
-0.026179938779914945,0.026179938779914945,0.4,-0.6600355575648078
-0.026179938779914945,0.03490658503988659,0.4,-0.7892772446277894
-0.017453292519943295,-0.03490658503988659,0.4,0.706669358047125
-0.017453292519943295,-0.026179938779914945,0.4,0.4665777949654686
-0.017453292519943295,-0.017453292519943295,0.4,0.34806068046591054
-0.017453292519943295,-0.008726646259971648,0.4,0.34576505565166005
-0.017453292519943295,0.0,0.4,0.08002975495880728
-0.017453292519943295,0.008726646259971648,0.4,-0.2564990796258102
-0.017453292519943295,0.017453292519943295,0.4,-0.4050933994623096
-0.017453292519943295,0.026179938779914945,0.4,-0.4517393754160959
-0.017453292519943295,0.03490658503988659,0.4,-0.5671539015791356
-0.008726646259971648,-0.03490658503988659,0.4,0.8331028439490682
-0.008726646259971648,-0.026179938779914945,0.4,0.5243365826725186
-0.008726646259971648,-0.017453292519943295,0.4,0.27878572182022965
-0.008726646259971648,-0.008726646259971648,0.4,0.16960412214892573
-0.008726646259971648,0.0,0.4,0.020398276727449073
-0.008726646259971648,0.008726646259971648,0.4,-0.18710257113026507
-0.008726646259971648,0.017453292519943295,0.4,-0.22905494481180977
-0.008726646259971648,0.026179938779914945,0.4,-0.3678472049084105
-0.008726646259971648,0.03490658503988659,0.4,-0.5428454362082655
0.0,-0.03490658503988659,0.4,1.0298283084960798
0.0,-0.026179938779914945,0.4,0.7131700150893577
0.0,-0.017453292519943295,0.4,0.42844959707273533
0.0,-0.008726646259971648,0.4,0.19004736273713738
0.0,0.0,0.4,-0.0
0.0,0.008726646259971648,0.4,-0.16674925826357864
0.0,0.017453292519943295,0.4,-0.32542280615151953
0.0,0.026179938779914945,0.4,-0.4866347044330235
0.0,0.03490658503988659,0.4,-0.6596877364190246
0.008726646259971648,-0.03490658503988659,0.4,1.1466671187571684
0.008726646259971648,-0.026179938779914945,0.4,0.8319601323088015
0.008726646259971648,-0.017453292519943295,0.4,0.5248174584124452
0.008726646259971648,-0.008726646259971648,0.4,0.16969317721690125
0.008726646259971648,0.0,0.4,0.020398276727449073
0.008726646259971648,0.008726646259971648,0.4,-0.18719162619824048
0.008726646259971648,0.017453292519943295,0.4,-0.4750866814040253
0.008726646259971648,0.026179938779914945,0.4,-0.6754681368498627
0.008726646259971648,0.03490658503988659,0.4,-0.8564140730879886
0.017453292519943295,-0.03490658503988659,0.4,1.1223621433359683
0.017453292519943295,-0.026179938779914945,0.4,0.7480653441062852
0.017453292519943295,-0.017453292519943295,0.4,0.34877900376194493
0.017453292519943295,-0.008726646259971648,0.4,0.10029666872135601
0.017453292519943295,0.0,0.4,0.08002800971816354
0.017453292519943295,0.008726646259971648,0.4,-0.011030692695506161
0.017453292519943295,0.017453292519943295,0.4,-0.4058117227583442
0.017453292519943295,0.026179938779914945,0.4,-0.733226924556913
0.017453292519943295,0.03490658503988659,0.4,-0.9828466868679788
0.026179938779914945,-0.03490658503988659,0.4,0.9002353103376439
0.026179938779914945,-0.026179938779914945,0.4,0.5397717796524044
0.026179938779914945,-0.017453292519943295,0.4,0.2778002728965636
0.026179938779914945,-0.008726646259971648,0.4,0.15602193735281888
0.026179938779914945,0.0,0.4,0.17461071599283706
0.026179938779914945,0.008726646259971648,0.4,0.10565761175221877
0.026179938779914945,0.017453292519943295,0.4,-0.19731405752753872
0.026179938779914945,0.026179938779914945,0.4,-0.662455283286913
0.026179938779914945,0.03490658503988659,0.4,-1.0120860120006863
0.03490658503988659,-0.03490658503988659,0.4,0.735178662813512
0.03490658503988659,-0.026179938779914945,0.4,0.48745241824658603
0.03490658503988659,-0.017453292519943295,0.4,0.32501827266268
0.03490658503988659,-0.008726646259971648,0.4,0.2714629658208243
0.03490658503988659,0.0,0.4,0.2975112294894803
0.03490658503988659,0.008726646259971648,0.4,0.22617414801039715
0.03490658503988659,0.017453292519943295,0.4,-0.017662339445371433
0.03490658503988659,0.026179938779914945,0.4,-0.49713021068702457
0.03490658503988659,0.03490658503988659,0.4,-0.9600570597657478
-0.03490658503988659,-0.03490658503988659,0.5,0.7296489521765177
-0.03490658503988659,-0.026179938779914945,0.5,0.6935789490921778
-0.03490658503988659,-0.017453292519943295,0.5,0.7184284728513051
-0.03490658503988659,-0.008726646259971648,0.5,0.5635237292633233
-0.03490658503988659,0.0,0.5,0.28538714433503143
-0.03490658503988659,0.008726646259971648,0.5,-0.08152983706446038
-0.03490658503988659,0.017453292519943295,0.5,-0.4209198674553294
-0.03490658503988659,0.026179938779914945,0.5,-0.7068038588935734
-0.03490658503988659,0.03490658503988659,0.5,-0.9561815852724518
-0.026179938779914945,-0.03490658503988659,0.5,0.6840161210983604
-0.026179938779914945,-0.026179938779914945,0.5,0.5374571476359833
-0.026179938779914945,-0.017453292519943295,0.5,0.5473281158626393
-0.026179938779914945,-0.008726646259971648,0.5,0.4487265527973645
-0.026179938779914945,0.0,0.5,0.1674460852409722
-0.026179938779914945,0.008726646259971648,0.5,-0.19512197956538224
-0.026179938779914945,0.017453292519943295,0.5,-0.4700003691895298
-0.026179938779914945,0.026179938779914945,0.5,-0.6608840766024362
-0.026179938779914945,0.03490658503988659,0.5,-0.8003278131894827
-0.017453292519943295,-0.03490658503988659,0.5,0.7150906097334118
-0.017453292519943295,-0.026179938779914945,0.5,0.47304835742486784
-0.017453292519943295,-0.017453292519943295,0.5,0.34809319917359893
-0.017453292519943295,-0.008726646259971648,0.5,0.33779528276571047
-0.017453292519943295,0.0,0.5,0.07667540244156137
-0.017453292519943295,0.008726646259971648,0.5,-0.25102829756164047
-0.017453292519943295,0.017453292519943295,0.5,-0.4053894495072008
-0.017453292519943295,0.026179938779914945,0.5,-0.46184677704368093
-0.017453292519943295,0.03490658503988659,0.5,-0.5868169896085411
-0.008726646259971648,-0.03490658503988659,0.5,0.8371569833149801
-0.008726646259971648,-0.026179938779914945,0.5,0.5301525581282445
-0.008726646259971648,-0.017453292519943295,0.5,0.28435048701318943
-0.008726646259971648,-0.008726646259971648,0.5,0.16961015267126567
-0.008726646259971648,0.0,0.5,0.019519514602762817
-0.008726646259971648,0.008726646259971648,0.5,-0.18716183351914506
-0.008726646259971648,0.017453292519943295,0.5,-0.23732585982997967
-0.008726646259971648,0.026179938779914945,0.5,-0.3824260177023946
-0.008726646259971648,0.03490658503988659,0.5,-0.5641465674469139
0.0,-0.03490658503988659,0.5,1.017903150472835
0.0,-0.026179938779914945,0.5,0.7061127098255551
0.0,-0.017453292519943295,0.5,0.42513014936836396
0.0,-0.008726646259971648,0.5,0.1891747091873
0.0,0.0,0.5,-0.0
0.0,0.008726646259971648,0.5,-0.16768736082965388
0.0,0.017453292519943295,0.5,-0.32907384957819924
