alpha,beta,mach,CQ0 [-]
0.008726646259971648,0.0,0.2,0.0
0.008726646259971648,0.008726646259971648,0.2,-0.13955412023651073
0.008726646259971648,0.017453292519943295,0.2,-0.2809753002373097
0.008726646259971648,0.026179938779914945,0.2,-0.4253268822198765
0.008726646259971648,0.03490658503988659,0.2,-0.5732774310004055
0.017453292519943295,-0.03490658503988659,0.2,0.5784374796357579
0.017453292519943295,-0.026179938779914945,0.2,0.429824833382795
0.017453292519943295,-0.017453292519943295,0.2,0.2842089841352573
0.017453292519943295,-0.008726646259971648,0.2,0.14132150920944309
0.017453292519943295,0.0,0.2,0.0
0.017453292519943295,0.008726646259971648,0.2,-0.14132150920944309
0.017453292519943295,0.017453292519943295,0.2,-0.2842089841352573
0.017453292519943295,0.026179938779914945,0.2,-0.429824833382795
0.017453292519943295,0.03490658503988659,0.2,-0.5784374796357579
0.026179938779914945,-0.03490658503988659,0.2,0.5862034285277482
0.026179938779914945,-0.026179938779914945,0.2,0.43655344815344654
0.026179938779914945,-0.017453292519943295,0.2,0.2892953279297564
0.026179938779914945,-0.008726646259971648,0.2,0.14396552035258517
0.026179938779914945,0.0,0.2,0.0
0.026179938779914945,0.008726646259971648,0.2,-0.14396552035258517
0.026179938779914945,0.017453292519943295,0.2,-0.2892953279297564
0.026179938779914945,0.026179938779914945,0.2,-0.43655344815344654
0.026179938779914945,0.03490658503988659,0.2,-0.5862034285277482
0.03490658503988659,-0.03490658503988659,0.2,0.5956740646652126
0.03490658503988659,-0.026179938779914945,0.2,0.4447111996127639
0.03490658503988659,-0.017453292519943295,0.2,0.29543649860583154
0.03490658503988659,-0.008726646259971648,0.2,0.14738701250316857
0.03490658503988659,0.0,0.2,0.0
0.03490658503988659,0.008726646259971648,0.2,-0.14738701250316857
0.03490658503988659,0.017453292519943295,0.2,-0.29543649860583154
0.03490658503988659,0.026179938779914945,0.2,-0.4447111996127639
0.03490658503988659,0.03490658503988659,0.2,-0.5956740646652126
-0.03490658503988659,-0.03490658503988659,0.3,0.5993442190540674
-0.03490658503988659,-0.026179938779914945,0.3,0.4474645397702819
-0.03490658503988659,-0.017453292519943295,0.3,0.2972705985876656
-0.03490658503988659,-0.008726646259971648,0.3,0.14830416595365833
-0.03490658503988659,0.0,0.3,0.0
-0.03490658503988659,0.008726646259971648,0.3,-0.14830416595365833
-0.03490658503988659,0.017453292519943295,0.3,-0.2972705985876656
-0.03490658503988659,0.026179938779914945,0.3,-0.4474645397702819
-0.03490658503988659,0.03490658503988659,0.3,-0.5993442190540674
-0.026179938779914945,-0.03490658503988659,0.3,0.5898755214692863
-0.026179938779914945,-0.026179938779914945,0.3,0.43930562555685443
-0.026179938779914945,-0.017453292519943295,0.3,0.29113220242109045
-0.026179938779914945,-0.008726646259971648,0.3,0.14488403826724247
-0.026179938779914945,0.0,0.3,0.0
-0.026179938779914945,0.008726646259971648,0.3,-0.14488403826724247
-0.026179938779914945,0.017453292519943295,0.3,-0.29113220242109045
-0.026179938779914945,0.026179938779914945,0.3,-0.43930562555685443
-0.026179938779914945,0.03490658503988659,0.3,-0.5898755214692863
-0.017453292519943295,-0.03490658503988659,0.3,0.5822074071321812
-0.017453292519943295,-0.026179938779914945,0.3,0.432580666344045
-0.017453292519943295,-0.017453292519943295,0.3,0.2861447605132602
-0.017453292519943295,-0.008726646259971648,0.3,0.14223950850546663
-0.017453292519943295,0.0,0.3,0.0
-0.017453292519943295,0.008726646259971648,0.3,-0.14223950850546663
-0.017453292519943295,0.017453292519943295,0.3,-0.2861447605132602
-0.017453292519943295,0.026179938779914945,0.3,-0.432580666344045
-0.017453292519943295,0.03490658503988659,0.3,-0.5822074071321812
-0.008726646259971648,-0.03490658503988659,0.3,0.5770481891163061
-0.008726646259971648,-0.026179938779914945,0.3,0.42818330423260015
-0.008726646259971648,-0.017453292519943295,0.3,0.2829115224469635
-0.008726646259971648,-0.008726646259971648,0.3,0.14047234245684798
-0.008726646259971648,0.0,0.3,0.0
-0.008726646259971648,0.008726646259971648,0.3,-0.14047234245684798
-0.008726646259971648,0.017453292519943295,0.3,-0.2829115224469635
-0.008726646259971648,0.026179938779914945,0.3,-0.42818330423260015
-0.008726646259971648,0.03490658503988659,0.3,-0.5770481891163061
0.0,-0.03490658503988659,0.3,0.5751950578818453
0.0,-0.026179938779914945,0.3,0.4266173396420359
0.0,-0.017453292519943295,0.3,0.28173362017515163
0.0,-0.008726646259971648,0.3,0.1397840625883247
0.0,0.0,0.3,0.0
0.0,0.008726646259971648,0.3,-0.1397840625883247
0.0,0.017453292519943295,0.3,-0.28173362017515163
0.0,0.026179938779914945,0.3,-0.4266173396420359
0.0,0.03490658503988659,0.3,-0.5751950578818453
0.008726646259971648,-0.03490658503988659,0.3,0.5770481891163061
0.008726646259971648,-0.026179938779914945,0.3,0.42818330423260015
0.008726646259971648,-0.017453292519943295,0.3,0.2829115224469635
0.008726646259971648,-0.008726646259971648,0.3,0.14047234245684798
0.008726646259971648,0.0,0.3,0.0
0.008726646259971648,0.008726646259971648,0.3,-0.14047234245684798
0.008726646259971648,0.017453292519943295,0.3,-0.2829115224469635
0.008726646259971648,0.026179938779914945,0.3,-0.42818330423260015
0.008726646259971648,0.03490658503988659,0.3,-0.5770481891163061
0.017453292519943295,-0.03490658503988659,0.3,0.5822074071321812
0.017453292519943295,-0.026179938779914945,0.3,0.432580666344045
0.017453292519943295,-0.017453292519943295,0.3,0.2861447605132602
0.017453292519943295,-0.008726646259971648,0.3,0.14223950850546663
0.017453292519943295,0.0,0.3,0.0
0.017453292519943295,0.008726646259971648,0.3,-0.14223950850546663
0.017453292519943295,0.017453292519943295,0.3,-0.2861447605132602
0.017453292519943295,0.026179938779914945,0.3,-0.432580666344045
0.017453292519943295,0.03490658503988659,0.3,-0.5822074071321812
0.026179938779914945,-0.03490658503988659,0.3,0.5898755214692863
0.026179938779914945,-0.026179938779914945,0.3,0.43930562555685443
0.026179938779914945,-0.017453292519943295,0.3,0.29113220242109045
0.026179938779914945,-0.008726646259971648,0.3,0.14488403826724247
0.026179938779914945,0.0,0.3,0.0
0.026179938779914945,0.008726646259971648,0.3,-0.14488403826724247
0.026179938779914945,0.017453292519943295,0.3,-0.29113220242109045
0.026179938779914945,0.026179938779914945,0.3,-0.43930562555685443
0.026179938779914945,0.03490658503988659,0.3,-0.5898755214692863
0.03490658503988659,-0.03490658503988659,0.3,0.5993442190540674
0.03490658503988659,-0.026179938779914945,0.3,0.4474645397702819
0.03490658503988659,-0.017453292519943295,0.3,0.2972705985876656
0.03490658503988659,-0.008726646259971648,0.3,0.14830416595365833
0.03490658503988659,0.0,0.3,0.0
0.03490658503988659,0.008726646259971648,0.3,-0.14830416595365833
0.03490658503988659,0.017453292519943295,0.3,-0.2972705985876656
0.03490658503988659,0.026179938779914945,0.3,-0.4474645397702819
0.03490658503988659,0.03490658503988659,0.3,-0.5993442190540674
-0.03490658503988659,-0.03490658503988659,0.4,0.6048180602241652
-0.03490658503988659,-0.026179938779914945,0.4,0.4516208966147591
-0.03490658503988659,-0.017453292519943295,0.4,0.30001044186073994
-0.03490658503988659,-0.008726646259971648,0.4,0.1496242140129612
-0.03490658503988659,0.0,0.4,0.0
-0.03490658503988659,0.008726646259971648,0.4,-0.1496242140129612
-0.03490658503988659,0.017453292519943295,0.4,-0.30001044186073994
-0.03490658503988659,0.026179938779914945,0.4,-0.4516208966147591
-0.03490658503988659,0.03490658503988659,0.4,-0.6048180602241652
-0.026179938779914945,-0.03490658503988659,0.4,0.5954521555024145
-0.026179938779914945,-0.026179938779914945,0.4,0.4434668310808047
-0.026179938779914945,-0.017453292519943295,0.4,0.2938717438471402
-0.026179938779914945,-0.008726646259971648,0.4,0.14630396204476223
-0.026179938779914945,0.0,0.4,0.0
-0.026179938779914945,0.008726646259971648,0.4,-0.14630396204476223
-0.026179938779914945,0.017453292519943295,0.4,-0.2938717438471402
-0.026179938779914945,0.026179938779914945,0.4,-0.4434668310808047
-0.026179938779914945,0.03490658503988659,0.4,-0.5954521555024145
-0.017453292519943295,-0.03490658503988659,0.4,0.5877896476175941
-0.017453292519943295,-0.026179938779914945,0.4,0.43684080871937764
-0.017453292519943295,-0.017453292519943295,0.4,0.2889853606135678
-0.017453292519943295,-0.008726646259971648,0.4,0.14365996925580382
-0.017453292519943295,0.0,0.4,0.0
-0.017453292519943295,0.008726646259971648,0.4,-0.14365996925580382
-0.017453292519943295,0.017453292519943295,0.4,-0.2889853606135678
-0.017453292519943295,0.026179938779914945,0.4,-0.43684080871937764
-0.017453292519943295,0.03490658503988659,0.4,-0.5877896476175941
-0.008726646259971648,-0.03490658503988659,0.4,0.5827316272499985
-0.008726646259971648,-0.026179938779914945,0.4,0.43244436747356907
-0.008726646259971648,-0.017453292519943295,0.4,0.2857527669553069
-0.008726646259971648,-0.008726646259971648,0.4,0.1418939980437939
-0.008726646259971648,0.0,0.4,0.0
-0.008726646259971648,0.008726646259971648,0.4,-0.1418939980437939
-0.008726646259971648,0.017453292519943295,0.4,-0.2857527669553069
-0.008726646259971648,0.026179938779914945,0.4,-0.43244436747356907
-0.008726646259971648,0.03490658503988659,0.4,-0.5827316272499985
0.0,-0.03490658503988659,0.4,0.5808788952549084
0.0,-0.026179938779914945,0.4,0.43097869081536966
0.0,-0.017453292519943295,0.4,0.28457507949703903
0.0,-0.008726646259971648,0.4,0.14120495296581065
0.0,0.0,0.4,0.0
0.0,0.008726646259971648,0.4,-0.14120495296581065
0.0,0.017453292519943295,0.4,-0.28457507949703903
0.0,0.026179938779914945,0.4,-0.43097869081536966
0.0,0.03490658503988659,0.4,-0.5808788952549084
0.008726646259971648,-0.03490658503988659,0.4,0.5827316272499985
0.008726646259971648,-0.026179938779914945,0.4,0.43244436747356907
0.008726646259971648,-0.017453292519943295,0.4,0.2857527669553069
0.008726646259971648,-0.008726646259971648,0.4,0.1418939980437939
0.008726646259971648,0.0,0.4,0.0
0.008726646259971648,0.008726646259971648,0.4,-0.1418939980437939
0.008726646259971648,0.017453292519943295,0.4,-0.2857527669553069
0.008726646259971648,0.026179938779914945,0.4,-0.43244436747356907
0.008726646259971648,0.03490658503988659,0.4,-0.5827316272499985
0.017453292519943295,-0.03490658503988659,0.4,0.5877896476175941
0.017453292519943295,-0.026179938779914945,0.4,0.43684080871937764
0.017453292519943295,-0.017453292519943295,0.4,0.2889853606135678
0.017453292519943295,-0.008726646259971648,0.4,0.14365996925580382
0.017453292519943295,0.0,0.4,0.0
0.017453292519943295,0.008726646259971648,0.4,-0.14365996925580382
0.017453292519943295,0.017453292519943295,0.4,-0.2889853606135678
0.017453292519943295,0.026179938779914945,0.4,-0.43684080871937764
0.017453292519943295,0.03490658503988659,0.4,-0.5877896476175941
0.026179938779914945,-0.03490658503988659,0.4,0.5954521555024145
0.026179938779914945,-0.026179938779914945,0.4,0.4434668310808047
0.026179938779914945,-0.017453292519943295,0.4,0.2938717438471402
0.026179938779914945,-0.008726646259971648,0.4,0.14630396204476223
0.026179938779914945,0.0,0.4,0.0
0.026179938779914945,0.008726646259971648,0.4,-0.14630396204476223
0.026179938779914945,0.017453292519943295,0.4,-0.2938717438471402
0.026179938779914945,0.026179938779914945,0.4,-0.4434668310808047
0.026179938779914945,0.03490658503988659,0.4,-0.5954521555024145
0.03490658503988659,-0.03490658503988659,0.4,0.6048180602241652
0.03490658503988659,-0.026179938779914945,0.4,0.4516208966147591
0.03490658503988659,-0.017453292519943295,0.4,0.30001044186073994
0.03490658503988659,-0.008726646259971648,0.4,0.1496242140129612
0.03490658503988659,0.0,0.4,0.0
0.03490658503988659,0.008726646259971648,0.4,-0.1496242140129612
0.03490658503988659,0.017453292519943295,0.4,-0.30001044186073994
0.03490658503988659,0.026179938779914945,0.4,-0.4516208966147591
0.03490658503988659,0.03490658503988659,0.4,-0.6048180602241652
-0.03490658503988659,-0.03490658503988659,0.5,0.6108014512913988
-0.03490658503988659,-0.026179938779914945,0.5,0.456084633532406
-0.03490658503988659,-0.017453292519943295,0.5,0.303051679079751
-0.03490658503988659,-0.008726646259971648,0.5,0.15114500475815107
-0.03490658503988659,0.0,0.5,0.0
-0.03490658503988659,0.008726646259971648,0.5,-0.15114500475815107
-0.03490658503988659,0.017453292519943295,0.5,-0.303051679079751
-0.03490658503988659,0.026179938779914945,0.5,-0.456084633532406
-0.03490658503988659,0.03490658503988659,0.5,-0.6108014512913988
-0.026179938779914945,-0.03490658503988659,0.5,0.6014387380589089
-0.026179938779914945,-0.026179938779914945,0.5,0.4480302422395083
-0.026179938779914945,-0.017453292519943295,0.5,0.29691459181170116
-0.026179938779914945,-0.008726646259971648,0.5,0.14782643054790762
-0.026179938779914945,0.0,0.5,0.0
-0.026179938779914945,0.008726646259971648,0.5,-0.14782643054790762
-0.026179938779914945,0.017453292519943295,0.5,-0.29691459181170116
-0.026179938779914945,0.026179938779914945,0.5,-0.4480302422395083
-0.026179938779914945,0.03490658503988659,0.5,-0.6014387380589089
-0.017453292519943295,-0.03490658503988659,0.5,0.5938748902105903
-0.017453292519943295,-0.026179938779914945,0.5,0.44140594582926695
-0.017453292519943295,-0.017453292519943295,0.5,0.292031104260114
-0.017453292519943295,-0.008726646259971648,0.5,0.14518301330055997
-0.017453292519943295,0.0,0.5,0.0
-0.017453292519943295,0.008726646259971648,0.5,-0.14518301330055997
-0.017453292519943295,0.017453292519943295,0.5,-0.292031104260114
-0.017453292519943295,0.026179938779914945,0.5,-0.44140594582926695
-0.017453292519943295,0.03490658503988659,0.5,-0.5938748902105903
-0.008726646259971648,-0.03490658503988659,0.5,0.588818250620943
-0.008726646259971648,-0.026179938779914945,0.5,0.4370131578540948
-0.008726646259971648,-0.017453292519943295,0.5,0.28879920129534803
-0.008726646259971648,-0.008726646259971648,0.5,0.1434165148281259
-0.008726646259971648,0.0,0.5,0.0
-0.008726646259971648,0.008726646259971648,0.5,-0.1434165148281259
-0.008726646259971648,0.017453292519943295,0.5,-0.28879920129534803
-0.008726646259971648,0.026179938779914945,0.5,-0.4370131578540948
-0.008726646259971648,0.03490658503988659,0.5,-0.588818250620943
0.0,-0.03490658503988659,0.5,0.5869659789084496
0.0,-0.026179938779914945,0.5,0.4355478265381909
0.0,-0.017453292519943295,0.5,0.28772172884940445
0.0,-0.008726646259971648,0.5,0.14272845749625254
0.0,0.0,0.5,0.0
0.0,0.008726646259971648,0.5,-0.14272845749625254
0.0,0.017453292519943295,0.5,-0.28772172884940445
0.0,0.026179938779914945,0.5,-0.4355478265381909
0.0,0.03490658503988659,0.5,-0.5869659789084496
0.008726646259971648,-0.03490658503988659,0.5,0.588818250620943
0.008726646259971648,-0.026179938779914945,0.5,0.4370131578540948
0.008726646259971648,-0.017453292519943295,0.5,0.28879920129534803
0.008726646259971648,-0.008726646259971648,0.5,0.1434165148281259
0.008726646259971648,0.0,0.5,0.0
