alpha,beta,mach,CD0 [-]
0.026179938779914945,-0.017453292519943295,0.01,0.5622455253389275
0.026179938779914945,-0.008726646259971648,0.01,0.5583257202348227
0.026179938779914945,0.0,0.01,0.5570239930679888
0.026179938779914945,0.008726646259971648,0.01,0.5583257202348227
0.026179938779914945,0.017453292519943295,0.01,0.5622455253389275
0.026179938779914945,0.026179938779914945,0.01,0.5687247267882247
0.026179938779914945,0.03490658503988659,0.01,0.578006654988099
0.03490658503988659,-0.03490658503988659,0.01,0.5875321802358108
0.03490658503988659,-0.026179938779914945,0.01,0.578006740219672
0.03490658503988659,-0.017453292519943295,0.01,0.5712234342566549
0.03490658503988659,-0.008726646259971648,0.01,0.5672562563187474
0.03490658503988659,0.0,0.01,0.5658998992486014
0.03490658503988659,0.008726646259971648,0.01,0.5672562563187474
0.03490658503988659,0.017453292519943295,0.01,0.5712234342566549
0.03490658503988659,0.026179938779914945,0.01,0.578006740219672
0.03490658503988659,0.03490658503988659,0.01,0.5875321802358108
-0.03490658503988659,-0.03490658503988659,0.1,0.4138858527058639
-0.03490658503988659,-0.026179938779914945,0.1,0.4044035384243685
-0.03490658503988659,-0.017453292519943295,0.1,0.39758018996748357
-0.03490658503988659,-0.008726646259971648,0.1,0.393490620599832
-0.03490658503988659,0.0,0.1,0.3921267741280022
-0.03490658503988659,0.008726646259971648,0.1,0.393490620599832
-0.03490658503988659,0.017453292519943295,0.1,0.39758018996748357
-0.03490658503988659,0.026179938779914945,0.1,0.4044035384243685
-0.03490658503988659,0.03490658503988659,0.1,0.4138858527058639
-0.026179938779914945,-0.03490658503988659,0.1,0.40440345398979105
-0.026179938779914945,-0.026179938779914945,0.1,0.3950647581886239
-0.026179938779914945,-0.017453292519943295,0.1,0.38834996495736995
-0.026179938779914945,-0.008726646259971648,0.1,0.38440331183973314
-0.026179938779914945,0.0,0.1,0.38309408930156486
-0.026179938779914945,0.008726646259971648,0.1,0.38440331183973314
-0.026179938779914945,0.017453292519943295,0.1,0.38834996495736995
-0.026179938779914945,0.026179938779914945,0.1,0.3950647581886239
-0.026179938779914945,0.03490658503988659,0.1,0.40440345398979105
-0.017453292519943295,-0.03490658503988659,0.1,0.3975801227497995
-0.017453292519943295,-0.026179938779914945,0.1,0.3883499485551566
-0.017453292519943295,-0.017453292519943295,0.1,0.3819118393883546
-0.017453292519943295,-0.008726646259971648,0.1,0.37809272516966885
-0.017453292519943295,0.0,0.1,0.37682776510715005
-0.017453292519943295,0.008726646259971648,0.1,0.37809272516966885
-0.017453292519943295,0.017453292519943295,0.1,0.3819118393883546
-0.017453292519943295,0.026179938779914945,0.1,0.3883499485551566
-0.017453292519943295,0.03490658503988659,0.1,0.3975801227497995
-0.008726646259971648,-0.03490658503988659,0.1,0.39349059859743374
-0.008726646259971648,-0.026179938779914945,0.1,0.3844033052389597
-0.008726646259971648,-0.017453292519943295,0.1,0.3780927241027653
-0.008726646259971648,-0.008726646259971648,0.1,0.37425695652287616
-0.008726646259971648,0.0,0.1,0.3730223930753785
-0.008726646259971648,0.008726646259971648,0.1,0.37425695652287616
-0.008726646259971648,0.017453292519943295,0.1,0.3780927241027653
-0.008726646259971648,0.026179938779914945,0.1,0.3844033052389597
-0.008726646259971648,0.03490658503988659,0.1,0.39349059859743374
0.0,-0.03490658503988659,0.1,0.3921267741280022
0.0,-0.026179938779914945,0.1,0.38309408930156486
0.0,-0.017453292519943295,0.1,0.37682776510715005
0.0,-0.008726646259971648,0.1,0.3730223930753785
0.0,0.0,0.1,0.3717
0.0,0.008726646259971648,0.1,0.3730223930753785
0.0,0.017453292519943295,0.1,0.37682776510715005
0.0,0.026179938779914945,0.1,0.38309408930156486
0.0,0.03490658503988659,0.1,0.3921267741280022
0.008726646259971648,-0.03490658503988659,0.1,0.39349059859743374
0.008726646259971648,-0.026179938779914945,0.1,0.3844033052389597
0.008726646259971648,-0.017453292519943295,0.1,0.3780927241027653
0.008726646259971648,-0.008726646259971648,0.1,0.37425695652287616
0.008726646259971648,0.0,0.1,0.3730223930753785
0.008726646259971648,0.008726646259971648,0.1,0.37425695652287616
0.008726646259971648,0.017453292519943295,0.1,0.3780927241027653
0.008726646259971648,0.026179938779914945,0.1,0.3844033052389597
0.008726646259971648,0.03490658503988659,0.1,0.39349059859743374
0.017453292519943295,-0.03490658503988659,0.1,0.3975801227497995
0.017453292519943295,-0.026179938779914945,0.1,0.3883499485551566
0.017453292519943295,-0.017453292519943295,0.1,0.3819118393883546
0.017453292519943295,-0.008726646259971648,0.1,0.37809272516966885
0.017453292519943295,0.0,0.1,0.37682776510715005
0.017453292519943295,0.008726646259971648,0.1,0.37809272516966885
0.017453292519943295,0.017453292519943295,0.1,0.3819118393883546
0.017453292519943295,0.026179938779914945,0.1,0.3883499485551566
0.017453292519943295,0.03490658503988659,0.1,0.3975801227497995
0.026179938779914945,-0.03490658503988659,0.1,0.40440345398979105
0.026179938779914945,-0.026179938779914945,0.1,0.3950647581886239
0.026179938779914945,-0.017453292519943295,0.1,0.38834996495736995
0.026179938779914945,-0.008726646259971648,0.1,0.38440331183973314
0.026179938779914945,0.0,0.1,0.38309408930156486
0.026179938779914945,0.008726646259971648,0.1,0.38440331183973314
0.026179938779914945,0.017453292519943295,0.1,0.38834996495736995
0.026179938779914945,0.026179938779914945,0.1,0.3950647581886239
0.026179938779914945,0.03490658503988659,0.1,0.40440345398979105
0.03490658503988659,-0.03490658503988659,0.1,0.4138858527058639
0.03490658503988659,-0.026179938779914945,0.1,0.4044035384243685
0.03490658503988659,-0.017453292519943295,0.1,0.39758018996748357
0.03490658503988659,-0.008726646259971648,0.1,0.393490620599832
0.03490658503988659,0.0,0.1,0.3921267741280022
0.03490658503988659,0.008726646259971648,0.1,0.393490620599832
0.03490658503988659,0.017453292519943295,0.1,0.39758018996748357
0.03490658503988659,0.026179938779914945,0.1,0.4044035384243685
0.03490658503988659,0.03490658503988659,0.1,0.4138858527058639
-0.03490658503988659,-0.03490658503988659,0.2,0.41229258986350487
-0.03490658503988659,-0.026179938779914945,0.2,0.40268986607819623
-0.03490658503988659,-0.017453292519943295,0.2,0.39584786365772373
-0.03490658503988659,-0.008726646259971648,0.2,0.3917476234738845
-0.03490658503988659,0.0,0.2,0.3903802198844215
-0.03490658503988659,0.008726646259971648,0.2,0.3917476234738845
-0.03490658503988659,0.017453292519943295,0.2,0.39584786365772373
-0.03490658503988659,0.026179938779914945,0.2,0.40268986607819623
-0.03490658503988659,0.03490658503988659,0.2,0.41229258986350487
-0.026179938779914945,-0.03490658503988659,0.2,0.4026897832373977
-0.026179938779914945,-0.026179938779914945,0.2,0.39332880551906
-0.026179938779914945,-0.017453292519943295,0.2,0.38669355851714565
-0.026179938779914945,-0.008726646259971648,0.2,0.3827362432568102
-0.026179938779914945,0.0,0.2,0.3813261184545783
-0.026179938779914945,0.008726646259971648,0.2,0.3827362432568102
-0.026179938779914945,0.017453292519943295,0.2,0.38669355851714565
-0.026179938779914945,0.026179938779914945,0.2,0.39332880551906
-0.026179938779914945,0.03490658503988659,0.2,0.4026897832373977
-0.017453292519943295,-0.03490658503988659,0.2,0.39584779590785546
-0.017453292519943295,-0.026179938779914945,0.2,0.38669354171609294
-0.017453292519943295,-0.017453292519943295,0.2,0.38013681915238934
-0.017453292519943295,-0.008726646259971648,0.2,0.37630877467996465
-0.017453292519943295,0.0,0.2,0.3750420011810184
-0.017453292519943295,0.008726646259971648,0.2,0.37630877467996465
-0.017453292519943295,0.017453292519943295,0.2,0.38013681915238934
-0.017453292519943295,0.026179938779914945,0.2,0.38669354171609294
-0.017453292519943295,0.03490658503988659,0.2,0.39584779590785546
-0.008726646259971648,-0.03490658503988659,0.2,0.3917476013383973
-0.008726646259971648,-0.026179938779914945,0.2,0.3827362365563023
-0.008726646259971648,-0.017453292519943295,0.2,0.37630877354659753
-0.008726646259971648,-0.008726646259971648,0.2,0.37256406707747997
-0.008726646259971648,0.0,0.2,0.3712259522280623
-0.008726646259971648,0.008726646259971648,0.2,0.37256406707747997
-0.008726646259971648,0.017453292519943295,0.2,0.37630877354659753
-0.008726646259971648,0.026179938779914945,0.2,0.3827362365563023
-0.008726646259971648,0.03490658503988659,0.2,0.3917476013383973
0.0,-0.03490658503988659,0.2,0.3903802198844215
0.0,-0.026179938779914945,0.2,0.3813261184545783
0.0,-0.017453292519943295,0.2,0.3750420011810184
0.0,-0.008726646259971648,0.2,0.3712259522280623
0.0,0.0,0.2,0.3699
0.0,0.008726646259971648,0.2,0.3712259522280623
0.0,0.017453292519943295,0.2,0.3750420011810184
0.0,0.026179938779914945,0.2,0.3813261184545783
0.0,0.03490658503988659,0.2,0.3903802198844215
0.008726646259971648,-0.03490658503988659,0.2,0.3917476013383973
0.008726646259971648,-0.026179938779914945,0.2,0.3827362365563023
0.008726646259971648,-0.017453292519943295,0.2,0.37630877354659753
0.008726646259971648,-0.008726646259971648,0.2,0.37256406707747997
0.008726646259971648,0.0,0.2,0.3712259522280623
0.008726646259971648,0.008726646259971648,0.2,0.37256406707747997
0.008726646259971648,0.017453292519943295,0.2,0.37630877354659753
0.008726646259971648,0.026179938779914945,0.2,0.3827362365563023
0.008726646259971648,0.03490658503988659,0.2,0.3917476013383973
0.017453292519943295,-0.03490658503988659,0.2,0.39584779590785546
0.017453292519943295,-0.026179938779914945,0.2,0.38669354171609294
0.017453292519943295,-0.017453292519943295,0.2,0.38013681915238934
0.017453292519943295,-0.008726646259971648,0.2,0.37630877467996465
0.017453292519943295,0.0,0.2,0.3750420011810184
0.017453292519943295,0.008726646259971648,0.2,0.37630877467996465
0.017453292519943295,0.017453292519943295,0.2,0.38013681915238934
0.017453292519943295,0.026179938779914945,0.2,0.38669354171609294
0.017453292519943295,0.03490658503988659,0.2,0.39584779590785546
0.026179938779914945,-0.03490658503988659,0.2,0.4026897832373977
0.026179938779914945,-0.026179938779914945,0.2,0.39332880551906
0.026179938779914945,-0.017453292519943295,0.2,0.38669355851714565
0.026179938779914945,-0.008726646259971648,0.2,0.3827362432568102
0.026179938779914945,0.0,0.2,0.3813261184545783
0.026179938779914945,0.008726646259971648,0.2,0.3827362432568102
0.026179938779914945,0.017453292519943295,0.2,0.38669355851714565
0.026179938779914945,0.026179938779914945,0.2,0.39332880551906
0.026179938779914945,0.03490658503988659,0.2,0.4026897832373977
0.03490658503988659,-0.03490658503988659,0.2,0.41229258986350487
0.03490658503988659,-0.026179938779914945,0.2,0.40268986607819623
0.03490658503988659,-0.017453292519943295,0.2,0.39584786365772373
0.03490658503988659,-0.008726646259971648,0.2,0.3917476234738845
0.03490658503988659,0.0,0.2,0.3903802198844215
0.03490658503988659,0.008726646259971648,0.2,0.3917476234738845
0.03490658503988659,0.017453292519943295,0.2,0.39584786365772373
0.03490658503988659,0.026179938779914945,0.2,0.40268986607819623
0.03490658503988659,0.03490658503988659,0.2,0.41229258986350487
-0.03490658503988659,-0.03490658503988659,0.3,0.4103464692490875
-0.03490658503988659,-0.026179938779914945,0.3,0.4006882325800528
-0.03490658503988659,-0.017453292519943295,0.3,0.3939099853688628
-0.03490658503988659,-0.008726646259971648,0.3,0.3897859597529433
-0.03490658503988659,0.0,0.3,0.3884106272854807
-0.03490658503988659,0.008726646259971648,0.3,0.3897859597529433
-0.03490658503988659,0.017453292519943295,0.3,0.3939099853688628
-0.03490658503988659,0.026179938779914945,0.3,0.4006882325800528
-0.03490658503988659,0.03490658503988659,0.3,0.4103464692490875
-0.026179938779914945,-0.03490658503988659,0.3,0.40068814973734135
-0.026179938779914945,-0.026179938779914945,0.3,0.391371575808927
-0.026179938779914945,-0.017453292519943295,0.3,0.3845967286854882
-0.026179938779914945,-0.008726646259971648,0.3,0.38061822742876145
-0.026179938779914945,0.0,0.3,0.37929751583256094
-0.026179938779914945,0.008726646259971648,0.3,0.38061822742876145
-0.026179938779914945,0.017453292519943295,0.3,0.3845967286854882
-0.026179938779914945,0.026179938779914945,0.3,0.391371575808927
-0.026179938779914945,0.03490658503988659,0.3,0.40068814973734135
-0.017453292519943295,-0.03490658503988659,0.3,0.39390991814907333
-0.017453292519943295,-0.026179938779914945,0.3,0.38459671188409383
-0.017453292519943295,-0.017453292519943295,0.3,0.37810377287811753
-0.017453292519943295,-0.008726646259971648,0.3,0.3742501866610874
-0.017453292519943295,0.0,0.3,0.37297373535277706
-0.017453292519943295,0.008726646259971648,0.3,0.3742501866610874
-0.017453292519943295,0.017453292519943295,0.3,0.37810377287811753
-0.017453292519943295,0.026179938779914945,0.3,0.38459671188409383
-0.017453292519943295,0.03490658503988659,0.3,0.39390991814907333
-0.008726646259971648,-0.03490658503988659,0.3,0.38978593774988707
-0.008726646259971648,-0.026179938779914945,0.3,0.3806182208277906
-0.008726646259971648,-0.017453292519943295,0.3,0.374250185594151
-0.008726646259971648,-0.008726646259971648,0.3,0.3704799344624112
-0.008726646259971648,0.0,0.3,0.3691338860715761
-0.008726646259971648,0.008726646259971648,0.3,0.3704799344624112
-0.008726646259971648,0.017453292519943295,0.3,0.374250185594151
-0.008726646259971648,0.026179938779914945,0.3,0.3806182208277906
-0.008726646259971648,0.03490658503988659,0.3,0.38978593774988707
0.0,-0.03490658503988659,0.3,0.3884106272854807
0.0,-0.026179938779914945,0.3,0.37929751583256094
0.0,-0.017453292519943295,0.3,0.37297373535277706
0.0,-0.008726646259971648,0.3,0.3691338860715761
0.0,0.0,0.3,0.3678
0.0,0.008726646259971648,0.3,0.3691338860715761
0.0,0.017453292519943295,0.3,0.37297373535277706
0.0,0.026179938779914945,0.3,0.37929751583256094
0.0,0.03490658503988659,0.3,0.3884106272854807
0.008726646259971648,-0.03490658503988659,0.3,0.38978593774988707
0.008726646259971648,-0.026179938779914945,0.3,0.3806182208277906
0.008726646259971648,-0.017453292519943295,0.3,0.374250185594151
0.008726646259971648,-0.008726646259971648,0.3,0.3704799344624112
0.008726646259971648,0.0,0.3,0.3691338860715761
0.008726646259971648,0.008726646259971648,0.3,0.3704799344624112
0.008726646259971648,0.017453292519943295,0.3,0.374250185594151
0.008726646259971648,0.026179938779914945,0.3,0.3806182208277906
0.008726646259971648,0.03490658503988659,0.3,0.38978593774988707
0.017453292519943295,-0.03490658503988659,0.3,0.39390991814907333
0.017453292519943295,-0.026179938779914945,0.3,0.38459671188409383
0.017453292519943295,-0.017453292519943295,0.3,0.37810377287811753
0.017453292519943295,-0.008726646259971648,0.3,0.3742501866610874
0.017453292519943295,0.0,0.3,0.37297373535277706
0.017453292519943295,0.008726646259971648,0.3,0.3742501866610874
0.017453292519943295,0.017453292519943295,0.3,0.37810377287811753
0.017453292519943295,0.026179938779914945,0.3,0.38459671188409383
0.017453292519943295,0.03490658503988659,0.3,0.39390991814907333
0.026179938779914945,-0.03490658503988659,0.3,0.40068814973734135
0.026179938779914945,-0.026179938779914945,0.3,0.391371575808927
0.026179938779914945,-0.017453292519943295,0.3,0.3845967286854882
0.026179938779914945,-0.008726646259971648,0.3,0.38061822742876145
0.026179938779914945,0.0,0.3,0.37929751583256094
0.026179938779914945,0.008726646259971648,0.3,0.38061822742876145
0.026179938779914945,0.017453292519943295,0.3,0.3845967286854882
0.026179938779914945,0.026179938779914945,0.3,0.391371575808927
0.026179938779914945,0.03490658503988659,0.3,0.40068814973734135
0.03490658503988659,-0.03490658503988659,0.3,0.4103464692490875
0.03490658503988659,-0.026179938779914945,0.3,0.4006882325800528
0.03490658503988659,-0.017453292519943295,0.3,0.3939099853688628
0.03490658503988659,-0.008726646259971648,0.3,0.3897859597529433
0.03490658503988659,0.0,0.3,0.3884106272854807
0.03490658503988659,0.008726646259971648,0.3,0.3897859597529433
0.03490658503988659,0.017453292519943295,0.3,0.3939099853688628
0.03490658503988659,0.026179938779914945,0.3,0.4006882325800528
0.03490658503988659,0.03490658503988659,0.3,0.4103464692490875
-0.03490658503988659,-0.03490658503988659,0.4,0.40832619215007837
-0.03490658503988659,-0.026179938779914945,0.4,0.39858972345867316
-0.03490658503988659,-0.017453292519943295,0.4,0.39165092832622533
-0.03490658503988659,-0.008726646259971648,0.4,0.3874943520557793
-0.03490658503988659,0.0,0.4,0.386107587399467
-0.03490658503988659,0.008726646259971648,0.4,0.3874943520557793
-0.03490658503988659,0.017453292519943295,0.4,0.39165092832622533
-0.03490658503988659,0.026179938779914945,0.4,0.39858972345867316
-0.03490658503988659,0.03490658503988659,0.4,0.40832619215007837
-0.026179938779914945,-0.03490658503988659,0.4,0.39858964101169664
-0.026179938779914945,-0.026179938779914945,0.4,0.38908790308884406
-0.026179938779914945,-0.017453292519943295,0.4,0.38235496444730743
-0.026179938779914945,-0.008726646259971648,0.4,0.3783412973484421
-0.026179938779914945,0.0,0.4,0.3770108991303434
-0.026179938779914945,0.008726646259971648,0.4,0.3783412973484421
-0.026179938779914945,0.017453292519943295,0.4,0.38235496444730743
-0.026179938779914945,0.026179938779914945,0.4,0.38908790308884406
-0.026179938779914945,0.03490658503988659,0.4,0.39858964101169664
-0.017453292519943295,-0.03490658503988659,0.4,0.3916508616357861
-0.017453292519943295,-0.026179938779914945,0.4,0.38235494824343214
-0.017453292519943295,-0.017453292519943295,0.4,0.3758022299191025
-0.017453292519943295,-0.008726646259971648,0.4,0.3719117255904662
-0.017453292519943295,0.0,0.4,0.37062296762242614
-0.017453292519943295,0.008726646259971648,0.4,0.3719117255904662
-0.017453292519943295,0.017453292519943295,0.4,0.3758022299191025
-0.017453292519943295,0.026179938779914945,0.4,0.38235494824343214
-0.017453292519943295,0.03490658503988659,0.4,0.3916508616357861
-0.008726646259971648,-0.03490658503988659,0.4,0.3874943305836117
-0.008726646259971648,-0.026179938779914945,0.4,0.3783412907472588
-0.008726646259971648,-0.017453292519943295,0.4,0.37191172452349436
-0.008726646259971648,-0.008726646259971648,0.4,0.36800455867766946
-0.008726646259971648,0.0,0.4,0.3667461946059198
-0.008726646259971648,0.008726646259971648,0.4,0.36800455867766946
-0.008726646259971648,0.017453292519943295,0.4,0.37191172452349436
-0.008726646259971648,0.026179938779914945,0.4,0.3783412907472588
-0.008726646259971648,0.03490658503988659,0.4,0.3874943305836117
0.0,-0.03490658503988659,0.4,0.386107587399467
0.0,-0.026179938779914945,0.4,0.3770108991303434
0.0,-0.017453292519943295,0.4,0.37062296762242614
0.0,-0.008726646259971648,0.4,0.3667461946059198
0.0,0.0,0.4,0.3654
0.0,0.008726646259971648,0.4,0.3667461946059198
0.0,0.017453292519943295,0.4,0.37062296762242614
0.0,0.026179938779914945,0.4,0.3770108991303434
0.0,0.03490658503988659,0.4,0.386107587399467
0.008726646259971648,-0.03490658503988659,0.4,0.3874943305836117
0.008726646259971648,-0.026179938779914945,0.4,0.3783412907472588
0.008726646259971648,-0.017453292519943295,0.4,0.37191172452349436
0.008726646259971648,-0.008726646259971648,0.4,0.36800455867766946
0.008726646259971648,0.0,0.4,0.3667461946059198
0.008726646259971648,0.008726646259971648,0.4,0.36800455867766946
0.008726646259971648,0.017453292519943295,0.4,0.37191172452349436
0.008726646259971648,0.026179938779914945,0.4,0.3783412907472588
0.008726646259971648,0.03490658503988659,0.4,0.3874943305836117
0.017453292519943295,-0.03490658503988659,0.4,0.3916508616357861
0.017453292519943295,-0.026179938779914945,0.4,0.38235494824343214
0.017453292519943295,-0.017453292519943295,0.4,0.3758022299191025
0.017453292519943295,-0.008726646259971648,0.4,0.3719117255904662
0.017453292519943295,0.0,0.4,0.37062296762242614
0.017453292519943295,0.008726646259971648,0.4,0.3719117255904662
0.017453292519943295,0.017453292519943295,0.4,0.3758022299191025
0.017453292519943295,0.026179938779914945,0.4,0.38235494824343214
0.017453292519943295,0.03490658503988659,0.4,0.3916508616357861
0.026179938779914945,-0.03490658503988659,0.4,0.39858964101169664
0.026179938779914945,-0.026179938779914945,0.4,0.38908790308884406
0.026179938779914945,-0.017453292519943295,0.4,0.38235496444730743
0.026179938779914945,-0.008726646259971648,0.4,0.3783412973484421
0.026179938779914945,0.0,0.4,0.3770108991303434
0.026179938779914945,0.008726646259971648,0.4,0.3783412973484421
0.026179938779914945,0.017453292519943295,0.4,0.38235496444730743
0.026179938779914945,0.026179938779914945,0.4,0.38908790308884406
0.026179938779914945,0.03490658503988659,0.4,0.39858964101169664
0.03490658503988659,-0.03490658503988659,0.4,0.40832619215007837
0.03490658503988659,-0.026179938779914945,0.4,0.39858972345867316
0.03490658503988659,-0.017453292519943295,0.4,0.39165092832622533
0.03490658503988659,-0.008726646259971648,0.4,0.3874943520557793
0.03490658503988659,0.0,0.4,0.386107587399467
0.03490658503988659,0.008726646259971648,0.4,0.3874943520557793
0.03490658503988659,0.017453292519943295,0.4,0.39165092832622533
0.03490658503988659,0.026179938779914945,0.4,0.39858972345867316
0.03490658503988659,0.03490658503988659,0.4,0.40832619215007837
-0.03490658503988659,-0.03490658503988659,0.5,0.4060411693103176
-0.03490658503988659,-0.026179938779914945,0.5,0.39621330792856974
-0.03490658503988659,-0.017453292519943295,0.5,0.38931463023469365
-0.03490658503988659,-0.008726646259971648,0.5,0.3851185136555219
-0.03490658503988659,0.0,0.5,0.38371856822943234
-0.03490658503988659,0.008726646259971648,0.5,0.3851185136555219
-0.03490658503988659,0.017453292519943295,0.5,0.38931463023469365
-0.03490658503988659,0.026179938779914945,0.5,0.39621330792856974
-0.03490658503988659,0.03490658503988659,0.5,0.4060411693103176
-0.026179938779914945,-0.03490658503988659,0.5,0.3962132258771155
-0.026179938779914945,-0.026179938779914945,0.5,0.38672523686259513
-0.026179938779914945,-0.017453292519943295,0.5,0.3799263868050228
-0.026179938779914945,-0.008726646259971648,0.5,0.37577320692881727
-0.026179938779914945,0.0,0.5,0.37442962062029483
-0.026179938779914945,0.008726646259971648,0.5,0.37577320692881727
-0.026179938779914945,0.017453292519943295,0.5,0.3799263868050228
-0.026179938779914945,0.026179938779914945,0.5,0.38672523686259513
-0.026179938779914945,0.03490658503988659,0.5,0.3962132258771155
-0.017453292519943295,-0.03490658503988659,0.5,0.38931456354182525
-0.017453292519943295,-0.026179938779914945,0.5,0.37992637060057816
-0.017453292519943295,-0.017453292519943295,0.5,0.37320775876699236
-0.017453292519943295,-0.008726646259971648,0.5,0.36927768463456956
-0.017453292519943295,0.0,0.5,0.3679774813054595
-0.017453292519943295,0.008726646259971648,0.5,0.36927768463456956
-0.017453292519943295,0.017453292519943295,0.5,0.37320775876699236
-0.017453292519943295,0.026179938779914945,0.5,0.37992637060057816
-0.017453292519943295,0.03490658503988659,0.5,0.38931456354182525
-0.008726646259971648,-0.03490658503988659,0.5,0.38511849218259514
-0.008726646259971648,-0.026179938779914945,0.5,0.37577320032740624
-0.008726646259971648,-0.017453292519943295,0.5,0.3692776835675597
-0.008726646259971648,-0.008726646259971648,0.5,0.3654309357820417
-0.008726646259971648,0.0,0.5,0.36405938721689407
-0.008726646259971648,0.008726646259971648,0.5,0.3654309357820417
-0.008726646259971648,0.017453292519943295,0.5,0.3692776835675597
-0.008726646259971648,0.026179938779914945,0.5,0.37577320032740624
-0.008726646259971648,0.03490658503988659,0.5,0.38511849218259514
0.0,-0.03490658503988659,0.5,0.38371856822943234
0.0,-0.026179938779914945,0.5,0.37442962062029483
0.0,-0.017453292519943295,0.5,0.3679774813054595
0.0,-0.008726646259971648,0.5,0.36405938721689407
0.0,0.0,0.5,0.3628
0.0,0.008726646259971648,0.5,0.36405938721689407
0.0,0.017453292519943295,0.5,0.3679774813054595
0.0,0.026179938779914945,0.5,0.37442962062029483
0.0,0.03490658503988659,0.5,0.38371856822943234
0.008726646259971648,-0.03490658503988659,0.5,0.38511849218259514
0.008726646259971648,-0.026179938779914945,0.5,0.37577320032740624
0.008726646259971648,-0.017453292519943295,0.5,0.3692776835675597
0.008726646259971648,-0.008726646259971648,0.5,0.3654309357820417
0.008726646259971648,0.0,0.5,0.36405938721689407
