alpha,beta,mach,CL0 [-]
-0.026179938779914945,0.017453292519943295,0.4,-0.43697663476522297
-0.026179938779914945,0.026179938779914945,0.4,-0.4437743045750568
-0.026179938779914945,0.03490658503988659,0.4,-0.45217142610485145
-0.017453292519943295,-0.03490658503988659,0.4,-0.30037267308051
-0.017453292519943295,-0.026179938779914945,0.4,-0.29407363260102476
-0.017453292519943295,-0.017453292519943295,0.4,-0.2890743941252428
-0.017453292519943295,-0.008726646259971648,0.4,-0.2857748967312267
-0.017453292519943295,0.0,0.4,-0.28457507949703903
-0.017453292519943295,0.008726646259971648,0.4,-0.2857748967312267
-0.017453292519943295,0.017453292519943295,0.4,-0.2890743941252428
-0.017453292519943295,0.026179938779914945,0.4,-0.29407363260102476
-0.017453292519943295,0.03490658503988659,0.4,-0.30037267308051
-0.008726646259971648,-0.03490658503988659,0.4,-0.14980375285061268
-0.008726646259971648,-0.026179938779914945,0.4,-0.1464038823121945
-0.008726646259971648,-0.017453292519943295,0.4,-0.14370398511992125
-0.008726646259971648,-0.008726646259971648,0.4,-0.1419049263119556
-0.008726646259971648,0.0,0.4,-0.14120495296581065
-0.008726646259971648,0.008726646259971648,0.4,-0.1419049263119556
-0.008726646259971648,0.017453292519943295,0.4,-0.14370398511992125
-0.008726646259971648,0.026179938779914945,0.4,-0.1464038823121945
-0.008726646259971648,0.03490658503988659,0.4,-0.14980375285061268
0.0,-0.03490658503988659,0.4,-0.0
0.0,-0.026179938779914945,0.4,-0.0
0.0,-0.017453292519943295,0.4,-0.0
0.0,-0.008726646259971648,0.4,-0.0
0.0,0.0,0.4,-0.0
0.0,0.008726646259971648,0.4,-0.0
0.0,0.017453292519943295,0.4,-0.0
0.0,0.026179938779914945,0.4,-0.0
0.0,0.03490658503988659,0.4,-0.0
0.008726646259971648,-0.03490658503988659,0.4,0.14980375285061268
0.008726646259971648,-0.026179938779914945,0.4,0.1464038823121945
0.008726646259971648,-0.017453292519943295,0.4,0.14370398511992125
0.008726646259971648,-0.008726646259971648,0.4,0.1419049263119556
0.008726646259971648,0.0,0.4,0.14120495296581065
0.008726646259971648,0.008726646259971648,0.4,0.1419049263119556
0.008726646259971648,0.017453292519943295,0.4,0.14370398511992125
0.008726646259971648,0.026179938779914945,0.4,0.1464038823121945
0.008726646259971648,0.03490658503988659,0.4,0.14980375285061268
0.017453292519943295,-0.03490658503988659,0.4,0.30037267308051
0.017453292519943295,-0.026179938779914945,0.4,0.29407363260102476
0.017453292519943295,-0.017453292519943295,0.4,0.2890743941252428
0.017453292519943295,-0.008726646259971648,0.4,0.2857748967312267
0.017453292519943295,0.0,0.4,0.28457507949703903
0.017453292519943295,0.008726646259971648,0.4,0.2857748967312267
0.017453292519943295,0.017453292519943295,0.4,0.2890743941252428
0.017453292519943295,0.026179938779914945,0.4,0.29407363260102476
