alpha,beta,mach,CL0 [-]
0.017453292519943295,-0.03490658503988659,0.2,0.2842229364665244
0.017453292519943295,-0.017453292519943295,0.2,0.2727211974909384
0.017453292519943295,0.0,0.2,0.26812189809321907
0.017453292519943295,0.017453292519943295,0.2,0.2727211974909384
0.017453292519943295,0.03490658503988659,0.2,0.2842229364665244
0.03490658503988659,-0.03490658503988659,0.2,0.5733840288804046
0.03490658503988659,-0.017453292519943295,0.2,0.5554844632277521
0.03490658503988659,0.0,0.2,0.5482888492732148
0.03490658503988659,0.017453292519943295,0.2,0.5554844632277521
0.03490658503988659,0.03490658503988659,0.2,0.5733840288804046
-0.03490658503988659,-0.03490658503988659,0.5,-0.5886331475612896
-0.03490658503988659,-0.017453292519943295,0.5,-0.5710333991567428
-0.03490658503988659,0.0,0.5,-0.563934234335237
-0.03490658503988659,0.017453292519943295,0.5,-0.5710333991567428
-0.03490658503988659,0.03490658503988659,0.5,-0.5886331475612896
-0.017453292519943295,-0.03490658503988659,0.5,-0.2918509419878332
-0.017453292519943295,-0.017453292519943295,0.5,-0.2804491877817629
-0.017453292519943295,0.0,0.5,-0.2760498579230748
-0.017453292519943295,0.017453292519943295,0.5,-0.2804491877817629
-0.017453292519943295,0.03490658503988659,0.5,-0.2918509419878332
0.0,-0.03490658503988659,0.5,-0.0
0.0,-0.017453292519943295,0.5,-0.0
0.0,0.0,0.5,-0.0
0.0,0.017453292519943295,0.5,-0.0
0.0,0.03490658503988659,0.5,-0.0
0.017453292519943295,-0.03490658503988659,0.5,0.2918509419878332
0.017453292519943295,-0.017453292519943295,0.5,0.2804491877817629
0.017453292519943295,0.0,0.5,0.2760498579230748
0.017453292519943295,0.017453292519943295,0.5,0.2804491877817629
0.017453292519943295,0.03490658503988659,0.5,0.2918509419878332
0.03490658503988659,-0.03490658503988659,0.5,0.5886331475612896
0.03490658503988659,-0.017453292519943295,0.5,0.5710333991567428
0.03490658503988659,0.0,0.5,0.563934234335237
0.03490658503988659,0.017453292519943295,0.5,0.5710333991567428
0.03490658503988659,0.03490658503988659,0.5,0.5886331475612896
-0.03490658503988659,-0.03490658503988659,0.75,-0.5985458317184575
-0.03490658503988659,-0.017453292519943295,0.75,-0.5834445603814584
-0.03490658503988659,0.0,0.75,-0.57724833725394
-0.03490658503988659,0.017453292519943295,0.75,-0.5834445603814584
-0.03490658503988659,0.03490658503988659,0.75,-0.5985458317184575
-0.017453292519943295,-0.03490658503988659,0.75,-0.29695967645982135
-0.017453292519943295,-0.017453292519943295,0.75,-0.2871576785660012
-0.017453292519943295,0.0,0.75,-0.28325652731424755
-0.017453292519943295,0.017453292519943295,0.75,-0.2871576785660012
-0.017453292519943295,0.03490658503988659,0.75,-0.29695967645982135
0.0,-0.03490658503988659,0.75,-0.0
0.0,-0.017453292519943295,0.75,-0.0
0.0,0.0,0.75,-0.0
0.0,0.017453292519943295,0.75,-0.0
0.0,0.03490658503988659,0.75,-0.0
0.017453292519943295,-0.03490658503988659,0.75,0.29695967645982135
0.017453292519943295,-0.017453292519943295,0.75,0.2871576785660012
0.017453292519943295,0.0,0.75,0.28325652731424755
0.017453292519943295,0.017453292519943295,0.75,0.2871576785660012
0.017453292519943295,0.03490658503988659,0.75,0.29695967645982135
0.03490658503988659,-0.03490658503988659,0.75,0.5985458317184575
