alpha,beta,mach,CDr [1/rad]
0.008726646259971648,0.008726646259971648,0.2,-0.18707184488415618
0.008726646259971648,0.017453292519943295,0.2,-0.48097803976157216
0.008726646259971648,0.026179938779914945,0.2,-0.6817951516127889
0.008726646259971648,0.03490658503988659,0.2,-0.8596948723559272
0.017453292519943295,-0.03490658503988659,0.2,1.1444107646134727
0.017453292519943295,-0.026179938779914945,0.2,0.7596131808297928
0.017453292519943295,-0.017453292519943295,0.2,0.3487108428296706
0.017453292519943295,-0.008726646259971648,0.2,0.09379405688819342
0.017453292519943295,0.0,0.2,0.08653601207862657
0.017453292519943295,0.008726646259971648,0.2,-0.0009671359289076253
0.017453292519943295,0.017453292519943295,0.2,-0.40521300867037624
0.017453292519943295,0.026179938779914945,0.2,-0.7387976006018051
0.017453292519943295,0.03490658503988659,0.2,-0.9885062074686832
0.026179938779914945,-0.03490658503988659,0.2,0.9112412316041132
0.026179938779914945,-0.026179938779914945,0.2,0.5395534493002567
0.026179938779914945,-0.017453292519943295,0.2,0.2704550666350234
0.026179938779914945,-0.008726646259971648,0.2,0.14797868944137282
0.026179938779914945,0.0,0.2,0.18774107326406625
0.026179938779914945,0.008726646259971648,0.2,0.12266951354560063
0.026179938779914945,0.017453292519943295,0.2,-0.184954742197462
0.026179938779914945,0.026179938779914945,0.2,-0.6607501022708786
0.026179938779914945,0.03490658503988659,0.2,-1.0155130535957615
0.03490658503988659,-0.03490658503988659,0.2,0.7347656672998655
0.03490658503988659,-0.026179938779914945,0.2,0.4800926374955221
0.03490658503988659,-0.017453292519943295,0.2,0.31557161113749954
0.03490658503988659,-0.008726646259971648,0.2,0.2644630797368075
0.03490658503988659,0.0,0.2,0.31802864360088057
0.03490658503988659,0.008726646259971648,0.2,0.2502772043182333
0.03490658503988659,0.017453292519943295,0.2,0.0053970871609916315
0.03490658503988659,0.026179938779914945,0.2,-0.4840097864219013
0.03490658503988659,0.03490658503988659,0.2,-0.9563425718640444
-0.03490658503988659,-0.03490658503988659,0.3,0.7292677018416822
-0.03490658503988659,-0.026179938779914945,0.3,0.7106517843949196
-0.03490658503988659,-0.017453292519943295,0.3,0.7522364023584722
-0.03490658503988659,-0.008726646259971648,0.3,0.6001831197632665
-0.03490658503988659,0.0,0.3,0.3109789452669754
-0.03490658503988659,0.008726646259971648,0.3,-0.08886711097542754
-0.03490658503988659,0.017453292519943295,0.3,-0.4348474887827658
-0.03490658503988659,0.026179938779914945,0.3,-0.7164985159283002
-0.03490658503988659,0.03490658503988659,0.3,-0.9524953525998887
-0.026179938779914945,-0.03490658503988659,0.3,0.6722512325083736
-0.026179938779914945,-0.026179938779914945,0.3,0.5372519855174733
-0.026179938779914945,-0.017453292519943295,0.3,0.5649329953556026
-0.026179938779914945,-0.008726646259971648,0.3,0.4745925018956636
-0.026179938779914945,0.0,0.3,0.1830239871789875
-0.026179938779914945,0.008726646259971648,0.3,-0.20576439325198947
-0.026179938779914945,0.017453292519943295,0.3,-0.4808990175701444
-0.026179938779914945,0.026179938779914945,0.3,-0.659192063820039
-0.026179938779914945,0.03490658503988659,0.3,-0.7793588407778147
-0.017453292519943295,-0.03490658503988659,0.3,0.7001951877253743
-0.017453292519943295,-0.026179938779914945,0.3,0.4613562410255354
-0.017453292519943295,-0.017453292519943295,0.3,0.348028880770495
-0.017453292519943295,-0.008726646259971648,0.3,0.3529025786166904
-0.017453292519943295,0.0,0.3,0.08412408950899398
-0.017453292519943295,0.008726646259971648,0.3,-0.26098573828605076
-0.017453292519943295,0.017453292519943295,0.3,-0.4047963231890468
-0.017453292519943295,0.026179938779914945,0.3,-0.44248595598462703
-0.017453292519943295,0.03490658503988659,0.3,-0.5492539976185205
-0.008726646259971648,-0.03490658503988659,0.3,0.8293167398562988
-0.008726646259971648,-0.026179938779914945,0.3,0.5191883435069502
-0.008726646259971648,-0.017453292519943295,0.3,0.2742072498486132
-0.008726646259971648,-0.008726646259971648,0.3,0.1695973093863512
-0.008726646259971648,0.0,0.3,0.021497820200244187
-0.008726646259971648,0.008726646259971648,0.3,-0.1870425265011505
-0.008726646259971648,0.017453292519943295,0.3,-0.22161331654867622
-0.008726646259971648,0.026179938779914945,0.3,-0.3548535613612369
-0.008726646259971648,0.03490658503988659,0.3,-0.5237849687524854
0.0,-0.03490658503988659,0.3,1.0431005870920407
0.0,-0.026179938779914945,0.3,0.7214811961771074
0.0,-0.017453292519943295,0.3,0.43251077205069116
0.0,-0.008726646259971648,0.3,0.19113992498153382
0.0,0.0,0.3,-0.0
0.0,0.008726646259971648,0.3,-0.16558950169584477
0.0,0.017453292519943295,0.3,-0.3210300354512553
0.0,0.026179938779914945,0.3,-0.47737068242686714
0.0,0.03490658503988659,0.3,-0.6443668573666267
0.008726646259971648,-0.03490658503988659,0.3,1.1636816035842292
0.008726646259971648,-0.026179938779914945,0.3,0.8439956995479068
0.008726646259971648,-0.017453292519943295,0.3,0.5319274909532703
0.008726646259971648,-0.008726646259971648,0.3,0.16968777282977765
0.008726646259971648,0.0,0.3,0.021497820200244187
0.008726646259971648,0.008726646259971648,0.3,-0.1871321172910274
0.008726646259971648,0.017453292519943295,0.3,-0.4793335576533333
0.008726646259971648,0.026179938779914945,0.3,-0.6796635350970242
0.008726646259971648,0.03490658503988659,0.3,-0.8581507046023684
0.017453292519943295,-0.03490658503988659,0.3,1.1382134468401466
0.017453292519943295,-0.026179938779914945,0.3,0.7563650495671097
0.017453292519943295,-0.017453292519943295,0.3,0.34874622955354306
0.017453292519943295,-0.008726646259971648,0.3,0.09574368839132785
0.017453292519943295,0.0,0.3,0.08412408950899398
0.017453292519943295,0.008726646259971648,0.3,-0.003826848060688004
0.017453292519943295,0.017453292519943295,0.3,-0.40551192673145176
0.017453292519943295,0.026179938779914945,0.3,-0.7374973822210324
0.017453292519943295,0.03490658503988659,0.3,-0.9872722567332932
0.026179938779914945,-0.03490658503988659,0.3,0.9081051137311817
0.026179938779914945,-0.026179938779914945,0.3,0.5396598147839358
0.026179938779914945,-0.017453292519943295,0.3,0.2726435351724463
0.026179938779914945,-0.008726646259971648,0.3,0.15096503342538892
0.026179938779914945,0.0,0.3,0.1830239871789875
0.026179938779914945,0.008726646259971648,0.3,0.11786307521828499
0.026179938779914945,0.017453292519943295,0.3,-0.18860955738698726
0.026179938779914945,0.026179938779914945,0.3,-0.6615998930865015
0.026179938779914945,0.03490658503988659,0.3,-1.0152127220006237
0.03490658503988659,-0.03490658503988659,0.3,0.7349686019091077
0.03490658503988659,-0.026179938779914945,0.3,0.48235074498084396
0.03490658503988659,-0.017453292519943295,0.3,0.31869331871918094
0.03490658503988659,-0.008726646259971648,0.3,0.26786580551873485
0.03490658503988659,0.0,0.3,0.3109789452669754
0.03490658503988659,0.008726646259971648,0.3,0.24345020326910416
0.03490658503988659,0.017453292519943295,0.3,-0.0013044051434740744
0.03490658503988659,0.026179938779914945,0.3,-0.48819747651422407
0.03490658503988659,0.03490658503988659,0.3,-0.9581997426169853
-0.03490658503988659,-0.03490658503988659,0.4,0.7294594048825034
-0.03490658503988659,-0.026179938779914945,0.4,0.7043769330895078
-0.03490658503988659,-0.017453292519943295,0.4,0.7398300989985915
-0.03490658503988659,-0.008726646259971648,0.4,0.5868529813779466
-0.03490658503988659,0.0,0.4,0.29995768420832564
-0.03490658503988659,0.008726646259971648,0.4,-0.08489984640787562
-0.03490658503988659,0.017453292519943295,0.4,-0.42967570772178476
-0.03490658503988659,0.026179938779914945,0.4,-0.7132263159414829
-0.03490658503988659,0.03490658503988659,0.4,-0.9543378018347388
-0.026179938779914945,-0.03490658503988659,0.4,0.6765581819741153
-0.026179938779914945,-0.026179938779914945,0.4,0.5373536999595023
-0.026179938779914945,-0.017453292519943295,0.4,0.5584620598572969
-0.026179938779914945,-0.008726646259971648,0.4,0.4652074642054771
-0.026179938779914945,0.0,0.4,0.1760111827273083
-0.026179938779914945,0.008726646259971648,0.4,-0.20126544461716134
-0.026179938779914945,0.017453292519943295,0.4,-0.4770362668029233
-0.026179938779914945,0.026179938779914945,0.4,-0.6600372035940114
-0.026179938779914945,0.03490658503988659,0.4,-0.7875824323830449
-0.017453292519943295,-0.03490658503988659,0.4,0.7058533114353218
-0.017453292519943295,-0.026179938779914945,0.4,0.4656157404858545
-0.017453292519943295,-0.017453292519943295,0.4,0.348062912667916
-0.017453292519943295,-0.008726646259971648,0.4,0.3473961155782683
-0.017453292519943295,0.0,0.4,0.0806597868311932
-0.017453292519943295,0.008726646259971648,0.4,-0.2573552840726505
-0.017453292519943295,0.017453292519943295,0.4,-0.4050938864236713
-0.017453292519943295,0.026179938779914945,0.4,-0.44983578291695325
-0.017453292519943295,0.03490658503988659,0.4,-0.5635405765854191
-0.008726646259971648,-0.03490658503988659,0.4,0.8335342151511123
-0.008726646259971648,-0.026179938779914945,0.4,0.5238460165060388
-0.008726646259971648,-0.017453292519943295,0.4,0.27793084856298944
-0.008726646259971648,-0.008726646259971648,0.4,0.1696041829561168
-0.008726646259971648,0.0,0.4,0.02055709967351948
-0.008726646259971648,0.008726646259971648,0.4,-0.18710175928390638
-0.008726646259971648,0.017453292519943295,0.4,-0.22742169163575054
-0.008726646259971648,0.026179938779914945,0.4,-0.36509145278329425
-0.008726646259971648,0.03490658503988659,0.4,-0.5389675741471986
0.0,-0.03490658503988659,0.4,1.0322712732652546
0.0,-0.026179938779914945,0.4,0.714570481823829
0.0,-0.017453292519943295,0.4,0.4290796289451212
0.0,-0.008726646259971648,0.4,0.19020618568320777
0.0,0.0,0.4,-0.0
0.0,0.008726646259971648,0.4,-0.1665895626639584
0.0,0.017453292519943295,0.4,-0.3247927742791336
0.0,0.026179938779914945,0.4,-0.4852342376985523
0.0,0.03490658503988659,0.4,-0.6572412817001793
0.008726646259971648,-0.03490658503988659,0.4,1.1505484707679057
0.008726646259971648,-0.026179938779914945,0.4,0.8347132667390866
0.008726646259971648,-0.017453292519943295,0.4,0.5264507115885042
0.008726646259971648,-0.008726646259971648,0.4,0.16969398906325983
0.008726646259971648,0.0,0.4,0.02055709967351948
0.008726646259971648,0.008726646259971648,0.4,-0.18719156539104942
0.008726646259971648,0.017453292519943295,0.4,-0.47594242718190616
0.008726646259971648,0.026179938779914945,0.4,-0.6759587030163421
0.008726646259971648,0.03490658503988659,0.4,-0.8559827018859447
0.017453292519943295,-0.03490658503988659,0.4,1.1259737241521952
0.017453292519943295,-0.026179938779914945,0.4,0.7499689366054274
0.017453292519943295,-0.017453292519943295,0.4,0.34877851680058347
0.017453292519943295,-0.008726646259971648,0.4,0.09944046427451547
0.017453292519943295,0.0,0.4,0.0806597868311932
0.017453292519943295,0.008726646259971648,0.4,-0.009398760115348015
0.017453292519943295,0.017453292519943295,0.4,-0.4058112357969823
0.017453292519943295,0.026179938779914945,0.4,-0.7341889790365266
0.017453292519943295,0.03490658503988659,0.4,-0.9836627334797821
0.026179938779914945,-0.03490658503988659,0.4,0.9019336125320598
0.026179938779914945,-0.026179938779914945,0.4,0.5397701336232004
0.026179938779914945,-0.017453292519943295,0.4,0.2768361364213314
0.026179938779914945,-0.008726646259971648,0.4,0.15553030373000487
0.026179938779914945,0.0,0.4,0.1760085650324775
0.026179938779914945,0.008726646259971648,0.4,0.10841171585831089
0.026179938779914945,0.017453292519943295,0.4,-0.19541296066310165
0.026179938779914945,0.026179938779914945,0.4,-0.6624536372577099
0.026179938779914945,0.03490658503988659,0.4,-1.0129543729913193
0.03490658503988659,-0.03490658503988659,0.4,0.7351747531306954
0.03490658503988659,-0.026179938779914945,0.4,0.4865784035808982
0.03490658503988659,-0.017453292519943295,0.4,0.324194950261826
0.03490658503988659,-0.008726646259971648,0.4,0.2718959019392906
0.03490658503988659,0.0,0.4,0.2999541942586553
0.03490658503988659,0.008726646259971648,0.4,0.23005723303078063
0.03490658503988659,0.017453292519943295,0.4,-0.014042304225663216
0.03490658503988659,0.026179938779914945,0.4,-0.4954277864328729
0.03490658503988659,0.03490658503988659,0.4,-0.9600566400326
-0.03490658503988659,-0.03490658503988659,0.5,0.7296548444870288
-0.03490658503988659,-0.026179938779914945,0.5,0.6946977846032145
-0.03490658503988659,-0.017453292519943295,0.5,0.7208057053650596
-0.03490658503988659,-0.008726646259971648,0.5,0.5660795624586707
-0.03490658503988659,0.0,0.5,0.2869960111330167
-0.03490658503988659,0.008726646259971648,0.5,-0.08124060330690042
-0.03490658503988659,0.017453292519943295,0.5,-0.4214599580003209
-0.03490658503988659,0.026179938779914945,0.5,-0.707376815135146
-0.03490658503988659,0.03490658503988659,0.5,-0.9561839876332923
-0.026179938779914945,-0.03490658503988659,0.5,0.683447532886654
-0.026179938779914945,-0.026179938779914945,0.5,0.5374555417781792
-0.026179938779914945,-0.017453292519943295,0.5,0.5485815115564501
-0.026179938779914945,-0.008726646259971648,0.5,0.45053904727601846
-0.026179938779914945,0.0,0.5,0.16836751382140933
-0.026179938779914945,0.008726646259971648,0.5,-0.19544419267009983
-0.026179938779914945,0.017453292519943295,0.5,-0.47063086873486926
-0.026179938779914945,0.026179938779914945,0.5,-0.6608850884394628
-0.026179938779914945,0.03490658503988659,0.5,-0.7992120405239289
-0.017453292519943295,-0.03490658503988659,0.5,0.7145563655868137
-0.017453292519943295,-0.026179938779914945,0.5,0.47241740202502935
-0.017453292519943295,-0.017453292519943295,0.5,0.34809349847408644
-0.017453292519943295,-0.008726646259971648,0.5,0.3388713040667404
-0.017453292519943295,0.0,0.5,0.07709076971476873
-0.017453292519943295,0.008726646259971648,0.5,-0.2515894935398031
-0.017453292519943295,0.017453292519943295,0.5,-0.4053897488076883
-0.017453292519943295,0.026179938779914945,0.5,-0.4605962732454345
-0.017453292519943295,0.03490658503988659,0.5,-0.5844382520444213
-0.008726646259971648,-0.03490658503988659,0.5,0.8374439310493647
-0.008726646259971648,-0.026179938779914945,0.5,0.5298318839277452
-0.008726646259971648,-0.017453292519943295,0.5,0.28378870333839057
-0.008726646259971648,-0.008726646259971648,0.5,0.1696101900195075
-0.008726646259971648,0.0,0.5,0.019624233028743304
-0.008726646259971648,0.008726646259971648,0.5,-0.187161870867387
-0.008726646259971648,0.017453292519943295,0.5,-0.23625271885230315
-0.008726646259971648,0.026179938779914945,0.5,-0.3806132530293096
-0.008726646259971648,0.03490658503988659,0.5,-0.5615909402109389
0.0,-0.03490658503988659,0.5,1.0195120172708203
0.0,-0.026179938779914945,0.5,0.7070341384059923
0.0,-0.017453292519943295,0.5,0.4255437714009276
0.0,-0.008726646259971648,0.5,0.18927942761328048
0.0,0.0,0.5,-0.0
0.0,0.008726646259971648,0.5,-0.16758264240367338
0.0,0.017453292519943295,0.5,-0.32865848230499195
