alpha,beta,mach,Cnq [1/rad]
-0.017453292519943295,0.008726646259971648,0.6,506.2792
-0.017453292519943295,0.017453292519943295,0.6,757.3917
-0.017453292519943295,0.026179938779914945,0.6,874.1426
-0.017453292519943295,0.03490658503988659,0.6,944.4025
-0.008726646259971648,-0.03490658503988659,0.6,-1052.5588
-0.008726646259971648,-0.026179938779914945,0.6,-1017.4373
-0.008726646259971648,-0.017453292519943295,0.6,-946.0463
-0.008726646259971648,-0.008726646259971648,0.6,-759.6285
-0.008726646259971648,0.0,0.6,0.0001
-0.008726646259971648,0.008726646259971648,0.6,759.6285
-0.008726646259971648,0.017453292519943295,0.6,946.0463
-0.008726646259971648,0.026179938779914945,0.6,1017.4373
-0.008726646259971648,0.03490658503988659,0.6,1052.5592
0.0,-0.03490658503988659,0.6,-1109.0914
0.0,-0.026179938779914945,0.6,-1102.7501
0.0,-0.017453292519943295,0.6,-1094.2773
0.0,-0.008726646259971648,0.6,-1084.0734
0.0,0.0,0.6,0.0001
0.0,0.008726646259971648,0.6,1084.0736
0.0,0.017453292519943295,0.6,1094.2775
0.0,0.026179938779914945,0.6,1102.7502
0.0,0.03490658503988659,0.6,1109.0914
0.008726646259971648,-0.03490658503988659,0.6,-1052.5588
0.008726646259971648,-0.026179938779914945,0.6,-1017.4374
0.008726646259971648,-0.017453292519943295,0.6,-946.0463
0.008726646259971648,-0.008726646259971648,0.6,-759.6285
0.008726646259971648,0.0,0.6,0.0
0.008726646259971648,0.008726646259971648,0.6,759.6285
0.008726646259971648,0.017453292519943295,0.6,946.0463
0.008726646259971648,0.026179938779914945,0.6,1017.4373
0.008726646259971648,0.03490658503988659,0.6,1052.5592
0.017453292519943295,-0.03490658503988659,0.6,-944.4024
0.017453292519943295,-0.026179938779914945,0.6,-874.1423
0.017453292519943295,-0.017453292519943295,0.6,-757.3917
0.017453292519943295,-0.008726646259971648,0.6,-506.2791
0.017453292519943295,0.0,0.6,0.0001
0.017453292519943295,0.008726646259971648,0.6,506.2791
0.017453292519943295,0.017453292519943295,0.6,757.3917
0.017453292519943295,0.026179938779914945,0.6,874.1423
0.017453292519943295,0.03490658503988659,0.6,944.4024
0.026179938779914945,-0.03490658503988659,0.6,-833.9717
0.026179938779914945,-0.026179938779914945,0.6,-751.599
0.026179938779914945,-0.017453292519943295,0.6,-612.6327
0.026179938779914945,-0.008726646259971648,0.6,-362.2677
0.026179938779914945,0.0,0.6,0.0001
0.026179938779914945,0.008726646259971648,0.6,362.2679
0.026179938779914945,0.017453292519943295,0.6,612.6326
0.026179938779914945,0.026179938779914945,0.6,751.5992
0.026179938779914945,0.03490658503988659,0.6,833.9719
0.03490658503988659,-0.03490658503988659,0.6,-742.6803
0.03490658503988659,-0.026179938779914945,0.6,-649.7339
0.03490658503988659,-0.017453292519943295,0.6,-498.4002
0.03490658503988659,-0.008726646259971648,0.6,-276.3066
0.03490658503988659,0.0,0.6,0.0
0.03490658503988659,0.008726646259971648,0.6,276.3067
0.03490658503988659,0.017453292519943295,0.6,498.4004
0.03490658503988659,0.026179938779914945,0.6,649.7339
0.03490658503988659,0.03490658503988659,0.6,742.6804
-0.03490658503988659,-0.03490658503988659,0.7,-724.2358
-0.03490658503988659,-0.026179938779914945,0.7,-631.1922
-0.03490658503988659,-0.017453292519943295,0.7,-482.2339
-0.03490658503988659,-0.008726646259971648,0.7,-266.4741
-0.03490658503988659,0.0,0.7,0.0001
-0.03490658503988659,0.008726646259971648,0.7,266.474
-0.03490658503988659,0.017453292519943295,0.7,482.2339
-0.03490658503988659,0.026179938779914945,0.7,631.1922
-0.03490658503988659,0.03490658503988659,0.7,724.2359
-0.026179938779914945,-0.03490658503988659,0.7,-816.0731
-0.026179938779914945,-0.026179938779914945,0.7,-733.4744
-0.026179938779914945,-0.017453292519943295,0.7,-594.8676
-0.026179938779914945,-0.008726646259971648,0.7,-349.9202
-0.026179938779914945,0.0,0.7,0.0
-0.026179938779914945,0.008726646259971648,0.7,349.9202
-0.026179938779914945,0.017453292519943295,0.7,594.8677
-0.026179938779914945,0.026179938779914945,0.7,733.4745
-0.026179938779914945,0.03490658503988659,0.7,816.0731
-0.017453292519943295,-0.03490658503988659,0.7,-925.4489
-0.017453292519943295,-0.026179938779914945,0.7,-856.6089
-0.017453292519943295,-0.017453292519943295,0.7,-739.8508
-0.017453292519943295,-0.008726646259971648,0.7,-490.793
-0.017453292519943295,0.0,0.7,0.0
-0.017453292519943295,0.008726646259971648,0.7,490.793
-0.017453292519943295,0.017453292519943295,0.7,739.8509
-0.017453292519943295,0.026179938779914945,0.7,856.6089
-0.017453292519943295,0.03490658503988659,0.7,925.4491
-0.008726646259971648,-0.03490658503988659,0.7,-1030.6436
-0.008726646259971648,-0.026179938779914945,0.7,-997.7133
-0.008726646259971648,-0.017453292519943295,0.7,-928.7047
-0.008726646259971648,-0.008726646259971648,0.7,-742.9624
-0.008726646259971648,0.0,0.7,0.0001
-0.008726646259971648,0.008726646259971648,0.7,742.9624
-0.008726646259971648,0.017453292519943295,0.7,928.7047
-0.008726646259971648,0.026179938779914945,0.7,997.7136
-0.008726646259971648,0.03490658503988659,0.7,1030.6436
0.0,-0.03490658503988659,0.7,-1084.3054
0.0,-0.026179938779914945,0.7,-1079.4022
0.0,-0.017453292519943295,0.7,-1072.5811
0.0,-0.008726646259971648,0.7,-1064.1902
0.0,0.0,0.7,0.0001
0.0,0.008726646259971648,0.7,1064.1904
0.0,0.017453292519943295,0.7,1072.5812
0.0,0.026179938779914945,0.7,1079.4022
0.0,0.03490658503988659,0.7,1084.3058
0.008726646259971648,-0.03490658503988659,0.7,-1030.6437
0.008726646259971648,-0.026179938779914945,0.7,-997.7133
0.008726646259971648,-0.017453292519943295,0.7,-928.7047
0.008726646259971648,-0.008726646259971648,0.7,-742.9624
0.008726646259971648,0.0,0.7,0.0
0.008726646259971648,0.008726646259971648,0.7,742.9624
0.008726646259971648,0.017453292519943295,0.7,928.7047
0.008726646259971648,0.026179938779914945,0.7,997.7133
0.008726646259971648,0.03490658503988659,0.7,1030.6436
0.017453292519943295,-0.03490658503988659,0.7,-925.4489
0.017453292519943295,-0.026179938779914945,0.7,-856.6089
0.017453292519943295,-0.017453292519943295,0.7,-739.8508
0.017453292519943295,-0.008726646259971648,0.7,-490.7927
0.017453292519943295,0.0,0.7,0.0001
0.017453292519943295,0.008726646259971648,0.7,490.7928
0.017453292519943295,0.017453292519943295,0.7,739.8508
0.017453292519943295,0.026179938779914945,0.7,856.6089
0.017453292519943295,0.03490658503988659,0.7,925.4488
0.026179938779914945,-0.03490658503988659,0.7,-816.0731
0.026179938779914945,-0.026179938779914945,0.7,-733.4744
0.026179938779914945,-0.017453292519943295,0.7,-594.8676
0.026179938779914945,-0.008726646259971648,0.7,-349.9201
0.026179938779914945,0.0,0.7,0.0001
0.026179938779914945,0.008726646259971648,0.7,349.9203
0.026179938779914945,0.017453292519943295,0.7,594.8676
0.026179938779914945,0.026179938779914945,0.7,733.4744
0.026179938779914945,0.03490658503988659,0.7,816.0731
0.03490658503988659,-0.03490658503988659,0.7,-724.2358
0.03490658503988659,-0.026179938779914945,0.7,-631.1921
0.03490658503988659,-0.017453292519943295,0.7,-482.2337
0.03490658503988659,-0.008726646259971648,0.7,-266.4738
0.03490658503988659,0.0,0.7,0.0001
0.03490658503988659,0.008726646259971648,0.7,266.4738
0.03490658503988659,0.017453292519943295,0.7,482.2337
0.03490658503988659,0.026179938779914945,0.7,631.1922
0.03490658503988659,0.03490658503988659,0.7,724.2358
-0.03490658503988659,-0.03490658503988659,0.8,-731.0034
-0.03490658503988659,-0.026179938779914945,0.8,-636.1772
-0.03490658503988659,-0.017453292519943295,0.8,-485.1942
-0.03490658503988659,-0.008726646259971648,0.8,-267.6917
-0.03490658503988659,0.0,0.8,0.0
-0.03490658503988659,0.008726646259971648,0.8,267.6917
-0.03490658503988659,0.017453292519943295,0.8,485.1942
-0.03490658503988659,0.026179938779914945,0.8,636.1772
-0.03490658503988659,0.03490658503988659,0.8,731.0034
-0.026179938779914945,-0.03490658503988659,0.8,-823.6458
-0.026179938779914945,-0.026179938779914945,0.8,-739.6763
-0.026179938779914945,-0.017453292519943295,0.8,-598.7641
-0.026179938779914945,-0.008726646259971648,0.8,-351.3238
-0.026179938779914945,0.0,0.8,0.0001
-0.026179938779914945,0.008726646259971648,0.8,351.3237
-0.026179938779914945,0.017453292519943295,0.8,598.7642
-0.026179938779914945,0.026179938779914945,0.8,739.6763
-0.026179938779914945,0.03490658503988659,0.8,823.6457
-0.017453292519943295,-0.03490658503988659,0.8,-933.0271
-0.017453292519943295,-0.026179938779914945,0.8,-863.9243
-0.017453292519943295,-0.017453292519943295,0.8,-745.5831
-0.017453292519943295,-0.008726646259971648,0.8,-493.106
-0.017453292519943295,0.0,0.8,0.0001
-0.017453292519943295,0.008726646259971648,0.8,493.106
-0.017453292519943295,0.017453292519943295,0.8,745.5831
-0.017453292519943295,0.026179938779914945,0.8,863.9243
-0.017453292519943295,0.03490658503988659,0.8,933.0273
-0.008726646259971648,-0.03490658503988659,0.8,-1036.9292
-0.008726646259971648,-0.026179938779914945,0.8,-1004.5668
-0.008726646259971648,-0.017453292519943295,0.8,-935.9039
-0.008726646259971648,-0.008726646259971648,0.8,-748.3456
-0.008726646259971648,0.0,0.8,0.0001
-0.008726646259971648,0.008726646259971648,0.8,748.3456
-0.008726646259971648,0.017453292519943295,0.8,935.9041
-0.008726646259971648,0.026179938779914945,0.8,1004.5668
-0.008726646259971648,0.03490658503988659,0.8,1036.9296
0.0,-0.03490658503988659,0.8,-1088.8922
0.0,-0.026179938779914945,0.8,-1084.2576
0.0,-0.017453292519943295,0.8,-1077.8347
0.0,-0.008726646259971648,0.8,-1069.9462
0.0,0.0,0.8,0.0
0.0,0.008726646259971648,0.8,1069.9465
0.0,0.017453292519943295,0.8,1077.8347
0.0,0.026179938779914945,0.8,1084.2576
0.0,0.03490658503988659,0.8,1088.8922
0.008726646259971648,-0.03490658503988659,0.8,-1036.9294
0.008726646259971648,-0.026179938779914945,0.8,-1004.5667
0.008726646259971648,-0.017453292519943295,0.8,-935.9039
0.008726646259971648,-0.008726646259971648,0.8,-748.3456
0.008726646259971648,0.0,0.8,0.0
0.008726646259971648,0.008726646259971648,0.8,748.3456
0.008726646259971648,0.017453292519943295,0.8,935.9038
0.008726646259971648,0.026179938779914945,0.8,1004.5667
0.008726646259971648,0.03490658503988659,0.8,1036.9294
0.017453292519943295,-0.03490658503988659,0.8,-933.0273
0.017453292519943295,-0.026179938779914945,0.8,-863.9242
0.017453292519943295,-0.017453292519943295,0.8,-745.5831
0.017453292519943295,-0.008726646259971648,0.8,-493.1058
0.017453292519943295,0.0,0.8,0.0
0.017453292519943295,0.008726646259971648,0.8,493.1058
0.017453292519943295,0.017453292519943295,0.8,745.5831
0.017453292519943295,0.026179938779914945,0.8,863.9241
0.017453292519943295,0.03490658503988659,0.8,933.0271
0.026179938779914945,-0.03490658503988659,0.8,-823.6457
0.026179938779914945,-0.026179938779914945,0.8,-739.6763
0.026179938779914945,-0.017453292519943295,0.8,-598.7642
0.026179938779914945,-0.008726646259971648,0.8,-351.3236
0.026179938779914945,0.0,0.8,0.0001
0.026179938779914945,0.008726646259971648,0.8,351.3238
0.026179938779914945,0.017453292519943295,0.8,598.7642
0.026179938779914945,0.026179938779914945,0.8,739.6763
0.026179938779914945,0.03490658503988659,0.8,823.6458
0.03490658503988659,-0.03490658503988659,0.8,-731.0034
0.03490658503988659,-0.026179938779914945,0.8,-636.1771
0.03490658503988659,-0.017453292519943295,0.8,-485.1939
0.03490658503988659,-0.008726646259971648,0.8,-267.6915
0.03490658503988659,0.0,0.8,0.0001
0.03490658503988659,0.008726646259971648,0.8,267.6915
0.03490658503988659,0.017453292519943295,0.8,485.1942
0.03490658503988659,0.026179938779914945,0.8,636.1772
0.03490658503988659,0.03490658503988659,0.8,731.0034
-0.03490658503988659,-0.03490658503988659,0.9,-732.5536
-0.03490658503988659,-0.026179938779914945,0.9,-635.8354
-0.03490658503988659,-0.017453292519943295,0.9,-483.4943
-0.03490658503988659,-0.008726646259971648,0.9,-266.0801
-0.03490658503988659,0.0,0.9,0.0001
-0.03490658503988659,0.008726646259971648,0.9,266.0799
-0.03490658503988659,0.017453292519943295,0.9,483.4943
-0.03490658503988659,0.026179938779914945,0.9,635.8354
-0.03490658503988659,0.03490658503988659,0.9,732.5536
-0.026179938779914945,-0.03490658503988659,0.9,-826.7014
-0.026179938779914945,-0.026179938779914945,0.9,-741.1146
-0.026179938779914945,-0.017453292519943295,0.9,-597.8275
-0.026179938779914945,-0.008726646259971648,0.9,-349.3586
-0.026179938779914945,0.0,0.9,0.0
-0.026179938779914945,0.008726646259971648,0.9,349.3585
-0.026179938779914945,0.017453292519943295,0.9,597.8276
-0.026179938779914945,0.026179938779914945,0.9,741.1147
-0.026179938779914945,0.03490658503988659,0.9,826.7012
-0.017453292519943295,-0.03490658503988659,0.9,-936.5121
-0.017453292519943295,-0.026179938779914945,0.9,-867.3354
-0.017453292519943295,-0.017453292519943295,0.9,-747.066
-0.017453292519943295,-0.008726646259971648,0.9,-491.4108
-0.017453292519943295,0.0,0.9,0.0
-0.017453292519943295,0.008726646259971648,0.9,491.4107
-0.017453292519943295,0.017453292519943295,0.9,747.066
-0.017453292519943295,0.026179938779914945,0.9,867.3355
-0.017453292519943295,0.03490658503988659,0.9,936.5121
-0.008726646259971648,-0.03490658503988659,0.9,-1039.1547
-0.008726646259971648,-0.026179938779914945,0.9,-1007.8716
-0.008726646259971648,-0.017453292519943295,0.9,-939.9427
-0.008726646259971648,-0.008726646259971648,0.9,-750.0545
-0.008726646259971648,0.0,0.9,0.0
-0.008726646259971648,0.008726646259971648,0.9,750.0546
-0.008726646259971648,0.017453292519943295,0.9,939.9428
-0.008726646259971648,0.026179938779914945,0.9,1007.8716
-0.008726646259971648,0.03490658503988659,0.9,1039.1547
0.0,-0.03490658503988659,0.9,-1089.217
0.0,-0.026179938779914945,0.9,-1085.3774
0.0,-0.017453292519943295,0.9,-1079.9104
0.0,-0.008726646259971648,0.9,-1073.0999
0.0,0.0,0.9,0.0001
0.0,0.008726646259971648,0.9,1073.0999
0.0,0.017453292519943295,0.9,1079.9105
0.0,0.026179938779914945,0.9,1085.3778
0.0,0.03490658503988659,0.9,1089.2172
0.008726646259971648,-0.03490658503988659,0.9,-1039.1545
0.008726646259971648,-0.026179938779914945,0.9,-1007.8716
0.008726646259971648,-0.017453292519943295,0.9,-939.9426
0.008726646259971648,-0.008726646259971648,0.9,-750.0544
0.008726646259971648,0.0,0.9,0.0
0.008726646259971648,0.008726646259971648,0.9,750.0546
0.008726646259971648,0.017453292519943295,0.9,939.9426
0.008726646259971648,0.026179938779914945,0.9,1007.8716
0.008726646259971648,0.03490658503988659,0.9,1039.1547
0.017453292519943295,-0.03490658503988659,0.9,-936.5119
0.017453292519943295,-0.026179938779914945,0.9,-867.3354
0.017453292519943295,-0.017453292519943295,0.9,-747.0658
0.017453292519943295,-0.008726646259971648,0.9,-491.4106
0.017453292519943295,0.0,0.9,0.0001
0.017453292519943295,0.008726646259971648,0.9,491.4106
0.017453292519943295,0.017453292519943295,0.9,747.066
0.017453292519943295,0.026179938779914945,0.9,867.3355
0.017453292519943295,0.03490658503988659,0.9,936.5119
0.026179938779914945,-0.03490658503988659,0.9,-826.7012
0.026179938779914945,-0.026179938779914945,0.9,-741.1146
0.026179938779914945,-0.017453292519943295,0.9,-597.8275
0.026179938779914945,-0.008726646259971648,0.9,-349.3584
0.026179938779914945,0.0,0.9,0.0001
0.026179938779914945,0.008726646259971648,0.9,349.3586
0.026179938779914945,0.017453292519943295,0.9,597.8275
0.026179938779914945,0.026179938779914945,0.9,741.1146
0.026179938779914945,0.03490658503988659,0.9,826.7014
0.03490658503988659,-0.03490658503988659,0.9,-732.5536
0.03490658503988659,-0.026179938779914945,0.9,-635.8352
0.03490658503988659,-0.017453292519943295,0.9,-483.4941
0.03490658503988659,-0.008726646259971648,0.9,-266.0798
0.03490658503988659,0.0,0.9,0.0
0.03490658503988659,0.008726646259971648,0.9,266.0799
0.03490658503988659,0.017453292519943295,0.9,483.4943
0.03490658503988659,0.026179938779914945,0.9,635.8351
0.03490658503988659,0.03490658503988659,0.9,732.5536
-0.03490658503988659,-0.03490658503988659,1,-727.1996
-0.03490658503988659,-0.026179938779914945,1,-629.6989
-0.03490658503988659,-0.017453292519943295,1,-477.6762
-0.03490658503988659,-0.008726646259971648,1,-262.5598
-0.03490658503988659,0.0,1,0.0
-0.03490658503988659,0.008726646259971648,1,262.5596
-0.03490658503988659,0.017453292519943295,1,477.6761
-0.03490658503988659,0.026179938779914945,1,629.6987
-0.03490658503988659,0.03490658503988659,1,727.1996
-0.026179938779914945,-0.03490658503988659,1,-821.3415
-0.026179938779914945,-0.026179938779914945,1,-735.2808
-0.026179938779914945,-0.017453292519943295,1,-591.2549
-0.026179938779914945,-0.008726646259971648,1,-344.4051
-0.026179938779914945,0.0,1,0.0
-0.026179938779914945,0.008726646259971648,1,344.4051
-0.026179938779914945,0.017453292519943295,1,591.255
-0.026179938779914945,0.026179938779914945,1,735.2809
-0.026179938779914945,0.03490658503988659,1,821.3415
-0.017453292519943295,-0.03490658503988659,1,-929.4147
-0.017453292519943295,-0.026179938779914945,1,-861.3921
-0.017453292519943295,-0.017453292519943295,1,-740.8834
-0.017453292519943295,-0.008726646259971648,1,-484.9394
-0.017453292519943295,0.0,1,0.0
-0.017453292519943295,0.008726646259971648,1,484.9393
-0.017453292519943295,0.017453292519943295,1,740.8834
-0.017453292519943295,0.026179938779914945,1,861.3922
-0.017453292519943295,0.03490658503988659,1,929.4147
-0.008726646259971648,-0.03490658503988659,1,-1028.2589
-0.008726646259971648,-0.026179938779914945,1,-998.7388
-0.008726646259971648,-0.017453292519943295,1,-932.9133
-0.008726646259971648,-0.008726646259971648,1,-743.6646
-0.008726646259971648,0.0,1,0.0001
-0.008726646259971648,0.008726646259971648,1,743.6646
-0.008726646259971648,0.017453292519943295,1,932.9134
-0.008726646259971648,0.026179938779914945,1,998.7389
-0.008726646259971648,0.03490658503988659,1,1028.2589
0.0,-0.03490658503988659,1,-1075.1221
0.0,-0.026179938779914945,1,-1071.7942
0.0,-0.017453292519943295,1,-1067.0707
0.0,-0.008726646259971648,1,-1061.1951
0.0,0.0,1,0.0001
0.0,0.008726646259971648,1,1061.1952
0.0,0.017453292519943295,1,1067.0707
0.0,0.026179938779914945,1,1071.7944
0.0,0.03490658503988659,1,1075.1223
0.008726646259971648,-0.03490658503988659,1,-1028.2589
0.008726646259971648,-0.026179938779914945,1,-998.7386
0.008726646259971648,-0.017453292519943295,1,-932.9132
0.008726646259971648,-0.008726646259971648,1,-743.6646
0.008726646259971648,0.0,1,0.0
0.008726646259971648,0.008726646259971648,1,743.6646
0.008726646259971648,0.017453292519943295,1,932.9133
0.008726646259971648,0.026179938779914945,1,998.7389
0.008726646259971648,0.03490658503988659,1,1028.2589
0.017453292519943295,-0.03490658503988659,1,-929.4147
0.017453292519943295,-0.026179938779914945,1,-861.3921
0.017453292519943295,-0.017453292519943295,1,-740.8832
0.017453292519943295,-0.008726646259971648,1,-484.9391
0.017453292519943295,0.0,1,0.0001
0.017453292519943295,0.008726646259971648,1,484.9391
0.017453292519943295,0.017453292519943295,1,740.8834
0.017453292519943295,0.026179938779914945,1,861.3921
0.017453292519943295,0.03490658503988659,1,929.4147
0.026179938779914945,-0.03490658503988659,1,-821.3415
0.026179938779914945,-0.026179938779914945,1,-735.2808
0.026179938779914945,-0.017453292519943295,1,-591.255
0.026179938779914945,-0.008726646259971648,1,-344.405
0.026179938779914945,0.0,1,0.0
0.026179938779914945,0.008726646259971648,1,344.4051
0.026179938779914945,0.017453292519943295,1,591.2549
0.026179938779914945,0.026179938779914945,1,735.2809
0.026179938779914945,0.03490658503988659,1,821.3416
0.03490658503988659,-0.03490658503988659,1,-727.1996
0.03490658503988659,-0.026179938779914945,1,-629.6987
0.03490658503988659,-0.017453292519943295,1,-477.676
0.03490658503988659,-0.008726646259971648,1,-262.5596
0.03490658503988659,0.0,1,0.0001
0.03490658503988659,0.008726646259971648,1,262.5597
0.03490658503988659,0.017453292519943295,1,477.6761
0.03490658503988659,0.026179938779914945,1,629.6987
0.03490658503988659,0.03490658503988659,1,727.1996
