alpha,beta,mach,CLp [1/rad]
0.017453292519943295,0.03490658503988659,0.2,0.2990544456212766
0.026179938779914945,-0.03490658503988659,0.2,0.4506455220989812
0.026179938779914945,-0.026179938779914945,0.2,0.6840655074807739
0.026179938779914945,-0.017453292519943295,0.2,0.8892951562982557
0.026179938779914945,-0.008726646259971648,0.2,1.0291472160623363
0.026179938779914945,0.0,0.2,1.0771307676611628
0.026179938779914945,0.008726646259971648,0.2,1.0285474216673507
0.026179938779914945,0.017453292519943295,0.2,0.8884954304382753
0.026179938779914945,0.026179938779914945,0.2,0.6840655074807739
0.026179938779914945,0.03490658503988659,0.2,0.45284476821392744
0.03490658503988659,-0.03490658503988659,0.2,0.6148252367821477
0.03490658503988659,-0.026179938779914945,0.2,0.8582768422439995
0.03490658503988659,-0.017453292519943295,0.2,1.0719466010606822
0.03490658503988659,-0.008726646259971648,0.2,1.2236541286021807
0.03490658503988659,0.0,0.2,1.2809192229903752
0.03490658503988659,0.008726646259971648,0.2,1.2228546159405655
0.03490658503988659,0.017453292519943295,0.2,1.0706473929855571
0.03490658503988659,0.026179938779914945,0.2,0.8571775123342784
0.03490658503988659,0.03490658503988659,0.2,0.6148252367821477
-0.03490658503988659,-0.03490658503988659,0.3,-0.6153249321956573
-0.03490658503988659,-0.026179938779914945,0.3,-0.857677207747788
-0.03490658503988659,-0.017453292519943295,0.3,-1.071247027481769
-0.03490658503988659,-0.008726646259971648,0.3,-1.2235541895194788
-0.03490658503988659,0.0,0.3,-1.2816187965692885
-0.03490658503988659,0.008726646259971648,0.3,-1.2243537021810944
-0.03490658503988659,0.017453292519943295,0.3,-1.0725462355568935
-0.03490658503988659,0.026179938779914945,0.3,-0.8587765376575089
-0.03490658503988659,0.03490658503988659,0.3,-0.6153249321956573
-0.026179938779914945,-0.03490658503988659,0.3,-0.45284476821392744
-0.026179938779914945,-0.026179938779914945,0.3,-0.684265438945769
-0.026179938779914945,-0.017453292519943295,0.3,-0.888995259100763
-0.026179938779914945,-0.008726646259971648,0.3,-1.0292471817948339
-0.026179938779914945,0.0,0.3,-1.0779304935211433
-0.026179938779914945,0.008726646259971648,0.3,-1.029846976189819
-0.026179938779914945,0.017453292519943295,0.3,-0.8897949849607435
-0.026179938779914945,0.026179938779914945,0.3,-0.684265438945769
-0.026179938779914945,0.03490658503988659,0.3,-0.4507454878314788
-0.017453292519943295,-0.03490658503988659,0.3,-0.29885447608224536
-0.017453292519943295,-0.026179938779914945,0.3,-0.4827264672215057
-0.017453292519943295,-0.017453292519943295,0.3,-0.641402296442825
-0.017453292519943295,-0.008726646259971648,0.3,-0.7433867613487769
-0.017453292519943295,0.0,0.3,-0.7777815220621568
-0.017453292519943295,0.008726646259971648,0.3,-0.7436867156573238
-0.017453292519943295,0.017453292519943295,0.3,-0.6413023116733093
-0.017453292519943295,0.026179938779914945,0.3,-0.48132668044828675
-0.017453292519943295,0.03490658503988659,0.3,-0.2946551157625885
-0.008726646259971648,-0.03490658503988659,0.3,-0.15029427703654494
-0.008726646259971648,-0.026179938779914945,0.3,-0.2541903208429123
-0.008726646259971648,-0.017453292519943295,0.3,-0.3355872213803359
-0.008726646259971648,-0.008726646259971648,0.3,-0.3890851842642691
-0.008726646259971648,0.0,0.3,-0.40878443414863325
-0.008726646259971648,0.008726646259971648,0.3,-0.3890851842642691
-0.008726646259971648,0.017453292519943295,0.3,-0.33488724803419095
-0.008726646259971648,0.026179938779914945,0.3,-0.2515904198429455
-0.008726646259971648,0.03490658503988659,0.3,-0.14459449407507918
0.0,-0.03490658503988659,0.3,-0.0031
0.0,-0.026179938779914945,0.3,-0.0015
0.0,-0.017453292519943295,0.3,-0.0005
0.0,-0.008726646259971648,0.3,-0.0001
0.0,0.0,0.3,-0.0
0.0,0.008726646259971648,0.3,0.0001
0.0,0.017453292519943295,0.3,0.0005
0.0,0.026179938779914945,0.3,0.0015
0.0,0.03490658503988659,0.3,0.0031
0.008726646259971648,-0.03490658503988659,0.3,0.14459449407507918
0.008726646259971648,-0.026179938779914945,0.3,0.2515904198429455
0.008726646259971648,-0.017453292519943295,0.3,0.33488724803419095
0.008726646259971648,-0.008726646259971648,0.3,0.3890851842642691
0.008726646259971648,0.0,0.3,0.40878443414863325
0.008726646259971648,0.008726646259971648,0.3,0.3890851842642691
0.008726646259971648,0.017453292519943295,0.3,0.3355872213803359
0.008726646259971648,0.026179938779914945,0.3,0.2541903208429123
0.008726646259971648,0.03490658503988659,0.3,0.15029427703654494
0.017453292519943295,-0.03490658503988659,0.3,0.2946551157625885
0.017453292519943295,-0.026179938779914945,0.3,0.48132668044828675
0.017453292519943295,-0.017453292519943295,0.3,0.6413023116733093
0.017453292519943295,-0.008726646259971648,0.3,0.7436867156573238
0.017453292519943295,0.0,0.3,0.7777815220621568
0.017453292519943295,0.008726646259971648,0.3,0.7433867613487769
0.017453292519943295,0.017453292519943295,0.3,0.6413023116733093
0.017453292519943295,0.026179938779914945,0.3,0.4827264672215057
0.017453292519943295,0.03490658503988659,0.3,0.29885447608224536
0.026179938779914945,-0.03490658503988659,0.3,0.4507454878314788
0.026179938779914945,-0.026179938779914945,0.3,0.684265438945769
0.026179938779914945,-0.017453292519943295,0.3,0.8897949849607435
0.026179938779914945,-0.008726646259971648,0.3,1.029846976189819
0.026179938779914945,0.0,0.3,1.0779304935211433
0.026179938779914945,0.008726646259971648,0.3,1.0292471817948339
0.026179938779914945,0.017453292519943295,0.3,0.888995259100763
0.026179938779914945,0.026179938779914945,0.3,0.684265438945769
0.026179938779914945,0.03490658503988659,0.3,0.45284476821392744
0.03490658503988659,-0.03490658503988659,0.3,0.6153249321956573
0.03490658503988659,-0.026179938779914945,0.3,0.8587765376575089
0.03490658503988659,-0.017453292519943295,0.3,1.0725462355568935
0.03490658503988659,-0.008726646259971648,0.3,1.2243537021810944
0.03490658503988659,0.0,0.3,1.2816187965692885
0.03490658503988659,0.008726646259971648,0.3,1.2235541895194788
0.03490658503988659,0.017453292519943295,0.3,1.071247027481769
0.03490658503988659,0.026179938779914945,0.3,0.8575772686650861
0.03490658503988659,0.03490658503988659,0.3,0.6153249321956573
-0.03490658503988659,-0.03490658503988659,0.4,-0.6126265769627057
-0.03490658503988659,-0.026179938779914945,0.4,-0.8541793398532211
-0.03490658503988659,-0.017453292519943295,0.4,-1.0670495860082887
-0.03490658503988659,-0.008726646259971648,0.4,-1.2188570526324891
-0.03490658503988659,0.0,0.4,-1.2768217205995969
-0.03490658503988659,0.008726646259971648,0.4,-1.2196565652941045
-0.03490658503988659,0.017453292519943295,0.4,-1.0684487331661152
-0.03490658503988659,0.026179938779914945,0.4,-0.8553786088456441
-0.03490658503988659,0.03490658503988659,0.4,-0.6126265769627057
-0.026179938779914945,-0.03490658503988659,0.4,-0.45054555636648363
-0.026179938779914945,-0.026179938779914945,0.4,-0.6813664327033399
-0.026179938779914945,-0.017453292519943295,0.4,-0.8856963899283438
-0.026179938779914945,-0.008726646259971648,0.4,-1.0255484496924243
-0.026179938779914945,0.0,0.4,-1.0742317614187338
-0.026179938779914945,0.008726646259971648,0.4,-1.0261482440874095
-0.026179938779914945,0.017453292519943295,0.4,-0.8863961500558266
-0.026179938779914945,0.026179938779914945,0.4,-0.6813664327033399
-0.026179938779914945,0.03490658503988659,0.4,-0.44844627598403497
-0.017453292519943295,-0.03490658503988659,0.4,-0.2971547350004795
-0.017453292519943295,-0.026179938779914945,0.4,-0.48052680229216166
-0.017453292519943295,-0.017453292519943295,0.4,-0.6390026619744497
-0.017453292519943295,-0.008726646259971648,0.4,-0.7408871421108859
-0.017453292519943295,0.0,0.4,-0.7752819028242658
-0.017453292519943295,0.008726646259971648,0.4,-0.7411870964194328
-0.017453292519943295,0.017453292519943295,0.4,-0.6390026619744497
-0.017453292519943295,0.026179938779914945,0.4,-0.4791270155189427
-0.017453292519943295,0.03490658503988659,0.4,-0.2929553746808226
-0.008726646259971648,-0.03490658503988659,0.4,-0.14929431511348076
-0.008726646259971648,-0.026179938779914945,0.4,-0.2529903665352353
-0.008726646259971648,-0.017453292519943295,0.4,-0.33438726707265887
-0.008726646259971648,-0.008726646259971648,0.4,-0.3878852299565921
-0.008726646259971648,0.0,0.4,-0.40758447984095625
-0.008726646259971648,0.008726646259971648,0.4,-0.3878852299565921
-0.008726646259971648,0.017453292519943295,0.4,-0.33368729372651396
-0.008726646259971648,0.026179938779914945,0.4,-0.2504904617275749
-0.008726646259971648,0.03490658503988659,0.4,-0.14369452834432142
0.0,-0.03490658503988659,0.4,-0.0031
0.0,-0.026179938779914945,0.4,-0.0015
0.0,-0.017453292519943295,0.4,-0.0005
0.0,-0.008726646259971648,0.4,-0.0001
0.0,0.0,0.4,-0.0
0.0,0.008726646259971648,0.4,0.0001
0.0,0.017453292519943295,0.4,0.0005
0.0,0.026179938779914945,0.4,0.0015
0.0,0.03490658503988659,0.4,0.0031
0.008726646259971648,-0.03490658503988659,0.4,0.14369452834432142
0.008726646259971648,-0.026179938779914945,0.4,0.2504904617275749
0.008726646259971648,-0.017453292519943295,0.4,0.33368729372651396
0.008726646259971648,-0.008726646259971648,0.4,0.3878852299565921
0.008726646259971648,0.0,0.4,0.40758447984095625
0.008726646259971648,0.008726646259971648,0.4,0.3878852299565921
0.008726646259971648,0.017453292519943295,0.4,0.33438726707265887
0.008726646259971648,0.026179938779914945,0.4,0.2529903665352353
0.008726646259971648,0.03490658503988659,0.4,0.14929431511348076
0.017453292519943295,-0.03490658503988659,0.4,0.2929553746808226
0.017453292519943295,-0.026179938779914945,0.4,0.4791270155189427
0.017453292519943295,-0.017453292519943295,0.4,0.6390026619744497
0.017453292519943295,-0.008726646259971648,0.4,0.7411870964194328
0.017453292519943295,0.0,0.4,0.7752819028242658
0.017453292519943295,0.008726646259971648,0.4,0.7408871421108859
0.017453292519943295,0.017453292519943295,0.4,0.6390026619744497
0.017453292519943295,0.026179938779914945,0.4,0.48052680229216166
0.017453292519943295,0.03490658503988659,0.4,0.2971547350004795
0.026179938779914945,-0.03490658503988659,0.4,0.44844627598403497
0.026179938779914945,-0.026179938779914945,0.4,0.6813664327033399
0.026179938779914945,-0.017453292519943295,0.4,0.8863961500558266
0.026179938779914945,-0.008726646259971648,0.4,1.0261482440874095
0.026179938779914945,0.0,0.4,1.0742317614187338
0.026179938779914945,0.008726646259971648,0.4,1.0255484496924243
0.026179938779914945,0.017453292519943295,0.4,0.8856963899283438
0.026179938779914945,0.026179938779914945,0.4,0.6813664327033399
0.026179938779914945,0.03490658503988659,0.4,0.45054555636648363
0.03490658503988659,-0.03490658503988659,0.4,0.6126265769627057
0.03490658503988659,-0.026179938779914945,0.4,0.8553786088456441
0.03490658503988659,-0.017453292519943295,0.4,1.0684487331661152
0.03490658503988659,-0.008726646259971648,0.4,1.2196565652941045
0.03490658503988659,0.0,0.4,1.2768217205995969
0.03490658503988659,0.008726646259971648,0.4,1.2188570526324891
0.03490658503988659,0.017453292519943295,0.4,1.0670495860082887
0.03490658503988659,0.026179938779914945,0.4,0.8541793398532211
0.03490658503988659,0.03490658503988659,0.4,0.6126265769627057
-0.03490658503988659,-0.03490658503988659,0.5,-0.6087289527373312
-0.03490658503988659,-0.026179938779914945,0.5,-0.8490824466354238
-0.03490658503988659,-0.017453292519943295,0.5,-1.0610532410461742
-0.03490658503988659,-0.008726646259971648,0.5,-1.2121611340914613
-0.03490658503988659,0.0,0.5,-1.2699259238931648
-0.03490658503988659,0.008726646259971648,0.5,-1.2129606467530765
-0.03490658503988659,0.017453292519943295,0.5,-1.0623524491212988
-0.03490658503988659,0.026179938779914945,0.5,-0.8502817156278467
-0.03490658503988659,0.03490658503988659,0.5,-0.6087289527373312
-0.026179938779914945,-0.03490658503988659,0.5,-0.44724668719406435
-0.026179938779914945,-0.026179938779914945,0.5,-0.6771678719384425
-0.026179938779914945,-0.017453292519943295,0.5,-0.8807980690359635
-0.026179938779914945,-0.008726646259971648,0.5,-1.0202502658700536
-0.026179938779914945,0.0,0.5,-1.0687336461313681
-0.026179938779914945,0.008726646259971648,0.5,-1.0208500602650392
-0.026179938779914945,0.017453292519943295,0.5,-0.8814978291634464
-0.026179938779914945,0.026179938779914945,0.5,-0.6771678719384425
-0.026179938779914945,0.03490658503988659,0.5,-0.44524737254411323
-0.017453292519943295,-0.03490658503988659,0.5,-0.2948550853016198
-0.017453292519943295,-0.026179938779914945,0.5,-0.4775272592066925
-0.017453292519943295,-0.017453292519943295,0.5,-0.6355031950414023
-0.017453292519943295,-0.008726646259971648,0.5,-0.7371877056388072
-0.017453292519943295,0.0,0.5,-0.7714824815826714
-0.017453292519943295,0.008726646259971648,0.5,-0.7374876599473542
-0.017453292519943295,0.017453292519943295,0.5,-0.6355031950414023
-0.017453292519943295,0.026179938779914945,0.5,-0.47612747243347353
-0.017453292519943295,0.03490658503988659,0.5,-0.2907557097514786
-0.008726646259971648,-0.03490658503988659,0.5,-0.1480943608058038
-0.008726646259971648,-0.026179938779914945,0.5,-0.2513904274583327
-0.008726646259971648,-0.017453292519943295,0.5,-0.33248733941883696
-0.008726646259971648,-0.008726646259971648,0.5,-0.3859853023027701
-0.008726646259971648,0.0,0.5,-0.4056845521871343
-0.008726646259971648,0.008726646259971648,0.5,-0.3859853023027701
-0.008726646259971648,0.017453292519943295,0.5,-0.33188736226499843
-0.008726646259971648,0.026179938779914945,0.5,-0.24889052265067224
-0.008726646259971648,0.03490658503988659,0.5,-0.1424945740366444
0.0,-0.03490658503988659,0.5,-0.0031
0.0,-0.026179938779914945,0.5,-0.0014
0.0,-0.017453292519943295,0.5,-0.0005
0.0,-0.008726646259971648,0.5,-0.0001
0.0,0.0,0.5,-0.0
0.0,0.008726646259971648,0.5,0.0001
0.0,0.017453292519943295,0.5,0.0005
0.0,0.026179938779914945,0.5,0.0014
0.0,0.03490658503988659,0.5,0.0031
0.008726646259971648,-0.03490658503988659,0.5,0.1424945740366444
0.008726646259971648,-0.026179938779914945,0.5,0.24889052265067224
