alpha,beta,mach,Cl_r [1/rad]
-0.017453292519943295,-0.008726646259971648,0.6,0.1112
-0.017453292519943295,0.0,0.6,-0.0354
-0.017453292519943295,0.008726646259971648,0.6,-0.1187
-0.017453292519943295,0.017453292519943295,0.6,0.0
-0.017453292519943295,0.026179938779914945,0.6,0.0288
-0.017453292519943295,0.03490658503988659,0.6,0.0888
-0.008726646259971648,-0.03490658503988659,0.6,-0.0402
-0.008726646259971648,-0.026179938779914945,0.6,-0.1092
-0.008726646259971648,-0.017453292519943295,0.6,-0.1187
-0.008726646259971648,-0.008726646259971648,0.6,0.0
-0.008726646259971648,0.0,0.6,-0.0047
-0.008726646259971648,0.008726646259971648,0.6,0.0
-0.008726646259971648,0.017453292519943295,0.6,0.1112
-0.008726646259971648,0.026179938779914945,0.6,0.1546
-0.008726646259971648,0.03490658503988659,0.6,0.1781
0.0,-0.03490658503988659,0.6,0.1078
0.0,-0.026179938779914945,0.6,0.0702
0.0,-0.017453292519943295,0.6,0.0354
0.0,-0.008726646259971648,0.6,0.0047
0.0,0.0,0.6,0.0
0.0,0.008726646259971648,0.6,0.0047
0.0,0.017453292519943295,0.6,0.0354
0.0,0.026179938779914945,0.6,0.0702
0.0,0.03490658503988659,0.6,0.1078
0.008726646259971648,-0.03490658503988659,0.6,0.1781
0.008726646259971648,-0.026179938779914945,0.6,0.1546
0.008726646259971648,-0.017453292519943295,0.6,0.1112
0.008726646259971648,-0.008726646259971648,0.6,0.0
0.008726646259971648,0.0,0.6,0.0047
0.008726646259971648,0.008726646259971648,0.6,0.0
0.008726646259971648,0.017453292519943295,0.6,-0.1187
0.008726646259971648,0.026179938779914945,0.6,-0.1092
0.008726646259971648,0.03490658503988659,0.6,-0.0402
0.017453292519943295,-0.03490658503988659,0.6,0.0888
0.017453292519943295,-0.026179938779914945,0.6,0.0288
0.017453292519943295,-0.017453292519943295,0.6,0.0
0.017453292519943295,-0.008726646259971648,0.6,-0.1187
0.017453292519943295,0.0,0.6,0.0354
0.017453292519943295,0.008726646259971648,0.6,0.1111
0.017453292519943295,0.017453292519943295,0.6,0.0
0.017453292519943295,0.026179938779914945,0.6,-0.0745
0.017453292519943295,0.03490658503988659,0.6,-0.1061
0.026179938779914945,-0.03490658503988659,0.6,0.0209
0.026179938779914945,-0.026179938779914945,0.6,0.0
0.026179938779914945,-0.017453292519943295,0.6,-0.0745
0.026179938779914945,-0.008726646259971648,0.6,-0.1092
0.026179938779914945,0.0,0.6,0.0702
0.026179938779914945,0.008726646259971648,0.6,0.1546
0.026179938779914945,0.017453292519943295,0.6,0.0288
0.026179938779914945,0.026179938779914945,0.6,0.0
0.026179938779914945,0.03490658503988659,0.6,-0.0555
0.03490658503988659,-0.03490658503988659,0.6,0.0
0.03490658503988659,-0.026179938779914945,0.6,-0.0555
0.03490658503988659,-0.017453292519943295,0.6,-0.1061
0.03490658503988659,-0.008726646259971648,0.6,-0.0402
0.03490658503988659,0.0,0.6,0.1078
0.03490658503988659,0.008726646259971648,0.6,0.1781
0.03490658503988659,0.017453292519943295,0.6,0.0888
0.03490658503988659,0.026179938779914945,0.6,0.0209
0.03490658503988659,0.03490658503988659,0.6,0.0
-0.03490658503988659,-0.03490658503988659,0.7,0.0
-0.03490658503988659,-0.026179938779914945,0.7,0.0139
-0.03490658503988659,-0.017453292519943295,0.7,0.0712
-0.03490658503988659,-0.008726646259971648,0.7,0.1348
-0.03490658503988659,0.0,0.7,-0.0745
-0.03490658503988659,0.008726646259971648,0.7,-0.0151
-0.03490658503988659,0.017453292519943295,0.7,-0.0734
-0.03490658503988659,0.026179938779914945,0.7,-0.0426
-0.03490658503988659,0.03490658503988659,0.7,0.0
-0.026179938779914945,-0.03490658503988659,0.7,-0.0425
-0.026179938779914945,-0.026179938779914945,0.7,0.0
-0.026179938779914945,-0.017453292519943295,0.7,0.0196
-0.026179938779914945,-0.008726646259971648,0.7,0.1183
-0.026179938779914945,0.0,0.7,-0.0403
-0.026179938779914945,0.008726646259971648,0.7,-0.0757
-0.026179938779914945,0.017453292519943295,0.7,-0.057
-0.026179938779914945,0.026179938779914945,0.7,0.0
-0.026179938779914945,0.03490658503988659,0.7,0.0139
-0.017453292519943295,-0.03490658503988659,0.7,-0.0735
-0.017453292519943295,-0.026179938779914945,0.7,-0.057
-0.017453292519943295,-0.017453292519943295,0.7,0.0
-0.017453292519943295,-0.008726646259971648,0.7,0.0911
-0.017453292519943295,0.0,0.7,-0.0091
-0.017453292519943295,0.008726646259971648,0.7,-0.0889
-0.017453292519943295,0.017453292519943295,0.7,0.0
-0.017453292519943295,0.026179938779914945,0.7,0.0196
-0.017453292519943295,0.03490658503988659,0.7,0.0712
-0.008726646259971648,-0.03490658503988659,0.7,-0.0151
-0.008726646259971648,-0.026179938779914945,0.7,-0.0757
-0.008726646259971648,-0.017453292519943295,0.7,-0.0889
-0.008726646259971648,-0.008726646259971648,0.7,0.0
-0.008726646259971648,0.0,0.7,0.0184
-0.008726646259971648,0.008726646259971648,0.7,0.0
-0.008726646259971648,0.017453292519943295,0.7,0.0911
-0.008726646259971648,0.026179938779914945,0.7,0.1183
-0.008726646259971648,0.03490658503988659,0.7,0.1347
0.0,-0.03490658503988659,0.7,0.0745
0.0,-0.026179938779914945,0.7,0.0403
0.0,-0.017453292519943295,0.7,0.0091
0.0,-0.008726646259971648,0.7,-0.0184
0.0,0.0,0.7,0.0
0.0,0.008726646259971648,0.7,-0.0184
0.0,0.017453292519943295,0.7,0.0091
0.0,0.026179938779914945,0.7,0.0403
0.0,0.03490658503988659,0.7,0.0745
0.008726646259971648,-0.03490658503988659,0.7,0.1348
0.008726646259971648,-0.026179938779914945,0.7,0.1183
0.008726646259971648,-0.017453292519943295,0.7,0.0911
0.008726646259971648,-0.008726646259971648,0.7,0.0
0.008726646259971648,0.0,0.7,-0.0184
0.008726646259971648,0.008726646259971648,0.7,0.0
0.008726646259971648,0.017453292519943295,0.7,-0.0889
0.008726646259971648,0.026179938779914945,0.7,-0.0757
0.008726646259971648,0.03490658503988659,0.7,-0.0151
0.017453292519943295,-0.03490658503988659,0.7,0.0712
0.017453292519943295,-0.026179938779914945,0.7,0.0196
0.017453292519943295,-0.017453292519943295,0.7,0.0
0.017453292519943295,-0.008726646259971648,0.7,-0.0889
0.017453292519943295,0.0,0.7,0.0091
0.017453292519943295,0.008726646259971648,0.7,0.091
0.017453292519943295,0.017453292519943295,0.7,0.0
0.017453292519943295,0.026179938779914945,0.7,-0.057
0.017453292519943295,0.03490658503988659,0.7,-0.0734
0.026179938779914945,-0.03490658503988659,0.7,0.0139
0.026179938779914945,-0.026179938779914945,0.7,0.0
0.026179938779914945,-0.017453292519943295,0.7,-0.057
0.026179938779914945,-0.008726646259971648,0.7,-0.0757
0.026179938779914945,0.0,0.7,0.0403
0.026179938779914945,0.008726646259971648,0.7,0.1183
0.026179938779914945,0.017453292519943295,0.7,0.0196
0.026179938779914945,0.026179938779914945,0.7,0.0
0.026179938779914945,0.03490658503988659,0.7,-0.0425
0.03490658503988659,-0.03490658503988659,0.7,0.0
0.03490658503988659,-0.026179938779914945,0.7,-0.0425
0.03490658503988659,-0.017453292519943295,0.7,-0.0735
0.03490658503988659,-0.008726646259971648,0.7,-0.0151
0.03490658503988659,0.0,0.7,0.0745
0.03490658503988659,0.008726646259971648,0.7,0.1348
0.03490658503988659,0.017453292519943295,0.7,0.0712
0.03490658503988659,0.026179938779914945,0.7,0.0139
0.03490658503988659,0.03490658503988659,0.7,0.0
-0.03490658503988659,-0.03490658503988659,0.8,0.0
-0.03490658503988659,-0.026179938779914945,0.8,-0.0006
-0.03490658503988659,-0.017453292519943295,0.8,0.0403
-0.03490658503988659,-0.008726646259971648,0.8,0.0829
-0.03490658503988659,0.0,0.8,-0.0386
-0.03490658503988659,0.008726646259971648,0.8,0.0122
-0.03490658503988659,0.017453292519943295,0.8,-0.0367
-0.03490658503988659,0.026179938779914945,0.8,-0.0262
-0.03490658503988659,0.03490658503988659,0.8,0.0
-0.026179938779914945,-0.03490658503988659,0.8,-0.0261
-0.026179938779914945,-0.026179938779914945,0.8,0.0
-0.026179938779914945,-0.017453292519943295,0.8,-0.0002
-0.026179938779914945,-0.008726646259971648,0.8,0.0729
-0.026179938779914945,0.0,0.8,-0.008
-0.026179938779914945,0.008726646259971648,0.8,-0.0388
-0.026179938779914945,0.017453292519943295,0.8,-0.0351
-0.026179938779914945,0.026179938779914945,0.8,0.0
-0.026179938779914945,0.03490658503988659,0.8,-0.0006
-0.017453292519943295,-0.03490658503988659,0.8,-0.0367
-0.017453292519943295,-0.026179938779914945,0.8,-0.0351
-0.017453292519943295,-0.017453292519943295,0.8,0.0
-0.017453292519943295,-0.008726646259971648,0.8,0.0621
-0.017453292519943295,0.0,0.8,0.0198
-0.017453292519943295,0.008726646259971648,0.8,-0.0541
-0.017453292519943295,0.017453292519943295,0.8,0.0
-0.017453292519943295,0.026179938779914945,0.8,-0.0003
-0.017453292519943295,0.03490658503988659,0.8,0.0404
-0.008726646259971648,-0.03490658503988659,0.8,0.0121
-0.008726646259971648,-0.026179938779914945,0.8,-0.0388
-0.008726646259971648,-0.017453292519943295,0.8,-0.054
-0.008726646259971648,-0.008726646259971648,0.8,0.0
-0.008726646259971648,0.0,0.8,0.044
-0.008726646259971648,0.008726646259971648,0.8,0.0
-0.008726646259971648,0.017453292519943295,0.8,0.0621
-0.008726646259971648,0.026179938779914945,0.8,0.0729
-0.008726646259971648,0.03490658503988659,0.8,0.0828
0.0,-0.03490658503988659,0.8,0.0386
0.0,-0.026179938779914945,0.8,0.008
0.0,-0.017453292519943295,0.8,-0.0198
0.0,-0.008726646259971648,0.8,-0.044
0.0,0.0,0.8,-0.0
0.0,0.008726646259971648,0.8,-0.044
0.0,0.017453292519943295,0.8,-0.0198
0.0,0.026179938779914945,0.8,0.0079
0.0,0.03490658503988659,0.8,0.0386
0.008726646259971648,-0.03490658503988659,0.8,0.0829
0.008726646259971648,-0.026179938779914945,0.8,0.0729
0.008726646259971648,-0.017453292519943295,0.8,0.0621
0.008726646259971648,-0.008726646259971648,0.8,0.0
0.008726646259971648,0.0,0.8,-0.044
0.008726646259971648,0.008726646259971648,0.8,0.0
0.008726646259971648,0.017453292519943295,0.8,-0.054
0.008726646259971648,0.026179938779914945,0.8,-0.0388
0.008726646259971648,0.03490658503988659,0.8,0.0121
0.017453292519943295,-0.03490658503988659,0.8,0.0404
0.017453292519943295,-0.026179938779914945,0.8,-0.0003
0.017453292519943295,-0.017453292519943295,0.8,0.0
0.017453292519943295,-0.008726646259971648,0.8,-0.054
0.017453292519943295,0.0,0.8,-0.0198
0.017453292519943295,0.008726646259971648,0.8,0.0621
0.017453292519943295,0.017453292519943295,0.8,0.0
0.017453292519943295,0.026179938779914945,0.8,-0.0351
0.017453292519943295,0.03490658503988659,0.8,-0.0367
0.026179938779914945,-0.03490658503988659,0.8,-0.0006
0.026179938779914945,-0.026179938779914945,0.8,0.0
0.026179938779914945,-0.017453292519943295,0.8,-0.0351
0.026179938779914945,-0.008726646259971648,0.8,-0.0388
0.026179938779914945,0.0,0.8,0.008
0.026179938779914945,0.008726646259971648,0.8,0.0729
0.026179938779914945,0.017453292519943295,0.8,-0.0003
0.026179938779914945,0.026179938779914945,0.8,0.0
0.026179938779914945,0.03490658503988659,0.8,-0.0262
0.03490658503988659,-0.03490658503988659,0.8,0.0
0.03490658503988659,-0.026179938779914945,0.8,-0.0261
0.03490658503988659,-0.017453292519943295,0.8,-0.0367
0.03490658503988659,-0.008726646259971648,0.8,0.0122
0.03490658503988659,0.0,0.8,0.0386
0.03490658503988659,0.008726646259971648,0.8,0.0829
0.03490658503988659,0.017453292519943295,0.8,0.0404
0.03490658503988659,0.026179938779914945,0.8,-0.0006
0.03490658503988659,0.03490658503988659,0.8,0.0
-0.03490658503988659,-0.03490658503988659,0.9,0.0
-0.03490658503988659,-0.026179938779914945,0.9,-0.0003
-0.03490658503988659,-0.017453292519943295,0.9,0.0388
-0.03490658503988659,-0.008726646259971648,0.9,0.0839
-0.03490658503988659,0.0,0.9,-0.0182
-0.03490658503988659,0.008726646259971648,0.9,0.0278
-0.03490658503988659,0.017453292519943295,0.9,-0.0275
-0.03490658503988659,0.026179938779914945,0.9,-0.0264
-0.03490658503988659,0.03490658503988659,0.9,0.0
-0.026179938779914945,-0.03490658503988659,0.9,-0.0264
-0.026179938779914945,-0.026179938779914945,0.9,0.0
-0.026179938779914945,-0.017453292519943295,0.9,0.0003
-0.026179938779914945,-0.008726646259971648,0.9,0.0739
-0.026179938779914945,0.0,0.9,0.0103
-0.026179938779914945,0.008726646259971648,0.9,-0.0188
-0.026179938779914945,0.017453292519943295,0.9,-0.0356
-0.026179938779914945,0.026179938779914945,0.9,0.0
-0.026179938779914945,0.03490658503988659,0.9,-0.0003
-0.017453292519943295,-0.03490658503988659,0.9,-0.0275
-0.017453292519943295,-0.026179938779914945,0.9,-0.0356
-0.017453292519943295,-0.017453292519943295,0.9,0.0
-0.017453292519943295,-0.008726646259971648,0.9,0.0667
-0.017453292519943295,0.0,0.9,0.036
-0.017453292519943295,0.008726646259971648,0.9,-0.0547
-0.017453292519943295,0.017453292519943295,0.9,0.0
-0.017453292519943295,0.026179938779914945,0.9,0.0003
-0.017453292519943295,0.03490658503988659,0.9,0.0388
-0.008726646259971648,-0.03490658503988659,0.9,0.0278
-0.008726646259971648,-0.026179938779914945,0.9,-0.0188
-0.008726646259971648,-0.017453292519943295,0.9,-0.0547
-0.008726646259971648,-0.008726646259971648,0.9,0.0
-0.008726646259971648,0.0,0.9,0.0586
-0.008726646259971648,0.008726646259971648,0.9,0.0
-0.008726646259971648,0.017453292519943295,0.9,0.0667
-0.008726646259971648,0.026179938779914945,0.9,0.0739
-0.008726646259971648,0.03490658503988659,0.9,0.0839
0.0,-0.03490658503988659,0.9,0.0182
0.0,-0.026179938779914945,0.9,-0.0103
0.0,-0.017453292519943295,0.9,-0.036
0.0,-0.008726646259971648,0.9,-0.0586
0.0,0.0,0.9,0.0
0.0,0.008726646259971648,0.9,-0.0586
0.0,0.017453292519943295,0.9,-0.036
0.0,0.026179938779914945,0.9,-0.0103
0.0,0.03490658503988659,0.9,0.0182
0.008726646259971648,-0.03490658503988659,0.9,0.0839
0.008726646259971648,-0.026179938779914945,0.9,0.0739
0.008726646259971648,-0.017453292519943295,0.9,0.0666
0.008726646259971648,-0.008726646259971648,0.9,0.0
0.008726646259971648,0.0,0.9,-0.0586
0.008726646259971648,0.008726646259971648,0.9,0.0
0.008726646259971648,0.017453292519943295,0.9,-0.0547
0.008726646259971648,0.026179938779914945,0.9,-0.0188
0.008726646259971648,0.03490658503988659,0.9,0.0278
0.017453292519943295,-0.03490658503988659,0.9,0.0388
0.017453292519943295,-0.026179938779914945,0.9,0.0002
0.017453292519943295,-0.017453292519943295,0.9,0.0
0.017453292519943295,-0.008726646259971648,0.9,-0.0547
0.017453292519943295,0.0,0.9,-0.036
0.017453292519943295,0.008726646259971648,0.9,0.0666
0.017453292519943295,0.017453292519943295,0.9,0.0
0.017453292519943295,0.026179938779914945,0.9,-0.0356
0.017453292519943295,0.03490658503988659,0.9,-0.0275
0.026179938779914945,-0.03490658503988659,0.9,-0.0003
0.026179938779914945,-0.026179938779914945,0.9,0.0
0.026179938779914945,-0.017453292519943295,0.9,-0.0356
0.026179938779914945,-0.008726646259971648,0.9,-0.0188
0.026179938779914945,0.0,0.9,-0.0103
0.026179938779914945,0.008726646259971648,0.9,0.0739
0.026179938779914945,0.017453292519943295,0.9,0.0003
0.026179938779914945,0.026179938779914945,0.9,0.0
0.026179938779914945,0.03490658503988659,0.9,-0.0264
0.03490658503988659,-0.03490658503988659,0.9,0.0
0.03490658503988659,-0.026179938779914945,0.9,-0.0264
0.03490658503988659,-0.017453292519943295,0.9,-0.0275
0.03490658503988659,-0.008726646259971648,0.9,0.0278
0.03490658503988659,0.0,0.9,0.0182
0.03490658503988659,0.008726646259971648,0.9,0.0839
0.03490658503988659,0.017453292519943295,0.9,0.0388
0.03490658503988659,0.026179938779914945,0.9,-0.0003
0.03490658503988659,0.03490658503988659,0.9,0.0
-0.03490658503988659,-0.03490658503988659,1,0.0
-0.03490658503988659,-0.026179938779914945,1,0.0031
-0.03490658503988659,-0.017453292519943295,1,0.0397
-0.03490658503988659,-0.008726646259971648,1,0.1057
-0.03490658503988659,0.0,1,-0.0267
-0.03490658503988659,0.008726646259971648,1,0.0159
-0.03490658503988659,0.017453292519943295,1,-0.0394
-0.03490658503988659,0.026179938779914945,1,-0.0332
-0.03490658503988659,0.03490658503988659,1,0.0
-0.026179938779914945,-0.03490658503988659,1,-0.0332
-0.026179938779914945,-0.026179938779914945,1,-0.0
-0.026179938779914945,-0.017453292519943295,1,0.0038
-0.026179938779914945,-0.008726646259971648,1,0.0926
-0.026179938779914945,0.0,1,-0.0028
-0.026179938779914945,0.008726646259971648,1,-0.0296
-0.026179938779914945,0.017453292519943295,1,-0.0448
-0.026179938779914945,0.026179938779914945,1,0.0
-0.026179938779914945,0.03490658503988659,1,0.0031
-0.017453292519943295,-0.03490658503988659,1,-0.0394
-0.017453292519943295,-0.026179938779914945,1,-0.0448
-0.017453292519943295,-0.017453292519943295,1,0.0
-0.017453292519943295,-0.008726646259971648,1,0.0772
-0.017453292519943295,0.0,1,0.0188
-0.017453292519943295,0.008726646259971648,1,-0.0688
-0.017453292519943295,0.017453292519943295,1,0.0
-0.017453292519943295,0.026179938779914945,1,0.0038
-0.017453292519943295,0.03490658503988659,1,0.0397
-0.008726646259971648,-0.03490658503988659,1,0.0159
-0.008726646259971648,-0.026179938779914945,1,-0.0295
-0.008726646259971648,-0.017453292519943295,1,-0.0688
-0.008726646259971648,-0.008726646259971648,1,0.0
-0.008726646259971648,0.0,1,0.038
-0.008726646259971648,0.008726646259971648,1,0.0
-0.008726646259971648,0.017453292519943295,1,0.0772
-0.008726646259971648,0.026179938779914945,1,0.0926
-0.008726646259971648,0.03490658503988659,1,0.1057
0.0,-0.03490658503988659,1,0.0267
0.0,-0.026179938779914945,1,0.0028
0.0,-0.017453292519943295,1,-0.0188
0.0,-0.008726646259971648,1,-0.038
0.0,0.0,1,-0.0
0.0,0.008726646259971648,1,-0.038
0.0,0.017453292519943295,1,-0.0188
0.0,0.026179938779914945,1,0.0028
0.0,0.03490658503988659,1,0.0267
0.008726646259971648,-0.03490658503988659,1,0.1057
0.008726646259971648,-0.026179938779914945,1,0.0926
0.008726646259971648,-0.017453292519943295,1,0.0772
0.008726646259971648,-0.008726646259971648,1,0.0
0.008726646259971648,0.0,1,-0.038
0.008726646259971648,0.008726646259971648,1,0.0
0.008726646259971648,0.017453292519943295,1,-0.0688
0.008726646259971648,0.026179938779914945,1,-0.0295
0.008726646259971648,0.03490658503988659,1,0.0159
0.017453292519943295,-0.03490658503988659,1,0.0397
0.017453292519943295,-0.026179938779914945,1,0.0038
0.017453292519943295,-0.017453292519943295,1,0.0
0.017453292519943295,-0.008726646259971648,1,-0.0688
0.017453292519943295,0.0,1,-0.0188
0.017453292519943295,0.008726646259971648,1,0.0772
0.017453292519943295,0.017453292519943295,1,0.0
0.017453292519943295,0.026179938779914945,1,-0.0448
0.017453292519943295,0.03490658503988659,1,-0.0394
0.026179938779914945,-0.03490658503988659,1,0.0031
0.026179938779914945,-0.026179938779914945,1,0.0
0.026179938779914945,-0.017453292519943295,1,-0.0448
0.026179938779914945,-0.008726646259971648,1,-0.0296
0.026179938779914945,0.0,1,0.0028
0.026179938779914945,0.008726646259971648,1,0.0926
0.026179938779914945,0.017453292519943295,1,0.0038
0.026179938779914945,0.026179938779914945,1,0.0
0.026179938779914945,0.03490658503988659,1,-0.0332
0.03490658503988659,-0.03490658503988659,1,0.0
0.03490658503988659,-0.026179938779914945,1,-0.0332
0.03490658503988659,-0.017453292519943295,1,-0.0394
0.03490658503988659,-0.008726646259971648,1,0.0159
0.03490658503988659,0.0,1,0.0267
0.03490658503988659,0.008726646259971648,1,0.1057
0.03490658503988659,0.017453292519943295,1,0.0397
0.03490658503988659,0.026179938779914945,1,0.0031
0.03490658503988659,0.03490658503988659,1,0.0
