alpha,beta,mach,Cl_q [1/rad]
-0.008726646259971648,0.017453292519943295,0.6,-0.1536
-0.008726646259971648,0.026179938779914945,0.6,-0.2036
-0.008726646259971648,0.03490658503988659,0.6,-0.2244
0.0,-0.03490658503988659,0.6,0.0
0.0,-0.026179938779914945,0.6,-0.0
0.0,-0.017453292519943295,0.6,0.0
0.0,-0.008726646259971648,0.6,0.0
0.0,0.0,0.6,0.0
0.0,0.008726646259971648,0.6,-0.0
0.0,0.017453292519943295,0.6,-0.0
0.0,0.026179938779914945,0.6,-0.0
0.0,0.03490658503988659,0.6,-0.0
0.008726646259971648,-0.03490658503988659,0.6,-0.2244
0.008726646259971648,-0.026179938779914945,0.6,-0.2036
0.008726646259971648,-0.017453292519943295,0.6,-0.1536
0.008726646259971648,-0.008726646259971648,0.6,-0.0
0.008726646259971648,0.0,0.6,0.0
0.008726646259971648,0.008726646259971648,0.6,-0.0
0.008726646259971648,0.017453292519943295,0.6,0.1536
0.008726646259971648,0.026179938779914945,0.6,0.2036
0.008726646259971648,0.03490658503988659,0.6,0.2244
0.017453292519943295,-0.03490658503988659,0.6,-0.2061
0.017453292519943295,-0.026179938779914945,0.6,-0.1152
0.017453292519943295,-0.017453292519943295,0.6,-0.0
0.017453292519943295,-0.008726646259971648,0.6,0.1536
0.017453292519943295,0.0,0.6,0.0
0.017453292519943295,0.008726646259971648,0.6,-0.1536
0.017453292519943295,0.017453292519943295,0.6,-0.0
0.017453292519943295,0.026179938779914945,0.6,0.1152
0.017453292519943295,0.03490658503988659,0.6,0.2061
0.026179938779914945,-0.03490658503988659,0.6,-0.0854
0.026179938779914945,-0.026179938779914945,0.6,-0.0
0.026179938779914945,-0.017453292519943295,0.6,0.1152
0.026179938779914945,-0.008726646259971648,0.6,0.2036
0.026179938779914945,0.0,0.6,-0.0
0.026179938779914945,0.008726646259971648,0.6,-0.2036
0.026179938779914945,0.017453292519943295,0.6,-0.1152
0.026179938779914945,0.026179938779914945,0.6,-0.0
0.026179938779914945,0.03490658503988659,0.6,0.0853
0.03490658503988659,-0.03490658503988659,0.6,-0.0
0.03490658503988659,-0.026179938779914945,0.6,0.0853
0.03490658503988659,-0.017453292519943295,0.6,0.2061
0.03490658503988659,-0.008726646259971648,0.6,0.2244
0.03490658503988659,0.0,0.6,0.0
0.03490658503988659,0.008726646259971648,0.6,-0.2243
0.03490658503988659,0.017453292519943295,0.6,-0.2061
0.03490658503988659,0.026179938779914945,0.6,-0.0853
0.03490658503988659,0.03490658503988659,0.6,-0.0
-0.03490658503988659,-0.03490658503988659,0.7,-0.0
-0.03490658503988659,-0.026179938779914945,0.7,-0.0763
-0.03490658503988659,-0.017453292519943295,0.7,-0.1697
-0.03490658503988659,-0.008726646259971648,0.7,-0.1699
-0.03490658503988659,0.0,0.7,0.0
-0.03490658503988659,0.008726646259971648,0.7,0.1699
-0.03490658503988659,0.017453292519943295,0.7,0.1697
-0.03490658503988659,0.026179938779914945,0.7,0.0763
-0.03490658503988659,0.03490658503988659,0.7,-0.0
-0.026179938779914945,-0.03490658503988659,0.7,0.0763
-0.026179938779914945,-0.026179938779914945,0.7,-0.0
-0.026179938779914945,-0.017453292519943295,0.7,-0.099
-0.026179938779914945,-0.008726646259971648,0.7,-0.1534
-0.026179938779914945,0.0,0.7,-0.0
-0.026179938779914945,0.008726646259971648,0.7,0.1534
-0.026179938779914945,0.017453292519943295,0.7,0.099
-0.026179938779914945,0.026179938779914945,0.7,-0.0
-0.026179938779914945,0.03490658503988659,0.7,-0.0763
-0.017453292519943295,-0.03490658503988659,0.7,0.1697
-0.017453292519943295,-0.026179938779914945,0.7,0.099
-0.017453292519943295,-0.017453292519943295,0.7,-0.0
-0.017453292519943295,-0.008726646259971648,0.7,-0.1227
-0.017453292519943295,0.0,0.7,0.0
-0.017453292519943295,0.008726646259971648,0.7,0.1227
-0.017453292519943295,0.017453292519943295,0.7,-0.0
-0.017453292519943295,0.026179938779914945,0.7,-0.099
-0.017453292519943295,0.03490658503988659,0.7,-0.1697
-0.008726646259971648,-0.03490658503988659,0.7,0.1699
-0.008726646259971648,-0.026179938779914945,0.7,0.1534
-0.008726646259971648,-0.017453292519943295,0.7,0.1227
-0.008726646259971648,-0.008726646259971648,0.7,-0.0
-0.008726646259971648,0.0,0.7,0.0
-0.008726646259971648,0.008726646259971648,0.7,-0.0
-0.008726646259971648,0.017453292519943295,0.7,-0.1227
-0.008726646259971648,0.026179938779914945,0.7,-0.1534
-0.008726646259971648,0.03490658503988659,0.7,-0.1699
0.0,-0.03490658503988659,0.7,0.0
0.0,-0.026179938779914945,0.7,-0.0
0.0,-0.017453292519943295,0.7,0.0
0.0,-0.008726646259971648,0.7,-0.0
0.0,0.0,0.7,0.0
0.0,0.008726646259971648,0.7,0.0
0.0,0.017453292519943295,0.7,0.0
0.0,0.026179938779914945,0.7,-0.0
0.0,0.03490658503988659,0.7,0.0
0.008726646259971648,-0.03490658503988659,0.7,-0.1699
0.008726646259971648,-0.026179938779914945,0.7,-0.1534
0.008726646259971648,-0.017453292519943295,0.7,-0.1227
0.008726646259971648,-0.008726646259971648,0.7,-0.0
0.008726646259971648,0.0,0.7,0.0
0.008726646259971648,0.008726646259971648,0.7,-0.0
0.008726646259971648,0.017453292519943295,0.7,0.1227
0.008726646259971648,0.026179938779914945,0.7,0.1534
0.008726646259971648,0.03490658503988659,0.7,0.1699
0.017453292519943295,-0.03490658503988659,0.7,-0.1696
0.017453292519943295,-0.026179938779914945,0.7,-0.099
0.017453292519943295,-0.017453292519943295,0.7,-0.0
0.017453292519943295,-0.008726646259971648,0.7,0.1227
0.017453292519943295,0.0,0.7,0.0
0.017453292519943295,0.008726646259971648,0.7,-0.1227
0.017453292519943295,0.017453292519943295,0.7,-0.0
0.017453292519943295,0.026179938779914945,0.7,0.099
0.017453292519943295,0.03490658503988659,0.7,0.1697
0.026179938779914945,-0.03490658503988659,0.7,-0.0763
0.026179938779914945,-0.026179938779914945,0.7,-0.0
0.026179938779914945,-0.017453292519943295,0.7,0.099
0.026179938779914945,-0.008726646259971648,0.7,0.1534
0.026179938779914945,0.0,0.7,-0.0
0.026179938779914945,0.008726646259971648,0.7,-0.1534
0.026179938779914945,0.017453292519943295,0.7,-0.099
0.026179938779914945,0.026179938779914945,0.7,-0.0
0.026179938779914945,0.03490658503988659,0.7,0.0763
0.03490658503988659,-0.03490658503988659,0.7,0.0
0.03490658503988659,-0.026179938779914945,0.7,0.0763
0.03490658503988659,-0.017453292519943295,0.7,0.1697
0.03490658503988659,-0.008726646259971648,0.7,0.1699
0.03490658503988659,0.0,0.7,0.0
0.03490658503988659,0.008726646259971648,0.7,-0.1699
0.03490658503988659,0.017453292519943295,0.7,-0.1696
0.03490658503988659,0.026179938779914945,0.7,-0.0763
0.03490658503988659,0.03490658503988659,0.7,-0.0
-0.03490658503988659,-0.03490658503988659,0.8,-0.0
-0.03490658503988659,-0.026179938779914945,0.8,-0.0586
-0.03490658503988659,-0.017453292519943295,0.8,-0.1271
-0.03490658503988659,-0.008726646259971648,0.8,-0.1111
-0.03490658503988659,0.0,0.8,-0.0
-0.03490658503988659,0.008726646259971648,0.8,0.1111
-0.03490658503988659,0.017453292519943295,0.8,0.1271
-0.03490658503988659,0.026179938779914945,0.8,0.0586
-0.03490658503988659,0.03490658503988659,0.8,-0.0
-0.026179938779914945,-0.03490658503988659,0.8,0.0586
-0.026179938779914945,-0.026179938779914945,0.8,-0.0
-0.026179938779914945,-0.017453292519943295,0.8,-0.0768
-0.026179938779914945,-0.008726646259971648,0.8,-0.0967
-0.026179938779914945,0.0,0.8,-0.0
-0.026179938779914945,0.008726646259971648,0.8,0.0967
-0.026179938779914945,0.017453292519943295,0.8,0.0767
-0.026179938779914945,0.026179938779914945,0.8,-0.0
-0.026179938779914945,0.03490658503988659,0.8,-0.0586
-0.017453292519943295,-0.03490658503988659,0.8,0.1271
-0.017453292519943295,-0.026179938779914945,0.8,0.0768
-0.017453292519943295,-0.017453292519943295,0.8,-0.0
-0.017453292519943295,-0.008726646259971648,0.8,-0.0851
-0.017453292519943295,0.0,0.8,0.0
-0.017453292519943295,0.008726646259971648,0.8,0.0851
-0.017453292519943295,0.017453292519943295,0.8,-0.0
-0.017453292519943295,0.026179938779914945,0.8,-0.0768
-0.017453292519943295,0.03490658503988659,0.8,-0.1271
-0.008726646259971648,-0.03490658503988659,0.8,0.1111
-0.008726646259971648,-0.026179938779914945,0.8,0.0967
-0.008726646259971648,-0.017453292519943295,0.8,0.0851
-0.008726646259971648,-0.008726646259971648,0.8,-0.0
-0.008726646259971648,0.0,0.8,0.0
-0.008726646259971648,0.008726646259971648,0.8,-0.0
-0.008726646259971648,0.017453292519943295,0.8,-0.0851
-0.008726646259971648,0.026179938779914945,0.8,-0.0967
-0.008726646259971648,0.03490658503988659,0.8,-0.1111
0.0,-0.03490658503988659,0.8,0.0
0.0,-0.026179938779914945,0.8,-0.0
0.0,-0.017453292519943295,0.8,0.0
0.0,-0.008726646259971648,0.8,0.0
0.0,0.0,0.8,0.0
0.0,0.008726646259971648,0.8,0.0
0.0,0.017453292519943295,0.8,0.0
0.0,0.026179938779914945,0.8,-0.0
0.0,0.03490658503988659,0.8,-0.0
0.008726646259971648,-0.03490658503988659,0.8,-0.1111
0.008726646259971648,-0.026179938779914945,0.8,-0.0967
0.008726646259971648,-0.017453292519943295,0.8,-0.0851
0.008726646259971648,-0.008726646259971648,0.8,-0.0
0.008726646259971648,0.0,0.8,0.0
0.008726646259971648,0.008726646259971648,0.8,-0.0
0.008726646259971648,0.017453292519943295,0.8,0.0851
0.008726646259971648,0.026179938779914945,0.8,0.0967
0.008726646259971648,0.03490658503988659,0.8,0.1111
0.017453292519943295,-0.03490658503988659,0.8,-0.1271
0.017453292519943295,-0.026179938779914945,0.8,-0.0768
0.017453292519943295,-0.017453292519943295,0.8,-0.0
0.017453292519943295,-0.008726646259971648,0.8,0.0851
0.017453292519943295,0.0,0.8,0.0
0.017453292519943295,0.008726646259971648,0.8,-0.0851
0.017453292519943295,0.017453292519943295,0.8,-0.0
0.017453292519943295,0.026179938779914945,0.8,0.0768
0.017453292519943295,0.03490658503988659,0.8,0.1271
0.026179938779914945,-0.03490658503988659,0.8,-0.0586
0.026179938779914945,-0.026179938779914945,0.8,-0.0
0.026179938779914945,-0.017453292519943295,0.8,0.0768
0.026179938779914945,-0.008726646259971648,0.8,0.0967
0.026179938779914945,0.0,0.8,0.0
0.026179938779914945,0.008726646259971648,0.8,-0.0967
0.026179938779914945,0.017453292519943295,0.8,-0.0768
0.026179938779914945,0.026179938779914945,0.8,-0.0
0.026179938779914945,0.03490658503988659,0.8,0.0586
0.03490658503988659,-0.03490658503988659,0.8,-0.0
0.03490658503988659,-0.026179938779914945,0.8,0.0586
0.03490658503988659,-0.017453292519943295,0.8,0.1271
0.03490658503988659,-0.008726646259971648,0.8,0.1111
0.03490658503988659,0.0,0.8,-0.0
0.03490658503988659,0.008726646259971648,0.8,-0.1111
0.03490658503988659,0.017453292519943295,0.8,-0.1271
0.03490658503988659,0.026179938779914945,0.8,-0.0586
0.03490658503988659,0.03490658503988659,0.8,-0.0
-0.03490658503988659,-0.03490658503988659,0.9,-0.0
-0.03490658503988659,-0.026179938779914945,0.9,-0.0575
-0.03490658503988659,-0.017453292519943295,0.9,-0.1241
-0.03490658503988659,-0.008726646259971648,0.9,-0.0918
-0.03490658503988659,0.0,0.9,0.0
-0.03490658503988659,0.008726646259971648,0.9,0.0918
-0.03490658503988659,0.017453292519943295,0.9,0.1241
-0.03490658503988659,0.026179938779914945,0.9,0.0574
-0.03490658503988659,0.03490658503988659,0.9,-0.0
-0.026179938779914945,-0.03490658503988659,0.9,0.0575
-0.026179938779914945,-0.026179938779914945,0.9,-0.0
-0.026179938779914945,-0.017453292519943295,0.9,-0.0775
-0.026179938779914945,-0.008726646259971648,0.9,-0.0821
-0.026179938779914945,0.0,0.9,0.0
-0.026179938779914945,0.008726646259971648,0.9,0.0821
-0.026179938779914945,0.017453292519943295,0.9,0.0775
-0.026179938779914945,0.026179938779914945,0.9,-0.0
-0.026179938779914945,0.03490658503988659,0.9,-0.0574
-0.017453292519943295,-0.03490658503988659,0.9,0.1241
-0.017453292519943295,-0.026179938779914945,0.9,0.0774
-0.017453292519943295,-0.017453292519943295,0.9,-0.0
-0.017453292519943295,-0.008726646259971648,0.9,-0.0846
-0.017453292519943295,0.0,0.9,0.0
-0.017453292519943295,0.008726646259971648,0.9,0.0846
-0.017453292519943295,0.017453292519943295,0.9,-0.0
-0.017453292519943295,0.026179938779914945,0.9,-0.0775
-0.017453292519943295,0.03490658503988659,0.9,-0.1241
-0.008726646259971648,-0.03490658503988659,0.9,0.0918
-0.008726646259971648,-0.026179938779914945,0.9,0.0821
-0.008726646259971648,-0.017453292519943295,0.9,0.0846
-0.008726646259971648,-0.008726646259971648,0.9,-0.0
-0.008726646259971648,0.0,0.9,0.0
-0.008726646259971648,0.008726646259971648,0.9,-0.0
-0.008726646259971648,0.017453292519943295,0.9,-0.0846
-0.008726646259971648,0.026179938779914945,0.9,-0.0821
-0.008726646259971648,0.03490658503988659,0.9,-0.0918
0.0,-0.03490658503988659,0.9,0.0
0.0,-0.026179938779914945,0.9,0.0
0.0,-0.017453292519943295,0.9,0.0
0.0,-0.008726646259971648,0.9,0.0
0.0,0.0,0.9,0.0
0.0,0.008726646259971648,0.9,0.0
0.0,0.017453292519943295,0.9,0.0
0.0,0.026179938779914945,0.9,-0.0
0.0,0.03490658503988659,0.9,0.0
0.008726646259971648,-0.03490658503988659,0.9,-0.0918
0.008726646259971648,-0.026179938779914945,0.9,-0.0821
0.008726646259971648,-0.017453292519943295,0.9,-0.0846
0.008726646259971648,-0.008726646259971648,0.9,-0.0
0.008726646259971648,0.0,0.9,0.0
0.008726646259971648,0.008726646259971648,0.9,-0.0
0.008726646259971648,0.017453292519943295,0.9,0.0846
0.008726646259971648,0.026179938779914945,0.9,0.0821
0.008726646259971648,0.03490658503988659,0.9,0.0918
0.017453292519943295,-0.03490658503988659,0.9,-0.1241
0.017453292519943295,-0.026179938779914945,0.9,-0.0775
0.017453292519943295,-0.017453292519943295,0.9,0.0
0.017453292519943295,-0.008726646259971648,0.9,0.0846
0.017453292519943295,0.0,0.9,0.0
0.017453292519943295,0.008726646259971648,0.9,-0.0846
0.017453292519943295,0.017453292519943295,0.9,-0.0
0.017453292519943295,0.026179938779914945,0.9,0.0775
0.017453292519943295,0.03490658503988659,0.9,0.1241
0.026179938779914945,-0.03490658503988659,0.9,-0.0575
0.026179938779914945,-0.026179938779914945,0.9,0.0
0.026179938779914945,-0.017453292519943295,0.9,0.0775
0.026179938779914945,-0.008726646259971648,0.9,0.0821
0.026179938779914945,0.0,0.9,0.0
0.026179938779914945,0.008726646259971648,0.9,-0.0821
0.026179938779914945,0.017453292519943295,0.9,-0.0775
0.026179938779914945,0.026179938779914945,0.9,-0.0
0.026179938779914945,0.03490658503988659,0.9,0.0574
0.03490658503988659,-0.03490658503988659,0.9,-0.0
0.03490658503988659,-0.026179938779914945,0.9,0.0575
0.03490658503988659,-0.017453292519943295,0.9,0.1241
0.03490658503988659,-0.008726646259971648,0.9,0.0918
0.03490658503988659,0.0,0.9,0.0
0.03490658503988659,0.008726646259971648,0.9,-0.0918
0.03490658503988659,0.017453292519943295,0.9,-0.1241
0.03490658503988659,0.026179938779914945,0.9,-0.0574
0.03490658503988659,0.03490658503988659,0.9,-0.0
-0.03490658503988659,-0.03490658503988659,1,-0.0
-0.03490658503988659,-0.026179938779914945,1,-0.0565
-0.03490658503988659,-0.017453292519943295,1,-0.124
-0.03490658503988659,-0.008726646259971648,1,-0.091
-0.03490658503988659,0.0,1,0.0
-0.03490658503988659,0.008726646259971648,1,0.091
-0.03490658503988659,0.017453292519943295,1,0.124
-0.03490658503988659,0.026179938779914945,1,0.0565
-0.03490658503988659,0.03490658503988659,1,-0.0
-0.026179938779914945,-0.03490658503988659,1,0.0565
-0.026179938779914945,-0.026179938779914945,1,-0.0
-0.026179938779914945,-0.017453292519943295,1,-0.0756
-0.026179938779914945,-0.008726646259971648,1,-0.0882
-0.026179938779914945,0.0,1,0.0
-0.026179938779914945,0.008726646259971648,1,0.0882
-0.026179938779914945,0.017453292519943295,1,0.0756
-0.026179938779914945,0.026179938779914945,1,-0.0
-0.026179938779914945,0.03490658503988659,1,-0.0565
-0.017453292519943295,-0.03490658503988659,1,0.124
-0.017453292519943295,-0.026179938779914945,1,0.0756
-0.017453292519943295,-0.017453292519943295,1,-0.0
-0.017453292519943295,-0.008726646259971648,1,-0.0873
-0.017453292519943295,0.0,1,0.0
-0.017453292519943295,0.008726646259971648,1,0.0872
-0.017453292519943295,0.017453292519943295,1,-0.0
-0.017453292519943295,0.026179938779914945,1,-0.0756
-0.017453292519943295,0.03490658503988659,1,-0.124
-0.008726646259971648,-0.03490658503988659,1,0.091
-0.008726646259971648,-0.026179938779914945,1,0.0882
-0.008726646259971648,-0.017453292519943295,1,0.0873
-0.008726646259971648,-0.008726646259971648,1,-0.0
-0.008726646259971648,0.0,1,0.0
-0.008726646259971648,0.008726646259971648,1,-0.0
-0.008726646259971648,0.017453292519943295,1,-0.0872
-0.008726646259971648,0.026179938779914945,1,-0.0882
-0.008726646259971648,0.03490658503988659,1,-0.091
0.0,-0.03490658503988659,1,0.0
0.0,-0.026179938779914945,1,0.0
0.0,-0.017453292519943295,1,-0.0
0.0,-0.008726646259971648,1,0.0
0.0,0.0,1,0.0
0.0,0.008726646259971648,1,0.0
0.0,0.017453292519943295,1,0.0
0.0,0.026179938779914945,1,0.0
0.0,0.03490658503988659,1,0.0
0.008726646259971648,-0.03490658503988659,1,-0.091
0.008726646259971648,-0.026179938779914945,1,-0.0882
0.008726646259971648,-0.017453292519943295,1,-0.0873
0.008726646259971648,-0.008726646259971648,1,-0.0
0.008726646259971648,0.0,1,0.0
0.008726646259971648,0.008726646259971648,1,-0.0
0.008726646259971648,0.017453292519943295,1,0.0872
0.008726646259971648,0.026179938779914945,1,0.0882
0.008726646259971648,0.03490658503988659,1,0.091
0.017453292519943295,-0.03490658503988659,1,-0.124
0.017453292519943295,-0.026179938779914945,1,-0.0756
0.017453292519943295,-0.017453292519943295,1,-0.0
0.017453292519943295,-0.008726646259971648,1,0.0873
0.017453292519943295,0.0,1,0.0
0.017453292519943295,0.008726646259971648,1,-0.0872
0.017453292519943295,0.017453292519943295,1,-0.0
0.017453292519943295,0.026179938779914945,1,0.0756
0.017453292519943295,0.03490658503988659,1,0.124
0.026179938779914945,-0.03490658503988659,1,-0.0565
0.026179938779914945,-0.026179938779914945,1,-0.0
0.026179938779914945,-0.017453292519943295,1,0.0756
0.026179938779914945,-0.008726646259971648,1,0.0882
0.026179938779914945,0.0,1,0.0
0.026179938779914945,0.008726646259971648,1,-0.0882
0.026179938779914945,0.017453292519943295,1,-0.0756
0.026179938779914945,0.026179938779914945,1,-0.0
0.026179938779914945,0.03490658503988659,1,0.0565
0.03490658503988659,-0.03490658503988659,1,-0.0
0.03490658503988659,-0.026179938779914945,1,0.0565
0.03490658503988659,-0.017453292519943295,1,0.124
0.03490658503988659,-0.008726646259971648,1,0.091
0.03490658503988659,0.0,1,0.0
0.03490658503988659,0.008726646259971648,1,-0.091
0.03490658503988659,0.017453292519943295,1,-0.1239
0.03490658503988659,0.026179938779914945,1,-0.0565
0.03490658503988659,0.03490658503988659,1,-0.0
