alpha,beta,mach,CQq [1/rad]
-0.026179938779914945,-0.026179938779914945,0.2,135.97969293652145
-0.026179938779914945,-0.017453292519943295,0.2,111.29754969815997
-0.026179938779914945,-0.008726646259971648,0.2,66.03937561475271
-0.026179938779914945,0.0,0.2,0.0
-0.026179938779914945,0.008726646259971648,0.2,-66.03937561475271
-0.026179938779914945,0.017453292519943295,0.2,-111.29754969815997
-0.026179938779914945,0.026179938779914945,0.2,-135.9797929707772
-0.026179938779914945,0.03490658503988659,0.2,-150.3603307818941
-0.017453292519943295,-0.03490658503988659,0.2,168.4715031852939
-0.017453292519943295,-0.026179938779914945,0.2,156.35816994726363
-0.017453292519943295,-0.017453292519943295,0.2,136.16088981168937
-0.017453292519943295,-0.008726646259971648,0.2,91.56206537193995
-0.017453292519943295,0.0,0.2,0.0
-0.017453292519943295,0.008726646259971648,0.2,-91.56206538716987
-0.017453292519943295,0.017453292519943295,0.2,-136.16088981168937
-0.017453292519943295,0.026179938779914945,0.2,-156.35816994726363
-0.017453292519943295,0.03490658503988659,0.2,-168.4715031852939
-0.008726646259971648,-0.03490658503988659,0.2,185.8202252389084
-0.008726646259971648,-0.026179938779914945,0.2,179.76061404435873
-0.008726646259971648,-0.017453292519943295,0.2,167.58428499653897
-0.008726646259971648,-0.008726646259971648,0.2,135.7210857427603
-0.008726646259971648,0.0,0.2,0.0
-0.008726646259971648,0.008726646259971648,0.2,-135.7211857389526
-0.008726646259971648,0.017453292519943295,0.2,-167.5843849813085
-0.008726646259971648,0.026179938779914945,0.2,-179.7607140100912
-0.008726646259971648,0.03490658503988659,0.2,-185.8203251779911
0.0,-0.03490658503988659,0.2,194.93277983539787
0.0,-0.026179938779914945,0.2,193.39710492467623
0.0,-0.017453292519943295,0.2,191.48333171863837
0.0,-0.008726646259971648,0.2,189.28039250820163
0.0,0.0,0.2,0.0
0.0,0.008726646259971648,0.2,-189.28049250439395
0.0,0.017453292519943295,0.2,-191.48333171863837
0.0,0.026179938779914945,0.2,-193.39710492467623
0.0,0.03490658503988659,0.2,-194.93277983539787
0.008726646259971648,-0.03490658503988659,0.2,185.80722441425257
0.008726646259971648,-0.026179938779914945,0.2,179.7511485360732
0.008726646259971648,-0.017453292519943295,0.2,167.57815856949296
0.008726646259971648,-0.008726646259971648,0.2,135.7181043830619
0.008726646259971648,0.0,0.2,0.0
0.008726646259971648,0.008726646259971648,0.2,-135.71820437925422
0.008726646259971648,0.017453292519943295,0.2,-167.57815858472287
0.008726646259971648,0.026179938779914945,0.2,-179.7511485360732
0.008726646259971648,0.03490658503988659,0.2,-185.80722441425257
0.017453292519943295,-0.03490658503988659,0.2,168.44550258695347
0.017453292519943295,-0.026179938779914945,0.2,156.33923969721278
0.017453292519943295,-0.017453292519943295,0.2,136.14863745460713
0.017453292519943295,-0.008726646259971648,0.2,91.55600288339294
0.017453292519943295,0.0,0.2,0.0
0.017453292519943295,0.008726646259971648,0.2,-91.55600288339294
0.017453292519943295,0.017453292519943295,0.2,-136.14863745460713
0.017453292519943295,0.026179938779914945,0.2,-156.33923969721278
0.017453292519943295,0.03490658503988659,0.2,-168.44550258695347
0.026179938779914945,-0.03490658503988659,0.2,150.32133235946006
0.026179938779914945,-0.026179938779914945,0.2,135.95129936347365
0.026179938779914945,-0.017453292519943295,0.2,111.27917232887604
0.026179938779914945,-0.008726646259971648,0.2,66.03033244761626
0.026179938779914945,0.0,0.2,0.0
0.026179938779914945,0.008726646259971648,0.2,-66.03043244380856
0.026179938779914945,0.017453292519943295,0.2,-111.27917232887604
0.026179938779914945,0.026179938779914945,0.2,-135.95139932920614
0.026179938779914945,0.03490658503988659,0.2,-150.32133235946006
0.03490658503988659,-0.03490658503988659,0.2,135.16603530941345
0.03490658503988659,-0.026179938779914945,0.2,118.63752227264597
0.03490658503988659,-0.017453292519943295,0.2,91.28802505702481
0.03490658503988659,-0.008726646259971648,0.2,50.84317088741659
0.03490658503988659,0.0,0.2,0.0
0.03490658503988659,0.008726646259971648,0.2,-50.84317088741659
0.03490658503988659,0.017453292519943295,0.2,-91.28812504179433
0.03490658503988659,0.026179938779914945,0.2,-118.63752227264597
0.03490658503988659,0.03490658503988659,0.2,-135.16613524849615
-0.03490658503988659,-0.03490658503988659,0.3,134.9988396933247
-0.03490658503988659,-0.026179938779914945,0.3,118.44103611277546
-0.03490658503988659,-0.017453292519943295,0.3,91.0992952878704
-0.03490658503988659,-0.008726646259971648,0.3,50.72699002205408
-0.03490658503988659,0.0,0.3,0.0
-0.03490658503988659,0.008726646259971648,0.3,-50.72699005250925
-0.03490658503988659,0.017453292519943295,0.3,-91.0992952878704
-0.03490658503988659,0.026179938779914945,0.3,-118.44103611277546
-0.03490658503988659,0.03490658503988659,0.3,-134.9989396324074
-0.026179938779914945,-0.03490658503988659,0.3,150.27920199879387
-0.026179938779914945,-0.026179938779914945,0.3,135.8566229323834
-0.026179938779914945,-0.017453292519943295,0.3,111.14524822424764
-0.026179938779914945,-0.008726646259971648,0.3,65.94450452650578
-0.026179938779914945,0.0,0.3,0.0
-0.026179938779914945,0.008726646259971648,0.3,-65.94450452650578
-0.026179938779914945,0.017453292519943295,0.3,-111.14524822424764
-0.026179938779914945,0.026179938779914945,0.3,-135.8566229323834
-0.026179938779914945,0.03490658503988659,0.3,-150.27920199879387
-0.017453292519943295,-0.03490658503988659,0.3,168.57777334147983
-0.017453292519943295,-0.026179938779914945,0.3,156.4146223459586
-0.017453292519943295,-0.017453292519943295,0.3,136.13630178222374
-0.017453292519943295,-0.008726646259971648,0.3,91.4949288774274
-0.017453292519943295,0.0,0.3,0.0
-0.017453292519943295,0.008726646259971648,0.3,-91.4949288926573
-0.017453292519943295,0.017453292519943295,0.3,-136.13630181268238
-0.017453292519943295,0.026179938779914945,0.3,-156.4147223573762
-0.017453292519943295,0.03490658503988659,0.3,-168.57777334147983
-0.008726646259971648,-0.03490658503988659,0.3,186.17854829988067
-0.008726646259971648,-0.026179938779914945,0.3,180.0885243761405
-0.008726646259971648,-0.017453292519943295,0.3,167.84165636282592
-0.008726646259971648,-0.008726646259971648,0.3,135.79737710321274
-0.008726646259971648,0.0,0.3,0.0
-0.008726646259971648,0.008726646259971648,0.3,-135.79737710321274
-0.008726646259971648,0.017453292519943295,0.3,-167.8416563780558
-0.008726646259971648,0.026179938779914945,0.3,-180.0885243761405
-0.008726646259971648,0.03490658503988659,0.3,-186.17864823896338
0.0,-0.03490658503988659,0.3,195.22440207872202
0.0,-0.026179938779914945,0.3,193.7372883123654
0.0,-0.017453292519943295,0.3,191.89806854258924
0.0,-0.008726646259971648,0.3,189.78277337834908
0.0,0.0,0.3,0.0
0.0,0.008726646259971648,0.3,-189.78277337834908
0.0,0.017453292519943295,0.3,-191.89806854258924
0.0,0.026179938779914945,0.3,-193.7372883123654
0.0,0.03490658503988659,0.3,-195.22440207872202
0.008726646259971648,-0.03490658503988659,0.3,186.16554257194255
0.008726646259971648,-0.026179938779914945,0.3,180.07905669773135
0.008726646259971648,-0.017453292519943295,0.3,167.8355292352043
0.008726646259971648,-0.008726646259971648,0.3,135.79439559882474
0.008726646259971648,0.0,0.3,0.0
0.008726646259971648,0.008726646259971648,0.3,-135.79439559882474
0.008726646259971648,0.017453292519943295,0.3,-167.8355292352043
0.008726646259971648,0.026179938779914945,0.3,-180.07905672057475
0.008726646259971648,0.03490658503988659,0.3,-186.16554257194255
0.017453292519943295,-0.03490658503988659,0.3,168.55176287604013
0.017453292519943295,-0.026179938779914945,0.3,156.3956877558257
0.017453292519943295,-0.017453292519943295,0.3,136.1239480088155
0.017453292519943295,-0.008726646259971648,0.3,91.4888661147421
0.017453292519943295,0.0,0.3,0.0
0.017453292519943295,0.008726646259971648,0.3,-91.4888660995122
0.017453292519943295,0.017453292519943295,0.3,-136.124047993585
0.017453292519943295,0.026179938779914945,0.3,-156.3956877558257
0.017453292519943295,0.03490658503988659,0.3,-168.55176287604013
0.026179938779914945,-0.03490658503988659,0.3,150.24018877665023
0.026179938779914945,-0.026179938779914945,0.3,135.82822278110245
0.026179938779914945,-0.017453292519943295,0.3,111.12686866208016
0.026179938779914945,-0.008726646259971648,0.3,65.93556092153689
0.026179938779914945,0.0,0.3,0.0
0.026179938779914945,0.008726646259971648,0.3,-65.93556092153689
0.026179938779914945,0.017453292519943295,0.3,-111.12686866208016
0.026179938779914945,0.026179938779914945,0.3,-135.82822278110245
0.026179938779914945,0.03490658503988659,0.3,-150.24018877665023
0.03490658503988659,-0.03490658503988659,0.3,134.94682668548504
0.03490658503988659,-0.026179938779914945,0.3,118.40317270016922
0.03490658503988659,-0.017453292519943295,0.3,91.07479138230765
0.03490658503988659,-0.008726646259971648,0.3,50.71506630538453
0.03490658503988659,0.0,0.3,0.0
0.03490658503988659,0.008726646259971648,0.3,-50.71506627492936
0.03490658503988659,0.017453292519943295,0.3,-91.07479138230765
0.03490658503988659,0.026179938779914945,0.3,-118.40317270016922
0.03490658503988659,0.03490658503988659,0.3,-134.94692662456774
-0.03490658503988659,-0.03490658503988659,0.4,134.6291263344852
-0.03490658503988659,-0.026179938779914945,0.4,118.03258880629215
-0.03490658503988659,-0.017453292519943295,0.4,90.72112186118056
-0.03490658503988659,-0.008726646259971648,0.4,50.48530454818946
-0.03490658503988659,0.0,0.4,0.0
-0.03490658503988659,0.008726646259971648,0.4,-50.48520455199716
-0.03490658503988659,0.017453292519943295,0.4,-90.72112186118056
-0.03490658503988659,0.026179938779914945,0.4,-118.03258880629215
-0.03490658503988659,0.03490658503988659,0.4,-134.6291263344852
-0.026179938779914945,-0.03490658503988659,0.4,150.16105492812866
-0.026179938779914945,-0.026179938779914945,0.4,135.65513348194918
-0.026179938779914945,-0.017453292519943295,0.4,110.87953094571088
-0.026179938779914945,-0.008726646259971648,0.4,65.75757499001752
-0.026179938779914945,0.0,0.4,0.0
-0.026179938779914945,0.008726646259971648,0.4,-65.75757499001752
-0.026179938779914945,0.017453292519943295,0.4,-110.87953099139597
-0.026179938779914945,0.026179938779914945,0.4,-135.65513348194918
-0.026179938779914945,0.03490658503988659,0.4,-150.16105492812866
-0.017453292519943295,-0.03490658503988659,0.4,168.79537601222205
-0.017453292519943295,-0.026179938779914945,0.4,156.54340182180843
-0.017453292519943295,-0.017453292519943295,0.4,136.11041434671688
-0.017453292519943295,-0.008726646259971648,0.4,91.36846051066128
-0.017453292519943295,0.0,0.4,0.0
-0.017453292519943295,0.008726646259971648,0.4,-91.36846051066128
-0.017453292519943295,0.017453292519943295,0.4,-136.11041434671688
-0.017453292519943295,0.026179938779914945,0.4,-156.54350178754092
-0.017453292519943295,0.03490658503988659,0.4,-168.79537607313006
-0.008726646259971648,-0.03490658503988659,0.4,186.81853426252454
-0.008726646259971648,-0.026179938779914945,0.4,180.68756279039007
-0.008726646259971648,-0.017453292519943295,0.4,168.32310264416063
-0.008726646259971648,-0.008726646259971648,0.4,135.94905984315636
-0.008726646259971648,0.0,0.4,0.0
-0.008726646259971648,0.008726646259971648,0.4,-135.94905985077162
-0.008726646259971648,0.017453292519943295,0.4,-168.3231026593905
-0.008726646259971648,0.026179938779914945,0.4,-180.68756279039007
-0.008726646259971648,0.03490658503988659,0.4,-186.81853426252454
0.0,-0.03490658503988659,0.4,195.87380623811904
0.0,-0.026179938779914945,0.4,194.47913401322978
0.0,-0.017453292519943295,0.4,192.75693771272861
0.0,-0.008726646259971648,0.4,190.76883583068266
0.0,0.0,0.4,0.0
0.0,0.008726646259971648,0.4,-190.76883583068266
0.0,0.017453292519943295,0.4,-192.75693771272861
0.0,0.026179938779914945,0.4,-194.47913401322978
0.0,0.03490658503988659,0.4,-195.87390617720175
0.008726646259971648,-0.03490658503988659,0.4,186.8055236313041
0.008726646259971648,-0.026179938779914945,0.4,180.67809296470065
0.008726646259971648,-0.017453292519943295,0.4,168.3169747855036
0.008726646259971648,-0.008726646259971648,0.4,135.94607819407875
0.008726646259971648,0.0,0.4,0.0
0.008726646259971648,0.008726646259971648,0.4,-135.94607819407875
0.008726646259971648,0.017453292519943295,0.4,-168.3169747855036
0.008726646259971648,0.026179938779914945,0.4,-180.67809296470065
0.008726646259971648,0.03490658503988659,0.4,-186.80552360084894
0.017453292519943295,-0.03490658503988659,0.4,168.7693557405911
0.017453292519943295,-0.026179938779914945,0.4,156.5244628915935
0.017453292519943295,-0.017453292519943295,0.4,136.09815906560434
0.017453292519943295,-0.008726646259971648,0.4,91.3623974433779
0.017453292519943295,0.0,0.4,0.0
0.017453292519943295,0.008726646259971648,0.4,-91.362397428148
0.017453292519943295,0.017453292519943295,0.4,-136.09815906560434
0.017453292519943295,0.026179938779914945,0.4,-156.5244628915935
0.017453292519943295,0.03490658503988659,0.4,-168.7693557405911
0.026179938779914945,-0.03490658503988659,0.4,150.12202699763165
0.026179938779914945,-0.026179938779914945,0.4,135.62672688948155
0.026179938779914945,-0.017453292519943295,0.4,110.86114923634493
0.026179938779914945,-0.008726646259971648,0.4,65.74863095102391
0.026179938779914945,0.0,0.4,0.0
0.026179938779914945,0.008726646259971648,0.4,-65.74863095102391
0.026179938779914945,0.017453292519943295,0.4,-110.86114923634493
0.026179938779914945,0.026179938779914945,0.4,-135.62672688948155
0.026179938779914945,0.03490658503988659,0.4,-150.12202699763165
0.03490658503988659,-0.03490658503988659,0.4,134.5770937172501
0.03490658503988659,-0.026179938779914945,0.4,117.99461674911136
0.03490658503988659,-0.017453292519943295,0.4,90.69651504726333
0.03490658503988659,-0.008726646259971648,0.4,50.47328022622421
0.03490658503988659,0.0,0.4,0.0
0.03490658503988659,0.008726646259971648,0.4,-50.47328022622421
0.03490658503988659,0.017453292519943295,0.4,-90.69661503203284
0.03490658503988659,0.026179938779914945,0.4,-117.99471671484386
0.03490658503988659,0.03490658503988659,0.4,-134.5770937172501
-0.03490658503988659,-0.03490658503988659,0.5,133.87651374776377
-0.03490658503988659,-0.026179938779914945,0.5,117.2543141977235
-0.03490658503988659,-0.017453292519943295,0.5,90.03295529317438
-0.03490658503988659,-0.008726646259971648,0.5,50.02529766227432
-0.03490658503988659,0.0,0.5,0.0
-0.03490658503988659,0.008726646259971648,0.5,-50.02529766227432
-0.03490658503988659,0.017453292519943295,0.5,-90.03295529317438
-0.03490658503988659,0.026179938779914945,0.5,-117.25431428907974
-0.03490658503988659,0.03490658503988659,0.5,-133.87651386956125
-0.026179938779914945,-0.03490658503988659,0.5,149.77431007804006
-0.026179938779914945,-0.026179938779914945,0.5,135.1682377047297
-0.026179938779914945,-0.017453292519943295,0.5,110.34061696693796
-0.026179938779914945,-0.008726646259971648,0.5,65.36573388428441
-0.026179938779914945,0.0,0.5,0.0
-0.026179938779914945,0.008726646259971648,0.5,-65.36573388428441
-0.026179938779914945,0.017453292519943295,0.5,-110.34061696693796
-0.026179938779914945,0.026179938779914945,0.5,-135.16823777325297
-0.026179938779914945,0.03490658503988659,0.5,-149.77431007804006
-0.017453292519943295,-0.03490658503988659,0.5,168.91532725767746
-0.017453292519943295,-0.026179938779914945,0.5,156.53745233614157
-0.017453292519943295,-0.017453292519943295,0.5,135.90031111628286
-0.017453292519943295,-0.008726646259971648,0.5,91.05869414321879
-0.017453292519943295,0.0,0.5,0.0
-0.017453292519943295,0.008726646259971648,0.5,-91.05869414321879
-0.017453292519943295,0.017453292519943295,0.5,-135.90031111628286
-0.017453292519943295,0.026179938779914945,0.5,-156.53745238182663
-0.017453292519943295,0.03490658503988659,0.5,-168.91532725767746
-0.008726646259971648,-0.03490658503988659,0.5,187.5559273449003
-0.008726646259971648,-0.026179938779914945,0.5,181.37121904331656
-0.008726646259971648,-0.017453292519943295,0.5,168.83717186154237
-0.008726646259971648,-0.008726646259971648,0.5,136.00895306935502
-0.008726646259971648,0.0,0.5,0.0
-0.008726646259971648,0.008726646259971648,0.5,-136.00895307697027
-0.008726646259971648,0.017453292519943295,0.5,-168.83727184631186
-0.008726646259971648,0.026179938779914945,0.5,-181.37131900904905
-0.008726646259971648,0.03490658503988659,0.5,-187.5559273449003
0.0,-0.03490658503988659,0.5,196.86550175577008
0.0,-0.026179938779914945,0.5,195.6189432951669
0.0,-0.017453292519943295,0.5,194.0446415593205
0.0,-0.008726646259971648,0.5,192.19578149489524
0.0,0.0,0.5,0.0
0.0,0.008726646259971648,0.5,-192.19588149108753
0.0,0.017453292519943295,0.5,-194.0446415593205
0.0,0.026179938779914945,0.5,-195.6189432951669
0.0,0.03490658503988659,0.5,-196.86550175577008
0.008726646259971648,-0.03490658503988659,0.5,187.5429117799424
0.008726646259971648,-0.026179938779914945,0.5,181.36184699039256
0.008726646259971648,-0.017453292519943295,0.5,168.83104327184992
0.008726646259971648,-0.008726646259971648,0.5,136.00597128320308
0.008726646259971648,0.0,0.5,0.0
0.008726646259971648,0.008726646259971648,0.5,-136.00597128320308
0.008726646259971648,0.017453292519943295,0.5,-168.83104327184992
0.008726646259971648,0.026179938779914945,0.5,-181.36184701323597
0.008726646259971648,0.03490658503988659,0.5,-187.5429117799424
0.017453292519943295,-0.03490658503988659,0.5,168.88929717985528
0.017453292519943295,-0.026179938779914945,0.5,156.51850906584457
0.017453292519943295,-0.017453292519943295,0.5,135.88805440361384
0.017453292519943295,-0.008726646259971648,0.5,91.05273076752961
0.017453292519943295,0.0,0.5,0.0
0.017453292519943295,0.008726646259971648,0.5,-91.05273076752961
0.017453292519943295,0.017453292519943295,0.5,-135.88805440361384
0.017453292519943295,0.026179938779914945,0.5,-156.51850906584457
0.017453292519943295,0.03490658503988659,0.5,-168.88929711894727
