alpha,beta,mach,CLq [1/rad]
0.0,0.017453292519943295,0.3,20.1155
0.0,0.026179938779914945,0.3,20.723
0.0,0.03490658503988659,0.3,21.3523
0.008726646259971648,-0.03490658503988659,0.3,72.1291534382725
0.008726646259971648,-0.026179938779914945,0.3,86.70339847454818
0.008726646259971648,-0.017453292519943295,0.3,111.63214922796105
0.008726646259971648,-0.008726646259971648,0.3,155.38138332774932
0.008726646259971648,0.0,0.3,209.08583834879522
0.008726646259971648,0.008726646259971648,0.3,155.38138332774932
0.008726646259971648,0.017453292519943295,0.3,111.63214922796105
0.008726646259971648,0.026179938779914945,0.3,86.70329847835588
0.008726646259971648,0.03490658503988659,0.3,72.1291534382725
0.017453292519943295,-0.03490658503988659,0.3,112.53875719125325
0.017453292519943295,-0.026179938779914945,0.3,131.92740375664792
0.017453292519943295,-0.017453292519943295,0.3,156.28399356496615
0.017453292519943295,-0.008726646259971648,0.3,187.42534986307666
0.017453292519943295,0.0,0.3,211.1989284803492
0.017453292519943295,0.008726646259971648,0.3,187.42544984784618
0.017453292519943295,0.017453292519943295,0.3,156.28399356496615
0.017453292519943295,0.026179938779914945,0.3,131.92740375664792
0.017453292519943295,0.03490658503988659,0.3,112.53875719125325
0.026179938779914945,-0.03490658503988659,0.3,139.9044418079092
0.026179938779914945,-0.026179938779914945,0.3,156.65150104175967
0.026179938779914945,-0.017453292519943295,0.3,176.5645749895403
0.026179938779914945,-0.008726646259971648,0.3,199.6680552899804
0.026179938779914945,0.0,0.3,213.03447338222855
0.026179938779914945,0.008726646259971648,0.3,199.6680552899804
0.026179938779914945,0.017453292519943295,0.3,176.5645749895403
0.026179938779914945,0.026179938779914945,0.3,156.65150104175967
0.026179938779914945,0.03490658503988659,0.3,139.9044418079092
0.03490658503988659,-0.03490658503988659,0.3,156.47682044619927
0.03490658503988659,-0.026179938779914945,0.3,171.07832018527907
0.03490658503988659,-0.017453292519943295,0.3,188.72356462712824
0.03490658503988659,-0.008726646259971648,0.3,205.75148535512767
0.03490658503988659,0.0,0.3,214.51644272533326
0.03490658503988659,0.008726646259971648,0.3,205.7515852942104
0.03490658503988659,0.017453292519943295,0.3,188.72356462712824
0.03490658503988659,0.026179938779914945,0.3,171.07832018527907
0.03490658503988659,0.03490658503988659,0.3,156.47682044619927
-0.03490658503988659,-0.03490658503988659,0.4,-113.42006544573556
-0.03490658503988659,-0.026179938779914945,0.4,-129.5344430187569
-0.03490658503988659,-0.017453292519943295,0.4,-148.73204123221478
-0.03490658503988659,-0.008726646259971648,0.4,-167.26244612955475
-0.03490658503988659,0.0,0.4,197.98721802001631
-0.03490658503988659,0.008726646259971648,0.4,-167.26244612955475
-0.03490658503988659,0.017453292519943295,0.4,-148.73204123221478
-0.03490658503988659,0.026179938779914945,0.4,-129.5344430187569
-0.03490658503988659,0.03490658503988659,0.4,-113.42006544573556
-0.026179938779914945,-0.03490658503988659,0.4,-96.79801836617318
-0.026179938779914945,-0.026179938779914945,0.4,-115.0133742789478
-0.026179938779914945,-0.017453292519943295,0.4,-136.47371783432556
-0.026179938779914945,-0.008726646259971648,0.4,-161.12766664580275
-0.026179938779914945,0.0,0.4,200.33372710268162
