alpha,beta,mach,Cmq [1/rad]
-0.03490658503988659,0.017453292519943295,0.3,896.739
-0.03490658503988659,0.026179938779914945,0.3,794.5259
-0.03490658503988659,0.03490658503988659,0.3,709.244
-0.026179938779914945,-0.03490658503988659,0.3,616.1798
-0.026179938779914945,-0.026179938779914945,0.3,713.4585
-0.026179938779914945,-0.017453292519943295,0.3,828.3496
-0.026179938779914945,-0.008726646259971648,0.3,960.7348
-0.026179938779914945,0.0,0.3,-1055.1057
-0.026179938779914945,0.008726646259971648,0.3,960.7349
-0.026179938779914945,0.017453292519943295,0.3,828.3494
-0.026179938779914945,0.026179938779914945,0.3,713.4584
-0.026179938779914945,0.03490658503988659,0.3,616.1798
-0.017453292519943295,-0.03490658503988659,0.3,462.7678
-0.017453292519943295,-0.026179938779914945,0.3,574.823
-0.017453292519943295,-0.017453292519943295,0.3,714.5794
-0.017453292519943295,-0.008726646259971648,0.3,891.9584
-0.017453292519943295,0.0,0.3,-1068.9226
-0.017453292519943295,0.008726646259971648,0.3,891.9582
-0.017453292519943295,0.017453292519943295,0.3,714.5793
-0.017453292519943295,0.026179938779914945,0.3,574.8228
-0.017453292519943295,0.03490658503988659,0.3,462.7678
-0.008726646259971648,-0.03490658503988659,0.3,236.4038
-0.008726646259971648,-0.026179938779914945,0.3,321.4854
-0.008726646259971648,-0.017453292519943295,0.3,464.4302
-0.008726646259971648,-0.008726646259971648,0.3,712.3933
-0.008726646259971648,0.0,0.3,-1083.3513
-0.008726646259971648,0.008726646259971648,0.3,712.3932
-0.008726646259971648,0.017453292519943295,0.3,464.43
-0.008726646259971648,0.026179938779914945,0.3,321.4854
-0.008726646259971648,0.03490658503988659,0.3,236.4037
0.0,-0.03490658503988659,0.3,-47.95
0.0,-0.026179938779914945,0.3,-48.0085
0.0,-0.017453292519943295,0.3,-48.0681
0.0,-0.008726646259971648,0.3,-48.1239
0.0,0.0,0.3,-1097.8486
0.0,0.008726646259971648,0.3,-48.124
0.0,0.017453292519943295,0.3,-48.0682
0.0,0.026179938779914945,0.3,-48.0085
0.0,0.03490658503988659,0.3,-47.9501
0.008726646259971648,-0.03490658503988659,0.3,-332.3038
0.008726646259971648,-0.026179938779914945,0.3,-417.5025
0.008726646259971648,-0.017453292519943295,0.3,-560.5664
0.008726646259971648,-0.008726646259971648,0.3,-808.641
0.008726646259971648,0.0,0.3,-1110.9412
0.008726646259971648,0.008726646259971648,0.3,-808.6411
0.008726646259971648,0.017453292519943295,0.3,-560.5663
0.008726646259971648,0.026179938779914945,0.3,-417.5024
0.008726646259971648,0.03490658503988659,0.3,-332.3039
0.017453292519943295,-0.03490658503988659,0.3,-558.6679
0.017453292519943295,-0.026179938779914945,0.3,-670.8399
0.017453292519943295,-0.017453292519943295,0.3,-810.7156
0.017453292519943295,-0.008726646259971648,0.3,-988.2062
0.017453292519943295,0.0,0.3,-1122.9067
0.017453292519943295,0.008726646259971648,0.3,-988.2064
0.017453292519943295,0.017453292519943295,0.3,-810.7156
0.017453292519943295,0.026179938779914945,0.3,-670.84
0.017453292519943295,0.03490658503988659,0.3,-558.6679
0.026179938779914945,-0.03490658503988659,0.3,-712.0798
0.026179938779914945,-0.026179938779914945,0.3,-809.4755
0.026179938779914945,-0.017453292519943295,0.3,-924.4858
0.026179938779914945,-0.008726646259971648,0.3,-1056.9827
0.026179938779914945,0.0,0.3,-1133.4111
0.026179938779914945,0.008726646259971648,0.3,-1056.9828
0.026179938779914945,0.017453292519943295,0.3,-924.4858
0.026179938779914945,0.026179938779914945,0.3,-809.4755
0.026179938779914945,0.03490658503988659,0.3,-712.08
0.03490658503988659,-0.03490658503988659,0.3,-805.144
0.03490658503988659,-0.026179938779914945,0.3,-890.5432
0.03490658503988659,-0.017453292519943295,0.3,-992.8752
0.03490658503988659,-0.008726646259971648,0.3,-1091.3645
0.03490658503988659,0.0,0.3,-1142.0291
0.03490658503988659,0.008726646259971648,0.3,-1091.3646
0.03490658503988659,0.017453292519943295,0.3,-992.8752
0.03490658503988659,0.026179938779914945,0.3,-890.5432
0.03490658503988659,0.03490658503988659,0.3,-805.144
-0.03490658503988659,-0.03490658503988659,0.4,703.1016
-0.03490658503988659,-0.026179938779914945,0.4,789.7579
-0.03490658503988659,-0.017453292519943295,0.4,893.81
-0.03490658503988659,-0.008726646259971648,0.4,994.514
-0.03490658503988659,0.0,0.4,-1052.8611
-0.03490658503988659,0.008726646259971648,0.4,994.514
-0.03490658503988659,0.017453292519943295,0.4,893.8099
-0.03490658503988659,0.026179938779914945,0.4,789.7578
-0.03490658503988659,0.03490658503988659,0.4,703.1017
-0.026179938779914945,-0.03490658503988659,0.4,609.8568
-0.026179938779914945,-0.026179938779914945,0.4,708.2542
-0.026179938779914945,-0.017453292519943295,0.4,824.9481
-0.026179938779914945,-0.008726646259971648,0.4,959.9147
-0.026179938779914945,0.0,0.4,-1065.7085
-0.026179938779914945,0.008726646259971648,0.4,959.9147
-0.026179938779914945,0.017453292519943295,0.4,824.9479
-0.026179938779914945,0.026179938779914945,0.4,708.254
-0.026179938779914945,0.03490658503988659,0.4,609.8569
-0.017453292519943295,-0.03490658503988659,0.4,456.6713
-0.017453292519943295,-0.026179938779914945,0.4,569.3103
-0.017453292519943295,-0.017453292519943295,0.4,710.3539
-0.017453292519943295,-0.008726646259971648,0.4,890.5042
-0.017453292519943295,0.0,0.4,-1079.3971
-0.017453292519943295,0.008726646259971648,0.4,890.5041
-0.017453292519943295,0.017453292519943295,0.4,710.3539
-0.017453292519943295,0.026179938779914945,0.4,569.3102
-0.017453292519943295,0.03490658503988659,0.4,456.6711
-0.008726646259971648,-0.03490658503988659,0.4,231.1535
-0.008726646259971648,-0.026179938779914945,0.4,316.5057
-0.008726646259971648,-0.017453292519943295,0.4,459.7321
-0.008726646259971648,-0.008726646259971648,0.4,709.1578
-0.008726646259971648,0.0,0.4,-1093.5154
-0.008726646259971648,0.008726646259971648,0.4,709.1577
-0.008726646259971648,0.017453292519943295,0.4,459.7319
-0.008726646259971648,0.026179938779914945,0.4,316.5057
-0.008726646259971648,0.03490658503988659,0.4,231.1535
0.0,-0.03490658503988659,0.4,-51.7456
0.0,-0.026179938779914945,0.4,-51.809
0.0,-0.017453292519943295,0.4,-51.8735
0.0,-0.008726646259971648,0.4,-51.9339
0.0,0.0,0.4,-1107.4753
0.0,0.008726646259971648,0.4,-51.9339
0.0,0.017453292519943295,0.4,-51.8736
0.0,0.026179938779914945,0.4,-51.8089
0.0,0.03490658503988659,0.4,-51.7456
0.008726646259971648,-0.03490658503988659,0.4,-334.6446
0.008726646259971648,-0.026179938779914945,0.4,-420.1236
0.008726646259971648,-0.017453292519943295,0.4,-563.4789
0.008726646259971648,-0.008726646259971648,0.4,-813.0254
0.008726646259971648,0.0,0.4,-1119.8889
0.008726646259971648,0.008726646259971648,0.4,-813.0254
0.008726646259971648,0.017453292519943295,0.4,-563.4789
0.008726646259971648,0.026179938779914945,0.4,-420.1236
0.008726646259971648,0.03490658503988659,0.4,-334.6447
0.017453292519943295,-0.03490658503988659,0.4,-560.1624
0.017453292519943295,-0.026179938779914945,0.4,-672.9281
0.017453292519943295,-0.017453292519943295,0.4,-814.1008
0.017453292519943295,-0.008726646259971648,0.4,-994.3719
0.017453292519943295,0.0,0.4,-1131.1392
0.017453292519943295,0.008726646259971648,0.4,-994.3719
0.017453292519943295,0.017453292519943295,0.4,-814.1008
0.017453292519943295,0.026179938779914945,0.4,-672.9282
0.017453292519943295,0.03490658503988659,0.4,-560.1624
0.026179938779914945,-0.03490658503988659,0.4,-713.3479
0.026179938779914945,-0.026179938779914945,0.4,-811.8718
0.026179938779914945,-0.017453292519943295,0.4,-928.6949
0.026179938779914945,-0.008726646259971648,0.4,-1063.7823
0.026179938779914945,0.0,0.4,-1140.9855
0.026179938779914945,0.008726646259971648,0.4,-1063.7823
0.026179938779914945,0.017453292519943295,0.4,-928.6949
0.026179938779914945,0.026179938779914945,0.4,-811.8719
0.026179938779914945,0.03490658503988659,0.4,-713.3479
0.03490658503988659,-0.03490658503988659,0.4,-806.5927
0.03490658503988659,-0.026179938779914945,0.4,-893.3757
0.03490658503988659,-0.017453292519943295,0.4,-997.5571
0.03490658503988659,-0.008726646259971648,0.4,-1098.3816
0.03490658503988659,0.0,0.4,-1149.0844
0.03490658503988659,0.008726646259971648,0.4,-1098.3817
0.03490658503988659,0.017453292519943295,0.4,-997.5571
0.03490658503988659,0.026179938779914945,0.4,-893.3757
0.03490658503988659,0.03490658503988659,0.4,-806.5926
-0.03490658503988659,-0.03490658503988659,0.5,693.3585
-0.03490658503988659,-0.026179938779914945,0.5,782.0107
-0.03490658503988659,-0.017453292519943295,0.5,888.838
-0.03490658503988659,-0.008726646259971648,0.5,992.9396
-0.03490658503988659,0.0,0.5,-1067.173
-0.03490658503988659,0.008726646259971648,0.5,992.9398
-0.03490658503988659,0.017453292519943295,0.5,888.838
-0.03490658503988659,0.026179938779914945,0.5,782.0105
-0.03490658503988659,0.03490658503988659,0.5,693.3585
-0.026179938779914945,-0.03490658503988659,0.5,600.0238
-0.026179938779914945,-0.026179938779914945,0.5,699.9922
-0.026179938779914945,-0.017453292519943295,0.5,819.3088
-0.026179938779914945,-0.008726646259971648,0.5,958.0579
-0.026179938779914945,0.0,0.5,-1079.9524
-0.026179938779914945,0.008726646259971648,0.5,958.0579
-0.026179938779914945,0.017453292519943295,0.5,819.3088
-0.026179938779914945,0.026179938779914945,0.5,699.9922
-0.026179938779914945,0.03490658503988659,0.5,600.0238
-0.017453292519943295,-0.03490658503988659,0.5,447.4279
-0.017453292519943295,-0.026179938779914945,0.5,560.8343
-0.017453292519943295,-0.017453292519943295,0.5,703.6346
-0.017453292519943295,-0.008726646259971648,0.5,887.7346
-0.017453292519943295,0.0,0.5,-1093.4805
-0.017453292519943295,0.008726646259971648,0.5,887.7345
-0.017453292519943295,0.017453292519943295,0.5,703.6345
-0.017453292519943295,0.026179938779914945,0.5,560.8342
-0.017453292519943295,0.03490658503988659,0.5,447.4278
-0.008726646259971648,-0.03490658503988659,0.5,223.3094
-0.008726646259971648,-0.026179938779914945,0.5,308.9897
-0.008726646259971648,-0.017453292519943295,0.5,452.5913
-0.008726646259971648,-0.008726646259971648,0.5,703.9442
-0.008726646259971648,0.0,0.5,-1107.2784
-0.008726646259971648,0.008726646259971648,0.5,703.944
-0.008726646259971648,0.017453292519943295,0.5,452.5912
-0.008726646259971648,0.026179938779914945,0.5,308.9897
-0.008726646259971648,0.03490658503988659,0.5,223.3093
0.0,-0.03490658503988659,0.5,-56.8657
0.0,-0.026179938779914945,0.5,-56.9357
0.0,-0.017453292519943295,0.5,-57.0069
0.0,-0.008726646259971648,0.5,-57.0734
0.0,0.0,0.5,-1120.7125
0.0,0.008726646259971648,0.5,-57.0735
0.0,0.017453292519943295,0.5,-57.007
0.0,0.026179938779914945,0.5,-56.9358
0.0,0.03490658503988659,0.5,-56.8658
0.008726646259971648,-0.03490658503988659,0.5,-337.0409
0.008726646259971648,-0.026179938779914945,0.5,-422.8613
0.008726646259971648,-0.017453292519943295,0.5,-566.6052
0.008726646259971648,-0.008726646259971648,0.5,-818.091
0.008726646259971648,0.0,0.5,-1132.4412
0.008726646259971648,0.008726646259971648,0.5,-818.0909
0.008726646259971648,0.017453292519943295,0.5,-566.6052
0.008726646259971648,0.026179938779914945,0.5,-422.8611
0.008726646259971648,0.03490658503988659,0.5,-337.0409
0.017453292519943295,-0.03490658503988659,0.5,-561.1594
0.017453292519943295,-0.026179938779914945,0.5,-674.7057
0.017453292519943295,-0.017453292519943295,0.5,-817.6483
0.017453292519943295,-0.008726646259971648,0.5,-1001.8814
0.017453292519943295,0.0,0.5,-1142.907
0.017453292519943295,0.008726646259971648,0.5,-1001.8817
0.017453292519943295,0.017453292519943295,0.5,-817.6484
0.017453292519943295,0.026179938779914945,0.5,-674.7058
0.017453292519943295,0.03490658503988659,0.5,-561.1595
0.026179938779914945,-0.03490658503988659,0.5,-713.7552
0.026179938779914945,-0.026179938779914945,0.5,-813.8636
0.026179938779914945,-0.017453292519943295,0.5,-933.3226
0.026179938779914945,-0.008726646259971648,0.5,-1072.2048
0.026179938779914945,0.0,0.5,-1151.9221
0.026179938779914945,0.008726646259971648,0.5,-1072.2048
0.026179938779914945,0.017453292519943295,0.5,-933.3226
0.026179938779914945,0.026179938779914945,0.5,-813.8637
0.026179938779914945,0.03490658503988659,0.5,-713.7554
0.03490658503988659,-0.03490658503988659,0.5,-807.0898
0.03490658503988659,-0.026179938779914945,0.5,-895.8821
0.03490658503988659,-0.017453292519943295,0.5,-1002.8519
0.03490658503988659,-0.008726646259971648,0.5,-1107.0864
0.03490658503988659,0.0,0.5,-1159.1895
0.03490658503988659,0.008726646259971648,0.5,-1107.0867
0.03490658503988659,0.017453292519943295,0.5,-1002.8519
0.03490658503988659,0.026179938779914945,0.5,-895.8821
0.03490658503988659,0.03490658503988659,0.5,-807.0899
-0.03490658503988659,-0.03490658503988659,0.6,679.1854
-0.03490658503988659,-0.026179938779914945,0.6,770.3981
-0.03490658503988659,-0.017453292519943295,0.6,880.7491
-0.03490658503988659,-0.008726646259971648,0.6,988.8311
-0.03490658503988659,0.0,0.6,-1083.2296
-0.03490658503988659,0.008726646259971648,0.6,988.8314
-0.03490658503988659,0.017453292519943295,0.6,880.7491
-0.03490658503988659,0.026179938779914945,0.6,770.3981
-0.03490658503988659,0.03490658503988659,0.6,679.1852
-0.026179938779914945,-0.03490658503988659,0.6,586.2389
-0.026179938779914945,-0.026179938779914945,0.6,688.0255
-0.026179938779914945,-0.017453292519943295,0.6,810.489
-0.026179938779914945,-0.008726646259971648,0.6,953.7096
-0.026179938779914945,0.0,0.6,-1095.8119
-0.026179938779914945,0.008726646259971648,0.6,953.7096
-0.026179938779914945,0.017453292519943295,0.6,810.489
-0.026179938779914945,0.026179938779914945,0.6,688.0255
-0.026179938779914945,0.03490658503988659,0.6,586.2388
-0.017453292519943295,-0.03490658503988659,0.6,434.9052
-0.017453292519943295,-0.026179938779914945,0.6,549.0591
-0.017453292519943295,-0.017453292519943295,0.6,693.7385
