alpha,beta,mach,CQr [1/rad]
0.017453292519943295,0.017453292519943295,0.5,158.5149549899167
0.017453292519943295,0.026179938779914945,0.5,132.59577139948138
0.017453292519943295,0.03490658503988659,0.5,112.70756130385126
0.026179938779914945,-0.03490658503988659,0.5,138.48561904057297
0.026179938779914945,-0.026179938779914945,0.5,155.6290978540722
0.026179938779914945,-0.017453292519943295,0.5,177.15013178959433
0.026179938779914945,-0.008726646259971648,0.5,199.4184846260054
0.026179938779914945,0.0,0.5,209.22
0.026179938779914945,0.008726646259971648,0.5,197.48863723763444
0.026179938779914945,0.017453292519943295,0.5,178.38668054826022
0.026179938779914945,0.026179938779914945,0.5,160.34258210706446
0.026179938779914945,0.03490658503988659,0.5,142.43958756831486
0.03490658503988659,-0.03490658503988659,0.5,155.8033467743496
0.03490658503988659,-0.026179938779914945,0.5,172.03833797088
0.03490658503988659,-0.017453292519943295,0.5,189.4225427865129
0.03490658503988659,-0.008726646259971648,0.5,203.9958623168454
0.03490658503988659,0.0,0.5,208.728
0.03490658503988659,0.008726646259971648,0.5,201.581901334542
0.03490658503988659,0.017453292519943295,0.5,188.62464559701314
0.03490658503988659,0.026179938779914945,0.5,175.90273023474344
0.03490658503988659,0.03490658503988659,0.5,162.2902926934478
-0.03490658503988659,-0.03490658503988659,0.6,-114.0230310249086
-0.03490658503988659,-0.026179938779914945,0.6,-130.32243117164083
-0.03490658503988659,-0.017453292519943295,0.6,-145.95720332519414
-0.03490658503988659,-0.008726646259971648,0.6,-161.66437861101053
-0.03490658503988659,0.0,0.6,210.3496
-0.03490658503988659,0.008726646259971648,0.6,-164.73749301694767
-0.03490658503988659,0.017453292519943295,0.6,-147.26002815183122
-0.03490658503988659,0.026179938779914945,0.6,-126.6804289774474
-0.03490658503988659,0.03490658503988659,0.6,-107.48881391969235
-0.026179938779914945,-0.03490658503988659,0.6,-94.15040626381422
-0.026179938779914945,-0.026179938779914945,0.6,-114.65075959942943
-0.026179938779914945,-0.017453292519943295,0.6,-135.56621050618145
-0.026179938779914945,-0.008726646259971648,0.6,-157.4828727106353
-0.026179938779914945,0.0,0.6,210.9073
-0.026179938779914945,0.008726646259971648,0.6,-159.95696193502874
-0.026179938779914945,0.017453292519943295,0.6,-134.55476700114207
-0.026179938779914945,0.026179938779914945,0.6,-109.9087851126754
-0.026179938779914945,0.03490658503988659,0.6,-89.85761527651681
-0.017453292519943295,-0.03490658503988659,0.6,-64.52957564535222
-0.017453292519943295,-0.026179938779914945,0.6,-86.83894445649221
-0.017453292519943295,-0.017453292519943295,0.6,-115.46246113269768
-0.017453292519943295,-0.008726646259971648,0.6,-147.18397023675362
-0.017453292519943295,0.0,0.6,211.3432
-0.017453292519943295,0.008726646259971648,0.6,-148.04797348578282
-0.017453292519943295,0.017453292519943295,0.6,-112.16476346453288
-0.017453292519943295,0.026179938779914945,0.6,-85.59122644064927
-0.017453292519943295,0.03490658503988659,0.6,-65.50097652194108
-0.008726646259971648,-0.03490658503988659,0.6,-22.605160197806697
-0.008726646259971648,-0.026179938779914945,0.6,-40.08601294849747
-0.008726646259971648,-0.017453292519943295,0.6,-68.10074492135178
-0.008726646259971648,-0.008726646259971648,0.6,-116.15560301165814
-0.008726646259971648,0.0,0.6,211.6532
-0.008726646259971648,0.008726646259971648,0.6,-114.13817983187619
-0.008726646259971648,0.017453292519943295,0.6,-69.16064444575962
-0.008726646259971648,0.026179938779914945,0.6,-43.73003693838156
-0.008726646259971648,0.03490658503988659,0.6,-28.43555383025703
0.0,-0.03490658503988659,0.6,28.9939269171472
0.0,-0.026179938779914945,0.6,26.896680020059843
0.0,-0.017453292519943295,0.6,24.33609293056753
0.0,-0.008726646259971648,0.6,21.677474556762025
0.0,0.0,0.6,211.809
0.0,0.008726646259971648,0.6,19.222468039447175
0.0,0.017453292519943295,0.6,18.891122352284857
0.0,0.026179938779914945,0.6,18.994988660523052
0.0,0.03490658503988659,0.6,19.504810953683588
0.008726646259971648,-0.03490658503988659,0.6,76.93429170108782
0.008726646259971648,-0.026179938779914945,0.6,89.62170564180785
0.008726646259971648,-0.017453292519943295,0.6,112.38785972861201
0.008726646259971648,-0.008726646259971648,0.6,155.0381224280854
0.008726646259971648,0.0,0.6,211.6532
0.008726646259971648,0.008726646259971648,0.6,157.05554560786734
0.008726646259971648,0.017453292519943295,0.6,111.32796020420417
0.008726646259971648,0.026179938779914945,0.6,85.97778159481285
0.008726646259971648,0.03490658503988659,0.6,71.10389806863749
0.017453292519943295,-0.03490658503988659,0.6,113.99971439277188
0.017453292519943295,-0.026179938779914945,0.6,131.48299508696465
0.017453292519943295,-0.017453292519943295,0.6,155.3920787321548
0.017453292519943295,-0.008726646259971648,0.6,188.94791608199202
0.017453292519943295,0.0,0.6,211.3432
0.017453292519943295,0.008726646259971648,0.6,188.08391283296285
0.017453292519943295,0.017453292519943295,0.6,158.68967641555005
0.017453292519943295,0.026179938779914945,0.6,132.7307131028076
0.017453292519943295,0.03490658503988659,0.6,113.028313516183
0.026179938779914945,-0.03490658503988659,0.6,138.3563531473476
0.026179938779914945,-0.026179938779914945,0.6,155.80045379325827
0.026179938779914945,-0.017453292519943295,0.6,177.782082268764
0.026179938779914945,-0.008726646259971648,0.6,200.85690453123797
0.026179938779914945,0.0,0.6,210.9073
0.026179938779914945,0.008726646259971648,0.6,198.38271531065223
0.026179938779914945,0.017453292519943295,0.6,178.79342578903385
0.026179938779914945,0.026179938779914945,0.6,160.54242828001233
0.026179938779914945,0.03490658503988659,0.6,142.649144134645
0.03490658503988659,-0.03490658503988659,0.6,155.98745185144045
0.03490658503988659,-0.026179938779914945,0.6,172.57209765803034
0.03490658503988659,-0.017453292519943295,0.6,190.4872433737756
0.03490658503988659,-0.008726646259971648,0.6,205.63743561315687
0.03490658503988659,0.0,0.6,210.3496
0.03490658503988659,0.008726646259971648,0.6,202.56432117676454
0.03490658503988659,0.017453292519943295,0.6,189.18441860804654
0.03490658503988659,0.026179938779914945,0.6,176.2140997608675
0.03490658503988659,0.03490658503988659,0.6,162.5217688957394
-0.03490658503988659,-0.03490658503988659,0.7,-111.42956001374878
-0.03490658503988659,-0.026179938779914945,0.7,-127.69494702603632
-0.03490658503988659,-0.017453292519943295,0.7,-143.5117180725427
-0.03490658503988659,-0.008726646259971648,0.7,-159.11812911390456
-0.03490658503988659,0.0,0.7,207.4421
-0.03490658503988659,0.008726646259971648,0.7,-161.72097329462974
-0.03490658503988659,0.017453292519943295,0.7,-144.4820465464205
-0.03490658503988659,0.026179938779914945,0.7,-124.03864535029456
-0.03490658503988659,0.03490658503988659,0.7,-104.84807172241452
-0.026179938779914945,-0.03490658503988659,0.7,-91.85761970456207
-0.026179938779914945,-0.026179938779914945,0.7,-112.0513722729641
-0.026179938779914945,-0.017453292519943295,0.7,-133.08709620257423
-0.026179938779914945,-0.008726646259971648,0.7,-155.0009878174156
-0.026179938779914945,0.0,0.7,207.975
-0.026179938779914945,0.008726646259971648,0.7,-157.08370034253744
-0.026179938779914945,0.017453292519943295,0.7,-131.93923511034143
-0.026179938779914945,0.026179938779914945,0.7,-107.28100751818073
-0.026179938779914945,0.03490658503988659,0.7,-87.08490863497005
-0.017453292519943295,-0.03490658503988659,0.7,-62.87390252164903
-0.017453292519943295,-0.026179938779914945,0.7,-84.57963171824956
-0.017453292519943295,-0.017453292519943295,0.7,-112.8584652309163
-0.017453292519943295,-0.008726646259971648,0.7,-144.77224761931734
-0.017453292519943295,0.0,0.7,208.3924
-0.017453292519943295,0.008726646259971648,0.7,-145.41446310941726
-0.017453292519943295,0.017453292519943295,0.7,-109.54566989301325
-0.017453292519943295,0.026179938779914945,0.7,-82.73107519172885
-0.017453292519943295,0.03490658503988659,0.7,-62.562779081078816
-0.008726646259971648,-0.03490658503988659,0.7,-22.156916284846112
-0.008726646259971648,-0.026179938779914945,0.7,-38.895566062584
-0.008726646259971648,-0.017453292519943295,0.7,-66.05905585348061
-0.008726646259971648,-0.008726646259971648,0.7,-113.54730375648232
-0.008726646259971648,0.0,0.7,208.6894
-0.008726646259971648,0.008726646259971648,0.7,-111.52378080896966
-0.008726646259971648,0.017453292519943295,0.7,-66.42239433957685
-0.008726646259971648,0.026179938779914945,0.7,-41.161450582701164
-0.008726646259971648,0.03490658503988659,0.7,-25.932404084870605
0.0,-0.03490658503988659,0.7,27.72280172426161
0.0,-0.026179938779914945,0.7,25.904520125021605
0.0,-0.017453292519943295,0.7,23.654196802470874
0.0,-0.008726646259971648,0.7,21.329787796112612
0.0,0.0,0.7,208.8384
0.0,0.008726646259971648,0.7,19.577754510711877
0.0,0.017453292519943295,0.7,19.592115571359003
0.0,0.026179938779914945,0.7,20.0236360479229
0.0,0.03490658503988659,0.7,20.834600388115195
0.008726646259971648,-0.03490658503988659,0.7,74.48980619724742
0.008726646259971648,-0.026179938779914945,0.7,87.08960675564566
0.008726646259971648,-0.017453292519943295,0.7,109.66860674386714
0.008726646259971648,-0.008726646259971648,0.7,152.43122311960184
0.008726646259971648,0.0,0.7,208.6894
0.008726646259971648,0.008726646259971648,0.7,154.4548460633068
0.008726646259971648,0.017453292519943295,0.7,109.30526824254096
0.008726646259971648,0.026179938779914945,0.7,84.82372221268508
0.008726646259971648,0.03490658503988659,0.7,70.71431839722293
0.017453292519943295,-0.03490658503988659,0.7,111.12018119345562
0.017453292519943295,-0.026179938779914945,0.7,128.65923136467336
0.017453292519943295,-0.017453292519943295,0.7,152.79188225161496
0.017453292519943295,-0.008726646259971648,0.7,186.32190542004943
0.017453292519943295,0.0,0.7,208.3924
0.017453292519943295,0.008726646259971648,0.7,185.67968992994952
0.017453292519943295,0.017453292519943295,0.7,156.10467761997666
0.017453292519943295,0.026179938779914945,0.7,130.50778789119403
0.017453292519943295,0.03490658503988659,0.7,111.43130469493386
0.026179938779914945,-0.03490658503988659,0.7,135.64231074734684
0.026179938779914945,-0.026179938779914945,0.7,153.20916369112524
0.026179938779914945,-0.017453292519943295,0.7,175.18544749940176
0.026179938779914945,-0.008726646259971648,0.7,197.99124264936194
0.026179938779914945,0.0,0.7,207.975
0.026179938779914945,0.008726646259971648,0.7,195.90853012424006
0.026179938779914945,0.017453292519943295,0.7,176.3333085916346
0.026179938779914945,0.026179938779914945,0.7,157.97952837738535
0.026179938779914945,0.03490658503988659,0.7,140.41502172558265
0.03490658503988659,-0.03490658503988659,0.7,153.40547383479134
0.03490658503988659,-0.026179938779914945,0.7,169.96680152323907
0.03490658503988659,-0.017453292519943295,0.7,187.72815895071133
0.03490658503988659,-0.008726646259971648,0.7,202.62851557099907
0.03490658503988659,0.0,0.7,207.4421
0.03490658503988659,0.008726646259971648,0.7,200.02567139027389
0.03490658503988659,0.017453292519943295,0.7,186.75793046160305
0.03490658503988659,0.026179938779914945,0.7,173.62310319898083
0.03490658503988659,0.03490658503988659,0.7,159.98696212612558
-0.03490658503988659,-0.03490658503988659,0.8,-112.49071259060902
-0.03490658503988659,-0.026179938779914945,0.8,-128.99514412622668
-0.03490658503988659,-0.017453292519943295,0.8,-145.0572273529236
-0.03490658503988659,-0.008726646259971648,0.8,-160.71925757717102
-0.03490658503988659,0.0,0.8,208.8554
-0.03490658503988659,0.008726646259971648,0.8,-162.99794874855172
-0.03490658503988659,0.017453292519943295,0.8,-145.76961262825228
-0.03490658503988659,0.026179938779914945,0.8,-125.23031227916745
-0.03490658503988659,0.03490658503988659,0.8,-105.86185317407407
-0.026179938779914945,-0.03490658503988659,0.8,-92.70102421978616
-0.026179938779914945,-0.026179938779914945,0.8,-113.1188405571077
-0.026179938779914945,-0.017453292519943295,0.8,-134.49129040579808
-0.026179938779914945,-0.008726646259971648,0.8,-156.5885558065138
-0.026179938779914945,0.0,0.8,209.363
-0.026179938779914945,0.008726646259971648,0.8,-158.41383691253253
-0.026179938779914945,0.017453292519943295,0.8,-133.21698097084553
-0.026179938779914945,0.026179938779914945,0.8,-108.32008553429503
-0.026179938779914945,0.03490658503988659,0.8,-87.84543697924971
-0.017453292519943295,-0.03490658503988659,0.8,-63.46313844662797
-0.017453292519943295,-0.026179938779914945,0.8,-85.3210692464435
-0.017453292519943295,-0.017453292519943295,0.8,-113.93232931443482
-0.017453292519943295,-0.008726646259971648,0.8,-146.29585261141253
-0.017453292519943295,0.0,0.8,209.7629
-0.017453292519943295,0.008726646259971648,0.8,-146.7984900176485
-0.017453292519943295,0.017453292519943295,0.8,-110.60423627633726
-0.017453292519943295,0.026179938779914945,0.8,-83.37339756077273
-0.017453292519943295,0.03490658503988659,0.8,-62.912309092245955
-0.008726646259971648,-0.03490658503988659,0.8,-22.5587625635281
-0.008726646259971648,-0.026179938779914945,0.8,-39.27344205057705
-0.008726646259971648,-0.017453292519943295,0.8,-66.57998836585877
-0.008726646259971648,-0.008726646259971648,0.8,-114.62584487420065
-0.008726646259971648,0.0,0.8,210.0496
-0.008726646259971648,0.008726646259971648,0.8,-112.59612216276498
-0.008726646259971648,0.017453292519943295,0.8,-66.81916610013903
-0.008726646259971648,0.026179938779914945,0.8,-41.25388184416265
-0.008726646259971648,0.03490658503988659,0.8,-25.845245370704216
0.0,-0.03490658503988659,0.8,27.364520112775264
0.0,-0.026179938779914945,0.8,25.617118644091136
0.0,-0.017453292519943295,0.8,23.45212758327977
0.0,-0.008726646259971648,0.8,21.225291775152407
0.0,0.0,0.8,210.1947
0.0,0.008726646259971648,0.8,19.68985024228737
0.0,0.017453292519943295,0.8,19.813081911988565
0.0,0.026179938779914945,0.8,20.34762498694748
0.0,0.03490658503988659,0.8,21.251546241147565
0.008726646259971648,-0.03490658503988659,0.8,74.46131172462705
0.008726646259971648,-0.026179938779914945,0.8,87.21862547520125
0.008726646259971648,-0.017453292519943295,0.8,110.08437559540737
0.008726646259971648,-0.008726646259971648,0.8,153.51126418020476
0.008726646259971648,0.0,0.8,210.0496
0.008726646259971648,0.008726646259971648,0.8,155.54098689164042
0.008726646259971648,0.017453292519943295,0.8,109.8451978611271
0.008726646259971648,0.026179938779914945,0.8,85.23808571588317
0.008726646259971648,0.03490658503988659,0.8,71.17482891745092
0.017453292519943295,-0.03490658503988659,0.8,111.5283754461688
0.017453292519943295,-0.026179938779914945,0.8,129.33804122607887
0.017453292519943295,-0.017453292519943295,0.8,153.86944577160563
0.017453292519943295,-0.008726646259971648,0.8,187.71363203508832
0.017453292519943295,0.0,0.8,209.7629
0.017453292519943295,0.008726646259971648,0.8,187.21089461743009
0.017453292519943295,0.017453292519943295,0.8,157.1975388097032
0.017453292519943295,0.026179938779914945,0.8,131.28581283179705
0.017453292519943295,0.03490658503988659,0.8,112.0792048005508
0.026179938779914945,-0.03490658503988659,0.8,136.46150333317252
0.026179938779914945,-0.026179938779914945,0.8,154.28472919960114
0.026179938779914945,-0.017453292519943295,0.8,176.48219046611388
0.026179938779914945,-0.008726646259971648,0.8,199.3289789299723
0.026179938779914945,0.0,0.8,209.363
0.026179938779914945,0.008726646259971648,0.8,197.503697846797
0.026179938779914945,0.017453292519943295,0.8,177.75649990106643
0.026179938779914945,0.026179938779914945,0.8,159.0834842224138
0.026179938779914945,0.03490658503988659,0.8,141.31709057370898
0.03490658503988659,-0.03490658503988659,0.8,154.47791952799687
0.03490658503988659,-0.026179938779914945,0.8,171.19495594447355
0.03490658503988659,-0.017453292519943295,0.8,189.0348221235206
0.03490658503988659,-0.008726646259971648,0.8,203.91309073553631
0.03490658503988659,0.0,0.8,208.8554
0.03490658503988659,0.008726646259971648,0.8,201.6343995946108
0.03490658503988659,0.017453292519943295,0.8,188.3223368634224
0.03490658503988659,0.026179938779914945,0.8,174.9597877915328
0.03490658503988659,0.03490658503988659,0.8,161.10677894453184
-0.03490658503988659,-0.03490658503988659,0.9,-112.33583274287729
-0.03490658503988659,-0.026179938779914945,0.9,-129.10821126380733
-0.03490658503988659,-0.017453292519943295,0.9,-145.53766264517012
-0.03490658503988659,-0.008726646259971648,0.9,-161.3200229076826
-0.03490658503988659,0.0,0.9,210.7364
-0.03490658503988659,0.008726646259971648,0.9,-163.22176753335043
-0.03490658503988659,0.017453292519943295,0.9,-145.9682794331858
-0.03490658503988659,0.026179938779914945,0.9,-125.2690950583565
-0.03490658503988659,0.03490658503988659,0.9,-105.64121340992446
-0.026179938779914945,-0.03490658503988659,0.9,-92.38417515812371
-0.026179938779914945,-0.026179938779914945,0.9,-112.9682013506564
-0.026179938779914945,-0.017453292519943295,0.9,-134.78006199876955
-0.026179938779914945,-0.008726646259971648,0.9,-157.1753135312741
-0.026179938779914945,0.0,0.9,211.2229
-0.026179938779914945,0.008726646259971648,0.9,-158.69407145047728
-0.026179938779914945,0.017453292519943295,0.9,-133.37570241362852
-0.026179938779914945,0.026179938779914945,0.9,-108.12686092579976
-0.026179938779914945,0.03490658503988659,0.9,-87.2549838517875
-0.017453292519943295,-0.03490658503988659,0.9,-63.036388396813045
-0.017453292519943295,-0.026179938779914945,0.9,-84.89254020009922
-0.017453292519943295,-0.017453292519943295,0.9,-113.78703367842817
-0.017453292519943295,-0.008726646259971648,0.9,-146.7872983043119
-0.017453292519943295,0.0,0.9,211.6081
-0.017453292519943295,0.008726646259971648,0.9,-147.11989569008895
-0.017453292519943295,0.017453292519943295,0.9,-110.43334453933461
-0.017453292519943295,0.026179938779914945,0.9,-82.61762853850405
-0.017453292519943295,0.03490658503988659,0.9,-61.78234406835454
-0.008726646259971648,-0.03490658503988659,0.9,-22.2261630869662
-0.008726646259971648,-0.026179938779914945,0.9,-38.72376668840476
-0.008726646259971648,-0.017453292519943295,0.9,-65.954147445394
-0.008726646259971648,-0.008726646259971648,0.9,-114.484495904041
-0.008726646259971648,0.0,0.9,211.8858
-0.008726646259971648,0.008726646259971648,0.9,-112.44187368379782
-0.008726646259971648,0.017453292519943295,0.9,-65.81650652477957
-0.008726646259971648,0.026179938779914945,0.9,-39.939035936494335
-0.008726646259971648,0.03490658503988659,0.9,-24.334275240014897
0.0,-0.03490658503988659,0.9,27.358423828730448
0.0,-0.026179938779914945,0.9,25.770466077742384
0.0,-0.017453292519943295,0.9,23.785776759153453
0.0,-0.008726646259971648,0.9,21.756471548684097
0.0,0.0,0.9,212.0269
0.0,0.008726646259971648,0.9,20.652913570390474
0.0,0.017453292519943295,0.9,20.992202298886497
0.0,0.026179938779914945,0.9,21.732150382038625
0.0,0.03490658503988659,0.9,22.824787281041022
0.008726646259971648,-0.03490658503988659,0.9,74.51748634978637
0.008726646259971648,-0.026179938779914945,0.9,87.44175236200785
0.008726646259971648,-0.017453292519943295,0.9,110.59448558281952
0.008726646259971648,-0.008726646259971648,0.9,154.8512588028724
0.008726646259971648,0.0,0.9,211.8858
0.008726646259971648,0.008726646259971648,0.9,156.8938810231156
0.008726646259971648,0.017453292519943295,0.9,110.73212650343395
0.008726646259971648,0.026179938779914945,0.9,86.22648311391826
0.008726646259971648,0.03490658503988659,0.9,72.40937419673769
0.017453292519943295,-0.03490658503988659,0.9,111.96555517812602
0.017453292519943295,-0.026179938779914945,0.9,130.12024499828502
0.017453292519943295,-0.017453292519943295,0.9,155.21132359737456
0.017453292519943295,-0.008726646259971648,0.9,189.52918081297122
0.017453292519943295,0.0,0.9,211.6081
0.017453292519943295,0.008726646259971648,0.9,189.19668342338647
0.017453292519943295,0.017453292519943295,0.9,158.56501273646813
0.017453292519943295,0.026179938779914945,0.9,132.3951566598802
0.017453292519943295,0.03490658503988659,0.9,113.21959950658452
0.026179938779914945,-0.03490658503988659,0.9,137.43819496155896
0.026179938779914945,-0.026179938779914945,0.9,155.62947738558077
0.026179938779914945,-0.017453292519943295,0.9,178.15368147166848
0.026179938779914945,-0.008726646259971648,0.9,201.10345656955184
0.026179938779914945,0.0,0.9,211.2228
0.026179938779914945,0.008726646259971648,0.9,199.58469865034868
0.026179938779914945,0.017453292519943295,0.9,179.558141041579
0.026179938779914945,0.026179938779914945,0.9,160.4709177076466
0.026179938779914945,0.03490658503988659,0.9,142.5674862069779
0.03490658503988659,-0.03490658503988659,0.9,155.82442451969595
0.03490658503988659,-0.026179938779914945,0.9,172.77181148387
0.03490658503988659,-0.017453292519943295,0.9,190.7462584912258
0.03490658503988659,-0.008726646259971648,0.9,205.63115262196982
0.03490658503988659,0.0,0.9,210.7363
0.03490658503988659,0.008726646259971648,0.9,203.7294080267572
0.03490658503988659,0.017453292519943295,0.9,190.31564170321008
0.03490658503988659,0.026179938779914945,0.9,176.61092768932085
0.03490658503988659,0.03490658503988659,0.9,162.51904385264876
-0.03490658503988659,-0.03490658503988659,1,-110.9692825482726
-0.03490658503988659,-0.026179938779914945,1,-128.15253738071445
-0.03490658503988659,-0.017453292519943295,1,-145.03783305700756
-0.03490658503988659,-0.008726646259971648,1,-160.90211218363083
-0.03490658503988659,0.0,1,214.0155
-0.03490658503988659,0.008726646259971648,1,-161.8262504468078
-0.03490658503988659,0.017453292519943295,1,-144.45572770369353
-0.03490658503988659,0.026179938779914945,1,-123.32460863754244
-0.03490658503988659,0.03490658503988659,1,-103.07459471023526
-0.026179938779914945,-0.03490658503988659,1,-90.80936419054117
-0.026179938779914945,-0.026179938779914945,1,-111.70248306472907
-0.026179938779914945,-0.017453292519943295,1,-134.12222518924648
-0.026179938779914945,-0.008726646259971648,1,-156.78817456600643
-0.026179938779914945,0.0,1,214.4659
-0.026179938779914945,0.008726646259971648,1,-157.49659186357312
-0.026179938779914945,0.017453292519943295,1,-131.92739773155154
-0.026179938779914945,0.026179938779914945,1,-106.00173723759097
-0.026179938779914945,0.03490658503988659,1,-84.31762188924122
-0.017453292519943295,-0.03490658503988659,1,-61.27508090070067
-0.017453292519943295,-0.026179938779914945,1,-83.28286045766552
-0.017453292519943295,-0.017453292519943295,1,-112.65390187147057
-0.017453292519943295,-0.008726646259971648,1,-146.37302707069492
-0.017453292519943295,0.0,1,214.8286
-0.017453292519943295,0.008726646259971648,1,-146.1257914959649
-0.017453292519943295,0.017453292519943295,1,-108.71150240946892
-0.017453292519943295,0.026179938779914945,1,-79.90421932462682
-0.017453292519943295,0.03490658503988659,1,-58.29025015349164
-0.008726646259971648,-0.03490658503988659,1,-20.36879113740075
-0.008726646259971648,-0.026179938779914945,1,-36.840179498914566
-0.008726646259971648,-0.017453292519943295,1,-64.2313189275394
-0.008726646259971648,-0.008726646259971648,1,-113.46261022479749
-0.008726646259971648,0.0,1,215.0954
-0.008726646259971648,0.008726646259971648,1,-111.06560149902036
-0.008726646259971648,0.017453292519943295,1,-63.209747018301584
-0.008726646259971648,0.026179938779914945,1,-36.633740345313534
-0.008726646259971648,0.03490658503988659,1,-20.43563753608052
0.0,-0.03490658503988659,1,29.038799565280357
0.0,-0.026179938779914945,1,27.49877362689262
0.0,-0.017453292519943295,1,25.550307971565456
0.0,-0.008726646259971648,1,23.592801624199137
0.0,0.0,1,215.2348
0.0,0.008726646259971648,1,23.195316759781132
0.0,0.017453292519943295,1,24.02344055629213
0.0,0.026179938779914945,1,25.285732240861734
0.0,0.03490658503988659,1,26.91149625088751
0.008726646259971648,-0.03490658503988659,1,76.38593335224839
0.008726646259971648,-0.026179938779914945,1,89.41824621306789
0.008726646259971648,-0.017453292519943295,1,112.78349554615919
0.008726646259971648,-0.008726646259971648,1,157.85371988300062
0.008726646259971648,0.0,1,215.0954
0.008726646259971648,0.008726646259971648,1,160.25062861258544
0.008726646259971648,0.017453292519943295,1,113.80506745539698
0.008726646259971648,0.026179938779914945,1,89.62468536666893
0.008726646259971648,0.03490658503988659,1,76.31908695356861
0.017453292519943295,-0.03490658503988659,1,114.24064590874221
0.017453292519943295,-0.026179938779914945,1,132.6886252266487
0.017453292519943295,-0.017453292519943295,1,158.2852509373265
0.017453292519943295,-0.008726646259971648,1,192.9138098837529
0.017453292519943295,0.0,1,214.8286
0.017453292519943295,0.008726646259971648,1,193.16114545467516
0.017453292519943295,0.017453292519943295,1,162.22775038409765
0.017453292519943295,0.026179938779914945,1,136.06736632541987
0.017453292519943295,0.03490658503988659,1,117.22537671686854
0.026179938779914945,-0.03490658503988659,1,140.26801764449178
0.026179938779914945,-0.026179938779914945,1,158.78614313961282
0.026179938779914945,-0.017453292519943295,1,181.50114625940913
0.026179938779914945,-0.008726646259971648,1,204.2846102513611
0.026179938779914945,0.0,1,214.4659
0.026179938779914945,0.008726646259971648,1,203.5761929537944
0.026179938779914945,0.017453292519943295,1,183.695973671419
0.026179938779914945,0.026179938779914945,1,164.48698893248346
0.026179938779914945,0.03490658503988659,1,146.75966000670903
0.03490658503988659,-0.03490658503988659,1,159.0248905264031
0.03490658503988659,-0.026179938779914945,1,176.1090145395643
0.03490658503988659,-0.017453292519943295,1,194.02947623155112
0.03490658503988659,-0.008726646259971648,1,208.61436883078807
0.03490658503988659,0.0,1,214.0155
0.03490658503988659,0.008726646259971648,1,207.6901305714188
0.03490658503988659,0.017453292519943295,1,194.6114816000956
0.03490658503988659,0.026179938779914945,1,180.9370432484688
0.03490658503988659,0.03490658503988659,1,166.91957836444044
