alpha,beta,mach,CDp [1/rad]
0.0,-0.008726646259971648,0.01,0.003548209333638842
0.0,0.0,0.01,-0.0
0.0,0.008726646259971648,0.01,0.003548209333638842
0.0,0.017453292519943295,0.01,0.013509907823101167
0.0,0.026179938779914945,0.01,0.02810357170333262
0.0,0.03490658503988659,0.01,0.044577127138104494
0.008726646259971648,-0.03490658503988659,0.01,0.04380706623573226
0.008726646259971648,-0.026179938779914945,0.01,0.029022727184172294
0.008726646259971648,-0.017453292519943295,0.01,0.01582638214085474
0.008726646259971648,-0.008726646259971648,0.01,0.006759445705100176
0.008726646259971648,0.0,0.01,0.003548209333638842
0.008726646259971648,0.008726646259971648,0.01,0.006759445705100176
0.008726646259971648,0.017453292519943295,0.01,0.01583772550726925
0.008726646259971648,0.026179938779914945,0.01,0.029061114570501808
0.008726646259971648,0.03490658503988659,0.01,0.04388469678440802
0.017453292519943295,-0.03490658503988659,0.01,0.04237262629703078
0.017453292519943295,-0.026179938779914945,0.01,0.03155310058433666
0.017453292519943295,-0.017453292519943295,0.01,0.02229898669439437
0.017453292519943295,-0.008726646259971648,0.01,0.015837678001538603
0.017453292519943295,0.0,0.01,0.013509907823101167
0.017453292519943295,0.008726646259971648,0.01,0.015826333904118806
0.017453292519943295,0.017453292519943295,0.01,0.02229898669439437
0.017453292519943295,0.026179938779914945,0.01,0.03159584944445905
0.017453292519943295,0.03490658503988659,0.01,0.042491251097335925
0.026179938779914945,-0.03490658503988659,0.01,0.04156005608966857
0.026179938779914945,-0.026179938779914945,0.01,0.03568877083952747
0.026179938779914945,-0.017453292519943295,0.01,0.03159519369467388
0.026179938779914945,-0.008726646259971648,0.01,0.029060850274076264
0.026179938779914945,0.0,0.01,0.02810357170333262
0.026179938779914945,0.008726646259971648,0.01,0.029022455710838557
0.026179938779914945,0.017453292519943295,0.01,0.03155243925265939
0.026179938779914945,0.026179938779914945,0.01,0.03568877083952747
0.026179938779914945,0.03490658503988659,0.01,0.04165687358994988
0.03490658503988659,-0.03490658503988659,0.01,0.042738861814420215
0.03490658503988659,-0.026179938779914945,0.01,0.04165383866822518
0.03490658503988659,-0.017453292519943295,0.01,0.04248873929835595
0.03490658503988659,-0.008726646259971648,0.01,0.04388387243186383
0.03490658503988659,0.0,0.01,0.044577127138104494
0.03490658503988659,0.008726646259971648,0.01,0.04380621264525383
0.03490658503988659,0.017453292519943295,0.01,0.04237007675557721
0.03490658503988659,0.026179938779914945,0.01,0.04155700203175871
0.03490658503988659,0.03490658503988659,0.01,0.042738861814420215
-0.03490658503988659,-0.03490658503988659,0.1,0.04286446173485443
-0.03490658503988659,-0.026179938779914945,0.1,0.04167127340084716
-0.03490658503988659,-0.017453292519943295,0.1,0.04247825297034535
-0.03490658503988659,-0.008726646259971648,0.1,0.04391439776296298
-0.03490658503988659,0.0,0.1,0.04468182562821199
-0.03490658503988659,0.008726646259971648,0.1,0.04399205754957299
-0.03490658503988659,0.017453292519943295,0.1,0.04259866075376781
-0.03490658503988659,0.026179938779914945,0.1,0.04176811003731363
-0.03490658503988659,0.03490658503988659,0.1,0.04286446173485443
-0.026179938779914945,-0.03490658503988659,0.1,0.04177115173498935
-0.026179938779914945,-0.026179938779914945,0.1,0.035777757214457355
-0.026179938779914945,-0.017453292519943295,0.1,0.031629217414890484
-0.026179938779914945,-0.008726646259971648,0.1,0.02909313151106232
-0.026179938779914945,0.0,0.1,0.0281690140741023
-0.026179938779914945,0.008726646259971648,0.1,0.029130653420750184
-0.026179938779914945,0.017453292519943295,0.1,0.0316737170975487
-0.026179938779914945,0.026179938779914945,0.1,0.035777757214457355
-0.026179938779914945,0.03490658503988659,0.1,0.041671718134506215
-0.017453292519943295,-0.03490658503988659,0.1,0.04259943315835494
-0.017453292519943295,-0.026179938779914945,0.1,0.03167437444185654
-0.017453292519943295,-0.017453292519943295,0.1,0.02235133992657717
-0.017453292519943295,-0.008726646259971648,0.1,0.01586385561439329
-0.017453292519943295,0.0,0.1,0.013544812635975734
-0.017453292519943295,0.008726646259971648,0.1,0.015875199711813087
-0.017453292519943295,0.017453292519943295,0.1,0.02235133992657717
-0.017453292519943295,0.026179938779914945,0.1,0.03162988093914081
-0.017453292519943295,0.03490658503988659,0.1,0.0424808083580498
-0.008726646259971648,-0.03490658503988659,0.1,0.043992883762327024
-0.008726646259971648,-0.026179938779914945,0.1,0.029130918713837793
-0.008726646259971648,-0.017453292519943295,0.1,0.015875247483339686
-0.008726646259971648,-0.008726646259971648,0.1,0.006775153169945491
-0.008726646259971648,0.0,0.1,0.0035578085226870533
-0.008726646259971648,0.008726646259971648,0.1,0.006775153169945491
-0.008726646259971648,0.017453292519943295,0.1,0.015863904116925176
-0.008726646259971648,0.026179938779914945,0.1,0.029093403682021547
-0.008726646259971648,0.03490658503988659,0.1,0.043915253213651244
0.0,-0.03490658503988659,0.1,0.04468182562821199
0.0,-0.026179938779914945,0.1,0.0281690140741023
0.0,-0.017453292519943295,0.1,0.013544812635975734
0.0,-0.008726646259971648,0.1,0.0035578085226870533
0.0,0.0,0.1,-0.0
0.0,0.008726646259971648,0.1,0.0035578085226870533
0.0,0.017453292519943295,0.1,0.013544812635975734
0.0,0.026179938779914945,0.1,0.0281690140741023
0.0,0.03490658503988659,0.1,0.04468182562821199
0.008726646259971648,-0.03490658503988659,0.1,0.043915253213651244
0.008726646259971648,-0.026179938779914945,0.1,0.029093403682021547
0.008726646259971648,-0.017453292519943295,0.1,0.015863904116925176
0.008726646259971648,-0.008726646259971648,0.1,0.006775153169945491
0.008726646259971648,0.0,0.1,0.0035578085226870533
0.008726646259971648,0.008726646259971648,0.1,0.006775153169945491
0.008726646259971648,0.017453292519943295,0.1,0.015875247483339686
0.008726646259971648,0.026179938779914945,0.1,0.029130918713837793
0.008726646259971648,0.03490658503988659,0.1,0.043992883762327024
0.017453292519943295,-0.03490658503988659,0.1,0.0424808083580498
0.017453292519943295,-0.026179938779914945,0.1,0.03162988093914081
0.017453292519943295,-0.017453292519943295,0.1,0.02235133992657717
0.017453292519943295,-0.008726646259971648,0.1,0.015875199711813087
0.017453292519943295,0.0,0.1,0.013544812635975734
0.017453292519943295,0.008726646259971648,0.1,0.01586385561439329
0.017453292519943295,0.017453292519943295,0.1,0.02235133992657717
0.017453292519943295,0.026179938779914945,0.1,0.03167437444185654
0.017453292519943295,0.03490658503988659,0.1,0.04259943315835494
0.026179938779914945,-0.03490658503988659,0.1,0.041671718134506215
0.026179938779914945,-0.026179938779914945,0.1,0.035777757214457355
0.026179938779914945,-0.017453292519943295,0.1,0.0316737170975487
0.026179938779914945,-0.008726646259971648,0.1,0.029130653420750184
0.026179938779914945,0.0,0.1,0.0281690140741023
0.026179938779914945,0.008726646259971648,0.1,0.02909313151106232
0.026179938779914945,0.017453292519943295,0.1,0.031629217414890484
0.026179938779914945,0.026179938779914945,0.1,0.035777757214457355
0.026179938779914945,0.03490658503988659,0.1,0.04177115173498935
0.03490658503988659,-0.03490658503988659,0.1,0.04286446173485443
0.03490658503988659,-0.026179938779914945,0.1,0.04176811003731363
0.03490658503988659,-0.017453292519943295,0.1,0.04259866075376781
0.03490658503988659,-0.008726646259971648,0.1,0.04399205754957299
0.03490658503988659,0.0,0.1,0.04468182562821199
0.03490658503988659,0.008726646259971648,0.1,0.04391439776296298
0.03490658503988659,0.017453292519943295,0.1,0.04247825297034535
0.03490658503988659,0.026179938779914945,0.1,0.041668655706016376
0.03490658503988659,0.03490658503988659,0.1,0.04286446173485443
-0.03490658503988659,-0.03490658503988659,0.2,0.04293075164474179
-0.03490658503988659,-0.026179938779914945,0.2,0.04172360922519024
-0.03490658503988659,-0.017453292519943295,0.2,0.04252885112801868
-0.03490658503988659,-0.008726646259971648,0.2,0.04396412785148406
-0.03490658503988659,0.0,0.2,0.04473068492359549
-0.03490658503988659,0.008726646259971648,0.2,0.044041787638094076
-0.03490658503988659,0.017453292519943295,0.2,0.042647513670797416
-0.03490658503988659,0.026179938779914945,0.2,0.0418230635564875
-0.03490658503988659,0.03490658503988659,0.2,0.04293074951875874
-0.026179938779914945,-0.03490658503988659,0.2,0.04182611163204147
-0.026179938779914945,-0.026179938779914945,0.2,0.035819633155600834
-0.026179938779914945,-0.017453292519943295,0.2,0.03166673387568417
-0.026179938779914945,-0.008726646259971648,0.2,0.02912890555520285
-0.026179938779914945,0.0,0.2,0.02820566180173332
-0.026179938779914945,0.008726646259971648,0.2,0.029166427464890718
-0.026179938779914945,0.017453292519943295,0.2,0.03170948831769866
-0.026179938779914945,0.026179938779914945,0.2,0.035819633155600834
-0.026179938779914945,0.03490658503988659,0.2,0.041726678031558335
-0.017453292519943295,-0.03490658503988659,0.2,0.04265003503653904
-0.017453292519943295,-0.026179938779914945,0.2,0.031710147655368594
-0.017453292519943295,-0.017453292519943295,0.2,0.022375771434929144
-0.017453292519943295,-0.008726646259971648,0.2,0.01588479797049576
-0.017453292519943295,0.0,0.2,0.013564010283056746
-0.017453292519943295,0.008726646259971648,0.2,0.01589614206791556
-0.017453292519943295,0.017453292519943295,0.2,0.022375771434929144
-0.017453292519943295,0.026179938779914945,0.2,0.031667398795246215
-0.017453292519943295,0.03490658503988659,0.2,0.042529666058743615
-0.008726646259971648,-0.03490658503988659,0.2,0.04404261517966339
-0.008726646259971648,-0.026179938779914945,0.2,0.029166693455664548
-0.008726646259971648,-0.017453292519943295,0.2,0.01589618997233887
-0.008726646259971648,-0.008726646259971648,0.2,0.0067856248131757
-0.008726646259971648,0.0,0.2,0.0035630444439860775
-0.008726646259971648,0.008726646259971648,0.2,0.0067856248131757
-0.008726646259971648,0.017453292519943295,0.2,0.01588484660592436
-0.008726646259971648,0.026179938779914945,0.2,0.029129178423848302
-0.008726646259971648,0.03490658503988659,0.2,0.04396498463098762
0.0,-0.03490658503988659,0.2,0.04473068492359549
0.0,-0.026179938779914945,0.2,0.02820566180173332
0.0,-0.017453292519943295,0.2,0.013562265042413018
0.0,-0.008726646259971648,0.2,0.0035630444439860775
0.0,0.0,0.2,-0.0
0.0,0.008726646259971648,0.2,0.0035630444439860775
0.0,0.017453292519943295,0.2,0.013564010283056746
0.0,0.026179938779914945,0.2,0.02820566180173332
0.0,0.03490658503988659,0.2,0.04473068492359549
0.008726646259971648,-0.03490658503988659,0.2,0.04396498463098762
0.008726646259971648,-0.026179938779914945,0.2,0.029129178423848302
0.008726646259971648,-0.017453292519943295,0.2,0.01588484660592436
0.008726646259971648,-0.008726646259971648,0.2,0.0067856248131757
0.008726646259971648,0.0,0.2,0.0035630444439860775
0.008726646259971648,0.008726646259971648,0.2,0.0067856248131757
0.008726646259971648,0.017453292519943295,0.2,0.01589618997233887
0.008726646259971648,0.026179938779914945,0.2,0.029166693455664548
0.008726646259971648,0.03490658503988659,0.2,0.04404261517966339
0.017453292519943295,-0.03490658503988659,0.2,0.0425314102362339
0.017453292519943295,-0.026179938779914945,0.2,0.03166478110041543
0.017453292519943295,-0.017453292519943295,0.2,0.022375771434929144
0.017453292519943295,-0.008726646259971648,0.2,0.01589614206791556
0.017453292519943295,0.0,0.2,0.013562265042413018
0.017453292519943295,0.008726646259971648,0.2,0.01588479797049576
0.017453292519943295,0.017453292519943295,0.2,0.022375771434929144
0.017453292519943295,0.026179938779914945,0.2,0.031710147655368594
0.017453292519943295,0.03490658503988659,0.2,0.04265003503653904
0.026179938779914945,-0.03490658503988659,0.2,0.041726678031558335
0.026179938779914945,-0.026179938779914945,0.2,0.035819633155600834
0.026179938779914945,-0.017453292519943295,0.2,0.03170948831769866
0.026179938779914945,-0.008726646259971648,0.2,0.029166427464890718
0.026179938779914945,0.0,0.2,0.02820566180173332
0.026179938779914945,0.008726646259971648,0.2,0.02912890555520285
0.026179938779914945,0.017453292519943295,0.2,0.03166411657954098
0.026179938779914945,0.026179938779914945,0.2,0.035819633155600834
0.026179938779914945,0.03490658503988659,0.2,0.04182611163204147
0.03490658503988659,-0.03490658503988659,0.2,0.042927261695071536
0.03490658503988659,-0.026179938779914945,0.2,0.04181957480273585
0.03490658503988659,-0.017453292519943295,0.2,0.042647513670797416
0.03490658503988659,-0.008726646259971648,0.2,0.044041787638094076
0.03490658503988659,0.0,0.2,0.04473068492359549
0.03490658503988659,0.008726646259971648,0.2,0.04396412785148406
0.03490658503988659,0.017453292519943295,0.2,0.04252885112801868
0.03490658503988659,0.026179938779914945,0.2,0.04172360922519024
0.03490658503988659,0.03490658503988659,0.2,0.04293075164474179
-0.03490658503988659,-0.03490658503988659,0.3,0.04296215056185882
-0.03490658503988659,-0.026179938779914945,0.3,0.04174367068877934
-0.03490658503988659,-0.017453292519943295,0.3,0.0425462971555353
-0.03490658503988659,-0.008726646259971648,0.3,0.043987683915419844
-0.03490658503988659,0.0,0.3,0.044755114571287245
-0.03490658503988659,0.008726646259971648,0.3,0.044065343702029865
-0.03490658503988659,0.017453292519943295,0.3,0.04266495969831403
-0.03490658503988659,0.026179938779914945,0.3,0.04183701857149415
-0.03490658503988659,0.03490658503988659,0.3,0.04296215056185882
-0.026179938779914945,-0.03490658503988659,0.3,0.041840071430722464
-0.026179938779914945,-0.026179938779914945,0.3,0.0358301021408867
-0.026179938779914945,-0.017453292519943295,0.3,0.031677203060256905
-0.026179938779914945,-0.008726646259971648,0.3,0.029146356067751938
-0.026179938779914945,0.0,0.3,0.02822660336037962
-0.026179938779914945,0.008726646259971648,0.3,0.02918475063098964
-0.026179938779914945,0.017453292519943295,0.3,0.03172257479841459
-0.026179938779914945,0.026179938779914945,0.3,0.0358301021408867
-0.026179938779914945,0.03490658503988659,0.3,0.04174325393044116
-0.017453292519943295,-0.03490658503988659,0.3,0.04266748637957997
-0.017453292519943295,-0.026179938779914945,0.3,0.03172323612952253
-0.017453292519943295,-0.017453292519943295,0.3,0.02238973229684456
-0.017453292519943295,-0.008726646259971648,0.3,0.015897886843377784
-0.017453292519943295,0.0,0.3,0.013576226967562844
-0.017453292519943295,0.008726646259971648,0.3,0.015909230940797582
-0.017453292519943295,0.017453292519943295,0.3,0.02238798732200943
-0.017453292519943295,0.026179938779914945,0.3,0.03167786957456936
-0.017453292519943295,0.03490658503988659,0.3,0.04254886157927484
-0.008726646259971648,-0.03490658503988659,0.3,0.04406617270540228
-0.008726646259971648,-0.026179938779914945,0.3,0.02918501731948006
-0.008726646259971648,-0.017453292519943295,0.3,0.015909279177485445
-0.008726646259971648,-0.008726646259971648,0.3,0.006790860634790806
-0.008726646259971648,0.0,0.3,0.0035674077117352643
-0.008726646259971648,0.008726646259971648,0.3,0.006790860634790806
-0.008726646259971648,0.017453292519943295,0.3,0.015897935811070935
-0.008726646259971648,0.026179938779914945,0.3,0.029146629933150554
-0.008726646259971648,0.03490658503988659,0.3,0.0439885421567265
0.0,-0.03490658503988659,0.3,0.044755114571287245
0.0,-0.026179938779914945,0.3,0.02822660336037962
0.0,-0.017453292519943295,0.3,0.013576226967562844
0.0,-0.008726646259971648,0.3,0.0035674077117352643
0.0,0.0,0.3,-0.0
0.0,0.008726646259971648,0.3,0.0035674077117352643
0.0,0.017453292519943295,0.3,0.013576226967562844
0.0,0.026179938779914945,0.3,0.02822660336037962
0.0,0.03490658503988659,0.3,0.044755114571287245
0.008726646259971648,-0.03490658503988659,0.3,0.0439885421567265
0.008726646259971648,-0.026179938779914945,0.3,0.029146629933150554
0.008726646259971648,-0.017453292519943295,0.3,0.015897935811070935
0.008726646259971648,-0.008726646259971648,0.3,0.006790860634790806
0.008726646259971648,0.0,0.3,0.0035674077117352643
0.008726646259971648,0.008726646259971648,0.3,0.006790860634790806
0.008726646259971648,0.017453292519943295,0.3,0.015909279177485445
0.008726646259971648,0.026179938779914945,0.3,0.02918501731948006
0.008726646259971648,0.03490658503988659,0.3,0.04406617270540228
0.017453292519943295,-0.03490658503988659,0.3,0.04254886157927484
0.017453292519943295,-0.026179938779914945,0.3,0.03167786957456936
0.017453292519943295,-0.017453292519943295,0.3,0.022386242081365706
0.017453292519943295,-0.008726646259971648,0.3,0.015909230940797582
0.017453292519943295,0.0,0.3,0.013576226967562844
0.017453292519943295,0.008726646259971648,0.3,0.015897886843377784
0.017453292519943295,0.017453292519943295,0.3,0.02238798732200943
0.017453292519943295,0.026179938779914945,0.3,0.03172323612952253
0.017453292519943295,0.03490658503988659,0.3,0.04266748637957997
0.026179938779914945,-0.03490658503988659,0.3,0.04174674388011141
0.026179938779914945,-0.026179938779914945,0.3,0.0358301021408867
0.026179938779914945,-0.017453292519943295,0.3,0.03172257479841459
0.026179938779914945,-0.008726646259971648,0.3,0.02918475063098964
0.026179938779914945,0.0,0.3,0.02822660336037962
0.026179938779914945,0.008726646259971648,0.3,0.029146356067751938
0.026179938779914945,0.017453292519943295,0.3,0.031677203060256905
0.026179938779914945,0.026179938779914945,0.3,0.0358301021408867
0.026179938779914945,0.03490658503988659,0.3,0.041840071430722464
0.03490658503988659,-0.03490658503988659,0.3,0.04296215056185882
0.03490658503988659,-0.026179938779914945,0.3,0.04183701857149415
0.03490658503988659,-0.017453292519943295,0.3,0.04266495969831403
0.03490658503988659,-0.008726646259971648,0.3,0.044065343702029865
0.03490658503988659,0.0,0.3,0.044755114571287245
0.03490658503988659,0.008726646259971648,0.3,0.043986811261870006
0.03490658503988659,0.017453292519943295,0.3,0.0425462971555353
0.03490658503988659,0.026179938779914945,0.3,0.04174018193502768
0.03490658503988659,0.03490658503988659,0.3,0.04296215056185882
-0.03490658503988659,-0.03490658503988659,0.4,0.04277375068120749
-0.03490658503988659,-0.026179938779914945,0.4,0.04156135732636308
-0.03490658503988659,-0.017453292519943295,0.4,0.04237007250296343
-0.03490658503988659,-0.008726646259971648,0.4,0.04381580864463927
-0.03490658503988659,0.0,0.4,0.044587596987115244
-0.03490658503988659,0.008726646259971648,0.4,0.04389259577769945
-0.03490658503988659,0.017453292519943295,0.4,0.04249222446387618
-0.03490658503988659,0.026179938779914945,0.4,0.041658193962829555
-0.03490658503988659,0.03490658503988659,0.4,0.04277375068120749
-0.026179938779914945,-0.03490658503988659,0.4,0.04166124283729201
-0.026179938779914945,-0.026179938779914945,0.4,0.035678301854241604
-0.026179938779914945,-0.017453292519943295,0.4,0.031552436993369765
-0.026179938779914945,-0.008726646259971648,0.4,0.029039905857895124
-0.026179938779914945,0.0,0.4,0.02812974865164049
-0.026179938779914945,0.008726646259971648,0.4,0.02907742776758299
-0.026179938779914945,0.017453292519943295,0.4,0.03159519143538426
-0.026179938779914945,0.026179938779914945,0.4,0.035678301854241604
-0.026179938779914945,0.03490658503988659,0.4,0.0415644253370107
-0.017453292519943295,-0.03490658503988659,0.4,0.04249474742576491
-0.017453292519943295,-0.026179938779914945,0.4,0.03159585236822211
-0.017453292519943295,-0.017453292519943295,0.4,0.02230596712535208
-0.017453292519943295,-0.008726646259971648,0.4,0.01584378564602193
-0.017453292519943295,0.0,0.4,0.013532595951469635
-0.017453292519943295,0.008726646259971648,0.4,0.015855129743441727
-0.017453292519943295,0.017453292519943295,0.4,0.02230596712535208
-0.017453292519943295,0.026179938779914945,0.4,0.03155310350809972
-0.017453292519943295,0.03490658503988659,0.4,0.04237263267578953
-0.008726646259971648,-0.03490658503988659,0.4,0.043893423851371786
-0.008726646259971648,-0.026179938779914945,0.4,0.0290776943565818
-0.008726646259971648,-0.017453292519943295,0.4,0.015855177913706536
-0.008726646259971648,-0.008726646259971648,0.4,0.006769917348330387
-0.008726646259971648,0.0,0.4,0.003556935869137216
-0.008726646259971648,0.008726646259971648,0.4,0.006769917348330387
-0.008726646259971648,0.017453292519943295,0.4,0.015843834547292025
-0.008726646259971648,0.026179938779914945,0.4,0.029040179324765554
-0.008726646259971648,0.03490658503988659,0.4,0.04381666542464889
0.0,-0.03490658503988659,0.4,0.044587596987115244
0.0,-0.026179938779914945,0.4,0.02812974865164049
0.0,-0.017453292519943295,0.4,0.013532595951469635
0.0,-0.008726646259971648,0.4,0.003556935869137216
0.0,0.0,0.4,-0.0
0.0,0.008726646259971648,0.4,0.003556935869137216
0.0,0.017453292519943295,0.4,0.013532595951469635
0.0,0.026179938779914945,0.4,0.02812974865164049
0.0,0.03490658503988659,0.4,0.044587596987115244
0.008726646259971648,-0.03490658503988659,0.4,0.04381666542464889
0.008726646259971648,-0.026179938779914945,0.4,0.029040179324765554
0.008726646259971648,-0.017453292519943295,0.4,0.015843834547292025
0.008726646259971648,-0.008726646259971648,0.4,0.006769917348330387
0.008726646259971648,0.0,0.4,0.003556935869137216
0.008726646259971648,0.008726646259971648,0.4,0.006769917348330387
0.008726646259971648,0.017453292519943295,0.4,0.015855177913706536
0.008726646259971648,0.026179938779914945,0.4,0.0290776943565818
0.008726646259971648,0.03490658503988659,0.4,0.043893423851371786
0.017453292519943295,-0.03490658503988659,0.4,0.04237263267578953
0.017453292519943295,-0.026179938779914945,0.4,0.03155310350809972
0.017453292519943295,-0.017453292519943295,0.4,0.02230596712535208
0.017453292519943295,-0.008726646259971648,0.4,0.015855129743441727
0.017453292519943295,0.0,0.4,0.013532595951469635
0.017453292519943295,0.008726646259971648,0.4,0.01584378564602193
0.017453292519943295,0.017453292519943295,0.4,0.02230596712535208
0.017453292519943295,0.026179938779914945,0.4,0.03159585236822211
0.017453292519943295,0.03490658503988659,0.4,0.04249474742576491
0.026179938779914945,-0.03490658503988659,0.4,0.0415644253370107
0.026179938779914945,-0.026179938779914945,0.4,0.035678301854241604
0.026179938779914945,-0.017453292519943295,0.4,0.03159519143538426
0.026179938779914945,-0.008726646259971648,0.4,0.02907742776758299
0.026179938779914945,0.0,0.4,0.02812974865164049
0.026179938779914945,0.008726646259971648,0.4,0.029039905857895124
0.026179938779914945,0.017453292519943295,0.4,0.031552436993369765
0.026179938779914945,0.026179938779914945,0.4,0.035678301854241604
0.026179938779914945,0.03490658503988659,0.4,0.04166124283729201
0.03490658503988659,-0.03490658503988659,0.4,0.04277375068120749
0.03490658503988659,-0.026179938779914945,0.4,0.041658193962829555
0.03490658503988659,-0.017453292519943295,0.4,0.04249222446387618
0.03490658503988659,-0.008726646259971648,0.4,0.04389259577769945
0.03490658503988659,0.0,0.4,0.044587596987115244
0.03490658503988659,0.008726646259971648,0.4,0.04381580864463927
0.03490658503988659,0.017453292519943295,0.4,0.04237007250296343
0.03490658503988659,0.026179938779914945,0.4,0.04156135732636308
0.03490658503988659,0.03490658503988659,0.4,0.04277375068120749
-0.03490658503988659,-0.03490658503988659,0.5,0.042501617520266696
-0.03490658503988659,-0.026179938779914945,0.5,0.041299664650443144
-0.03490658503988659,-0.017453292519943295,0.5,0.04212231212076074
-0.03490658503988659,-0.008726646259971648,0.5,0.04357151907753598
-0.03490658503988659,0.0,0.5,0.04434679045986798
-0.03490658503988659,0.008726646259971648,0.5,0.043648306210596156
-0.03490658503988659,0.017453292519943295,0.5,0.04223922942289574
-0.03490658503988659,0.026179938779914945,0.5,0.041396501286909616
-0.03490658503988659,0.03490658503988659,0.5,0.042501617520266696
-0.026179938779914945,-0.03490658503988659,0.5,0.04139692409744906
-0.026179938779914945,-0.026179938779914945,0.5,0.035458453163238354
-0.026179938779914945,-0.017453292519943295,0.5,0.03137183226304182
-0.026179938779914945,-0.008726646259971648,0.5,0.028887210857777294
-0.026179938779914945,0.0,0.5,0.027985775435947186
-0.026179938779914945,0.008726646259971648,0.5,0.028924732767465166
-0.026179938779914945,0.017453292519943295,0.5,0.03141458670505632
-0.026179938779914945,0.026179938779914945,0.5,0.035458453163238354
-0.026179938779914945,0.03490658503988659,0.5,0.04130272269736958
-0.017453292519943295,-0.03490658503988659,0.5,0.04224174441360314
-0.017453292519943295,-0.026179938779914945,0.5,0.03141524604371309
-0.017453292519943295,-0.017453292519943295,0.5,0.022183809583592208
-0.017453292519943295,-0.008726646259971648,0.5,0.015763506437083297
-0.017453292519943295,0.0,0.5,0.013466276807007956
-0.017453292519943295,0.008726646259971648,0.5,0.01577397788095326
-0.017453292519943295,0.017453292519943295,0.5,0.022183809583592208
-0.017453292519943295,0.026179938779914945,0.5,0.0313724971835907
-0.017453292519943295,0.03490658503988659,0.5,0.042124863790788294
-0.008726646259971648,-0.03490658503988659,0.5,0.04364913176003055
-0.008726646259971648,-0.026179938779914945,0.5,0.0289249988583379
-0.008726646259971648,-0.017453292519943295,0.5,0.015774026117719563
-0.008726646259971648,-0.008726646259971648,0.5,0.006736757144768056
-0.008726646259971648,0.0,0.5,0.003540355451690305
-0.008726646259971648,0.008726646259971648,0.5,0.006736757144768056
-0.008726646259971648,0.017453292519943295,0.5,0.015763555271945527
-0.008726646259971648,0.026179938779914945,0.5,0.02888748382652165
-0.008726646259971648,0.03490658503988659,0.5,0.04357237333330766
0.0,-0.03490658503988659,0.5,0.04434679045986798
0.0,-0.026179938779914945,0.5,0.027985775435947186
0.0,-0.017453292519943295,0.5,0.013466276807007956
0.0,-0.008726646259971648,0.5,0.003540355451690305
0.0,0.0,0.5,-0.0
0.0,0.008726646259971648,0.5,0.003540355451690305
0.0,0.017453292519943295,0.5,0.013466276807007956
0.0,0.026179938779914945,0.5,0.027985775435947186
0.0,0.03490658503988659,0.5,0.04434679045986798
0.008726646259971648,-0.03490658503988659,0.5,0.04357237333330766
0.008726646259971648,-0.026179938779914945,0.5,0.02888748382652165
0.008726646259971648,-0.017453292519943295,0.5,0.015763555271945527
