alpha,beta,mach,CQ0 [-]
0.0,-0.008726646259971648,0.3,0.1387588989114906
0.0,0.0,0.3,0.0
0.0,0.008726646259971648,0.3,-0.1387588989114906
0.0,0.017453292519943295,0.3,-0.2797834013526352
0.0,0.026179938779914945,0.3,-0.42364230937767117
0.0,0.03490658503988659,0.3,-0.5711990697458168
0.008726646259971648,-0.03490658503988659,0.3,0.5731523417243578
0.008726646259971648,-0.026179938779914945,0.3,0.42520840248397535
0.008726646259971648,-0.017453292519943295,0.3,0.280861404537529
0.008726646259971648,-0.008726646259971648,0.3,0.13944722923818612
0.008726646259971648,0.0,0.3,0.0
0.008726646259971648,0.008726646259971648,0.3,-0.13944722923818612
0.008726646259971648,0.017453292519943295,0.3,-0.280861404537529
0.008726646259971648,0.026179938779914945,0.3,-0.42520840248397535
0.008726646259971648,0.03490658503988659,0.3,-0.5731523417243578
0.017453292519943295,-0.03490658503988659,0.3,0.5782121647113312
0.017453292519943295,-0.026179938779914945,0.3,0.4297061615469455
0.017453292519943295,-0.017453292519943295,0.3,0.2840949605600717
0.017453292519943295,-0.008726646259971648,0.3,0.1413145428480457
0.017453292519943295,0.0,0.3,0.0
0.017453292519943295,0.008726646259971648,0.3,-0.1413145428480457
0.017453292519943295,0.017453292519943295,0.3,-0.2840949605600717
0.017453292519943295,0.026179938779914945,0.3,-0.4297061615469455
0.017453292519943295,0.03490658503988659,0.3,-0.5782121647113312
0.026179938779914945,-0.03490658503988659,0.3,0.5859776157682615
0.026179938779914945,-0.026179938779914945,0.3,0.4363345056988899
0.026179938779914945,-0.017453292519943295,0.3,0.28918280037395877
0.026179938779914945,-0.008726646259971648,0.3,0.14395930202936477
0.026179938779914945,0.0,0.3,0.0
0.026179938779914945,0.008726646259971648,0.3,-0.14395930202936477
0.026179938779914945,0.017453292519943295,0.3,-0.28918280037395877
0.026179938779914945,0.026179938779914945,0.3,-0.4363345056988899
0.026179938779914945,0.03490658503988659,0.3,-0.5859776157682615
0.03490658503988659,-0.03490658503988659,0.3,0.5954511525415371
0.03490658503988659,-0.026179938779914945,0.3,0.4445917139374043
0.03490658503988659,-0.017453292519943295,0.3,0.2953236774113735
0.03490658503988659,-0.008726646259971648,0.3,0.14728062070755127
0.03490658503988659,0.0,0.3,0.0
0.03490658503988659,0.008726646259971648,0.3,-0.14728062070755127
0.03490658503988659,0.017453292519943295,0.3,-0.2953236774113735
0.03490658503988659,0.026179938779914945,0.3,-0.4445917139374043
0.03490658503988659,0.03490658503988659,0.3,-0.5954511525415371
-0.03490658503988659,-0.03490658503988659,0.4,0.6003260900003454
-0.03490658503988659,-0.026179938779914945,0.4,0.4482514977132204
-0.03490658503988659,-0.017453292519943295,0.4,0.2977621876465311
-0.03490658503988659,-0.008726646259971648,0.4,0.14850001363878262
-0.03490658503988659,0.0,0.4,0.0
-0.03490658503988659,0.008726646259971648,0.4,-0.14850001363878262
-0.03490658503988659,0.017453292519943295,0.4,-0.2977621876465311
-0.03490658503988659,0.026179938779914945,0.4,-0.4482514977132204
-0.03490658503988659,0.03490658503988659,0.4,-0.6003260900003454
-0.026179938779914945,-0.03490658503988659,0.4,0.5908586217573882
-0.026179938779914945,-0.026179938779914945,0.4,0.440093505588087
-0.026179938779914945,-0.017453292519943295,0.4,0.29162266160190636
-0.026179938779914945,-0.008726646259971648,0.4,0.145179347639306
-0.026179938779914945,0.0,0.4,0.0
-0.026179938779914945,0.008726646259971648,0.4,-0.145179347639306
-0.026179938779914945,0.017453292519943295,0.4,-0.29162266160190636
-0.026179938779914945,0.026179938779914945,0.4,-0.440093505588087
-0.026179938779914945,0.03490658503988659,0.4,-0.5908586217573882
-0.017453292519943295,-0.03490658503988659,0.4,0.5831914640064589
-0.017453292519943295,-0.026179938779914945,0.4,0.4333666465825152
-0.017453292519943295,-0.017453292519943295,0.4,0.2866356977277795
-0.017453292519943295,-0.008726646259971648,0.4,0.1425350569034833
-0.017453292519943295,0.0,0.4,0.0
-0.017453292519943295,0.008726646259971648,0.4,-0.1425350569034833
-0.017453292519943295,0.017453292519943295,0.4,-0.2866356977277795
-0.017453292519943295,0.026179938779914945,0.4,-0.4333666465825152
-0.017453292519943295,0.03490658503988659,0.4,-0.5831914640064589
-0.008726646259971648,-0.03490658503988659,0.4,0.5781327469175229
-0.008726646259971648,-0.026179938779914945,0.4,0.42896968274927033
-0.008726646259971648,-0.017453292519943295,0.4,0.2834027251971343
-0.008726646259971648,-0.008726646259971648,0.4,0.14076889624806782
-0.008726646259971648,0.0,0.4,0.0
-0.008726646259971648,0.008726646259971648,0.4,-0.14076889624806782
-0.008726646259971648,0.017453292519943295,0.4,-0.2834027251971343
-0.008726646259971648,0.026179938779914945,0.4,-0.42896968274927033
-0.008726646259971648,0.03490658503988659,0.4,-0.5781327469175229
0.0,-0.03490658503988659,0.4,0.5762797826729983
0.0,-0.026179938779914945,0.4,0.42740386615601966
0.0,-0.017453292519943295,0.4,0.2822266668371038
0.0,-0.008726646259971648,0.4,0.13997979690436368
0.0,0.0,0.4,0.0
0.0,0.008726646259971648,0.4,-0.13997979690436368
0.0,0.017453292519943295,0.4,-0.2822266668371038
0.0,0.026179938779914945,0.4,-0.42740386615601966
0.0,0.03490658503988659,0.4,-0.5762797826729983
0.008726646259971648,-0.03490658503988659,0.4,0.5781327469175229
0.008726646259971648,-0.026179938779914945,0.4,0.42896968274927033
0.008726646259971648,-0.017453292519943295,0.4,0.2834027251971343
0.008726646259971648,-0.008726646259971648,0.4,0.14076889624806782
0.008726646259971648,0.0,0.4,0.0
0.008726646259971648,0.008726646259971648,0.4,-0.14076889624806782
0.008726646259971648,0.017453292519943295,0.4,-0.2834027251971343
0.008726646259971648,0.026179938779914945,0.4,-0.42896968274927033
0.008726646259971648,0.03490658503988659,0.4,-0.5781327469175229
0.017453292519943295,-0.03490658503988659,0.4,0.5831914640064589
0.017453292519943295,-0.026179938779914945,0.4,0.4333666465825152
0.017453292519943295,-0.017453292519943295,0.4,0.2866356977277795
0.017453292519943295,-0.008726646259971648,0.4,0.1425350569034833
0.017453292519943295,0.0,0.4,0.0
0.017453292519943295,0.008726646259971648,0.4,-0.1425350569034833
0.017453292519943295,0.017453292519943295,0.4,-0.2866356977277795
0.017453292519943295,0.026179938779914945,0.4,-0.4333666465825152
0.017453292519943295,0.03490658503988659,0.4,-0.5831914640064589
0.026179938779914945,-0.03490658503988659,0.4,0.5908586217573882
0.026179938779914945,-0.026179938779914945,0.4,0.440093505588087
0.026179938779914945,-0.017453292519943295,0.4,0.29162266160190636
0.026179938779914945,-0.008726646259971648,0.4,0.145179347639306
0.026179938779914945,0.0,0.4,0.0
0.026179938779914945,0.008726646259971648,0.4,-0.145179347639306
0.026179938779914945,0.017453292519943295,0.4,-0.29162266160190636
0.026179938779914945,0.026179938779914945,0.4,-0.440093505588087
0.026179938779914945,0.03490658503988659,0.4,-0.5908586217573882
0.03490658503988659,-0.03490658503988659,0.4,0.6003260900003454
0.03490658503988659,-0.026179938779914945,0.4,0.4482514977132204
0.03490658503988659,-0.017453292519943295,0.4,0.2977621876465311
0.03490658503988659,-0.008726646259971648,0.4,0.14850001363878262
0.03490658503988659,0.0,0.4,0.0
0.03490658503988659,0.008726646259971648,0.4,-0.14850001363878262
0.03490658503988659,0.017453292519943295,0.4,-0.2977621876465311
0.03490658503988659,0.026179938779914945,0.4,-0.4482514977132204
0.03490658503988659,0.03490658503988659,0.4,-0.6003260900003454
-0.03490658503988659,-0.03490658503988659,0.5,0.6069083847788687
-0.03490658503988659,-0.026179938779914945,0.5,0.45311193332326305
-0.03490658503988659,-0.017453292519943295,0.5,0.30100477313394325
-0.03490658503988659,-0.008726646259971648,0.5,0.15012148996721367
-0.03490658503988659,0.0,0.5,0.0
-0.03490658503988659,0.008726646259971648,0.5,-0.15012148996721367
-0.03490658503988659,0.017453292519943295,0.5,-0.30100477313394325
-0.03490658503988659,0.026179938779914945,0.5,-0.45311193332326305
-0.03490658503988659,0.03490658503988659,0.5,-0.6069083847788687
-0.026179938779914945,-0.03490658503988659,0.5,0.5974409846314143
-0.026179938779914945,-0.026179938779914945,0.5,0.4450591223815439
-0.026179938779914945,-0.017453292519943295,0.5,0.294966980092237
-0.026179938779914945,-0.008726646259971648,0.5,0.1468016981177235
-0.026179938779914945,0.0,0.5,0.0
-0.026179938779914945,0.008726646259971648,0.5,-0.1468016981177235
-0.026179938779914945,0.017453292519943295,0.5,-0.294966980092237
-0.026179938779914945,0.026179938779914945,0.5,-0.4450591223815439
-0.026179938779914945,0.03490658503988659,0.5,-0.5974409846314143
-0.017453292519943295,-0.03490658503988659,0.5,0.5898797086977604
-0.017453292519943295,-0.026179938779914945,0.5,0.4384340925958132
-0.017453292519943295,-0.017453292519943295,0.5,0.28998130430692554
-0.017453292519943295,-0.008726646259971648,0.5,0.14415805145083263
-0.017453292519943295,0.0,0.5,0.0
-0.017453292519943295,0.008726646259971648,0.5,-0.14415805145083263
-0.017453292519943295,0.017453292519943295,0.5,-0.28998130430692554
-0.017453292519943295,0.026179938779914945,0.5,-0.4384340925958132
-0.017453292519943295,0.03490658503988659,0.5,-0.5898797086977604
-0.008726646259971648,-0.03490658503988659,0.5,0.5848224641462929
-0.008726646259971648,-0.026179938779914945,0.5,0.434038278948877
-0.008726646259971648,-0.017453292519943295,0.5,0.2867490986158179
-0.008726646259971648,-0.008726646259971648,0.5,0.14239140160946406
-0.008726646259971648,0.0,0.5,0.0
-0.008726646259971648,0.008726646259971648,0.5,-0.14239140160946406
-0.008726646259971648,0.017453292519943295,0.5,-0.2867490986158179
-0.008726646259971648,0.026179938779914945,0.5,-0.434038278948877
-0.008726646259971648,0.03490658503988659,0.5,-0.5848224641462929
0.0,-0.03490658503988659,0.5,0.582969990772421
0.0,-0.026179938779914945,0.5,0.4324728305413286
0.0,-0.017453292519943295,0.5,0.2856715252573723
0.0,-0.008726646259971648,0.5,0.14170329381941843
0.0,0.0,0.5,0.0
0.0,0.008726646259971648,0.5,-0.14170329381941843
0.0,0.017453292519943295,0.5,-0.2856715252573723
0.0,0.026179938779914945,0.5,-0.4324728305413286
0.0,0.03490658503988659,0.5,-0.582969990772421
0.008726646259971648,-0.03490658503988659,0.5,0.5848224641462929
0.008726646259971648,-0.026179938779914945,0.5,0.434038278948877
0.008726646259971648,-0.017453292519943295,0.5,0.2867490986158179
0.008726646259971648,-0.008726646259971648,0.5,0.14239140160946406
0.008726646259971648,0.0,0.5,0.0
