alpha,beta,mach,CLr [1/rad]
0.0,-0.03490658503988659,0.2,-185.9389
0.0,-0.017453292519943295,0.2,-186.5542
0.0,0.0,0.2,-0.0
0.0,0.017453292519943295,0.2,186.5541
0.0,0.03490658503988659,0.2,185.9389
0.017453292519943295,-0.03490658503988659,0.2,-163.7272597467884
0.017453292519943295,-0.017453292519943295,0.2,-134.4070260406358
0.017453292519943295,0.0,0.2,4.95764481166345
0.017453292519943295,0.017453292519943295,0.2,134.4070260406358
0.017453292519943295,0.03490658503988659,0.2,167.25582224776483
0.03490658503988659,-0.03490658503988659,0.2,-133.8067388651808
0.03490658503988659,-0.017453292519943295,0.2,-84.5540605544468
0.03490658503988659,0.0,0.2,9.107148789376915
0.03490658503988659,0.017453292519943295,0.2,93.60104601603717
0.03490658503988659,0.03490658503988659,0.2,133.8067388651808
-0.03490658503988659,-0.03490658503988659,0.5,-134.7843429721709
-0.03490658503988659,-0.017453292519943295,0.5,-93.33470836063658
-0.03490658503988659,0.0,0.5,-8.168820741888684
-0.03490658503988659,0.017453292519943295,0.5,85.2230527740534
-0.03490658503988659,0.03490658503988659,0.5,134.7844429112536
-0.017453292519943295,-0.03490658503988659,0.5,-169.60546433138236
-0.017453292519943295,-0.017453292519943295,0.5,-135.34968244762922
-0.017453292519943295,0.0,0.5,-4.390931138048808
-0.017453292519943295,0.017453292519943295,0.5,135.34968244762922
-0.017453292519943295,0.03490658503988659,0.5,165.5126877760292
0.0,-0.03490658503988659,0.5,-189.0005
0.0,-0.017453292519943295,0.5,-189.8984
0.0,0.0,0.5,-0.0
0.0,0.017453292519943295,0.5,189.8984
0.0,0.03490658503988659,0.5,189.0005
0.017453292519943295,-0.03490658503988659,0.5,-165.5126877760292
0.017453292519943295,-0.017453292519943295,0.5,-135.34968244762922
0.017453292519943295,0.0,0.5,4.390931138048808
0.017453292519943295,0.017453292519943295,0.5,135.34958246285973
0.017453292519943295,0.03490658503988659,0.5,169.60546433138236
0.03490658503988659,-0.03490658503988659,0.5,-134.7844429112536
0.03490658503988659,-0.017453292519943295,0.5,-85.2230527740534
0.03490658503988659,0.0,0.5,8.168820741888684
0.03490658503988659,0.017453292519943295,0.5,93.33470836063658
0.03490658503988659,0.03490658503988659,0.5,134.7843429721709
-0.03490658503988659,-0.03490658503988659,0.75,-131.1944311824356
-0.03490658503988659,-0.017453292519943295,0.75,-88.74780428186705
-0.03490658503988659,0.0,0.75,-6.104479049598041
-0.03490658503988659,0.017453292519943295,0.75,83.08045878000715
-0.03490658503988659,0.03490658503988659,0.75,131.1944311824356
-0.017453292519943295,-0.03490658503988659,0.75,-166.6220187938052
-0.017453292519943295,-0.017453292519943295,0.75,-131.7155360300443
-0.017453292519943295,0.0,0.75,-3.349989702621489
-0.017453292519943295,0.017453292519943295,0.75,131.7155360300443
-0.017453292519943295,0.03490658503988659,0.75,162.4869486809469
0.0,-0.03490658503988659,0.75,-186.3459
0.0,-0.017453292519943295,0.75,-187.2775
0.0,0.0,0.75,-0.0
0.0,0.017453292519943295,0.75,187.2775
0.0,0.03490658503988659,0.75,186.3459
0.017453292519943295,-0.03490658503988659,0.75,-162.4869486809469
0.017453292519943295,-0.017453292519943295,0.75,-131.7155360300443
0.017453292519943295,0.0,0.75,3.349989702621489
0.017453292519943295,0.017453292519943295,0.75,131.7155360300443
0.017453292519943295,0.03490658503988659,0.75,166.6220187938052
0.03490658503988659,-0.03490658503988659,0.75,-131.1944311824356
0.03490658503988659,-0.017453292519943295,0.75,-83.08045878000715
0.03490658503988659,0.0,0.75,6.104479049598041
0.03490658503988659,0.017453292519943295,0.75,88.74780428186705
0.03490658503988659,0.03490658503988659,0.75,131.1944311824356
-0.03490658503988659,-0.03490658503988659,1,-134.8328134272813
-0.03490658503988659,-0.017453292519943295,1,-90.11057361359028
-0.03490658503988659,0.0,1,-5.011045545756448
-0.03490658503988659,0.017453292519943295,1,85.19866763787414
-0.03490658503988659,0.03490658503988659,1,134.8328134272813
-0.017453292519943295,-0.03490658503988659,1,-171.1619272384323
-0.017453292519943295,-0.017453292519943295,1,-135.42837046123805
-0.017453292519943295,0.0,1,-2.734683431022246
-0.017453292519943295,0.017453292519943295,1,135.42837046123805
-0.017453292519943295,0.03490658503988659,1,167.7985395766957
0.0,-0.03490658503988659,1,-191.1964
0.0,-0.017453292519943295,1,-192.0096
0.0,0.0,1,-0.0
0.0,0.017453292519943295,1,192.0095
0.0,0.03490658503988659,1,191.1964
0.017453292519943295,-0.03490658503988659,1,-167.7985395766957
0.017453292519943295,-0.017453292519943295,1,-135.42837046123805
0.017453292519943295,0.0,1,2.734683431022246
0.017453292519943295,0.017453292519943295,1,135.42837046123805
0.017453292519943295,0.03490658503988659,1,171.1619272384323
0.03490658503988659,-0.03490658503988659,1,-134.8328134272813
0.03490658503988659,-0.017453292519943295,1,-85.19866763787414
0.03490658503988659,0.0,1,5.011045545756448
0.03490658503988659,0.017453292519943295,1,90.11057361359028
0.03490658503988659,0.03490658503988659,1,134.8328134272813
