alpha,beta,mach,CDq [1/rad]
0.03490658503988659,0.0,0.75,7.413518607129428
0.03490658503988659,0.017453292519943295,0.75,7.940558960639732
0.03490658503988659,0.03490658503988659,0.75,9.712394536142757
-0.03490658503988659,-0.03490658503988659,1,8.395944768150114
-0.03490658503988659,-0.017453292519943295,1,6.621048093300654
-0.03490658503988659,0.0,1,-7.294047160067756
-0.03490658503988659,0.017453292519943295,1,6.621048093300654
-0.03490658503988659,0.03490658503988659,1,8.395944768150114
-0.017453292519943295,-0.03490658503988659,1,7.00782051648713
-0.017453292519943295,-0.017453292519943295,1,4.309641072703442
-0.017453292519943295,0.0,1,-3.7015419647059904
-0.017453292519943295,0.017453292519943295,1,4.309642817944087
-0.017453292519943295,0.03490658503988659,1,7.00782051648713
0.0,-0.03490658503988659,1,6.847644207796396
0.0,-0.017453292519943295,1,3.3987619106662024
0.0,0.0,1,0.0
0.0,0.017453292519943295,1,3.3987636559068464
0.0,0.03490658503988659,1,6.8476476977460665
0.017453292519943295,-0.03490658503988659,1,7.8723412739036105
0.017453292519943295,-0.017453292519943295,1,5.128824743977402
0.017453292519943295,0.0,1,3.797011863639862
0.017453292519943295,0.017453292519943295,1,5.128826489218046
0.017453292519943295,0.03490658503988659,1,7.872344763853281
0.03490658503988659,-0.03490658503988659,1,10.124726432598147
0.03490658503988659,-0.017453292519943295,1,8.25916415932605
0.03490658503988659,0.0,1,7.644022802950106
0.03490658503988659,0.017453292519943295,1,8.259165904566693
0.03490658503988659,0.03490658503988659,1,10.124726432598147
