alpha,beta,mach,CQ0 [-]
0.0,-0.03490658503988659,0.5,0.5870659179911515
0.0,-0.017453292519943295,0.5,0.28772172884940445
0.0,0.0,0.5,0.0
0.0,0.017453292519943295,0.5,-0.28772172884940445
0.0,0.03490658503988659,0.5,-0.5870659179911515
0.017453292519943295,-0.03490658503988659,0.5,0.5939748292932922
0.017453292519943295,-0.017453292519943295,0.5,0.292031104260114
0.017453292519943295,0.0,0.5,0.0
0.017453292519943295,0.017453292519943295,0.5,-0.292031104260114
0.017453292519943295,0.03490658503988659,0.5,-0.5939748292932922
0.03490658503988659,-0.03490658503988659,0.5,0.6109012685766138
0.03490658503988659,-0.017453292519943295,0.5,0.30305161817173093
0.03490658503988659,0.0,0.5,0.0
0.03490658503988659,0.017453292519943295,0.5,-0.30305161817173093
0.03490658503988659,0.03490658503988659,0.5,-0.6109012685766138
-0.03490658503988659,-0.03490658503988659,0.75,0.6220324759705168
-0.03490658503988659,-0.017453292519943295,0.75,0.3087681843692149
-0.03490658503988659,0.0,0.75,0.0
-0.03490658503988659,0.017453292519943295,0.75,-0.3087681843692149
-0.03490658503988659,0.03490658503988659,0.75,-0.6220324759705168
-0.017453292519943295,-0.03490658503988659,0.75,0.6076144936318718
-0.017453292519943295,-0.017453292519943295,0.75,0.2993517078558027
-0.017453292519943295,0.0,0.75,0.0
-0.017453292519943295,0.017453292519943295,0.75,-0.2993517078558027
-0.017453292519943295,0.03490658503988659,0.75,-0.6076144936318718
0.0,-0.03490658503988659,0.75,0.6017084222764845
0.0,-0.017453292519943295,0.75,0.29554621342845716
0.0,0.0,0.75,0.0
0.0,0.017453292519943295,0.75,-0.29554621342845716
0.0,0.03490658503988659,0.75,-0.6017084222764845
0.017453292519943295,-0.03490658503988659,0.75,0.6076144936318718
0.017453292519943295,-0.017453292519943295,0.75,0.2993517078558027
0.017453292519943295,0.0,0.75,0.0
0.017453292519943295,0.017453292519943295,0.75,-0.2993517078558027
0.017453292519943295,0.03490658503988659,0.75,-0.6076144936318718
0.03490658503988659,-0.03490658503988659,0.75,0.6220324759705168
0.03490658503988659,-0.017453292519943295,0.75,0.3087681843692149
0.03490658503988659,0.0,0.75,0.0
