alpha,beta,mach,CDr [1/rad]
0.03490658503988659,-0.017453292519943295,0.1,0.31369489802686346
0.03490658503988659,0.0,0.1,0.3225516183735247
0.03490658503988659,0.017453292519943295,0.1,0.009700540147619563
0.03490658503988659,0.03490658503988659,0.1,-0.9370970079660887
-0.03490658503988659,-0.03490658503988659,0.2,0.7290762721381863
-0.03490658503988659,-0.017453292519943295,0.2,0.7586080441812735
-0.03490658503988659,0.0,0.2,0.31802864360088057
-0.03490658503988659,0.017453292519943295,0.2,-0.43763934588278275
-0.03490658503988659,0.03490658503988659,0.2,-0.9330568504649639
-0.017453292519943295,-0.03490658503988659,0.2,0.6969126365335474
-0.017453292519943295,-0.017453292519943295,0.2,0.34799620310926205
-0.017453292519943295,0.0,0.2,0.08653601207862657
-0.017453292519943295,0.017453292519943295,0.2,-0.40449836894996727
-0.017453292519943295,0.03490658503988659,0.2,-0.5234117531513571
0.0,-0.03490658503988659,0.2,1.0499478683450714
0.0,-0.017453292519943295,0.2,0.4348895350480929
0.0,0.0,0.2,-0.0
0.0,0.017453292519943295,0.2,-0.3183214219721889
0.0,0.03490658503988659,0.2,-0.6178746494197581
0.017453292519943295,-0.03490658503988659,0.2,1.1444107646134727
0.017453292519943295,-0.017453292519943295,0.2,0.3487108428296706
0.017453292519943295,0.0,0.2,0.08653601207862657
0.017453292519943295,0.017453292519943295,0.2,-0.40521300867037624
0.017453292519943295,0.03490658503988659,0.2,-0.970909881231282
0.03490658503988659,-0.03490658503988659,0.2,0.7347656672998655
0.03490658503988659,-0.017453292519943295,0.2,0.31557161113749954
0.03490658503988659,0.0,0.2,0.31802864360088057
0.03490658503988659,0.017453292519943295,0.2,0.0053970871609916315
0.03490658503988659,0.03490658503988659,0.2,-0.9387497355763132
-0.03490658503988659,-0.03490658503988659,0.5,0.7296487672159944
-0.03490658503988659,-0.017453292519943295,0.5,0.7182417161551244
-0.03490658503988659,0.0,0.5,0.28526150614690243
-0.03490658503988659,0.017453292519943295,0.5,-0.4208779189538272
-0.03490658503988659,0.03490658503988659,0.5,-0.9379917805046012
-0.017453292519943295,-0.03490658503988659,0.5,0.7151323759064874
-0.017453292519943295,-0.017453292519943295,0.5,0.3480949210230859
-0.017453292519943295,0.0,0.5,0.07664398810997428
-0.017453292519943295,0.017453292519943295,0.5,-0.40539117135668756
-0.017453292519943295,0.03490658503988659,0.5,-0.5688139749983132
0.0,-0.03490658503988659,0.5,1.017777512284706
0.0,-0.017453292519943295,0.5,0.42509698979613314
0.0,0.0,0.5,-0.0
0.0,0.017453292519943295,0.5,-0.32910700915043006
0.0,0.03490658503988659,0.5,-0.6555975154054914
0.017453292519943295,-0.03490658503988659,0.5,1.1045645426415542
0.017453292519943295,-0.017453292519943295,0.5,0.3488128275898754
0.017453292519943295,0.0,0.5,0.07664398810997428
0.017453292519943295,0.017453292519943295,0.5,-0.40611082289831213
0.017453292519943295,0.03490658503988659,0.5,-0.9582426517837099
0.03490658503988659,-0.03490658503988659,0.5,0.7353832471855961
0.03490658503988659,-0.017453292519943295,0.5,0.333326079992736
0.03490658503988659,0.0,0.5,0.28526150614690243
0.03490658503988659,0.017453292519943295,0.5,-0.0359605375507952
0.03490658503988659,0.03490658503988659,0.5,-0.9437297504238735
-0.03490658503988659,-0.03490658503988659,0.75,0.7302207075060876
-0.03490658503988659,-0.017453292519943295,0.75,0.6109843907291674
-0.03490658503988659,0.0,0.75,0.21317310575821644
-0.03490658503988659,0.017453292519943295,0.75,-0.3988879916611965
-0.03490658503988659,0.03490658503988659,0.75,-0.9421967605274078
-0.017453292519943295,-0.03490658503988659,0.75,0.7384079575572695
-0.017453292519943295,-0.017453292519943295,0.75,0.3481848634380018
-0.017453292519943295,0.0,0.75,0.0584742877681184
-0.017453292519943295,0.017453292519943295,0.75,-0.40614430521622014
-0.017453292519943295,0.03490658503988659,0.75,-0.6803385062627432
0.0,-0.03490658503988659,0.75,0.9461881746988657
0.0,-0.017453292519943295,0.75,0.40701106100517626
0.0,0.0,0.75,-0.0
0.0,0.017453292519943295,0.75,-0.3480201820065142
0.0,0.03490658503988659,0.75,-0.7318145262540834
0.017453292519943295,-0.03490658503988659,0.75,0.9976641946902061
0.017453292519943295,-0.017453292519943295,0.75,0.34888693779547
0.017453292519943295,0.0,0.75,0.0584742877681184
0.017453292519943295,0.017453292519943295,0.75,-0.40684637957368874
0.017453292519943295,0.03490658503988659,0.75,-0.9395947433956797
0.03490658503988659,-0.03490658503988659,0.75,0.735805940425541
0.03490658503988659,-0.017453292519943295,0.75,0.35614325135049407
0.03490658503988659,0.0,0.75,0.21317310575821644
0.03490658503988659,0.017453292519943295,0.75,-0.14404685228252312
0.03490658503988659,0.03490658503988659,0.75,-0.9477819934468616
-0.03490658503988659,-0.03490658503988659,1,0.8362028794462932
-0.03490658503988659,-0.017453292519943295,1,0.6155651121837238
-0.03490658503988659,0.0,1,0.1749895664160101
-0.03490658503988659,0.017453292519943295,1,-0.4541721341236733
-0.03490658503988659,0.03490658503988659,1,-1.089370808425576
-0.017453292519943295,-0.03490658503988659,1,0.8496906779493392
-0.017453292519943295,-0.017453292519943295,1,0.3978899178785724
-0.017453292519943295,0.0,1,0.04773407684661413
-0.017453292519943295,0.017453292519943295,1,-0.46670475646078113
-0.017453292519943295,0.03490658503988659,1,-0.8726586839898696
0.0,-0.03490658503988659,1,1.0140572259362195
